"","S2679","S3237","S3782","S4441","S5116","S5561","S6024","S675"
"S2679",1,1,0.998697678417706,0.996014318231981,0.993651644662242,0.986420524843294,0.978547457667848,0.998624327333698
"S3237",1,1,0.998697678417706,0.996014318231981,0.993651644662242,0.986420524843294,0.978547457667848,0.998624327333698
"S3782",0.998697678417706,0.998697678417706,1,0.998583661612958,0.997232863056991,0.991529960554993,0.982968998035895,0.997370605939711
"S4441",0.996014318231981,0.996014318231981,0.998583661612958,1,0.999427207234739,0.995508004060253,0.986949269274988,0.995365194375444
"S5116",0.993651644662242,0.993651644662242,0.997232863056991,0.999427207234739,1,0.997231558172006,0.988373232615274,0.992821228805231
"S5561",0.986420524843294,0.986420524843294,0.991529960554993,0.995508004060253,0.997231558172006,1,0.993614824614618,0.987956738075721
"S6024",0.978547457667848,0.978547457667848,0.982968998035895,0.986949269274988,0.988373232615274,0.993614824614618,1,0.979476867783627
"S675",0.998624327333698,0.998624327333698,0.997370605939711,0.995365194375444,0.992821228805231,0.987956738075721,0.979476867783627,1
