"","S7362","S7410","S7415","S7453","S7457","S7498","S7509","S7517","S7526","S7531","S7533","S7545","S7547","S7548","S7552","S7568","S7592","S7626","S7633"
"S7362",1,0.977387424906267,0.977176525120435,0.936970009343245,0.92616504527273,0.835240978141887,0.977377604046836,0.978993325326634,0.979266435492076,0.978964434219732,0.821274641631687,0.782690026147843,0.961994074211361,0.865454243483474,0.947168036310577,0.946595275630524,0.923386252514633,0.943633074345509,0.942134397198667
"S7410",0.977387424906267,1,0.999993609831022,0.960485235981663,0.97217303302093,0.865980407447623,0.997234641403142,0.995704874580411,0.992837262025817,0.991722892992534,0.83648657997352,0.796987422921604,0.977289342835252,0.894326532359203,0.956664207966726,0.966020686387674,0.939373145219651,0.926794004248691,0.919271773049141
"S7415",0.977176525120435,0.999993609831022,1,0.96081089399445,0.972490287456623,0.866482565984326,0.99738906765181,0.995883565397036,0.993066386942842,0.99197225805981,0.83742933513737,0.798087696296288,0.977639644377329,0.895101759299742,0.957216097818429,0.966523386951507,0.940142563493592,0.927184522485829,0.919717985233418
"S7453",0.936970009343245,0.960485235981663,0.96081089399445,1,0.963062648198035,0.955405183266736,0.972523728511569,0.974279096223826,0.97528887030748,0.974668883385527,0.933286712722726,0.875700494712302,0.976384842007494,0.975404291653867,0.976225720665712,0.995030672662976,0.976454761392114,0.965032005917149,0.963616675864737
"S7457",0.92616504527273,0.97217303302093,0.972490287456623,0.963062648198035,1,0.926477721210157,0.971306470589102,0.96963430457706,0.967905795497147,0.967021650755135,0.892737804102469,0.823170188415078,0.975399220577017,0.923824234899691,0.956923411750837,0.969100886944218,0.963464588097938,0.913082089556131,0.899840870846236
"S7498",0.835240978141887,0.865980407447623,0.866482565984326,0.955405183266736,0.926477721210157,1,0.882339461322245,0.884934276154073,0.888612354335871,0.888957632340397,0.979512766202108,0.837630142144048,0.921710658613922,0.962520950811323,0.931848600961161,0.947562287005706,0.955335212832193,0.92864676924765,0.923027468968516
"S7509",0.977377604046836,0.997234641403142,0.99738906765181,0.972523728511569,0.971306470589102,0.882339461322245,1,0.999704617966768,0.998545098314829,0.997771358509204,0.86327992572383,0.819559634976294,0.98693470166624,0.914988439927054,0.972815657085535,0.978824715854608,0.956349290253463,0.946410125517871,0.940236859311725
"S7517",0.978993325326634,0.995704874580411,0.995883565397036,0.974279096223826,0.96963430457706,0.884934276154073,0.999704617966768,1,0.999512184002875,0.99896523750141,0.869108888043068,0.82735242918678,0.988073111317876,0.919953979453425,0.975227297394395,0.981495934681683,0.959750928841047,0.951986229165878,0.946191037585852
"S7526",0.979266435492076,0.992837262025817,0.993066386942842,0.97528887030748,0.967905795497147,0.888612354335871,0.998545098314829,0.999512184002875,1,0.999844604882737,0.878059921392197,0.832790623319651,0.989875816395611,0.92540679129246,0.978914435414589,0.984151206792199,0.964401708702301,0.958615766719395,0.952803949898655
"S7531",0.978964434219732,0.991722892992534,0.99197225805981,0.974668883385527,0.967021650755135,0.888957632340397,0.997771358509204,0.99896523750141,0.999844604882737,1,0.880724593837984,0.833275673345032,0.989432009102073,0.927220844794862,0.978818206776858,0.98462313840448,0.964784277701184,0.960622637342409,0.954292903501297
"S7533",0.821274641631687,0.83648657997352,0.83742933513737,0.933286712722726,0.892737804102469,0.979512766202108,0.86327992572383,0.869108888043068,0.878059921392197,0.880724593837984,1,0.838599676276052,0.916101085636664,0.958816024487456,0.938508557371127,0.939816137054708,0.961183329899011,0.946898790242767,0.941709657632175
"S7545",0.782690026147843,0.796987422921604,0.798087696296288,0.875700494712302,0.823170188415078,0.837630142144048,0.819559634976294,0.82735242918678,0.832790623319651,0.833275673345032,0.838599676276052,1,0.825533019944459,0.91120639519556,0.831500004156363,0.884118127824439,0.872065829971293,0.849705163254509,0.843905523646257
"S7547",0.961994074211361,0.977289342835252,0.977639644377329,0.976384842007494,0.975399220577017,0.921710658613922,0.98693470166624,0.988073111317876,0.989875816395611,0.989432009102073,0.916101085636664,0.825533019944459,1,0.929662514046827,0.994816423443444,0.98463252843747,0.983607921233731,0.966813730815081,0.958482743622369
"S7548",0.865454243483474,0.894326532359203,0.895101759299742,0.975404291653867,0.923824234899691,0.962520950811323,0.914988439927054,0.919953979453425,0.92540679129246,0.927220844794862,0.958816024487456,0.91120639519556,0.929662514046827,1,0.939249847707881,0.975663037195921,0.961263657104925,0.944221946246856,0.942885958730516
"S7552",0.947168036310577,0.956664207966726,0.957216097818429,0.976225720665712,0.956923411750837,0.931848600961161,0.972815657085535,0.975227297394395,0.978914435414589,0.978818206776858,0.938508557371127,0.831500004156363,0.994816423443444,0.939249847707881,1,0.984343963921884,0.990242250436637,0.976677817766598,0.97383303814355
"S7568",0.946595275630524,0.966020686387674,0.966523386951507,0.995030672662976,0.969100886944218,0.947562287005706,0.978824715854608,0.981495934681683,0.984151206792199,0.98462313840448,0.939816137054708,0.884118127824439,0.98463252843747,0.975663037195921,0.984343963921884,1,0.987369784411431,0.973979585197284,0.971154785184434
"S7592",0.923386252514633,0.939373145219651,0.940142563493592,0.976454761392114,0.963464588097938,0.955335212832193,0.956349290253463,0.959750928841047,0.964401708702301,0.964784277701184,0.961183329899011,0.872065829971293,0.983607921233731,0.961263657104925,0.990242250436637,0.987369784411431,1,0.968140890876743,0.967865900346325
"S7626",0.943633074345509,0.926794004248691,0.927184522485829,0.965032005917149,0.913082089556131,0.92864676924765,0.946410125517871,0.951986229165878,0.958615766719395,0.960622637342409,0.946898790242767,0.849705163254509,0.966813730815081,0.944221946246856,0.976677817766598,0.973979585197284,0.968140890876743,1,0.993001729211087
"S7633",0.942134397198667,0.919271773049141,0.919717985233418,0.963616675864737,0.899840870846236,0.923027468968516,0.940236859311725,0.946191037585852,0.952803949898655,0.954292903501297,0.941709657632175,0.843905523646257,0.958482743622369,0.942885958730516,0.97383303814355,0.971154785184434,0.967865900346325,0.993001729211087,1
