"","S3119","S3294","S3299","S3340","S3432","S4155","S4268","S4732","S4734","S4739","S5332","S5333","S5336","S5515","S5747","S5795","S5804","S5848"
"S3119",1,0.998671446184331,0.99863481621859,0.998734859121151,0.998114807263541,0.994522467689742,0.99181016852272,0.992085087426109,0.992085087426109,0.992085087426109,0.985588206303237,0.985588206303237,0.985588206303237,0.988217024700507,0.981542850122521,0.979756142704476,0.979474777614711,0.977210237488591
"S3294",0.998671446184331,1,0.999935806593427,0.999911102425272,0.999918599111499,0.997389466956088,0.996655307397043,0.995513028640216,0.995513028640216,0.995513028640216,0.991909223892156,0.991909223892156,0.991909223892156,0.993689916249763,0.989292927097276,0.987839827795397,0.987603209792305,0.986043749128923
"S3299",0.99863481621859,0.999935806593427,1,0.999922477855756,0.999939437789941,0.997191863645965,0.996682196196773,0.995295497142726,0.995295497142726,0.995295497142726,0.992037292380004,0.992037292380004,0.992037292380004,0.993731541463858,0.989656273745234,0.98822235644045,0.988006532327343,0.986408522623975
"S3340",0.998734859121151,0.999911102425272,0.999922477855756,1,0.999824672140362,0.997409295398753,0.99665962266722,0.995575155611145,0.995575155611145,0.995575155611145,0.991916125741127,0.991916125741127,0.991916125741127,0.993778878314572,0.989161691837631,0.987833052403337,0.987555680037472,0.985930607255045
"S3432",0.998114807263541,0.999918599111499,0.999939437789941,0.999824672140362,1,0.997454698719994,0.997248696242724,0.995645340720176,0.995645340720176,0.995645340720176,0.992867235116122,0.992867235116122,0.992867235116122,0.994378174358541,0.990721137997649,0.989313517152726,0.989108605762962,0.987654614187313
"S4155",0.994522467689742,0.997389466956088,0.997191863645965,0.997409295398753,0.997454698719994,1,0.99869595268405,0.999598392402407,0.999598392402407,0.999598392402407,0.996967418992741,0.996967418992741,0.996967418992741,0.998235665100832,0.993592838670544,0.992824979776373,0.992590415626185,0.991197339631377
"S4268",0.99181016852272,0.996655307397043,0.996682196196773,0.99665962266722,0.997248696242724,0.99869595268405,1,0.998220741064159,0.998220741064159,0.998220741064159,0.998742391487046,0.998742391487046,0.998742391487046,0.999214569445055,0.997320811012075,0.996790999809314,0.996603773470547,0.995814140219009
"S4732",0.992085087426109,0.995513028640216,0.995295497142726,0.995575155611145,0.995645340720176,0.999598392402407,0.998220741064159,1,1,1,0.997281655094508,0.997281655094508,0.997281655094508,0.998733522487691,0.993631290648386,0.992938354392143,0.992711976233805,0.991409845999288
"S4734",0.992085087426109,0.995513028640216,0.995295497142726,0.995575155611145,0.995645340720176,0.999598392402407,0.998220741064159,1,1,1,0.997281655094508,0.997281655094508,0.997281655094508,0.998733522487691,0.993631290648386,0.992938354392143,0.992711976233805,0.991409845999288
"S4739",0.992085087426109,0.995513028640216,0.995295497142726,0.995575155611145,0.995645340720176,0.999598392402407,0.998220741064159,1,1,1,0.997281655094508,0.997281655094508,0.997281655094508,0.998733522487691,0.993631290648386,0.992938354392143,0.992711976233805,0.991409845999288
"S5332",0.985588206303237,0.991909223892156,0.992037292380004,0.991916125741127,0.992867235116122,0.996967418992741,0.998742391487046,0.997281655094508,0.997281655094508,0.997281655094508,1,1,1,0.999562469260431,0.998945648490506,0.998833655916783,0.998680166221407,0.998024630568939
"S5333",0.985588206303237,0.991909223892156,0.992037292380004,0.991916125741127,0.992867235116122,0.996967418992741,0.998742391487046,0.997281655094508,0.997281655094508,0.997281655094508,1,1,1,0.999562469260431,0.998945648490506,0.998833655916783,0.998680166221407,0.998024630568939
"S5336",0.985588206303237,0.991909223892156,0.992037292380004,0.991916125741127,0.992867235116122,0.996967418992741,0.998742391487046,0.997281655094508,0.997281655094508,0.997281655094508,1,1,1,0.999562469260431,0.998945648490506,0.998833655916783,0.998680166221407,0.998024630568939
"S5515",0.988217024700507,0.993689916249763,0.993731541463858,0.993778878314572,0.994378174358541,0.998235665100832,0.999214569445055,0.998733522487691,0.998733522487691,0.998733522487691,0.999562469260431,0.999562469260431,0.999562469260431,1,0.997652124790313,0.997360719355099,0.997160695701792,0.996337390681919
"S5747",0.981542850122521,0.989292927097276,0.989656273745234,0.989161691837631,0.990721137997649,0.993592838670544,0.997320811012075,0.993631290648386,0.993631290648386,0.993631290648386,0.998945648490506,0.998945648490506,0.998945648490506,0.997652124790313,1,0.999852462421883,0.999876619022189,0.999652264203961
"S5795",0.979756142704476,0.987839827795397,0.98822235644045,0.987833052403337,0.989313517152726,0.992824979776373,0.996790999809314,0.992938354392143,0.992938354392143,0.992938354392143,0.998833655916783,0.998833655916783,0.998833655916783,0.997360719355099,0.999852462421883,1,0.999974072953377,0.999817724945294
"S5804",0.979474777614711,0.987603209792305,0.988006532327343,0.987555680037472,0.989108605762962,0.992590415626185,0.996603773470547,0.992711976233805,0.992711976233805,0.992711976233805,0.998680166221407,0.998680166221407,0.998680166221407,0.997160695701792,0.999876619022189,0.999974072953377,1,0.999869837893155
"S5848",0.977210237488591,0.986043749128923,0.986408522623975,0.985930607255045,0.987654614187313,0.991197339631377,0.995814140219009,0.991409845999288,0.991409845999288,0.991409845999288,0.998024630568939,0.998024630568939,0.998024630568939,0.996337390681919,0.999652264203961,0.999817724945294,0.999869837893155,1
