"","S1026","S1029","S1031","S1038","S1054","S1065","S1528","S1531","S1554","S2123","S2310","S2329","S2355","S2364","S2366","S2376","S2380","S998"
"S1026",1,0.997612879401744,0.997612879401744,0.88285347462618,0.996272730120572,0.908092476505153,0.842182756299402,0.905848575616019,0.845471428241514,0.884936194250528,0.84118410819254,0.637400686752081,0.663326012362764,0.747596077397589,0.591147096475607,0.748740450223306,0.749512215331032,0.85461972746032
"S1029",0.997612879401744,1,1,0.894738062930721,0.999154861766852,0.917068235777352,0.840065822251725,0.912335837577499,0.843607141573795,0.891467382880815,0.863244624855713,0.665092080647306,0.685404723602109,0.76165819126825,0.618217890755557,0.763210603855223,0.764447614352368,0.864643278635038
"S1031",0.997612879401744,1,1,0.894738062930721,0.999154861766852,0.917068235777352,0.840065822251725,0.912335837577499,0.843607141573795,0.891467382880815,0.863244624855713,0.665092080647306,0.685404723602109,0.76165819126825,0.618217890755557,0.763210603855223,0.764447614352368,0.864643278635038
"S1038",0.88285347462618,0.894738062930721,0.894738062930721,1,0.890488418573352,0.950357505573256,0.613670854128705,0.76312037133575,0.621604642795959,0.80149285865492,0.702295515762333,0.435987180985763,0.489901793954726,0.52156574210295,0.440770016631055,0.525010109870289,0.528374071676926,0.987294705828275
"S1054",0.996272730120572,0.999154861766852,0.999154861766852,0.890488418573352,1,0.910339917847876,0.841370030913884,0.91065732233019,0.845077173360557,0.90245274257651,0.86825111232,0.671875443869058,0.696258320931194,0.772571325063649,0.623353197910376,0.774053786928366,0.7753217255899,0.862029123456206
"S1065",0.908092476505153,0.917068235777352,0.917068235777352,0.950357505573256,0.910339917847876,1,0.62512668928022,0.766470350486471,0.631729007981279,0.809623465420832,0.715365503424589,0.464016527987069,0.525684552943007,0.517879374949719,0.508240376043404,0.520847198686969,0.523486125562714,0.916515140253262
"S1528",0.842182756299402,0.840065822251725,0.840065822251725,0.613670854128705,0.841370030913884,0.62512668928022,1,0.950966478911574,0.999880152447533,0.802105372635425,0.811085129390959,0.75651742407148,0.694845194690269,0.857685324246453,0.690982852699555,0.856768789958051,0.855173657970761,0.5509884664877
"S1531",0.905848575616019,0.912335837577499,0.912335837577499,0.76312037133575,0.91065732233019,0.766470350486471,0.950966478911574,1,0.953019552446699,0.876971883249751,0.846752050203697,0.718371337168366,0.697082311932359,0.807655329540905,0.693012628345176,0.809534644190476,0.810299823891853,0.692619765024955
"S1554",0.845471428241514,0.843607141573795,0.843607141573795,0.621604642795959,0.845077173360557,0.631729007981279,0.999880152447533,0.953019552446699,1,0.809238600027461,0.812207576061808,0.754043313238083,0.695522267635243,0.857328027970721,0.692797950789561,0.856444124443579,0.854877120788788,0.559141858197126
"S2123",0.884936194250528,0.891467382880815,0.891467382880815,0.80149285865492,0.90245274257651,0.809623465420832,0.802105372635425,0.876971883249751,0.809238600027461,1,0.81578570773844,0.617263467184325,0.744589093453278,0.765758787985248,0.70405110084453,0.767581768894661,0.768788414717125,0.748499939396552
"S2310",0.84118410819254,0.863244624855713,0.863244624855713,0.702295515762333,0.86825111232,0.715365503424589,0.811085129390959,0.846752050203697,0.812207576061808,0.81578570773844,1,0.933766680425278,0.937724940982239,0.946081023065186,0.872139609734549,0.948375579905287,0.95046626636487,0.653410834952932
"S2329",0.637400686752081,0.665092080647306,0.665092080647306,0.435987180985763,0.671875443869058,0.464016527987069,0.75651742407148,0.718371337168366,0.754043313238083,0.617263467184325,0.933766680425278,1,0.928408845796135,0.947536126584532,0.887806212559302,0.948606060592834,0.949820087097217,0.382064549582979
"S2355",0.663326012362764,0.685404723602109,0.685404723602109,0.489901793954726,0.696258320931194,0.525684552943007,0.694845194690269,0.697082311932359,0.695522267635243,0.744589093453278,0.937724940982239,0.928408845796135,1,0.929558449821133,0.941556465487265,0.931379814554407,0.932789966854518,0.428651552582969
"S2364",0.747596077397589,0.76165819126825,0.76165819126825,0.52156574210295,0.772571325063649,0.517879374949719,0.857685324246453,0.807655329540905,0.857328027970721,0.765758787985248,0.946081023065186,0.947536126584532,0.929558449821133,1,0.864576976764006,0.999950817831649,0.999814372740588,0.478430066705854
"S2366",0.591147096475607,0.618217890755557,0.618217890755557,0.440770016631055,0.623353197910376,0.508240376043404,0.690982852699555,0.693012628345176,0.692797950789561,0.70405110084453,0.872139609734549,0.887806212559302,0.941556465487265,0.864576976764006,1,0.866217760791041,0.866543147521142,0.356797215903887
"S2376",0.748740450223306,0.763210603855223,0.763210603855223,0.525010109870289,0.774053786928366,0.520847198686969,0.856768789958051,0.809534644190476,0.856444124443579,0.767581768894661,0.948375579905287,0.948606060592834,0.931379814554407,0.999950817831649,0.866217760791041,1,0.999950494616355,0.481351742810615
"S2380",0.749512215331032,0.764447614352368,0.764447614352368,0.528374071676926,0.7753217255899,0.523486125562714,0.855173657970761,0.810299823891853,0.854877120788788,0.768788414717125,0.95046626636487,0.949820087097217,0.932789966854518,0.999814372740588,0.866543147521142,0.999950494616355,1,0.484549992138465
"S998",0.85461972746032,0.864643278635038,0.864643278635038,0.987294705828275,0.862029123456206,0.916515140253262,0.5509884664877,0.692619765024955,0.559141858197126,0.748499939396552,0.653410834952932,0.382064549582979,0.428651552582969,0.478430066705854,0.356797215903887,0.481351742810615,0.484549992138465,1
