"","S10203","S10328","S10458","S10580","S10806","S10918","S11151","S11264","S11383","S11384","S11498","S11618","S11784","S11804","S11816","S11830","S11849","S11872","S11988","S1296","S1298","S1664","S1697","S176","S3234","S4287","S4401","S4573","S4668","S5110","S5557","S5610","S5646","S6018","S6120","S6165","S6923","S8633","S8702","S8888","S9019","S9163","S9165","S9269","S9272","S9313","S936","S9445","S9447","S9840","S995","S9964"
"S11618",0.421441531194456,0.507115472339459,-0.00195698831551062,0.185644130228479,-0.571862551991487,-0.290968159063602,-0.208413243728492,0.999999998527755,-0.162524534556115,0.455032308489326,0.142107553086879,1,-0.323317456736373,0.522546483948352,-0.130767040267833,-0.379949706770415,0.739559143699693,0.988911253880143,0.0687124648834224,0.16294841987096,0.631243984168661,0.00479725390942589,0.372838356432617,-0.00195698831551062,0.630129683370851,-0.303633862592196,-0.467912258495301,-0.367218293987009,-0.367211132210205,0.433458024150082,0.292858200442074,-0.295608916911031,-0.375912043674488,0.925597325250891,-0.345016651587193,-0.202817399997149,0.202956636940733,0.493157965690676,-0.119845945880877,0.668656158807646,0.503200137506169,0.271199879595113,0.652521131434855,0.168168767301546,0.168168767301546,0.302061990682249,-0.444597900098756,0.702996935936377,0.522147203015492,0.432593038396688,-0.444324810995126,0.55481299982782
"S11784",0.194339567448118,0.450615058696563,0.216431229158593,-0.104713477072924,0.322869923450097,0.330559957102209,0.744540221477841,-0.323328829688418,0.773739500814675,0.532930919228314,0.145413603184339,-0.323317456736373,1,0.274447099228358,0.875559156624469,0.972426879044239,-0.569407404999424,-0.291652632152291,0.126872155995408,0.463737383740958,0.311553495596201,0.151744244666721,-0.0115872443664831,0.216431229158593,0.360786475101513,0.187317162316339,0.278968243976438,0.303532773549096,0.30355839854663,0.546207671773514,0.416522076255078,0.125407178073531,0.292977869328554,-0.18606098501616,-0.0683520746006444,0.0388655488125785,0.529987194744173,0.0146468731287095,-0.0113874971687237,-0.187317162316339,0.22973414586817,0.501787739659425,0.327805034053593,-0.330547636020192,-0.330547636020192,0.0805675842803649,0.303637623654769,-0.0791764478882041,0.521412144402852,0.410444888877676,0.30362481750059,0.172909166779927
"S11804",0.872714829646059,0.764161458021726,0.32205246187694,0.237591739375815,0.0624359807577333,0.419315661372491,0.400020774855856,0.522526861375004,0.510389281868708,0.375243051188437,0.822384627478822,0.522546483948352,0.274447099228358,1,0.324074783904626,0.270875911899136,0.440983737914604,0.610249244834757,0.740678708499319,0.0354527420686348,0.756185011430784,0.110796955622096,0.301936966340292,0.32205246187694,0.43415059133452,0.224130071307685,0.0780877385894751,0.0417638337989675,0.0417772120216638,0.350938104446343,0.0936886102818149,0.022000911834464,0.0374864080505046,0.770147216784573,0.0675051729318668,0.0317513079683244,0.0349291130844925,0.351373079619717,0.0857898677875107,0.345879739672354,0.615138107731895,0.58727470912383,0.520894887946565,0.104469849186183,0.104469849186183,0.649816186572578,0.0717442292714322,0.892322937386848,0.618835841109029,0.806047335493536,0.0717086566199024,0.938255067135923
"S11816",0.215048184611903,0.368118358246752,0.055112141426308,-0.262939476194795,0.206369802963566,0.195444038119062,0.83777226593394,-0.130765861200698,0.762147543481023,0.599629791773271,0.159767451554604,-0.130767040267833,0.875559156624469,0.324074783904626,1,0.779050616032242,-0.525586796392465,-0.104295186294608,0.134880778449657,0.496689951928417,0.300893283083001,0.00181445476713549,-0.157118432764568,0.055112141426308,0.369348192945632,0.18814417367672,0.167837858270814,0.260587491040827,0.260618535663077,0.641706208062254,0.349806075283203,0.09349671699545,0.26284699435737,-0.029659172407236,-0.117692316397361,-0.00509180106181461,0.448724451056822,-0.152019242013258,-0.117585889325262,-0.341011314789054,0.176097485739507,0.425062896612603,0.435083401627414,-0.277959361041787,-0.277959361041787,0.151922030792259,0.269941709188383,0.0943644756414646,0.609119895619235,0.342775496785018,0.270028893864378,0.196902654867257
"S11830",0.216385046292685,0.459891042939863,0.225284921085611,-0.0552770798392567,0.309889893400456,0.3588984974052,0.742848714256122,-0.379964324604713,0.781916478610542,0.431304717814059,0.162575483585233,-0.379949706770415,0.972426879044239,0.270875911899136,0.779050616032242,1,-0.538766278337518,-0.335294305462058,0.142577997945698,0.417671329165707,0.287527316392648,0.228868854108532,0.0815570322454929,0.225284921085611,0.268590620478851,0.224733287487747,0.295093237919026,0.348643705317625,0.348669231202781,0.437189606204276,0.369541800271274,0.150146721377389,0.325620355951155,-0.219787635759118,-0.0515461427355906,0.0535218024111046,0.466290575269108,0.0515461427355906,0.0491169899181804,-0.123603308118261,0.191485421551268,0.51062779080338,0.267807167589566,-0.338163605500596,-0.338163605500596,0.0882713297443816,0.312135151767241,-0.0961684049083083,0.474272910831811,0.421977646445421,0.312136698122312,0.186041938156953
"S11849",0.288225569106101,0.332534322682164,0.199343044399961,0.525034714969728,-0.31706290740885,0.00375754395590825,-0.442213249542845,0.739551600288036,-0.366156465722643,-0.0540071497909024,0.315003956597886,0.739559143699693,-0.569407404999424,0.440983737914604,-0.525586796392465,-0.538766278337518,1,0.761344860855186,0.261338973733474,-0.111414956746132,0.422657483975195,0.295525046912154,0.573528331547273,0.199343044399961,0.187234993807945,-0.116284514289378,-0.165023249237765,-0.326249546898448,-0.326260374684046,-0.0323537429500506,0.0481431287169239,-0.289033006429701,-0.335590191750156,0.762523899594138,0.00186062437252654,-0.119570273104531,-0.0894544914075903,0.247757444136603,-0.0457538017093757,0.598337196036338,0.260049781475892,0.000123947802873519,0.138413775507958,0.220757522383648,0.220757522383648,0.546315131242621,-0.299988686197809,0.638079648226882,0.0852085525654758,0.368652466385303,-0.299952121843492,0.449036815665917
"S11872",0.514883819999238,0.527136724463413,0.0810530505457914,0.240164156330091,-0.503741750411593,-0.189368127410383,-0.165537317976112,0.988909535030894,-0.0947278773016351,0.406339294047503,0.260943450165297,0.988911253880143,-0.291652632152291,0.610249244834757,-0.104295186294608,-0.335294305462058,0.761344860855186,1,0.188762563807559,0.0918590378698568,0.642314856609136,0.0439599800192896,0.417937482173612,0.0810530505457914,0.580152718688951,-0.242536175200795,-0.413293833563364,-0.348558537962136,-0.348553003730322,0.383397123485069,0.212992711763322,-0.291506497639268,-0.353522465498333,0.963770550456463,-0.311000260949355,-0.202689516099437,0.127031878699974,0.479658389275285,-0.125467926940992,0.682112818527743,0.54277091782436,0.313979523515388,0.668039845689258,0.133413255151243,0.133413255151243,0.397638211775977,-0.400299707534706,0.784655145479963,0.565651965604849,0.478981807929602,-0.400066969361982,0.615283519429728
"S11988",0.738347815747237,0.253230029289231,0.460046991156079,0.248047357787799,0.541370096919592,0.798389453883008,0.20635685402406,0.0686888011776149,0.485868251522057,-0.232256768062761,0.987850533621014,0.0687124648834224,0.126872155995408,0.740678708499319,0.134880778449657,0.142577997945698,0.261338973733474,0.188762563807559,1,-0.524115379063627,0.156941123171004,0.0854216728026606,0.0741231134234148,0.460046991156079,-0.180173505398573,0.369666688892825,0.373167162089497,0.0970198054141602,0.0970008755255629,-0.213283704407092,-0.449683335794047,0.0688629105787106,0.126902705249215,0.425817102234196,0.30756907553512,0.0564604473362443,-0.494402576285036,-0.0533636536367813,0.0594275010766655,-0.0116557042434269,0.349048940048589,0.194890414571503,-0.00373451443431644,0.0432365269414009,0.0432365269414009,0.73043246383824,0.334162932984927,0.726641480494939,0.15373048654871,0.350596132068307,0.333852168044165,0.60225385322055
"S1296",-0.234380816980351,0.544938524684535,-0.329943690341831,-0.215134933582571,-0.44124587615314,-0.433492907467641,0.498734343936281,0.162952901472893,0.178397212933586,0.801155228887014,-0.430196956727119,0.16294841987096,0.463737383740958,0.0354527420686348,0.496689951928417,0.417671329165707,-0.111414956746132,0.0918590378698568,-0.524115379063627,1,0.552422815482163,0.128542216922541,0.110321019401407,-0.329943690341831,0.669850657459252,-0.0938646508927863,-0.157817760146672,0.147190537488385,0.147238868037565,0.831983316132521,0.915558429302622,0.0246183395261112,0.0908830997763551,0.00930518514313371,-0.210400426326998,0.0304834395714416,0.909089275550247,0.102753696578301,0.0487121130414572,-0.0234661627231966,-0.0545304344558002,0.254475360793735,0.363725522209547,0.0115561016660374,0.0115561016660374,-0.163774933442881,-0.10916898806217,-0.177181282039762,0.403576618998841,0.439079282112645,-0.108779644441038,0.108168033975522
"S1298",0.527952390440178,0.919235084888212,0.0999394489802187,0.171651640581399,-0.349927106111882,-0.0896712644748282,0.321548978474392,0.631231475962642,0.23428855081126,0.771128467576602,0.288609626557277,0.631243984168661,0.311553495596201,0.756185011430784,0.300893283083001,0.287527316392648,0.422657483975195,0.642314856609136,0.156941123171004,0.552422815482163,1,0.0789672569132238,0.358783081601776,0.0999394489802187,0.834053115396817,-0.0465242105199233,-0.173186060623239,-0.0715963474398337,-0.0715615134728965,0.71112522676804,0.612019365850986,-0.0565151352385682,-0.10166455346348,0.668953717780936,-0.106710653456328,2.34443827726654e-16,0.575475176873855,0.586908594009806,0.0690525856123945,0.511766315719159,0.594618725379069,0.66068747264341,0.703678684113844,0.0980091241831786,0.0980091241831786,0.245036404602481,-0.214139127944682,0.554194300840342,0.7013130032016,0.923975378904123,-0.214017914289286,0.806393998662443
"S1664",-0.0458255919269483,0.111358850796843,0.652879015498375,0.733194656801251,0.338501600193165,0.478939433814632,-0.00843049259542784,0.00480688108331692,0.00107031296930721,-0.139196462369804,0.0967919882367246,0.00479725390942589,0.151744244666721,0.110796955622096,0.00181445476713549,0.228868854108532,0.295525046912154,0.0439599800192896,0.0854216728026606,0.128542216922541,0.0789672569132238,1,0.868599036215379,0.652879015498375,-0.0742998679896221,0.501485887376799,0.555114546247297,0.397849043993125,0.397837288236931,-0.0812167891234844,0.175880901503547,0.21725941878838,0.384914108370665,0.0908895736595112,0.257395780835115,0.347996408740136,0.198699562885093,-0.257395780835115,0.258421382385607,0.250742943688399,-0.129483099344559,0.0199204768222399,-0.173591268707353,0.166751297303955,0.166751297303955,0.592928383589989,0.444408126733411,0.0716023868681942,0.0634361479695551,0.0582504395777547,0.44452639697571,-0.0979805574253151
"S1697",0.188867871087478,0.30952380952381,0.633530223602384,0.820703613839191,0,0.245681158031834,-0.162226362311103,0.372845846668733,-0.117853907445757,0.00163524480891299,0.123726316830318,0.372838356432617,-0.0115872443664831,0.301936966340292,-0.157118432764568,0.0815570322454929,0.573528331547273,0.417937482173612,0.0741231134234148,0.110321019401407,0.358783081601776,0.868599036215379,1,0.633530223602384,0.160896464044514,0.247435829652697,0.219758591197375,0.100976085905604,0.100970538148292,0.00347297598804511,0.19727170377239,-0.0022770596895119,0.0829795886304274,0.417466020410719,0.0343959580245055,0.148809523809524,0.203443326884538,0.154781811110275,0.123150919398414,0.666702096564211,0.202310912249981,0.266198568749975,0.175267046003994,0.0812345173208439,0.0812345173208439,0.542167217285505,0.0832552681869704,0.304746467017227,0.288218402704221,0.286994259354871,0.0833891843430996,0.162937633978071
"S176",0.286927539754996,0.0292306788667767,1,0.815111513635415,0.652801747137196,0.71041814323356,-0.177824501266546,-0.00195178160561636,0.0126426310176541,-0.196168392362895,0.44627934058794,-0.00195698831551062,0.216431229158593,0.32205246187694,0.055112141426308,0.225284921085611,0.199343044399961,0.0810530505457914,0.460046991156079,-0.329943690341831,0.0999394489802187,0.652879015498375,0.633530223602384,1,-0.0642957202656693,0.455661188432884,0.606574233691384,0.166338434684785,0.166308440404812,-0.235723509190727,-0.223807849734719,0.154552321264573,0.218784958121448,0.182626082293226,0.352901438368637,0.286565048176079,-0.0944489629442742,-0.0542925289797903,0.0988350099765644,0.336321353367128,0.319339006590087,0.235302425908485,0.0379717657027403,0.0106854303991644,0.0106854303991644,0.553620525998457,0.421107859682431,0.246996182371894,0.209629334079685,0.123936150866184,0.420794809887977,0.055112141426308
"S3234",0.267093487067217,0.782531607125076,-0.0642957202656693,-0.0441726104299387,-0.464319216159286,-0.3201779297797,0.183482471247767,0.630120388214029,0.172652965101564,0.93998462746044,-0.0864679160793168,0.630129683370851,0.360786475101513,0.43415059133452,0.369348192945632,0.268590620478851,0.187234993807945,0.580152718688951,-0.180173505398573,0.669850657459252,0.834053115396817,-0.0742998679896221,0.160896464044514,-0.0642957202656693,1,-0.345705358827356,-0.371630694629951,-0.206703070008505,-0.206672090233211,0.898363847497727,0.801016182513896,-0.18406657131858,-0.232728878172632,0.531278691129003,-0.391316130375218,-0.144348568217151,0.798980415748521,0.61786757427666,-0.0719827517426155,0.473287098394595,0.573819041757004,0.548315973234471,0.767548207396452,-0.00270230794586091,-0.00270230794586091,-0.0444874950700791,-0.354642828641816,0.282343874980553,0.685240932586635,0.658203393577603,-0.354407802519737,0.50988634183375
"S4287",0.0625229007641273,-0.0641500299099584,0.455661188432884,0.223606797749979,0.683763458757828,0.625782717902199,0.355132937060299,-0.303621079934785,0.110982733123573,-0.237915475715443,0.380881851035407,-0.303633862592196,0.187317162316339,0.224130071307685,0.18814417367672,0.224733287487747,-0.116284514289378,-0.242536175200795,0.369666688892825,-0.0938646508927863,-0.0465242105199233,0.501485887376799,0.247435829652697,0.455661188432884,-0.345705358827356,1,0.882432236977344,0.882703468585689,0.882694939390739,-0.294753172373282,-0.224230527825581,0.855844327080061,0.903296855346317,-0.115498626092659,0.834057656228299,0.866025403784439,-0.181369062527503,-0.521286035142687,0.733959429156073,-0.333333333333333,-0.387298334620742,-0.129099444873581,-0.333333333333333,0.601893220681041,0.601893220681041,0.381421140482202,0.921156939740455,0.075602337924575,-0.0342594354913766,2.84704802849909e-17,0.921153654815935,0.0235180217095899
"S4401",-0.125164169746617,-0.12778031696096,0.606574233691384,0.2931032092379,0.869914324209154,0.770664738520307,0.191601475502828,-0.46791022294334,0.0754715543988101,-0.296798258984288,0.341199051840596,-0.467912258495301,0.278968243976438,0.0780877385894751,0.167837858270814,0.295093237919026,-0.165023249237765,-0.413293833563364,0.373167162089497,-0.157817760146672,-0.173186060623239,0.555114546247297,0.219758591197375,0.606574233691384,-0.371630694629951,0.882432236977344,1,0.778794425378391,0.7787711613271,-0.326116685066831,-0.17951153733675,0.716828717179165,0.815513294579375,-0.260438659475435,0.854199908358225,0.769361166476233,-0.10493624877862,-0.61839428708959,0.614725991233881,-0.392430085969698,-0.407020547486372,-0.282407372621885,-0.452639189517505,0.434326502676752,0.434326502676752,0.403092098723652,0.941380142358484,-0.0993635086294815,-0.121220032166715,-0.0554971402366739,0.941214718102826,-0.165352863970686
"S4573",-0.145206893461456,0.0129012271833658,0.166338434684785,-0.10901806748555,0.514455204065179,0.424322637598569,0.465584135119276,-0.367212825685152,0.173473589675924,-0.0394867608384624,0.0996616037533462,-0.367218293987009,0.303532773549096,0.0417638337989675,0.260587491040827,0.348643705317625,-0.326249546898448,-0.348558537962136,0.0970198054141602,0.147190537488385,-0.0715963474398337,0.397849043993125,0.100976085905604,0.166338434684785,-0.206703070008505,0.882703468585689,0.778794425378391,1,0.999999998135766,-0.106105475029322,0.044845261774272,0.933641839898396,0.994848533908677,-0.253104204566704,0.712588926784337,0.887769912779137,0.0672592870475544,-0.486060145024564,0.863650566604765,-0.414816166445526,-0.558642881814088,-0.239826376126759,-0.297219915609725,0.636207814763672,0.636207814763672,0.122352064889156,0.908313475496101,-0.159785443886422,-0.000631063156002348,-0.0416942701851818,0.908533384726904,-0.0897286898719117
"S4668",-0.145199318916911,0.0129334430955597,0.166308440404812,-0.109038407998555,0.514421990032623,0.424292514747456,0.465625272036222,-0.367205663634938,0.173495875595597,-0.0394455339592972,0.099649784054691,-0.367211132210205,0.30355839854663,0.0417772120216638,0.260618535663077,0.348669231202781,-0.326260374684046,-0.348553003730322,0.0970008755255629,0.147238868037565,-0.0715615134728965,0.397837288236931,0.100970538148292,0.166308440404812,-0.206672090233211,0.882694939390739,0.7787711613271,0.999999998135766,1,-0.106063814279545,0.0448805997036608,0.93363759578202,0.994844803171444,-0.253102370236684,0.712569736874581,0.887760438317041,0.0672932414941048,-0.486042343475576,0.863644057025998,-0.414817940400633,-0.558634278089732,-0.239794014697752,-0.297192521739237,0.636197873033261,0.636197873033261,0.122337289886197,0.908295647357325,-0.159784658293418,-0.000606257977414024,-0.0416622384575257,0.908515572748384,-0.0897060334813372
"S5110",0.148088759032016,0.726623753943216,-0.235723509190727,-0.244804162575281,-0.422277320921861,-0.307770404942113,0.485423167483368,0.433451018666045,0.404233192240117,0.966741704014164,-0.130788401995996,0.433458024150082,0.546207671773514,0.350938104446343,0.641706208062254,0.437189606204276,-0.0323537429500506,0.383397123485069,-0.213283704407092,0.831983316132521,0.71112522676804,-0.0812167891234844,0.00347297598804511,-0.235723509190727,0.898363847497727,-0.294753172373282,-0.326116685066831,-0.106105475029322,-0.106063814279545,1,0.856057302957661,-0.195300255843503,-0.141941276458303,0.350838136575649,-0.430221995202151,-0.206642071288684,0.84923609262841,0.333641547299628,-0.166451398495047,0.133340720835532,0.369652574730284,0.4675017856883,0.673721536853215,-0.129025408164152,-0.129025408164152,-0.00410061122798886,-0.25678257400597,0.18692271477606,0.663587936515497,0.591602811044459,-0.256478094331292,0.40205666739703
