"","S10203","S10328","S10458","S10580","S10806","S10918","S11151","S11264","S11383","S11384","S11498","S11618","S11784","S11804","S11816","S11830","S11849","S11872","S11988","S1296","S1298","S1664","S1697","S176","S3234","S4287","S4401","S4573","S4668","S5110","S5557","S5610","S5646","S6018","S6120","S6165","S6923","S8633","S8702","S8888","S9019","S9163","S9165","S9269","S9272","S9313","S936","S9445","S9447","S9840","S995","S9964"
"S10203",1,-0.081942632897327,0.518420433079714,0.606107228087752,0.615334427529921,-0.398602097122107,-0.425112466973358,0.166906101383481,0.0427064373097907,0.256220496261375,0.401785488701079,0.319028624040029,0.183814034837473,-0.244026416033119,0.361907347611686,-0.344316113865558,-0.145162346428844,0.187624759861407,0.29928694048363,-0.291060420152676,-0.0907578997762853,-0.239630315342872,0.462281797120316,-0.371503143285757,-0.243012839075073,-0.43092439331125,-0.079028054213726,-0.338922768467831,0.310455111971893,-0.263979922502237,-0.512449374307307,-0.0306143037980521,-0.2249935326275,-0.00318248605039214,0.0379072715609075,-0.198262353593402,-0.644660182403347,-0.28160760479717,-0.420682293024347,-0.483301694860697,0.144041926940118,0.450218979236903,0.530745503980504,-0.627025864507449,-0.466000353260179,-0.664633866199558,-0.394769033021415,0.346538829802341,0.342655037453255,0.0714668665816346,-0.179076621036034,0.418844167027173
"S10328",-0.081942632897327,1,0.321269865147157,0.196972775374546,0.0110383870965623,0.276957214810441,0.681819935852502,-0.565061672365841,-0.0372662981655574,0.114097261029087,0.0192062759210479,-0.0703766033066182,-0.426113863215831,0.542325325267981,0.211309906046856,0.318568561197595,0.0791704104046052,-0.395845389842021,0.133883945396504,-0.342484888401838,0.0363742760752936,0.20663206519878,0.502482068653983,-0.0767402473058744,0.564872009677676,0.0645689955274051,-0.449257482374795,-0.18447665429549,-0.0250920476809907,0.0937500894707992,0.00978802666694853,0.146011422476931,-0.287352342704818,-0.46265389646373,0.859318697506314,-0.153806195474234,0.0245088964057479,-0.282111533913388,-0.140605646117416,-0.413822663408682,-0.146831079947034,0.239030749910736,-0.0495911150368708,0.159084678546669,-0.00249606709761721,0.142452346771781,0.235479320356256,-0.0257540605818964,0.0627149059629027,-0.196949480647002,0.508352720861856,0.422513144884126
"S10458",0.518420433079714,0.321269865147157,1,0.840844993650693,0.731910864792476,-0.0833313642944531,-0.0421421754257523,0.124884071707682,0.417501485743159,0.39897084116984,0.208770028174774,0.163759899964295,0.102561664763144,0.276894986553399,0.309137754847011,0.430401307016722,-0.0296944447227875,-0.0277753077349785,0.0783236413191486,-0.270376329623451,0.0172207809079876,-0.0503951420614654,0.382749832418695,-0.206362502008172,-0.019438475509157,-0.0877547938945322,0.154273446117246,-0.273679435591991,0.114460168214225,-0.28026047293828,-0.104949975689108,-0.0975188655451386,-0.32574972963992,0.0383551810766257,0.395577782628374,-0.174167085942363,-0.394080568059198,0.0936061967308457,-0.305313349709091,-0.655317765978031,-0.220299581777688,0.912937752217959,0.359841266013979,-0.458866207766693,-0.299089752124276,-0.288385088406176,0.195628388812612,0.741224853472676,0.238268325589238,0.00497397865264985,0.0740475343610176,0.324899933265061
"S10580",0.606107228087752,0.196972775374546,0.840844993650693,1,0.477957698358236,-0.0384869388551412,0.0187118349778028,0.256153428732346,-0.0145982912221357,0.23219793302908,0.267711380349712,0.325615271182779,0.189967411699787,0.157416251366188,0.24964603973976,0.281020101493574,-0.108211320084022,0.0338252717330071,0.107610749332856,-0.150372008039306,-0.322275236554778,-0.157913256546029,0.525920703955602,-0.154423630165111,0.0890924421431567,0.0265648454348019,-0.0677469326166711,-0.117894868689905,0.176817391652437,-0.227305500791318,0.166127405769303,0.160721278098242,-0.279483612651554,-0.112676897693219,0.335764161053067,-0.129407795662291,-0.333560184659078,-0.0971602075212219,-0.338941848400399,-0.563049663868563,-0.193423089949996,0.859480123115601,0.207199943109708,-0.327405455767173,-0.207102523398482,-0.63160974147958,-0.0418274677239468,0.481506359399672,0.265233142409798,0.117450278782751,0.111836590339935,0.111444431546698
"S10806",0.615334427529921,0.0110383870965623,0.731910864792476,0.477957698358236,1,-0.195330664794538,-0.190386376401069,0.123085031015592,0.56534270828042,0.596590332569395,0.228926468795339,0.227858063464559,0.467983718330385,0.0113111168798089,0.341359406457536,0.270237608053547,0.0583234208676563,0.334024951610493,0.377235695879743,-0.448667239987071,0.0551093546772091,-0.0416681760103558,0.0921105793797837,-0.339802004206828,-0.368683858131873,-0.567155860074649,0.154632360004432,-0.515588725496828,-0.0460865988839682,-0.428356462502769,-0.344475134906309,-0.467159370957686,-0.414643121539846,0.305597300684162,0.171779185242717,-0.419642023200502,-0.316489700975385,0.139795897073459,-0.400852497555554,-0.438282604973727,0.111595270989728,0.603300293748634,0.365349169037957,-0.683279902289316,-0.538932678855854,-0.218717173856432,-0.0505015706494284,0.862165275246856,0.165534389333932,-0.0568457764915802,-0.237505214103975,0.52180179832791
"S10918",-0.398602097122107,0.276957214810441,-0.0833313642944531,-0.0384869388551412,-0.195330664794538,1,0.629605702981531,0.0880701150942406,-0.160756329232492,0.0719736687420465,-0.734883063288536,0.614866194585706,0.329885497644008,0.332995793131625,-0.603832408384519,0.616824352793745,0.864129654113994,-0.442944622719215,0.100661887502256,-0.136128280253227,-0.15630104327743,0.872408634762732,-0.0325188073559518,0.566706542686906,0.399746233062015,0.416409907441118,-0.386644575587858,0.0732058694575276,-0.448092342103142,0.338383610007615,0.338493299931294,-0.24268608525553,-0.312013782995501,-0.445376238533372,0.289867419448983,-0.22040742759252,0.836847742223531,0.349105998725019,0.448901199217395,0.490205082775647,0.537953606217531,-0.110187705006343,-0.176405828275354,-0.135499161408808,-0.125842187468523,0.0571919463607439,0.13284662888655,0.100116637888808,-0.835806756793664,0.499269130328401,-0.0974458486255838,-0.522880386639776
"S11151",-0.425112466973358,0.681819935852502,-0.0421421754257523,0.0187118349778028,-0.190386376401069,0.629605702981531,1,-0.213848106000499,-0.360239159380154,-0.14562232924775,-0.37643610484276,0.200210569890365,0.0378809460367175,0.339352718603546,-0.01820139347435,0.538211807166339,0.36247078241711,-0.040169010986611,0.0498105448661595,-0.383813780000148,-0.248520019895668,0.411684025474304,0.265964278770011,0.111033548849717,0.462907294530319,0.225660628671147,-0.408297329523812,0.127907967646866,-0.0954481609613112,0.227041487133489,0.563973808182858,0.22627861569377,-0.080849288277756,-0.215179278400113,0.764119466894819,-0.0327816488199959,0.569119895146554,-0.202243834081607,0.212089606244085,-0.00928311199713418,0.211009042744002,-0.0160233884330742,-0.386073442577191,0.358248996417396,0.152843584424375,0.11395422587662,0.22435592955887,-0.0224864677019976,-0.373463196902361,0.134253981593577,0.300969990352313,0.0684939754062797
"S11264",0.166906101383481,-0.565061672365841,0.124884071707682,0.256153428732346,0.123085031015592,0.0880701150942406,-0.213848106000499,1,0.0174355836964387,-0.263930002499121,-0.380033553813779,0.575197586992521,0.444702366303208,-0.0794933084728331,-0.0785789786887237,0.0296282833917663,0.26175294508465,0.44156824292584,-0.55335996290372,-0.083410724869849,-0.363289523502157,0.105217414321908,0.187538536275461,0.0958860088829344,-0.0979190768769865,0.124482124872092,0.57902913737286,0.615054527992257,0.37101450617078,-0.093254185107097,0.113806834686347,0.205785333914317,0.408620598578224,0.337646024903614,-0.206738059488286,0.457902006205142,0.113954930753046,0.139340281276836,0.509604357288496,-0.0348734854912992,0.283401327855055,0.24819224453808,0.106677222867532,-0.163346409423178,0.088702156152936,-0.547646021406136,0.0240620698859107,0.351525038770241,-0.313913098421631,0.797576545737949,-0.567149005901238,-0.406826576179718
"S11383",0.0427064373097907,-0.0372662981655574,0.417501485743159,-0.0145982912221357,0.56534270828042,-0.160756329232492,-0.360239159380154,0.0174355836964387,1,0.577368317315587,0.220331356169816,-0.183998087529639,0.190324038009497,0.247898460013923,0.274569106205386,0.341336730714365,-0.0322471838172673,0.0117902996353416,0.00052382839584648,-0.23156861217403,0.121086302354171,-0.0827878319017392,-0.291646576997569,-0.332825721639572,-0.242398216752632,-0.489644759450196,0.385543163314774,-0.184431872344778,-0.216205650769103,-0.109974926226509,-0.481698472118016,-0.648815966968479,-0.26527420553988,0.210771063844596,-0.202338764887749,-0.234042908953347,-0.0516812445835263,0.257706337631508,-0.219116674538396,-0.28384496748224,-0.245865213052778,0.193094517667551,-0.0379369951689023,-0.497490324626932,-0.49827399387783,0.272068110220807,-0.0641649739981573,0.448965593178771,0.177493091977541,-0.221675489914466,-0.443975375153074,0.0841919784932412
"S11384",0.256220496261375,0.114097261029087,0.39897084116984,0.23219793302908,0.596590332569395,0.0719736687420465,-0.14562232924775,-0.263930002499121,0.577368317315587,1,0.389381158282839,0.14432104956642,0.376098821317073,0.441965875728056,-0.0471896115250423,0.28847413347269,0.0456800812659473,-0.183558879810013,0.71664107883742,0.00509771569037489,-0.181714316443107,0.0160616733134702,-0.124600896630637,-0.0158766699632974,0.101419804291681,-0.579064510746783,-0.399844455308852,-0.716099598829236,-0.736382738906675,-0.464756855940016,-0.279403282454608,-0.809947275377813,-0.910496572903911,-0.359176142225956,-0.0196812566375606,-0.896112883668034,0.069786144977602,0.370562832815045,-0.694053351260136,-0.00381207183478461,-0.171606765587208,0.311224228307587,-0.0675829328509714,-0.562165300430016,-0.562645573270286,-0.106640601586189,-0.303364378188227,0.366211911722578,0.219855798501072,-0.372364973932236,-0.0681878489738619,0.127762469986633
