"","S7990","S7991","S7997","S7998","S7999","S8000","S8001","S8002"
"S7990",1,0.999569928852322,0.99816883613661,0.999273893677254,0.999546739620102,0.999655861631574,1,0.999758636180621
"S7991",0.999569928852322,1,0.997955309642807,0.998386517285133,0.999333150041638,0.999731835766025,0.999569928852322,0.999362937895033
"S7997",0.99816883613661,0.997955309642807,1,0.999063097321527,0.99902647531147,0.998396807237164,0.99816883613661,0.999012244762836
"S7998",0.999273893677254,0.998386517285133,0.999063097321527,1,0.999274273260601,0.998915618333307,0.999273893677254,0.999599688153264
"S7999",0.999546739620102,0.999333150041638,0.99902647531147,0.999274273260601,1,0.999607646903288,0.999546739620102,0.999847409336084
"S8000",0.999655861631574,0.999731835766025,0.998396807237164,0.998915618333307,0.999607646903288,1,0.999655861631574,0.99964170888325
"S8001",1,0.999569928852322,0.99816883613661,0.999273893677254,0.999546739620102,0.999655861631574,1,0.999758636180621
"S8002",0.999758636180621,0.999362937895033,0.999012244762836,0.999599688153264,0.999847409336084,0.99964170888325,0.999758636180621,1
