"","S3119","S3294","S3299","S3340","S3432","S4155","S4268","S4732","S4734","S4739","S5332","S5333","S5336","S5515","S5747","S5795","S5804","S5848"
"S3119",1,0.212211430417485,-0.450689044408058,-0.214856095470738,-0.762249726884109,0.396767183064253,0.584295906339057,0.114945233287016,-0.602983314126167,-0.33904973564521,0.460991230879538,-0.324631968563483,NA,-0.106584373976379,0.524291937492698,-0.244263891706753,-0.101910487335965,-0.389539782456695
"S3294",0.212211430417485,1,-0.539813423538138,-0.292024893538949,-0.358169428565149,-0.246028019404058,0.122605820847289,-0.336515592462371,-0.532060176034659,-0.265707517963227,0.0514622616821746,-0.365717761003386,NA,0.722750542274972,0.25338624547266,0.0434018863546224,-0.012095376165012,0.291421466212517
"S3299",-0.450689044408058,-0.539813423538138,1,0.358868910046324,0.455287780843828,-0.410005283726878,-0.22531190640306,-0.000165233390948372,0.414854533424488,-0.326143914950855,-0.163826269225177,0.658665944978317,NA,-0.195381780597007,-0.195266735313922,-0.121357691542402,0.238483920731505,0.33003526995493
"S3340",-0.214856095470738,-0.292024893538949,0.358868910046324,1,0.488057795838479,0.364472334659333,0.0542945503507852,-0.691180672646002,0.0265155000994599,-0.0831769934718475,-0.045633486783891,-0.194376102480598,NA,-0.195446838348645,0.337659523584816,0.407557433592522,0.652957711946666,-0.342502409065622
"S3432",-0.762249726884109,-0.358169428565149,0.455287780843828,0.488057795838479,1,0.0439692023044885,-0.497025519784979,-0.156944386648419,0.587601250777954,0.0166599446950101,-0.38478538836674,0.159566973913441,NA,0.242929394438043,-0.547588136557786,0.0233109015384382,0.399356385020295,0.282690936094945
"S4155",0.396767183064253,-0.246028019404058,-0.410005283726878,0.364472334659333,0.0439692023044885,1,0.214974710675712,-0.167661000642398,-0.319137912014301,0.249610356374291,0.175458238284727,-0.682552720044479,NA,-0.257049090343795,0.179218867948289,0.141075521663645,0.273550317371376,-0.750411157868153
"S4268",0.584295906339057,0.122605820847289,-0.22531190640306,0.0542945503507852,-0.497025519784979,0.214974710675712,1,-0.265801450830575,-0.370514857560598,-0.128615558604021,0.961505880534541,-0.156854147880024,NA,-0.156854147880024,0.799947299341876,0.210662024911315,0.0796910591995913,-0.282375851688256
"S4732",0.114945233287016,-0.336515592462371,-0.000165233390948372,-0.691180672646002,-0.156944386648419,-0.167661000642398,-0.265801450830575,1,0.464651565923392,0.0227589850356232,-0.179330220026203,0.509854900092484,NA,-0.142331733363922,-0.55118030484973,-0.418831960537733,-0.352251109494045,0.29853907265121
"S4734",-0.602983314126167,-0.532060176034659,0.414854533424488,0.0265155000994599,0.587601250777954,-0.319137912014301,-0.370514857560598,0.464651565923392,1,0.0857592323697579,-0.291666791207015,0.734555451788709,NA,-0.0900622454182787,-0.497646359109726,-0.0894748199447265,0.0547630333622087,0.478210613684588
"S4739",-0.33904973564521,-0.265707517963227,-0.326143914950855,-0.0831769934718475,0.0166599446950101,0.249610356374291,-0.128615558604021,0.0227589850356232,0.0857592323697579,1,-0.0628177168078277,-0.280255372245332,NA,-0.507002661838399,-0.117820322552652,0.423067281532534,-0.359320070372301,-0.501209394591372
"S5332",0.460991230879538,0.0514622616821746,-0.163826269225177,-0.045633486783891,-0.38478538836674,0.175458238284727,0.961505880534541,-0.179330220026203,-0.291666791207015,-0.0628177168078277,1,-0.111111111111111,NA,-0.111111111111111,0.625792919336443,0.18384525568597,0.0226950341974601,-0.200027191222427
"S5333",-0.324631968563483,-0.365717761003386,0.658665944978317,-0.194376102480598,0.159566973913441,-0.682552720044479,-0.156854147880024,0.509854900092484,0.734555451788709,-0.280255372245332,-0.111111111111111,1,NA,-0.111111111111111,-0.238764932287178,-0.296423506038701,-0.0576942851230929,0.656737932401156
"S5336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S5515",-0.106584373976379,0.722750542274972,-0.195381780597007,-0.195446838348645,0.242929394438043,-0.257049090343795,-0.156854147880024,-0.142331733363922,-0.0900622454182787,-0.507002661838399,-0.111111111111111,-0.111111111111111,NA,1,-0.252762965374012,-0.194790449101821,0.213098280036251,0.656737932401156
"S5747",0.524291937492698,0.25338624547266,-0.195266735313922,0.337659523584816,-0.547588136557786,0.179218867948289,0.799947299341876,-0.55118030484973,-0.497646359109726,-0.117820322552652,0.625792919336443,-0.238764932287178,NA,-0.252762965374012,1,0.355486285891617,0.208360766625038,-0.407474164845322
"S5795",-0.244263891706753,0.0434018863546224,-0.121357691542402,0.407557433592522,0.0233109015384382,0.141075521663645,0.210662024911315,-0.418831960537733,-0.0894748199447265,0.423067281532534,0.18384525568597,-0.296423506038701,NA,-0.194790449101821,0.355486285891617,1,0.483673601148574,-0.261260301086053
"S5804",-0.101910487335965,-0.012095376165012,0.238483920731505,0.652957711946666,0.399356385020295,0.273550317371376,0.0796910591995913,-0.352251109494045,0.0547630333622087,-0.359320070372301,0.0226950341974601,-0.0576942851230929,NA,0.213098280036251,0.208360766625038,0.483673601148574,1,0.114933599336443
"S5848",-0.389539782456695,0.291421466212517,0.33003526995493,-0.342502409065622,0.282690936094945,-0.750411157868153,-0.282375851688256,0.29853907265121,0.478210613684588,-0.501209394591372,-0.200027191222427,0.656737932401156,NA,0.656737932401156,-0.407474164845322,-0.261260301086053,0.114933599336443,1
