"","S7362","S7410","S7415","S7453","S7457","S7498","S7509","S7517","S7526","S7531","S7533","S7545","S7547","S7548","S7552","S7568","S7592","S7626","S7633"
"S7362",1,-0.506961924666686,-0.431478671305204,0.130151824872576,-0.25093233869487,0.168970110644101,0.400442256387117,0.0925164089652732,-0.355902904740978,-0.198682482494143,0.113808895750108,-0.584224134067337,0.461831581267968,0.15273625006663,0.132723077644935,0.464263339197208,0.294831028059986,-0.0208728631648087,-0.280481872175259
"S7410",-0.506961924666686,1,0.179724318715604,-0.1581253710917,-0.317701383995148,0.154274002074371,0.284780909799259,-0.533403929268811,-0.179828959112169,0.0228720493992699,-0.352758568177655,-0.246726188822887,-0.169480460438068,-0.461585342166073,0.036259846636464,-0.212882957459494,-0.215963837896907,0.465283398085472,0.100105947370328
"S7415",-0.431478671305204,0.179724318715604,1,0.0984956359209444,0.419310199608765,-0.452850910939403,-0.688865006741011,0.0449216923178963,0.638961877312841,0.592804083812904,-0.226054336744203,0.0621557476381081,-0.0835114478362156,0.178439266547775,-0.40092346369269,-0.0889636882832851,-0.570895540997485,-0.059875034524153,0.25993788611404
"S7453",0.130151824872576,-0.1581253710917,0.0984956359209444,1,-0.123496652982534,0.227126806167172,-0.339539482083212,-0.174586179313022,0.34906425596512,0.36539315991435,0.253161048110656,-0.197620946796553,0.0408211208963289,0.593690923216085,-0.0285002153963678,0.0184372860221448,-0.611018973832184,0.114746832642284,-0.0845812234881123
"S7457",-0.25093233869487,-0.317701383995148,0.419310199608765,-0.123496652982534,1,-0.281831979074102,-0.585002249255542,0.206568552987125,0.362091185266715,0.611779072818336,0.514858526959113,0.488639276761218,-0.333358543208948,0.495597482373021,-0.410842928295635,0.0191920361809386,-0.0157288484248295,-0.232479946586291,0.664742452617508
"S7498",0.168970110644101,0.154274002074371,-0.452850910939403,0.227126806167172,-0.281831979074102,1,0.482025815806114,0.0408506536230129,-0.042411191098572,-0.344638979084955,0.439180864209514,0.0259403945622434,-0.185322200019412,0.306700550758362,0.508385767047686,0.114723027845118,-0.253311027060142,0.587793612397467,0.170345841093268
"S7509",0.400442256387117,0.284780909799259,-0.688865006741011,-0.339539482083212,-0.585002249255542,0.482025815806114,1,-0.145442211867592,-0.592520158231177,-0.679266119428813,0.0496015817856631,-0.3224482396157,-0.107086045006516,-0.3308549597545,0.362079923314182,0.413421872994444,0.392272777181324,0.518380355481394,-0.0958287881112214
"S7517",0.0925164089652732,-0.533403929268811,0.0449216923178963,-0.174586179313022,0.206568552987125,0.0408506536230129,-0.145442211867592,1,0.201635674395855,-0.459422890730101,0.0687392776543962,0.338914948071089,-0.0644859171386346,0.221810726495146,-0.258962565141181,-0.0437256009156337,0.177599741108094,0.0981432304834473,0.318361879279748
"S7526",-0.355902904740978,-0.179828959112169,0.638961877312841,0.34906425596512,0.362091185266715,-0.042411191098572,-0.592520158231177,0.201635674395855,1,0.404940848452011,0.235569431119941,0.532539552190288,-0.43974689086528,0.635413784302822,0.148843634442807,0.241440224868124,-0.599899585445058,0.0392432837624038,0.230326047537091
"S7531",-0.198682482494143,0.0228720493992699,0.592804083812904,0.36539315991435,0.611779072818336,-0.344638979084955,-0.679266119428813,-0.459422890730101,0.404940848452011,1,0.194148838930477,-0.00791112830111356,-0.0137466443054415,0.404904217275238,-0.223063263860821,-0.0263254350179739,-0.396216427283784,-0.311152911799941,0.200605565681026
"S7533",0.113808895750108,-0.352758568177655,-0.226054336744203,0.253161048110656,0.514858526959113,0.439180864209514,0.0496015817856631,0.0687392776543962,0.235569431119941,0.194148838930477,1,0.413320273284169,-0.606665826067695,0.784635173154413,0.0489973462990496,0.469514325754877,-0.140019676660088,0.264116454905004,0.577547558079361
"S7545",-0.584224134067337,-0.246726188822887,0.0621557476381081,-0.197620946796553,0.488639276761218,0.0259403945622434,-0.3224482396157,0.338914948071089,0.532539552190288,-0.00791112830111356,0.413320273284169,1,-0.600450908156216,0.290227844612335,0.188508839255175,-0.0444521781403442,-0.0383647478219066,-0.148801984156046,0.311596485073303
"S7547",0.461831581267968,-0.169480460438068,-0.0835114478362156,0.0408211208963289,-0.333358543208948,-0.185322200019412,-0.107086045006516,-0.0644859171386346,-0.43974689086528,-0.0137466443054415,-0.606665826067695,-0.600450908156216,1,-0.438294941304844,-0.00452876291030526,-0.464189370751744,0.142808246771338,-0.551721423208813,-0.673277830808162
"S7548",0.15273625006663,-0.461585342166073,0.178439266547775,0.593690923216085,0.495597482373021,0.306700550758362,-0.3308549597545,0.221810726495146,0.635413784302822,0.404904217275238,0.784635173154413,0.290227844612335,-0.438294941304844,1,-0.00777753482931504,0.450182356626098,-0.423468272893545,0.239191224539361,0.501935854973391
