"","S8045","S8090","S8091","S8092","S8093","S8094","S8095","S8096","S8097","S8098","S8099","S8100","S8101","S8102","S8103","S8104","S8105","S8108","S8109","S8110","S8114","S8115","S8116","S8119","S8120","S8121","S8122","S8123","S8124","S8126","S8128","S8129","S8130","S8131","S8132","S8134","S8135","S8136","S8138"
"S8099",0.948366555953202,0.853447276863836,0.99653914919987,0.974860303277183,0.993009726655396,0.975759051104395,0.988021237057408,0.987229771688609,0.968109773248688,0.956467221702275,1,0.974228795097511,0.95256622557157,0.952487488279943,0.921630945037466,0.952268168384973,0.95495731108663,0.939129571133135,0.937119621003847,0.954875133431598,0.772793470861437,0.829742009979484,0.917827678068756,0.948669502087103,0.705674876619298,0.94692748410048,0.921650139279794,0.937270474370578,0.936637499309291,0.928456340186993,0.909477688819418,0.829835884279327,0.843944644504791,0.899006978688515,0.932378940463598,0.954427899488657,0.920211667646507,0.933047386282718,0.957128829150021
"S8100",0.902841306315446,0.886334330551804,0.965935074433741,0.969144375858923,0.96664014125056,0.97825277901996,0.973066020762858,0.97940099512489,0.998668491822067,0.991163827728331,0.974228795097511,1,0.914306867883511,0.915857773402369,0.891133069176978,0.909967938858539,0.915806886582628,0.908482692627523,0.985633424686596,0.990827562020512,0.868657560027817,0.911468186790719,0.973038277754758,0.980774546772135,0.740300752053964,0.986405039091072,0.973427376566085,0.930676581893517,0.877589178868782,0.898914327668196,0.888903292421037,0.77078154208573,0.793689861142787,0.902949133789753,0.899844471126492,0.925439040361861,0.918003033225067,0.912148875188086,0.911876187027359
"S8101",0.994381856497373,0.83565217285139,0.963583612160081,0.952638682321611,0.970344699983857,0.889222496738956,0.963948353916994,0.962725077634812,0.905927216181253,0.877574322923426,0.95256622557157,0.914306867883511,1,0.996019716629513,0.988353392153609,0.971969251917558,0.996467330554713,0.965584504485362,0.885764808667941,0.875505880494683,0.667451884813446,0.72936966586086,0.825355178013546,0.882692143884153,0.652130008628322,0.869802489460349,0.825716871385197,0.933852722096868,0.947811135521466,0.920491243894864,0.98687250098253,0.81625695419022,0.829620496365516,0.887682727561601,0.913888533313287,0.965232267993063,0.908085999877113,0.914527793410448,0.994241043774852
"S8102",0.993625596022349,0.838493939600921,0.965360869507734,0.948805935565018,0.968042189552834,0.894082849326991,0.960340885419184,0.963994751979018,0.908617695312828,0.882994332949188,0.952487488279943,0.915857773402369,0.996019716629513,1,0.985381812321683,0.979527355142062,0.994279331694174,0.973901720576051,0.892560157606178,0.881646939653635,0.688077029688902,0.744646831948859,0.835682498831027,0.888483759120822,0.640819471647678,0.874931307794099,0.836533649281927,0.921595632148858,0.948909748099502,0.906071604756646,0.982758946334172,0.828601507662539,0.837887255660873,0.874529679131243,0.905744858102942,0.972589441329545,0.897868240113967,0.908577618576406,0.99312816779908
"S8103",0.972294197866124,0.869646006946202,0.942219188143328,0.949044677145848,0.948818027559068,0.859706128526813,0.950088844429885,0.950498209099582,0.886421570892027,0.856522976511527,0.921630945037466,0.891133069176978,0.988353392153609,0.985381812321683,1,0.958923926807673,0.975656607282784,0.95712783663511,0.883122707631271,0.855268055133295,0.684924612940511,0.735622773104907,0.809537449556015,0.861540877622102,0.667083099074664,0.845295502176551,0.806869816108221,0.90377430906967,0.90613453435893,0.885190547796621,0.993780880712414,0.802111636279838,0.809861646506594,0.856933785568106,0.880618141716923,0.957768147395357,0.877054708936176,0.876804632303301,0.971812916419305
"S8104",0.971437874477361,0.873515516008123,0.969074509723093,0.952058297049935,0.965923353727948,0.902029346407073,0.959682277496969,0.967092483622293,0.908335848463927,0.889796832299496,0.952268168384973,0.909967938858539,0.971969251917558,0.979527355142062,0.958923926807673,1,0.973448131351365,0.996158360429289,0.891382164075644,0.888453394671202,0.710503437313982,0.755156206552776,0.837210783480229,0.889485017018628,0.674923389712849,0.870224865941917,0.840743319134605,0.893926171583795,0.924586052035461,0.871291654109903,0.954089441481764,0.832058679971841,0.833032704478582,0.844445105207542,0.884353492967624,0.996238310712617,0.870642538342839,0.879611198809546,0.974822429441969
"S8105",0.998494752797758,0.811756510371437,0.963501076889348,0.941941789766699,0.969092325449775,0.891550832613451,0.958823464523041,0.960351901473501,0.906472437114523,0.88017170985511,0.95495731108663,0.915806886582628,0.996467330554713,0.994279331694174,0.975656607282784,0.973448131351365,1,0.966121126151565,0.880773192298044,0.877793308328199,0.658986280474616,0.724072370025799,0.826854558181591,0.884783233075236,0.631178400325786,0.873015684695509,0.82849908122525,0.935869140465334,0.955674550328265,0.920538533909967,0.97945873194602,0.812696019308614,0.828827163904518,0.890276270156833,0.915717239031991,0.965249507295477,0.910169566038643,0.917269528649855,0.998293406026604
"S8108",0.960941845698163,0.883672757932409,0.956913390536897,0.951189060137392,0.958176253385715,0.887520815409746,0.95567018381267,0.964834660657129,0.907554691682534,0.886550857651216,0.939129571133135,0.908482692627523,0.965584504485362,0.973901720576051,0.95712783663511,0.996158360429289,0.966121126151565,1,0.899108100654209,0.885750904106224,0.719578546695585,0.75558647610837,0.833490052400612,0.880373776923243,0.654667048922062,0.862870288114701,0.836116427027254,0.873866315357299,0.896076566302734,0.841495648309607,0.956023441915596,0.793054760952903,0.793569085121915,0.820199277653599,0.852277560185863,0.993509370154113,0.847176600188832,0.851240534324362,0.963409884218348
"S8109",0.865180617996606,0.930762514924711,0.936211581967605,0.961753993976329,0.938227674118102,0.950371469935124,0.953717967678024,0.965365423607572,0.989505263496752,0.982208837405233,0.937119621003847,0.985633424686596,0.885764808667941,0.892560157606178,0.883122707631271,0.891382164075644,0.880773192298044,0.899108100654209,1,0.983424373784482,0.919020686818088,0.940972594393456,0.975357496972109,0.969712035171169,0.761125034919201,0.974180772186818,0.972519224739617,0.888967494841392,0.816356965951921,0.84177048696082,0.881216299063518,0.740239691967316,0.757483331276423,0.861252880110118,0.847162304559714,0.914389551024612,0.876039893648901,0.860051012739691,0.874261265627569
"S8110",0.86591804293565,0.894675579394896,0.947530419885666,0.946554405829136,0.937215715142341,0.985720950977912,0.946751581675462,0.961081790721859,0.995407378572916,0.999924831685459,0.954875133431598,0.990827562020512,0.875505880494683,0.881646939653635,0.855268055133295,0.888453394671202,0.877793308328199,0.885750904106224,0.983424373784482,1,0.915444980367269,0.95027904470907,0.991198832908471,0.990153879275074,0.777548985165254,0.993727509248055,0.992359469479138,0.91151492970897,0.854272450528578,0.877699197018916,0.848566845430207,0.792189381011678,0.812640058212593,0.894521573390697,0.892448884417181,0.91265444515038,0.909483291346555,0.899586856066321,0.877733377694288
"S8114",0.644152639024492,0.88343205154948,0.773761559831624,0.806387839052739,0.751724337241517,0.864370992439671,0.781128956449911,0.811884646737468,0.888839558307389,0.911909013862532,0.772793470861437,0.868657560027817,0.667451884813446,0.688077029688902,0.684924612940511,0.710503437313982,0.658986280474616,0.719578546695585,0.919020686818088,0.915444980367269,1,0.987462606344019,0.946449475634186,0.901155316691039,0.796349487039298,0.905322365758341,0.942448061806987,0.728852848378734,0.624900401779158,0.672207242809538,0.671508856086612,0.68105093781008,0.69062400325162,0.733658119502854,0.708420570474226,0.759717120009455,0.74411056975537,0.713855442811527,0.659839368872604
"S8115",0.711804568614437,0.885047366445547,0.826992960075789,0.846651730504258,0.805295712266045,0.912144715643865,0.828710676584489,0.854238566876527,0.927988851891886,0.948296565808588,0.829742009979484,0.911468186790719,0.72936966586086,0.744646831948859,0.735622773104907,0.755156206552776,0.724072370025799,0.75558647610837,0.940972594393456,0.95027904470907,0.987462606344019,1,0.977922427394813,0.948391190762559,0.825437909182842,0.950855761560196,0.97497319086724,0.812474389869926,0.710972657831286,0.766422402285857,0.724371319323318,0.734098487403829,0.752400761184533,0.820346485253229,0.794511693714718,0.800140275485565,0.827616131595401,0.802346648223544,0.72615611362809
"S8116",0.815660201821632,0.881398062089121,0.908720674890639,0.911491250572536,0.895089186780074,0.968554795282702,0.907556551359242,0.925122675118045,0.98047911434252,0.990456324140057,0.917827678068756,0.973038277754758,0.825355178013546,0.835682498831027,0.809537449556015,0.837210783480229,0.826854558181591,0.833490052400612,0.975357496972109,0.991198832908471,0.946449475634186,0.977922427394813,1,0.988016317119368,0.79656513327836,0.993202464706391,0.999602325114329,0.890992448667652,0.816260908438324,0.854138316495171,0.803335671925611,0.776538440004946,0.799452358621676,0.885347387555121,0.871035058857946,0.86784306518707,0.89610227219077,0.882809671243788,0.827945838673982
"S8119",0.878096501267886,0.889981385061005,0.942583636054839,0.937061214256079,0.930374730145791,0.980295867815786,0.936899684940924,0.950124448369472,0.986322045019849,0.990746919795585,0.948669502087103,0.980774546772135,0.882692143884153,0.888483759120822,0.861540877622102,0.889485017018628,0.884783233075236,0.880373776923243,0.969712035171169,0.990153879275074,0.901155316691039,0.948391190762559,0.988016317119368,1,0.822757780203132,0.996971247554445,0.988665245969109,0.945261174458384,0.885495324369879,0.915966655007618,0.857783147349007,0.830757229137986,0.854884595186711,0.937999622625782,0.929220168455034,0.91304775946452,0.948338494940715,0.938658736257386,0.88808371696162
"S8120",0.632407008911379,0.852732067101394,0.714613599336894,0.7484199568991,0.694418554406634,0.770037138193903,0.716351197982904,0.72122807451243,0.763165854384324,0.778965872309034,0.705674876619298,0.740300752053964,0.652130008628322,0.640819471647678,0.667083099074664,0.674923389712849,0.631178400325786,0.654667048922062,0.761125034919201,0.777548985165254,0.796349487039298,0.825437909182842,0.79656513327836,0.822757780203132,1,0.795948103587333,0.792059530243573,0.794772024900411,0.670207750190014,0.772933286707082,0.652037317009793,0.785337755158645,0.799763553870645,0.826303629403809,0.800145277088902,0.718073177223276,0.818169083435501,0.779762366080823,0.648625567913397
"S8121",0.863824981092936,0.873788802053371,0.936293817007689,0.932447311712683,0.926819546411305,0.980372012748313,0.934026352458175,0.946276076069834,0.990070550136856,0.994061089757792,0.94692748410048,0.986405039091072,0.869802489460349,0.874931307794099,0.845295502176551,0.870224865941917,0.873015684695509,0.862870288114701,0.974180772186818,0.993727509248055,0.905322365758341,0.950855761560196,0.993202464706391,0.996971247554445,0.795948103587333,1,0.993649425154926,0.93427126458472,0.868697801645447,0.903898899053254,0.84245516310587,0.800505263551799,0.827128915775976,0.925564470130131,0.913491122495045,0.893927455942415,0.935753051375769,0.926233394383946,0.874244513482589
"S8122",0.817735235623681,0.876153980925398,0.911885962802291,0.910577521624463,0.896921254603561,0.972769917835958,0.908126241824435,0.92598572167958,0.980702407528104,0.99172884208931,0.921650139279794,0.973427376566085,0.825716871385197,0.836533649281927,0.806869816108221,0.840743319134605,0.82849908122525,0.836116427027254,0.972519224739617,0.992359469479138,0.942448061806987,0.97497319086724,0.999602325114329,0.988665245969109,0.792059530243573,0.993649425154926,1,0.891141103310653,0.821897406227921,0.855946148334481,0.799982524213122,0.781749919713907,0.804182738340428,0.885195586829686,0.874203380943059,0.870526535100617,0.89684393280889,0.885512565627708,0.830255574036224
"S8123",0.936002899172498,0.813089321520552,0.931909884319015,0.916476514352972,0.931313458302919,0.922707822487674,0.926759841659567,0.924802647335441,0.927362761436008,0.915132226994113,0.937270474370578,0.930676581893517,0.933852722096868,0.921595632148858,0.90377430906967,0.893926171583795,0.935869140465334,0.873866315357299,0.888967494841392,0.91151492970897,0.728852848378734,0.812474389869926,0.890992448667652,0.945261174458384,0.794772024900411,0.93427126458472,0.891141103310653,1,0.951199905808788,0.989958864722855,0.909480407612865,0.842157039717677,0.877245076508656,0.992260313042638,0.981601885097332,0.902337899909591,0.995150068819599,0.987934150996076,0.94000522896844
"S8124",0.966124075763445,0.729937498419805,0.936537316707426,0.87757236709395,0.923920329732616,0.90051594685818,0.902618274648295,0.904321347602335,0.869099850844959,0.857666482361343,0.936637499309291,0.877589178868782,0.947811135521466,0.948909748099502,0.90613453435893,0.924586052035461,0.955674550328265,0.896076566302734,0.816356965951921,0.854272450528578,0.624900401779158,0.710972657831286,0.816260908438324,0.885495324369879,0.670207750190014,0.868697801645447,0.821897406227921,0.951199905808788,1,0.964670934317074,0.89955596873651,0.904372708480968,0.922396697857092,0.929199153864143,0.971133938575156,0.914909744169156,0.947419335994646,0.970952857407201,0.967489951235442
"S8126",0.92490550785034,0.763936971986609,0.921199836415176,0.890942410163733,0.91563705449754,0.911047509506937,0.905834234381499,0.898533340948225,0.892910871958894,0.88192518028476,0.928456340186993,0.898914327668196,0.920491243894864,0.906071604756646,0.885190547796621,0.871291654109903,0.920538533909967,0.841495648309607,0.84177048696082,0.877699197018916,0.672207242809538,0.766422402285857,0.854138316495171,0.915966655007618,0.772933286707082,0.903898899053254,0.855946148334481,0.989958864722855,0.964670934317074,1,0.880829956276561,0.865943121998213,0.898585825919189,0.984191268714402,0.991985810022177,0.874733863373956,0.988887431833929,0.993847740227923,0.929295063101146
"S8128",0.975119217480275,0.8545326141333,0.928350868659827,0.937859649348401,0.940938017410048,0.84159517810574,0.941138629336907,0.942854807056023,0.883229924113161,0.850115134428433,0.909477688819418,0.888903292421037,0.98687250098253,0.982758946334172,0.993780880712414,0.954089441481764,0.97945873194602,0.956023441915596,0.881216299063518,0.848566845430207,0.671508856086612,0.724371319323318,0.803335671925611,0.857783147349007,0.652037317009793,0.84245516310587,0.799982524213122,0.909480407612865,0.89955596873651,0.880829956276561,1,0.76938156031946,0.783546601033718,0.863175511853651,0.870798986862527,0.951988601566246,0.879421616400589,0.872394075034342,0.972750257856139
"S8129",0.833344932142265,0.741526422194171,0.843668044396535,0.778125495833846,0.800223152225536,0.849533426086551,0.786263420023858,0.802771237414355,0.778098049335058,0.793749591476143,0.829835884279327,0.77078154208573,0.81625695419022,0.828601507662539,0.802111636279838,0.832058679971841,0.812696019308614,0.793054760952903,0.740239691967316,0.792189381011678,0.68105093781008,0.734098487403829,0.776538440004946,0.830757229137986,0.785337755158645,0.800505263551799,0.781749919713907,0.842157039717677,0.904372708480968,0.865943121998213,0.76938156031946,1,0.995659518912781,0.846451710322333,0.916027686024268,0.841087965683008,0.867064649497904,0.885859454866915,0.842672653870603
"S8130",0.848334115569053,0.739409265820496,0.853242510239348,0.788383429639156,0.812833180807202,0.865388818425388,0.798831238048632,0.81438145343861,0.79985278978852,0.81479188129426,0.843944644504791,0.793689861142787,0.829620496365516,0.837887255660873,0.809861646506594,0.833032704478582,0.828827163904518,0.793569085121915,0.757483331276423,0.812640058212593,0.69062400325162,0.752400761184533,0.799452358621676,0.854884595186711,0.799763553870645,0.827128915775976,0.804182738340428,0.877245076508656,0.922396697857092,0.898585825919189,0.783546601033718,0.995659518912781,1,0.886086930569698,0.942329085766904,0.843507396390327,0.902317114812679,0.916207347857052,0.857134208570556
"S8131",0.892871609927562,0.785913365453423,0.891192061159575,0.872724443100037,0.884640795945969,0.904877994773284,0.88130039478045,0.882341466110035,0.902904999285233,0.898406906805248,0.899006978688515,0.902949133789753,0.887682727561601,0.874529679131243,0.856933785568106,0.844445105207542,0.890276270156833,0.820199277653599,0.861252880110118,0.894521573390697,0.733658119502854,0.820346485253229,0.885347387555121,0.937999622625782,0.826303629403809,0.925564470130131,0.885195586829686,0.992260313042638,0.929199153864143,0.984191268714402,0.863175511853651,0.846451710322333,0.886086930569698,1,0.979867379144635,0.859162786523009,0.997760611441641,0.985148941452652,0.897740687452594
"S8132",0.922844261416099,0.781074827722586,0.928883243142689,0.887797957056116,0.912325312322659,0.929708772724071,0.902052455372171,0.902666980048779,0.897963019727017,0.896247311517982,0.932378940463598,0.899844471126492,0.913888533313287,0.905744858102942,0.880618141716923,0.884353492967624,0.915717239031991,0.852277560185863,0.847162304559714,0.892448884417181,0.708420570474226,0.794511693714718,0.871035058857946,0.929220168455034,0.800145277088902,0.913491122495045,0.874203380943059,0.981601885097332,0.971133938575156,0.991985810022177,0.870798986862527,0.916027686024268,0.942329085766904,0.979867379144635,1,0.891892505054507,0.987796431398981,0.993422181618576,0.92953900625476
"S8134",0.961736488920138,0.903366614351592,0.971777933656069,0.960787908938444,0.965373140143244,0.919292047920417,0.963951047667651,0.974750480412336,0.927332350192638,0.913790934987493,0.954427899488657,0.925439040361861,0.965232267993063,0.972589441329545,0.957768147395357,0.996238310712617,0.965249507295477,0.993509370154113,0.914389551024612,0.91265444515038,0.759717120009455,0.800140275485565,0.86784306518707,0.91304775946452,0.718073177223276,0.893927455942415,0.870526535100617,0.902337899909591,0.914909744169156,0.874733863373956,0.951988601566246,0.841087965683008,0.843507396390327,0.859162786523009,0.891892505054507,1,0.883235962380383,0.884841761491321,0.966867385065621
"S8135",0.913064593000834,0.800592273966305,0.913528583680181,0.891525789222824,0.905261345383342,0.92379136650497,0.900947897055793,0.903057823033611,0.917568453586483,0.913024705951427,0.920211667646507,0.918003033225067,0.908085999877113,0.897868240113967,0.877054708936176,0.870642538342839,0.910169566038643,0.847176600188832,0.876039893648901,0.909483291346555,0.74411056975537,0.827616131595401,0.89610227219077,0.948338494940715,0.818169083435501,0.935753051375769,0.89684393280889,0.995150068819599,0.947419335994646,0.988887431833929,0.879421616400589,0.867064649497904,0.902317114812679,0.997760611441641,0.987796431398981,0.883235962380383,1,0.99242181797852,0.917985929463897
"S8136",0.923012480992289,0.773776184144993,0.925143401555297,0.889349247619314,0.914190417045252,0.929370646961069,0.903881489194512,0.903239963613662,0.908568435312936,0.903043761189047,0.933047386282718,0.912148875188086,0.914527793410448,0.908577618576406,0.876804632303301,0.879611198809546,0.917269528649855,0.851240534324362,0.860051012739691,0.899586856066321,0.713855442811527,0.802346648223544,0.882809671243788,0.938658736257386,0.779762366080823,0.926233394383946,0.885512565627708,0.987934150996076,0.970952857407201,0.993847740227923,0.872394075034342,0.885859454866915,0.916207347857052,0.985148941452652,0.993422181618576,0.884841761491321,0.99242181797852,1,0.927321588403115
"S8138",0.999307306588208,0.809188478036911,0.966157560173841,0.937345794534171,0.967318480337842,0.897820310113828,0.955151270370851,0.957622164864169,0.903318864613596,0.88022185654173,0.957128829150021,0.911876187027359,0.994241043774852,0.99312816779908,0.971812916419305,0.974822429441969,0.998293406026604,0.963409884218348,0.874261265627569,0.877733377694288,0.659839368872604,0.72615611362809,0.827945838673982,0.88808371696162,0.648625567913397,0.874244513482589,0.830255574036224,0.94000522896844,0.967489951235442,0.929295063101146,0.972750257856139,0.842672653870603,0.857134208570556,0.897740687452594,0.92953900625476,0.966867385065621,0.917985929463897,0.927321588403115,1
