"","S7831","S7850","S7878","S7935","S7987","S8057","S8064","S8079","S8081","S8084","S8143","S8146","S8174","S8177","S8180","S8261","S8272","S8289","S8321","S8329","S8335","S8337","S8338","S8345","S8346","S8347","S8354","S8356","S8370","S8383"
"S8261",0.993184227768082,0.993868019164089,0.99367827617422,0.99348273044395,0.993485646300456,0.995521065252944,0.994754747579392,0.99631144747945,0.995184007058046,0.996588786836953,0.996068788791434,0.996462558357457,0.997935694626034,0.998314729242129,0.998713494787687,1,0.999858029289721,0.999427218816558,0.999809412439187,0.999731887985367,0.999822840300792,0.999822840300792,0.999516756864866,0.999208189287901,0.999714696326371,0.999027998187721,0.999233703314641,0.999190780921088,0.998938510231164,0.997967471280848
"S8272",0.992837453782874,0.993465576400002,0.993210362084917,0.993057605087992,0.99294738769387,0.995092189690602,0.994138271761202,0.995812980312277,0.994562542614585,0.996143521238105,0.995339804176541,0.995862406601185,0.99754172597443,0.997863977446606,0.998280315432145,0.999858029289721,1,0.999453274534722,0.999807140173231,0.999864792362319,0.999905327969823,0.999905327969823,0.999586162691813,0.999381458821637,0.999851428335767,0.999178329095139,0.999403752960222,0.999337664142669,0.999064437062754,0.998225302147792
"S8289",0.993067657829191,0.993598165854752,0.993525136777208,0.993275438803901,0.993568349963497,0.995499570174879,0.994401094191933,0.995996084061575,0.994616680979065,0.996519067595489,0.995221025376844,0.996205500755522,0.997721589204974,0.99742705359956,0.998580361180091,0.999427218816558,0.999453274534722,1,0.999746985551465,0.999718371853504,0.999580190862673,0.999580190862673,0.998930558772813,0.998597390771749,0.999394872928942,0.997988324646247,0.998704572923472,0.998633365836633,0.998356930101677,0.997389982428692
"S8321",0.992166065799591,0.992847333760684,0.99270334930078,0.992445652809756,0.992651121373205,0.994786416218414,0.993777854427873,0.995545368265756,0.9940603732754,0.996046403918075,0.994922825528955,0.995748009925258,0.997486945918456,0.997417351028576,0.998339516013714,0.999809412439187,0.999807140173231,0.999746985551465,1,0.999920974438405,0.999898426496507,0.999898426496507,0.999586340250624,0.999173478097168,0.999800256405927,0.998746325342817,0.999416145412979,0.999371086986313,0.999088416644843,0.998303186012806
"S8329",0.991874105245517,0.992481458997731,0.992341488839117,0.992120497261468,0.992203587281348,0.994480071471552,0.993370516858176,0.995154101513347,0.993758411083651,0.995655376552728,0.994565786350201,0.995332181210607,0.997137130882409,0.997232700201569,0.998038993612072,0.999731887985367,0.999864792362319,0.999718371853504,0.999920974438405,1,0.999864005240203,0.999864005240203,0.999583674605225,0.999282643556141,0.99984574429507,0.998880986569587,0.999503724914689,0.999426753577783,0.999120818069899,0.998332530864226
"S8335",0.99238326820138,0.993073040807835,0.992737758289078,0.992555890252901,0.992539806552519,0.99466663228895,0.993642478153613,0.995480158608031,0.993978332826488,0.995843475352057,0.994812125775194,0.995565909598984,0.997345565078946,0.99744993956104,0.998169080508242,0.999822840300792,0.999905327969823,0.999580190862673,0.999898426496507,0.999864005240203,1,1,0.999733075907267,0.999498018354589,0.999905074189646,0.999206508663073,0.999533602891566,0.999500558633522,0.999355751151755,0.998650849862607
"S8337",0.99238326820138,0.993073040807835,0.992737758289078,0.992555890252901,0.992539806552519,0.99466663228895,0.993642478153613,0.995480158608031,0.993978332826488,0.995843475352057,0.994812125775194,0.995565909598984,0.997345565078946,0.99744993956104,0.998169080508242,0.999822840300792,0.999905327969823,0.999580190862673,0.999898426496507,0.999864005240203,1,1,0.999733075907267,0.999498018354589,0.999905074189646,0.999206508663073,0.999533602891566,0.999500558633522,0.999355751151755,0.998650849862607
"S8338",0.989815396834495,0.990670555542538,0.990211199237968,0.990049807187238,0.989973585786226,0.992454051482901,0.991390349682853,0.993452970377126,0.991896696883783,0.993906380110447,0.992990566801949,0.993616639438314,0.995749354719728,0.996284669173674,0.996852457173105,0.999516756864866,0.999586162691813,0.998930558772813,0.999586340250624,0.999583674605225,0.999733075907267,0.999733075907267,1,0.999813651145423,0.99976955311904,0.999572176805738,0.999861810545741,0.999928676017045,0.999800575863304,0.999306560591734
"S8345",0.989802738731446,0.990666254617737,0.989967265369936,0.989916608309663,0.989596360870479,0.992126685211524,0.990918157802904,0.993011914663727,0.991499047246076,0.993381709969544,0.992461468502474,0.993112254177823,0.995193770936895,0.995929983600731,0.99639522430857,0.999208189287901,0.999381458821637,0.998597390771749,0.999173478097168,0.999282643556141,0.999498018354589,0.999498018354589,0.999813651145423,1,0.999602328493314,0.999822437929178,0.999687954531143,0.999748384340133,0.999771096847871,0.999338706358011
"S8346",0.991622570528498,0.992349086824623,0.991929121394194,0.991766328603509,0.991693034319324,0.994007328229393,0.992831096229968,0.994811816192833,0.993259583340547,0.99521748775881,0.994115731884864,0.99499881034119,0.996851779264053,0.996927458166118,0.997713265343171,0.999714696326371,0.999851428335767,0.999394872928942,0.999800256405927,0.99984574429507,0.999905074189646,0.999905074189646,0.99976955311904,0.999602328493314,1,0.999328455216581,0.999733640683412,0.999662917591672,0.999445326261152,0.99882782640892
"S8347",0.989474991140643,0.990393960611454,0.989620334971269,0.989588975440619,0.989067802341738,0.991677063042341,0.990624984574087,0.992724670031963,0.991393371402821,0.992833598779257,0.992547259217399,0.992721493189026,0.99476123923295,0.996158474669049,0.995962129444078,0.999027998187721,0.999178329095139,0.997988324646247,0.998746325342817,0.998880986569587,0.999206508663073,0.999206508663073,0.999572176805738,0.999822437929178,0.999328455216581,1,0.999493755103419,0.999509111404634,0.999581023592734,0.999114708497412
"S8354",0.988559454565775,0.989435707979359,0.988966123868658,0.988762247740533,0.988673834913518,0.991432252743946,0.990152574105085,0.992470014753345,0.990708318407525,0.992945430314932,0.991906765968592,0.992693921379584,0.994985489634953,0.995487705129958,0.996172084777086,0.999233703314641,0.999403752960222,0.998704572923472,0.999416145412979,0.999503724914689,0.999533602891566,0.999533602891566,0.999861810545741,0.999687954531143,0.999733640683412,0.999493755103419,1,0.999955815315757,0.999819378916063,0.999486990181089
"S8356",0.988345184342701,0.989252746275979,0.98875131950763,0.988573623091558,0.988502017790657,0.991214097932488,0.990000812395964,0.992264829384195,0.990570906987418,0.992785219588417,0.991767855514009,0.992490640767585,0.994824353808005,0.99540807447665,0.996038217769107,0.999190780921088,0.999337664142669,0.998633365836633,0.999371086986313,0.999426753577783,0.999500558633522,0.999500558633522,0.999928676017045,0.999748384340133,0.999662917591672,0.999509111404634,0.999955815315757,1,0.999837537304424,0.999488687306493
"S8370",0.988116463995315,0.989040028990901,0.988413997388943,0.988241752914613,0.988064031184243,0.990788831332879,0.989501211118185,0.991925163399609,0.989995510151866,0.992331357962091,0.991221889044185,0.992057484588137,0.994434207367328,0.994981506054149,0.995751495547577,0.998938510231164,0.999064437062754,0.998356930101677,0.999088416644843,0.999120818069899,0.999355751151755,0.999355751151755,0.999800575863304,0.999771096847871,0.999445326261152,0.999581023592734,0.999819378916063,0.999837537304424,1,0.999811339535197
"S8383",0.985840896708611,0.986868666930667,0.986065990714452,0.98588049631213,0.985672328828067,0.988626510712513,0.987082202608381,0.989907433172325,0.987491509270086,0.99038975504814,0.988819794997862,0.990030858585362,0.992757392991192,0.993055313242692,0.99417777130801,0.997967471280848,0.998225302147792,0.997389982428692,0.998303186012806,0.998332530864226,0.998650849862607,0.998650849862607,0.999306560591734,0.999338706358011,0.99882782640892,0.999114708497412,0.999486990181089,0.999488687306493,0.999811339535197,1
