"","S8284","S8286","S8295","S8298","S8302","S8330","S8341","S8355","S8362","S8379","S8387","S8388","S8390","S8391","S8392","S8433","S8476","S8477","S8478","S8484","S8485","S8486","S8490","S8492","S8493","S8494","S8496"
"S8284",1,0.960061369035237,-0.0570925247883035,-0.408876858923628,0.331670601363881,-0.358127690669485,-0.26372891255352,0.548116952877633,-0.483243958370932,0.130555752102306,0.110777765898212,-0.330383172846347,0.2324977144074,-0.202180763545956,0.053864204753217,0.0657624169671504,0.333195476174345,-0.481927871719965,-0.515737083580006,-0.523019581151914,-0.0618403883451896,-0.601458798037938,0.51949306513243,0.0851278720712734,-0.0683592653038132,0.503772874213043,-0.65875760753013
"S8286",0.960061369035237,1,-0.13000973887144,-0.251380180126437,0.248313623309467,-0.38150160445567,-0.384834611463471,0.491954111543355,-0.505084680498458,0.00434917104836019,0.28873971801049,-0.35420597827816,0.188228612226046,-0.253036601973703,0.0282015966858085,0.302012655849931,0.47230658795699,-0.557911706348508,-0.355578352651547,-0.35694026258354,-0.0144717574768454,-0.646423179501147,0.416518040946505,0.193671815093156,-0.0382759331319621,0.591423251233317,-0.671786179650159
"S8295",-0.0570925247883035,-0.13000973887144,1,0.319104049800424,0.552475555678322,0.574006159603683,0.499602236899071,0.240346712067377,0.540371910564791,0.416605714402734,-0.0441536554546934,0.359189493032288,0.0606800002064805,0.778922570326731,0.214713264569283,-0.169132777306335,0.10899480384312,-0.324979580503279,-0.257289724131672,-0.385548792824152,-0.0606207335573167,-0.25060704809347,0.448187127297608,0.251928621636474,0.57539254587971,0.395254772246714,-0.357026758423677
"S8298",-0.408876858923628,-0.251380180126437,0.319104049800424,1,-0.08003354473267,0.531628036122087,0.196738522670975,0.0793302676771312,0.630945243887808,-0.123236713762431,0.672573819568886,0.0397774696608849,0.38303774525011,0.483481642476877,0.362889207230217,0.556772298648165,0.634019411347335,-0.551077440666712,0.29406333582181,0.285241356242057,0.0900587643296132,-0.375973850563238,-0.101000743940338,0.792467387389436,0.705960119256302,0.435476271758763,-0.26917920008021
"S8302",0.331670601363881,0.248313623309467,0.552475555678322,-0.08003354473267,1,0.582095500631368,0.55303260500861,0.457093454492208,0.0812099138820968,0.306796615186827,-0.0676524649126626,-0.375878553765408,0.243736389540758,0.7062936887363,0.266647910270578,-0.0829971195299695,0.107773014842227,-0.286727112061136,-0.207332938597182,-0.338384433688709,0.332311210411251,-0.206674171849027,0.400418013929213,-0.0138447877142774,0.0261378895651027,0.611369454319792,-0.282661773879473
"S8330",-0.358127690669485,-0.38150160445567,0.574006159603683,0.531628036122087,0.582095500631368,1,0.803643043352626,0.180386117842829,0.577671912082639,0.0796282268854599,0.19825546836127,-0.170115691211701,0.404540797243797,0.853299380713648,0.256194142946856,0.101885025390493,0.118146810686074,-0.165699715523203,0.170883462585128,0.086997882043062,0.46116792592629,0.0249457970576553,0.0299112777200874,0.322489154404878,0.33746743992128,0.360297411747964,0.0396482104762207
"S8341",-0.26372891255352,-0.384834611463471,0.499602236899071,0.196738522670975,0.55303260500861,0.803643043352626,1,0.126526924353387,0.607267225664026,0.319275347791752,-0.143722560380778,0.102134333642329,0.505604159121898,0.659390307780396,0.429200475849851,-0.242190386805431,-0.131471598846272,-0.0437017370427197,-0.224603006867972,-0.241104455523511,0.256079771922585,0.0323027521755904,0.23507558502437,0.110476787087578,0.295999264253451,0.174615168258726,-0.0111123819510357
"S8355",0.548116952877633,0.491954111543355,0.240346712067377,0.0793302676771312,0.457093454492208,0.180386117842829,0.126526924353387,1,0.303568661891265,0.139910331916073,-0.054801217213743,-0.39121612838275,0.409887225966776,0.418344238507501,0.087465852541897,-0.209468983701642,0.335618844190955,-0.632526585303275,-0.649184576569865,-0.709750188459924,-0.288099465128341,-0.68637682744258,0.814432165035727,0.415046944022707,0.482317613055222,0.468889532448005,-0.624642385033595
"S8362",-0.483243958370932,-0.505084680498458,0.540371910564791,0.630945243887808,0.0812099138820968,0.577671912082639,0.607267225664026,0.303568661891265,1,0.179838895527791,-0.08452269414553,0.361464869563936,0.328996112409178,0.645546694327535,0.306055198856822,-0.231797922544154,0.0821617026252197,-0.30054410748664,-0.305757360487676,-0.318894502506945,-0.290418849653475,-0.250367861923941,0.399234805193398,0.50242843121544,0.827655500275185,0.073052248100723,-0.189812161509695
"S8379",0.130555752102306,0.00434917104836019,0.416605714402734,-0.123236713762431,0.306796615186827,0.0796282268854599,0.319275347791752,0.139910331916073,0.179838895527791,1,-0.225260710168235,0.336505456377352,0.273530559914657,0.17414467524256,0.529135939072627,-0.281002479210825,0.152413447765318,-0.17258364465873,-0.406850471231823,-0.41977803131915,-0.524494285090842,-0.221581482764283,0.413739187624595,-0.284436513304021,0.240514083332772,0.157368284987235,-0.364513179611167
"S8387",0.110777765898212,0.28873971801049,-0.0441536554546934,0.672573819568886,-0.0676524649126626,0.19825546836127,-0.143722560380778,-0.054801217213743,-0.08452269414553,-0.225260710168235,1,-0.30946367396817,0.46456006083594,0.0599964072084654,0.386580220376818,0.904410455805379,0.83403131940819,-0.593170024113466,0.451150305818566,0.474987432578114,0.419413706420064,-0.437419848320428,-0.350207018873442,0.66744596271018,0.224455368415831,0.637418973973648,-0.377661110296939
"S8388",-0.330383172846347,-0.35420597827816,0.359189493032288,0.0397774696608849,-0.375878553765408,-0.170115691211701,0.102134333642329,-0.39121612838275,0.361464869563936,0.336505456377352,-0.30946367396817,1,-0.287310390918268,-0.149343122107719,-0.0124588828218051,-0.252329939346336,-0.276358237315622,0.182984674530094,-0.235082369080511,-0.188218799662738,-0.493435839755705,0.097591724571224,0.152453344521573,-0.108193436415937,0.357997694461939,-0.341342646882236,-0.0027664007458122
"S8390",0.2324977144074,0.188228612226046,0.0606800002064805,0.38303774525011,0.243736389540758,0.404540797243797,0.505604159121898,0.409887225966776,0.328996112409178,0.273530559914657,0.46456006083594,-0.287310390918268,1,0.29635729668221,0.764164169556276,0.196636107124965,0.589786886747573,-0.626912349037681,-0.300320051937934,-0.236136251448428,0.103334166512126,-0.586195031207439,0.238245320526999,0.555034297443092,0.427113015601059,0.523377272532902,-0.553681535271606
"S8391",-0.202180763545956,-0.253036601973703,0.778922570326731,0.483481642476877,0.7062936887363,0.853299380713648,0.659390307780396,0.418344238507501,0.645546694327535,0.17414467524256,0.0599964072084654,-0.149343122107719,0.29635729668221,1,0.308340671337034,-0.0989239554841545,0.180591955474776,-0.359768172761558,-0.0827116471397055,-0.218274876450868,0.205124601100483,-0.20717008995277,0.308951473346779,0.382942151118786,0.499453268451612,0.466578107955196,-0.205676892762883
"S8392",0.053864204753217,0.0282015966858085,0.214713264569283,0.362889207230217,0.266647910270578,0.256194142946856,0.429200475849851,0.087465852541897,0.306055198856822,0.529135939072627,0.386580220376818,-0.0124588828218051,0.764164169556276,0.308340671337034,1,0.187891685005559,0.591173025083943,-0.565644653454948,-0.191806859967558,-0.148288304081939,-0.0460125309450801,-0.508626358148341,0.108739867053624,0.344180558619723,0.384250286118593,0.524299148233935,-0.544457366666246
"S8433",0.0657624169671504,0.302012655849931,-0.169132777306335,0.556772298648165,-0.0829971195299695,0.101885025390493,-0.242190386805431,-0.209468983701642,-0.231797922544154,-0.281002479210825,0.904410455805379,-0.252329939346336,0.196636107124965,-0.0989239554841545,0.187891685005559,1,0.702891291345296,-0.411393640887972,0.601813345451015,0.625795433839965,0.44380744411324,-0.25921880382144,-0.440118852459501,0.445291661551998,0.0343861972043315,0.567624247368116,-0.203501322715044
"S8476",0.333195476174345,0.47230658795699,0.10899480384312,0.634019411347335,0.107773014842227,0.118146810686074,-0.131471598846272,0.335618844190955,0.0821617026252197,0.152413447765318,0.83403131940819,-0.276358237315622,0.589786886747573,0.180591955474776,0.591173025083943,0.702891291345296,1,-0.881565908138847,0.047548830794368,0.0525175892245051,-0.0135605191512255,-0.788049435475287,0.104694969345779,0.688040109055478,0.489286572050619,0.808224132574559,-0.741064929828074
"S8477",-0.481927871719965,-0.557911706348508,-0.324979580503279,-0.551077440666712,-0.286727112061136,-0.165699715523203,-0.0437017370427197,-0.632526585303275,-0.30054410748664,-0.17258364465873,-0.593170024113466,0.182984674530094,-0.626912349037681,-0.359768172761558,-0.565644653454948,-0.411393640887972,-0.881565908138847,1,0.355723825372337,0.370349769710423,0.140743892781088,0.965361621069761,-0.506536005519282,-0.794927304355532,-0.701633173373941,-0.856912965415298,0.927104485197622
"S8478",-0.515737083580006,-0.355578352651547,-0.257289724131672,0.29406333582181,-0.207332938597182,0.170883462585128,-0.224603006867972,-0.649184576569865,-0.305757360487676,-0.406850471231823,0.451150305818566,-0.235082369080511,-0.300320051937934,-0.0827116471397055,-0.191806859967558,0.601813345451015,0.047548830794368,0.355723825372337,1,0.980274710626647,0.575752838938804,0.546495727074747,-0.9053546137188,-0.117493911187854,-0.437620401322441,-0.0970153138068783,0.594371776774967
"S8484",-0.523019581151914,-0.35694026258354,-0.385548792824152,0.285241356242057,-0.338384433688709,0.086997882043062,-0.241104455523511,-0.709750188459924,-0.318894502506945,-0.41977803131915,0.474987432578114,-0.188218799662738,-0.236136251448428,-0.218274876450868,-0.148288304081939,0.625795433839965,0.0525175892245051,0.370349769710423,0.980274710626647,1,0.543003252909663,0.53979181238794,-0.943721277666342,-0.107192963549208,-0.445442358072997,-0.157186839621621,0.596618938919182
