"","S1593","S1597","S1599","S1606","S1611","S1760","S1798","S1800","S1806","S1818","S2102","S2109","S2113","S2119","S2136","S2598","S2784","S2785"
"S1593",1,0.997773650964873,0.999999881022332,0.996673003594667,0.384884275155334,0.944133872490688,0.938564354728423,0.939288890206224,0.936273263884413,0.930823954908369,0.0583511490604178,0.930367957683387,0.926931439103428,0.933561145931219,0.950403047941488,0.453212040196932,0.956748474963987,0.956748474963987
"S1597",0.997773650964873,1,0.997743837205612,0.999774099753414,0.400153720738292,0.947198903217534,0.943198004629827,0.943384723975175,0.940378835626791,0.933564022400612,0.0788651591230245,0.937358783040729,0.934166917045797,0.940587963070273,0.950779335191687,0.448636978987715,0.96570464428147,0.96570464428147
"S1599",0.999999881022332,0.997743837205612,1,0.996639417836375,0.384722244100474,0.944115194496011,0.938519526363896,0.939246002354477,0.936234082951875,0.930834041573135,0.0581881019901955,0.930328477148668,0.926896885546143,0.933520920918228,0.950436263436465,0.453246078321947,0.956678111940067,0.956678111940067
"S1606",0.996673003594667,0.999774099753414,0.996639417836375,1,0.398837890152152,0.945929167146777,0.941439192123005,0.941492183009536,0.938535416645932,0.933316985317205,0.0868522581635249,0.93844631238339,0.935188789789888,0.940741709632946,0.954034947484083,0.446013675506351,0.966128498750558,0.966128498750558
"S1611",0.384884275155334,0.400153720738292,0.384722244100474,0.398837890152152,1,0.559654744707464,0.624067471596692,0.624839277092899,0.623440720185107,0.46212581903074,0.597530127709998,0.590907503334773,0.572014800689735,0.567943366196873,0.358086111484874,0.654585367335606,0.564152755760115,0.564152755760115
"S1760",0.944133872490688,0.947198903217534,0.944115194496011,0.945929167146777,0.559654744707464,1,0.987726441876327,0.987850876274014,0.989702585756134,0.981647362009752,0.0818188092874735,0.978617597678077,0.984311295919924,0.985756808524988,0.921216301693276,0.641281465597964,0.982641858748906,0.982641858748906
"S1798",0.938564354728423,0.943198004629827,0.938519526363896,0.941439192123005,0.624067471596692,0.987726441876327,1,0.999850978196226,0.999720126230922,0.962771762986875,0.16877140728026,0.982093634905533,0.982363021510843,0.988380558769534,0.909346191621758,0.613300192026492,0.987357982500723,0.987357982500723
"S1800",0.939288890206224,0.943384723975175,0.939246002354477,0.941492183009536,0.624839277092899,0.987850876274014,0.999850978196226,1,0.999586689327031,0.960513129609596,0.164445290358608,0.981528517794822,0.981468812168293,0.987012638831442,0.907559379545276,0.613961711172287,0.986531907989689,0.986531907989689
"S1806",0.936273263884413,0.940378835626791,0.936234082951875,0.938535416645932,0.623440720185107,0.989702585756134,0.999720126230922,0.999586689327031,1,0.965915563979184,0.156673373715746,0.981046666116584,0.982195464021076,0.988032204287484,0.909343639412888,0.61966185813926,0.985940509445178,0.985940509445178
"S1818",0.930823954908369,0.933564022400612,0.930834041573135,0.933316985317205,0.46212581903074,0.981647362009752,0.962771762986875,0.960513129609596,0.965915563979184,1,0.0449461739479832,0.962826607293833,0.974106712529022,0.979905933284682,0.946547895076629,0.612811806751458,0.967329173655612,0.967329173655612
"S2102",0.0583511490604178,0.0788651591230245,0.0581881019901955,0.0868522581635249,0.597530127709998,0.0818188092874735,0.16877140728026,0.164445290358608,0.156673373715746,0.0449461739479832,1,0.224647204067076,0.192673151547483,0.18469811292501,0.115082170119247,0.346410161513775,0.185359947787395,0.185359947787395
"S2109",0.930367957683387,0.937358783040729,0.930328477148668,0.93844631238339,0.590907503334773,0.978617597678077,0.982093634905533,0.981528517794822,0.981046666116584,0.962826607293833,0.224647204067076,1,0.997515988637104,0.993492685922795,0.938094812146315,0.635874942941735,0.985670009237207,0.985670009237207
"S2113",0.926931439103428,0.934166917045797,0.926896885546143,0.935188789789888,0.572014800689735,0.984311295919924,0.982363021510843,0.981468812168293,0.982195464021076,0.974106712529022,0.192673151547483,0.997515988637104,1,0.996699235066364,0.936651237910584,0.642068872892999,0.98478202293437,0.98478202293437
"S2119",0.933561145931219,0.940587963070273,0.933520920918228,0.940741709632946,0.567943366196873,0.985756808524988,0.988380558769534,0.987012638831442,0.988032204287484,0.979905933284682,0.18469811292501,0.993492685922795,0.996699235066364,1,0.933846571468554,0.638746676244261,0.990779206524002,0.990779206524002
"S2136",0.950403047941488,0.950779335191687,0.950436263436465,0.954034947484083,0.358086111484874,0.921216301693276,0.909346191621758,0.907559379545276,0.909343639412888,0.946547895076629,0.115082170119247,0.938094812146315,0.936651237910584,0.933846571468554,1,0.456498599431266,0.937356497739534,0.937356497739534
"S2598",0.453212040196932,0.448636978987715,0.453246078321947,0.446013675506351,0.654585367335606,0.641281465597964,0.613300192026492,0.613961711172287,0.61966185813926,0.612811806751458,0.346410161513775,0.635874942941735,0.642068872892999,0.638746676244261,0.456498599431266,1,0.598720174612694,0.598720174612694
"S2784",0.956748474963987,0.96570464428147,0.956678111940067,0.966128498750558,0.564152755760115,0.982641858748906,0.987357982500723,0.986531907989689,0.985940509445178,0.967329173655612,0.185359947787395,0.985670009237207,0.98478202293437,0.990779206524002,0.937356497739534,0.598720174612694,1,1
"S2785",0.956748474963987,0.96570464428147,0.956678111940067,0.966128498750558,0.564152755760115,0.982641858748906,0.987357982500723,0.986531907989689,0.985940509445178,0.967329173655612,0.185359947787395,0.985670009237207,0.98478202293437,0.990779206524002,0.937356497739534,0.598720174612694,1,1
