"","S4128","S4129","S4130","S4201","S4207","S4210","S4223","S4233","S4234","S4239","S4241","S4244","S4248","S4255","S4265","S4283","S4284","S4291"
"S4128",1,0.194746787483197,-0.100132336513891,0.450203539046066,0.0886850854627685,0.76152460248089,NA,0.423658408443749,0.420620403407035,-0.0992204138814877,0.408282818542268,-0.380440632857864,0.13374573787783,0.392601685165818,0.118522263700593,0.156773217085539,-0.668597701353456,0.20392247182402
"S4129",0.194746787483197,1,-0.162358636257618,-0.263538638154178,-0.49472599772534,0.356220101288842,NA,0.208502544798506,0.5758494428085,-0.150945746184526,0.636730029838701,-0.278375419243678,-0.683800790605633,0.284986789389105,0.016696540510115,0.440145407150934,-0.166290389305558,-0.0919759054275425
"S4130",-0.100132336513891,-0.162358636257618,1,-0.221836072459293,-0.383488257979371,-0.107372985234838,NA,0.0516053344720875,-0.194916775545888,0.995391753264823,-0.117269052472408,-0.171671507760679,0.168439566065204,0.0866636951179209,-0.216958617431872,-0.304894750545377,0.436620166569702,-0.263729267896963
"S4201",0.450203539046066,-0.263538638154178,-0.221836072459293,1,0.571143319157881,0.09396052421827,NA,0.183361548462703,-0.0518235208534382,-0.173001150435672,-0.000525871797652669,0.276586935063048,0.191815994888287,0.253684060652374,-0.0427138368118107,-0.257389200692535,-0.384080806405074,-0.0215102394968696
"S4207",0.0886850854627685,-0.49472599772534,-0.383488257979371,0.571143319157881,1,-0.0131444040626354,NA,0.0261915738043936,0.0110741373614591,-0.385536032724165,-0.283148461349002,0.356337287496676,0.372242165570614,0.00508442426933935,0.157470324320931,-0.162230506279998,-0.467223067604788,-0.271014930691852
"S4210",0.76152460248089,0.356220101288842,-0.107372985234838,0.09396052421827,-0.0131444040626354,1,NA,0.776881816297492,0.237873217981058,-0.141319614401224,0.491593324970715,-0.40204477109471,-0.28984989456405,0.423366866178166,0.27083720871135,0.183634512900926,-0.831352786823482,-0.0250980874170065
"S4223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4233",0.423658408443749,0.208502544798506,0.0516053344720875,0.183361548462703,0.0261915738043936,0.776881816297492,NA,1,-0.0720729367288072,0.0437408021852056,0.457245571013086,-0.106508285230747,-0.434564525720012,0.624589864403408,0.441093043249382,0.232751289791974,-0.725685489110986,-0.2735147259542
"S4234",0.420620403407035,0.5758494428085,-0.194916775545888,-0.0518235208534382,0.0110741373614591,0.237873217981058,NA,-0.0720729367288072,1,-0.203973589848511,0.6087605820303,-0.149606987780657,0.143018431579784,0.376688869083992,0.171216735042688,0.617074979409916,-0.220625315884366,-0.282645086842406
"S4239",-0.0992204138814877,-0.150945746184526,0.995391753264823,-0.173001150435672,-0.385536032724165,-0.141319614401224,NA,0.0437408021852056,-0.203973589848511,1,-0.12054178963765,-0.152647787848416,0.149773992675853,0.100098639164602,-0.225096395658112,-0.302379255716747,0.451592704548841,-0.239596595972069
"S4241",0.408282818542268,0.636730029838701,-0.117269052472408,-0.000525871797652669,-0.283148461349002,0.491593324970715,NA,0.457245571013086,0.6087605820303,-0.12054178963765,1,0.191049804893254,-0.198682273389597,0.842363642234516,0.600750835908637,0.669964841542716,-0.303095628477998,-0.1866159171293
"S4244",-0.380440632857864,-0.278375419243678,-0.171671507760679,0.276586935063048,0.356337287496676,-0.40204477109471,NA,-0.106508285230747,-0.149606987780657,-0.152647787848416,0.191049804893254,1,0.205764017932745,0.390675088506612,0.543127992620218,0.0416838728022861,0.195388001070336,-0.11397132466365
"S4248",0.13374573787783,-0.683800790605633,0.168439566065204,0.191815994888287,0.372242165570614,-0.28984989456405,NA,-0.434564525720012,0.143018431579784,0.149773992675853,-0.198682273389597,0.205764017932745,1,-0.0277317594466574,0.0850956248717223,-0.0433247777245297,0.217041939512974,0.0323555630734102
"S4255",0.392601685165818,0.284986789389105,0.0866636951179209,0.253684060652374,0.00508442426933935,0.423366866178166,NA,0.624589864403408,0.376688869083992,0.100098639164602,0.842363642234516,0.390675088506612,-0.0277317594466574,1,0.748638748636938,0.560040350835233,-0.369797347130729,-0.301267897534791
"S4265",0.118522263700593,0.016696540510115,-0.216958617431872,-0.0427138368118107,0.157470324320931,0.27083720871135,NA,0.441093043249382,0.171216735042688,-0.225096395658112,0.600750835908637,0.543127992620218,0.0850956248717223,0.748638748636938,1,0.656730168992585,-0.334941154669183,-0.00919516962176152
"S4283",0.156773217085539,0.440145407150934,-0.304894750545377,-0.257389200692535,-0.162230506279998,0.183634512900926,NA,0.232751289791974,0.617074979409916,-0.302379255716747,0.669964841542716,0.0416838728022861,-0.0433247777245297,0.560040350835233,0.656730168992585,1,-0.215025612754585,-0.0790802062709157
"S4284",-0.668597701353456,-0.166290389305558,0.436620166569702,-0.384080806405074,-0.467223067604788,-0.831352786823482,NA,-0.725685489110986,-0.220625315884366,0.451592704548841,-0.303095628477998,0.195388001070336,0.217041939512974,-0.369797347130729,-0.334941154669183,-0.215025612754585,1,0.115405125199187
"S4291",0.20392247182402,-0.0919759054275425,-0.263729267896963,-0.0215102394968696,-0.271014930691852,-0.0250980874170065,NA,-0.2735147259542,-0.282645086842406,-0.239596595972069,-0.1866159171293,-0.11397132466365,0.0323555630734102,-0.301267897534791,-0.00919516962176152,-0.0790802062709157,0.115405125199187,1
