"","S2679","S3237","S3782","S4441","S5116","S5561","S6024","S675"
"S2679",1,0.738702329343278,-0.135467689283265,-0.0664967927973812,0.0183863452101487,-0.0862028852441213,0.0601399427680865,NA
"S3237",0.738702329343278,1,0.307377478967931,-0.043286034928337,0.257386201136968,0.264837631285957,0.236286290589061,NA
"S3782",-0.135467689283265,0.307377478967931,1,-0.241441565816168,-0.0508538381096035,0.010316667422592,0.679229578955753,NA
"S4441",-0.0664967927973812,-0.043286034928337,-0.241441565816168,1,0.040729795744862,0.642193941027674,-0.364130049161106,NA
"S5116",0.0183863452101487,0.257386201136968,-0.0508538381096035,0.040729795744862,1,0.491411084498702,-0.421936523798392,NA
"S5561",-0.0862028852441213,0.264837631285957,0.010316667422592,0.642193941027674,0.491411084498702,1,-0.36661039798964,NA
"S6024",0.0601399427680865,0.236286290589061,0.679229578955753,-0.364130049161106,-0.421936523798392,-0.36661039798964,1,NA
"S675",NA,NA,NA,NA,NA,NA,NA,NA
