"","S6801","S6809","S6812","S6817","S6831","S6833","S6837","S6840","S6841","S6842","S6844","S6850","S6851","S6853","S6855","S6857","S6859","S6860","S6863","S6869","S6870","S6882","S6897","S6898","S6900","S6959","S6964"
"S6801",1,-0.325690789461552,0.275793649663539,-0.497979754108807,-0.153555318663488,0.308000964343539,-0.324693959182967,NA,0.537828730430503,NA,NA,-0.333249810946181,0.207508964337457,0.202283375479061,NA,-0.372748457072806,0.400009364351666,NA,0.520137572704767,NA,0.501617460174103,0.211953759525977,0.196400310244813,0.0761268133011416,-0.331585698158482,-0.444514422728343,0.289817767628652
"S6809",-0.325690789461552,1,-0.23735906891654,0.248506285479442,-0.349000736440159,-0.445498683174026,-0.207144092108695,NA,-0.209655002970971,NA,NA,-0.101558512135116,-0.117019748671624,0.382810466456706,NA,0.0617573042074659,-0.533276720143844,NA,-0.0982567103651353,NA,-0.182266310371162,-0.241845329714183,0.555530500978786,-0.23016626961346,0.838662868997,0.101246186213693,0.0964797557202597
"S6812",0.275793649663539,-0.23735906891654,1,-0.364309785553933,-0.176702851384029,0.350521079072116,-0.254183069599711,NA,0.202009707225985,NA,NA,-0.31067601330208,0.612912254946314,0.15925277555488,NA,-0.327703343521392,0.109029473464465,NA,0.221233275240282,NA,-0.0858267590693328,-0.150051279448659,0.0637771608762115,0.627466306172223,-0.243728191443147,-0.584898505004064,0.170487509267918
"S6817",-0.497979754108807,0.248506285479442,-0.364309785553933,1,-0.387168290698071,-0.579967017620589,0.627741395627731,NA,-0.321575883853866,NA,NA,0.587582794775717,-0.254279119232983,-0.163648947816717,NA,0.187955121004208,-0.00205766414278971,NA,-0.181198670811249,NA,0.0789474039643644,0.00387693672701052,-0.251223979626423,0.0108465632601539,-0.0808060687316662,0.340968174997293,-0.478504010975835
"S6831",-0.153555318663488,-0.349000736440159,-0.176702851384029,-0.387168290698071,1,0.544181301514726,-0.237904378578065,NA,-0.16698909295757,NA,NA,-0.245430309398461,-0.136823334617668,-0.609130400850039,NA,0.130157924098757,0.0546072176794491,NA,-0.147565860907704,NA,0.0191386953124071,-0.187818747015278,-0.289742954937926,-0.416817903940319,-0.186084511521245,0.351592770310954,0.378428703456907
"S6833",0.308000964343539,-0.445498683174026,0.350521079072116,-0.579967017620589,0.544181301514726,1,-0.304672928116822,NA,-0.339170871126727,NA,NA,-0.308894810827805,-0.13902354656942,-0.026806852513436,NA,-0.334471889138785,0.289179256800885,NA,0.374510950231287,NA,0.400675889609787,-0.244423779001111,0.0865449110211478,4.94168341563621e-05,-0.264733736467927,-0.0115993010408164,0.729211362239847
"S6837",-0.324693959182967,-0.207144092108695,-0.254183069599711,0.627741395627731,-0.237904378578065,-0.304672928116822,1,NA,-0.214991898580386,NA,NA,0.983381016918025,-0.248000543370554,0.0744047690494212,NA,-0.224169227752547,-0.252832160210367,NA,-0.117751586949957,NA,0.259534887178191,0.30569288660645,-0.208109502519205,0.229382749590399,-0.137412639244726,0.373493756014921,-0.362222701637972
"S6840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S6841",0.537828730430503,-0.209655002970971,0.202009707225985,-0.321575883853866,-0.16698909295757,-0.339170871126727,-0.214991898580386,NA,1,NA,NA,-0.275957585488857,0.37634456062378,-0.104532560294683,NA,-0.14218505758206,0.0776732913452773,NA,-0.198071327117119,NA,-0.0823469386907428,0.568604072401917,-0.260471566658063,0.134659724273823,-0.248331692686085,-0.368018755250459,-0.400084091628311
"S6842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
