"","S8045","S8090","S8091","S8092","S8093","S8094","S8095","S8096","S8097","S8098","S8099","S8100","S8101","S8102","S8103","S8104","S8105","S8108","S8109","S8110","S8114","S8115","S8116","S8119","S8120","S8121","S8122","S8123","S8124","S8126","S8128","S8129","S8130","S8131","S8132","S8134","S8135","S8136","S8138"
"S8100",-0.172351069220925,-0.05287240208836,0.0388981593108635,0.0820477045710692,0.240864283067134,-0.107058108544852,0.120296950583315,0.218792584369793,0.886040181968298,0.202470735950492,-0.271226027968642,1,0.149603635029741,0.0970393915662905,0.198233424127306,0.043135198525502,-0.117454282376356,-0.143818700664525,-0.364250886947611,0.0316204344813004,-0.0648825070026419,-0.135514379688142,0.0152892649542763,0.0785700701380749,-0.465653114909108,0.0565045268050428,-0.0895567386713014,-0.164750416395687,-0.313146245902945,-0.392036018189844,-0.297719626493871,0.0502305869220267,-0.151408131473174,-0.169492879220325,-0.301105804015377,0.317008052534414,0.0323512312355307,-0.191204635334265,-0.216136568750789
"S8101",-0.332656308010124,-0.0681449456386057,0.713744798892452,0.980804826482829,-0.0954094367425438,-0.150182385199092,-0.444050797581634,-0.26854293408122,-0.135506352749123,0.969713753429467,-0.221062580772751,0.149603635029741,1,0.964871157839576,0.317413373905803,-0.0691965952987831,0.0238516291610904,-0.153562913939573,-0.467287584531119,0.117550199745322,-0.246205685477398,-0.164422910836753,0.424108896386685,0.14240742938601,-0.178140547826141,-0.0309202206046383,0.579473950645742,0.0772619791640071,-0.101478518365223,-0.17012478187945,-0.0213197147205747,-0.121970435155478,-0.0115913552762256,-0.394640141236723,-0.360658775813275,0.0700125329197172,-0.135230236628239,-0.122422342871946,-0.124169641551387
"S8102",-0.239951500719021,0.0358469404352155,0.775683559042709,0.928605329997481,0.0108145194633942,0.00152553274250425,-0.341898894679686,-0.198399046935785,-0.205015603709777,0.905731612135042,-0.193122345702152,0.0970393915662905,0.964871157839576,1,0.308705087662326,-0.0810472671958141,0.184210339273836,-0.0262258408728906,-0.511799693345763,0.162502798742234,-0.250989281966116,-0.0436517361667047,0.390178882750122,0.24376542748363,-0.0587009673123471,-0.0322255430070214,0.722101177528825,0.160659554435488,-0.0860957377716228,-0.121794829990271,-0.0792597351822705,-0.0572362997637706,0.0472798276821989,-0.406204340334095,-0.314258147618977,0.0438716352377062,-0.113145603141578,-0.149717668334463,0.0485419112721084
"S8103",-0.385152749857235,-0.222325407085426,0.0295866625607664,0.348972384897605,-0.199666682258961,0.126046368261143,0.237338602340053,-0.262426844013085,0.0277628439929806,0.26499722350226,-0.720118040177796,0.198233424127306,0.317413373905803,0.308705087662326,1,-0.76511489122351,-0.354100241022586,-0.485643813928739,-0.381439819370524,-0.411460110135071,-0.0756254618676694,-0.108436636207044,0.0236810491008421,-0.06690176114879,-0.650003751312271,-0.194643564825501,0.0701444130023348,-0.200054668093743,0.505473472638062,0.0912060661748092,-0.324080679149847,0.575620701042683,-0.526968726575111,0.405613544046303,-0.295497746323151,-0.147397686395631,-0.571615131094528,0.0426490195059374,-0.366151988900484
"S8104",0.20735070822095,0.0491083161037304,0.0195179031096544,-0.155455185190001,-0.202417514361487,-0.368308027926372,-0.316382305732786,0.0329231887352002,0.104661802322698,0.00625776783616135,0.169227572950683,0.043135198525502,-0.0691965952987831,-0.0810472671958141,-0.76511489122351,1,0.185382890481912,0.38209826141656,-0.164611364781988,0.269275299265822,-0.216990762227935,-0.203203045152534,-0.191892113765976,-0.136363209678455,0.237381068768941,-0.0791497498651407,-0.183554576549891,-0.212192536403214,-0.444086839367955,-0.0625898779015155,-0.180284049811389,-0.565453291807569,0.531791715811792,-0.46018675608107,-0.20543976771501,0.193512953305193,0.304656603025362,-0.340187915937798,0.0447017527818058
"S8105",0.513848194678769,0.908559180342183,0.288077725099071,-0.0888642277014892,0.449480180797755,0.30260149341971,0.0993266812841539,0.665405430281648,0.0236432105102963,-0.115170827407151,0.585221031557404,-0.117454282376356,0.0238516291610904,0.184210339273836,-0.354100241022586,0.185382890481912,1,0.843068078815324,0.066890766367507,0.766948318205232,0.160776457186337,0.749642549406071,0.139041369863685,0.762762601312168,0.820050174636268,-0.343999035409001,0.512704702331235,0.604845228527731,0.00991285813762893,0.0361421426314433,0.055248909147548,0.018281003863742,0.747602248578256,0.0959576121467704,0.260478558949808,0.241280056188674,0.224087065921956,0.0124879930194372,0.909171724513492
"S8108",0.183801685016135,0.716508499274804,-0.146308374570373,-0.305343604443457,0.211358525562145,-0.0683536520749813,-0.228135508654665,0.40376782872268,0.10729011191047,-0.179318100667164,0.54889370720995,-0.143818700664525,-0.153562913939573,-0.0262258408728906,-0.485643813928739,0.38209826141656,0.843068078815324,1,-0.126277400708496,0.506308698017264,-0.157802835876088,0.4278526365728,-0.299832398372666,0.439457129863654,0.686291754318173,-0.183482754166967,0.119137914170599,0.154412593476643,0.23095502189233,0.173890549229546,-0.130646446530704,-0.256311582672638,0.685250643508304,0.128241113355859,0.105903059382313,-0.113027881111639,0.429359930575969,-0.313240540547862,0.63390868536308
"S8109",0.529258962219918,0.223458475896892,-0.0290662693833432,-0.345958393534274,0.310918736407259,0.300400727957209,0.323480652331671,0.444525079469731,-0.202025625694791,-0.529502786405799,0.637944435256069,-0.364250886947611,-0.467287584531119,-0.511799693345763,-0.381439819370524,-0.164611364781988,0.066890766367507,-0.126277400708496,1,0.311808498927275,0.717441798691278,0.46079183607633,0.452203555686269,0.238945536292383,0.493342588836628,0.0865704527492601,-0.0331647499453524,0.63095560330669,-0.270507631471568,-0.0582424122140505,0.794063146558456,0.0611759164860926,0.0561620682889029,0.147659917498374,0.633687612098422,0.317313936058503,0.0373734735307631,0.715419359089913,0.346737307730493
"S8110",0.513678277338088,0.851052223901214,0.456595339626743,0.0535215245249075,0.244116826609328,0.0536775992530227,0.0366124442596493,0.823098876042255,0.0714903915797876,-0.00208908960529898,0.594010868813941,0.0316204344813004,0.117550199745322,0.162502798742234,-0.411460110135071,0.269275299265822,0.766948318205232,0.506308698017264,0.311808498927275,1,0.517790735974722,0.80733586756197,0.587419022564585,0.679912107192909,0.644712327289412,-0.430336066203086,0.339712338782465,0.730261224908335,-0.335118846673824,-0.2874507234593,0.321779471902156,-0.23471236971381,0.705135465578753,-0.126514356604943,0.189180681720202,0.738116299038978,0.0244870864481588,0.332429847041183,0.725470214050203
"S8114",0.442582451596051,0.449321469535253,0.207212047762332,-0.181044826002341,0.0864483896209376,0.16154312079082,0.423331662396714,0.733839111421146,-0.0660796183133922,-0.336168552251328,0.30450192525606,-0.0648825070026419,-0.246205685477398,-0.250989281966116,-0.0756254618676694,-0.216990762227935,0.160776457186337,-0.157802835876088,0.717441798691278,0.517790735974722,1,0.657424722373585,0.73278528030928,0.548909830132527,0.269731706940204,-0.0620743328353627,0.104226207506916,0.698924997136271,-0.219052594996484,0.0908652239847441,0.707399863688982,0.0970418579616915,-0.0862983040809354,0.142529220297985,0.0978322592379235,0.618328308606492,-0.503497624809162,0.948676924719066,0.309451141160792
"S8115",0.570765922329689,0.871520389219301,0.285341544149768,-0.188270960669537,0.389396781540525,0.398847395012166,0.403990313040626,0.866933371797782,-0.0697007379518007,-0.334474964391604,0.530078588953105,-0.135514379688142,-0.164422910836753,-0.0436517361667047,-0.108436636207044,-0.203203045152534,0.749642549406071,0.4278526365728,0.46079183607633,0.80733586756197,0.657424722373585,1,0.49862674279317,0.727105364157004,0.641021116362653,-0.394032826799876,0.365265481856362,0.827860628653463,-0.0474307237581615,-0.126853041015048,0.331647231783082,0.144859312917781,0.469287520503128,0.205539685280128,0.402073942530528,0.561400086193676,-0.108627996968122,0.495796080338603,0.834484725432106
"S8116",0.265966313752295,0.299489988637506,0.737713793104626,0.49530053775053,0.124022481990027,0.129077929043753,0.10586121240553,0.472258405732809,-0.201114086042626,0.319591141293711,0.239439552153199,0.0152892649542763,0.424108896386685,0.390178882750122,0.0236810491008421,-0.191892113765976,0.139041369863685,-0.299832398372666,0.452203555686269,0.587419022564585,0.73278528030928,0.49862674279317,1,0.500727410405614,0.187153924758201,-0.050743632026222,0.498912390683051,0.757741543106952,-0.461265058210912,-0.241986007830903,0.674689470885282,-0.055988406231449,-0.010067669736938,-0.288252781175981,0.0439863895053977,0.693536674014322,-0.387018619897845,0.750705182362895,0.254062950589822
"S8119",0.478588227650506,0.832240131192141,0.414660230087602,0.0842878209454395,0.455348500062485,0.344733614267224,0.282659913890737,0.769532214400146,0.147316552156509,-0.00987587557162298,0.418130594761117,0.0785700701380749,0.14240742938601,0.24376542748363,-0.06690176114879,-0.136363209678455,0.762762601312168,0.439457129863654,0.238945536292383,0.679912107192909,0.548909830132527,0.727105364157004,0.500727410405614,1,0.59900818915621,-0.167156114355968,0.621864596680501,0.762940157310923,-0.0100882724093388,0.245604322207296,0.396822834489676,0.271510850370355,0.300026184033183,0.226256488632365,0.0399579472168577,0.344537318780628,-0.210600914583213,0.500553148076247,0.706729220903595
"S8120",0.644644017608353,0.700760532016007,0.216682093733809,-0.207254255580697,0.493862350440484,0.369426751589877,0.073086886056456,0.525881397815412,-0.260050273141752,-0.292965368383333,0.843615923925787,-0.465653114909108,-0.178140547826141,-0.0587009673123471,-0.650003751312271,0.237381068768941,0.820050174636268,0.686291754318173,0.493342588836628,0.644712327289412,0.269731706940204,0.641021116362653,0.187153924758201,0.59900818915621,1,-0.0931070831298603,0.440945465665722,0.690999564584572,-0.148574998685899,0.0863036164930143,0.42161114822232,-0.0721936578708563,0.671952046319055,0.0146200946081952,0.551974698893673,0.13100023788456,0.378390242971333,0.196996767066203,0.878047446599169
"S8121",-0.4189680020678,-0.473836445607256,-0.0858631147362165,0.0137791151864218,0.223993950252124,-0.108956283367644,-0.288828211516808,-0.292361030926167,-0.0431104579023233,0.118174350057418,0.178839929129837,0.0565045268050428,-0.0309202206046383,-0.0322255430070214,-0.194643564825501,-0.0791497498651407,-0.343999035409001,-0.183482754166967,0.0865704527492601,-0.430336066203086,-0.0620743328353627,-0.394032826799876,-0.050743632026222,-0.167156114355968,-0.0931070831298603,1,0.0531286498201145,-0.117950729066522,-0.190100891975882,0.150870257399917,0.406349323571215,-0.321306039016157,-0.627854561068901,-0.429531519478486,-0.0377329609674532,-0.473724180291628,0.31366600028197,0.0393290000043277,-0.292795108404513
"S8122",0.331216610355432,0.322478179240078,0.840973045408621,0.578866323074284,0.526128676630196,0.580933262147008,0.16542308613036,0.185508294821793,-0.293950677555782,0.42494789017416,0.189463763744857,-0.0895567386713014,0.579473950645742,0.722101177528825,0.0701444130023348,-0.183554576549891,0.512704702331235,0.119137914170599,-0.0331647499453524,0.339712338782465,0.104226207506916,0.365265481856362,0.498912390683051,0.621864596680501,0.440945465665722,0.0531286498201145,1,0.654466179420651,-0.25047277975826,-0.00776413036630766,0.221700759017835,0.266253609619737,0.164735351746691,-0.277274808641077,0.152875033967338,0.12635713916895,-0.014967190477307,0.175258918119416,0.572795232859468
"S8123",0.65135956268999,0.652517925695076,0.6005155179266,0.118356438456603,0.577683440220759,0.553927111343028,0.379997011037437,0.718121992517358,-0.190450758792034,-0.098909573490275,0.615616810833516,-0.164750416395687,0.0772619791640071,0.160659554435488,-0.200054668093743,-0.212192536403214,0.604845228527731,0.154412593476643,0.63095560330669,0.730261224908335,0.698924997136271,0.827860628653463,0.757741543106952,0.762940157310923,0.690999564584572,-0.117950729066522,0.654466179420651,1,-0.361701383500669,-0.163989899593923,0.639558141414854,0.178403023306739,0.326954830369283,-0.0503452587489989,0.496766962038969,0.556433389828535,-0.0499270308149739,0.650512087935778,0.786356829621944
"S8124",-0.40895671951767,0.107492308401701,-0.547960522526273,-0.144936881555168,-0.386803657610187,-0.204941428266545,-0.146825853733811,-0.229281361633202,-0.109526911757068,-0.0975046960549937,-0.262628759138824,-0.313146245902945,-0.101478518365223,-0.0860957377716228,0.505473472638062,-0.444086839367955,0.00991285813762893,0.23095502189233,-0.270507631471568,-0.335118846673824,-0.219052594996484,-0.0474307237581615,-0.461265058210912,-0.0100882724093388,-0.148574998685899,-0.190100891975882,-0.25047277975826,-0.361701383500669,1,0.607386264182871,-0.254554173616119,0.263114152794244,-0.183031162161163,0.765518187362588,-0.246196389068532,-0.608017434006496,-0.277052261754093,-0.122470284827931,-0.174356392182708
"S8126",-0.0736044500653966,0.078503206522575,-0.305166408741628,-0.194763391274297,-0.33198583090568,-0.110948750459965,-0.0179577644787274,-0.102043549993626,-0.228480280724247,-0.159695086928366,-0.163181529046776,-0.392036018189844,-0.17012478187945,-0.121794829990271,0.0912060661748092,-0.0625898779015155,0.0361421426314433,0.173890549229546,-0.0582424122140505,-0.2874507234593,0.0908652239847441,-0.126853041015048,-0.241986007830903,0.245604322207296,0.0863036164930143,0.150870257399917,-0.00776413036630766,-0.163989899593923,0.607386264182871,1,0.117630046717837,0.215592963818252,-0.289968144269539,0.498795729287936,-0.442797620891115,-0.530297360856919,-0.444395605420522,0.24170934635726,-0.110025789191374
"S8128",0.176017558299513,0.186707349876917,0.223740931647061,0.0764284076247416,0.204136016578668,0.0255209014056444,-0.0704704433682384,0.344838929898002,-0.26699683345905,-0.036599966237521,0.61894334027683,-0.297719626493871,-0.0213197147205747,-0.0792597351822705,-0.324080679149847,-0.180284049811389,0.055248909147548,-0.130646446530704,0.794063146558456,0.321779471902156,0.707399863688982,0.331647231783082,0.674689470885282,0.396822834489676,0.42161114822232,0.406349323571215,0.221700759017835,0.639558141414854,-0.254554173616119,0.117630046717837,1,-0.19539142277722,-0.174183478048804,-0.0989073297061293,0.256198818955131,0.1933940863897,-0.0674242683637647,0.788701784950224,0.194677788073824
"S8129",0.412438526478773,0.0607620674689744,0.0277874316613199,-0.0729263088649508,0.327086908486891,0.737436699924908,0.790658690665075,0.0658526602673433,0.096754526241336,-0.281140938362548,-0.348377198825692,0.0502305869220267,-0.121970435155478,-0.0572362997637706,0.575620701042683,-0.565453291807569,0.018281003863742,-0.256311582672638,0.0611759164860926,-0.23471236971381,0.0970418579616915,0.144859312917781,-0.055988406231449,0.271510850370355,-0.0721936578708563,-0.321306039016157,0.266253609619737,0.178403023306739,0.263114152794244,0.215592963818252,-0.19539142277722,1,-0.136506772321006,0.619469550014922,0.209306583185488,-0.049003175533322,-0.357902780916119,0.181540819759986,0.175054604757097
"S8130",0.569444631698085,0.645855566814154,0.190503235553956,-0.100353838177927,0.201507266821136,0.126841044636674,-0.0165792133913365,0.409354711987629,0.0250012333219627,-0.118309243625029,0.484067560710485,-0.151408131473174,-0.0115913552762256,0.0472798276821989,-0.526968726575111,0.531791715811792,0.747602248578256,0.685250643508304,0.0561620682889029,0.705135465578753,-0.0862983040809354,0.469287520503128,-0.010067669736938,0.300026184033183,0.671952046319055,-0.627854561068901,0.164735351746691,0.326954830369283,-0.183031162161163,-0.289968144269539,-0.174183478048804,-0.136506772321006,1,-0.0197382900754457,0.357329720838216,0.382433083221108,0.379163813867352,-0.257456387752732,0.687434826606549
"S8131",0.11870389758155,0.306014692470337,-0.548155525746107,-0.399752305546974,-0.101081616269377,0.134789943346811,0.350969878474821,0.154618020151013,0.150289301809334,-0.471317167465412,-0.120969420336981,-0.169492879220325,-0.394640141236723,-0.406204340334095,0.405613544046303,-0.46018675608107,0.0959576121467704,0.128241113355859,0.147659917498374,-0.126514356604943,0.142529220297985,0.205539685280128,-0.288252781175981,0.226256488632365,0.0146200946081952,-0.429531519478486,-0.277274808641077,-0.0503452587489989,0.765518187362588,0.498795729287936,-0.0989073297061293,0.619469550014922,-0.0197382900754457,1,0.0495009127025418,-0.232357137330755,-0.350996960556769,0.185943808972597,0.0555349574135545
"S8132",0.524596011516527,0.162691279212948,0.0116084024215179,-0.27964833390206,0.675625833166894,0.634369674624064,0.353292497131254,0.196136707433996,-0.161269483269747,-0.456641535186879,0.624082716089199,-0.301105804015377,-0.360658775813275,-0.314258147618977,-0.295497746323151,-0.20543976771501,0.260478558949808,0.105903059382313,0.633687612098422,0.189180681720202,0.0978322592379235,0.402073942530528,0.0439863895053977,0.0399579472168577,0.551974698893673,-0.0377329609674532,0.152875033967338,0.496766962038969,-0.246196389068532,-0.442797620891115,0.256198818955131,0.209306583185488,0.357329720838216,0.0495009127025418,1,0.0889109803683102,0.57112301578205,0.0462108624996243,0.569992880091718
"S8134",0.521252493306768,0.423749203607249,0.495524817392162,0.0779781643178047,0.0993454271895068,0.111839538985261,0.345466844922418,0.683947926157644,0.194624596690765,-0.0341550082059956,0.140509790338741,0.317008052534414,0.0700125329197172,0.0438716352377062,-0.147397686395631,0.193512953305193,0.241280056188674,-0.113027881111639,0.317313936058503,0.738116299038978,0.618328308606492,0.561400086193676,0.693536674014322,0.344537318780628,0.13100023788456,-0.473724180291628,0.12635713916895,0.556433389828535,-0.608017434006496,-0.530297360856919,0.1933940863897,-0.049003175533322,0.382433083221108,-0.232357137330755,0.0889109803683102,1,-0.259332936541754,0.442085135774489,0.335570894502152
"S8135",-0.00157767425316851,-0.0502396446034535,-0.153409808065233,-0.168790956148474,0.535113774641081,0.0707977988696664,-0.301577764132507,-0.123120615160788,0.16052967027933,-0.0659163612400172,0.58413005585493,0.0323512312355307,-0.135230236628239,-0.113145603141578,-0.571615131094528,0.304656603025362,0.224087065921956,0.429359930575969,0.0373734735307631,0.0244870864481588,-0.503497624809162,-0.108627996968122,-0.387018619897845,-0.210600914583213,0.378390242971333,0.31366600028197,-0.014967190477307,-0.0499270308149739,-0.277052261754093,-0.444395605420522,-0.0674242683637647,-0.357902780916119,0.379163813867352,-0.350996960556769,0.57112301578205,-0.259332936541754,1,-0.591232776312527,0.260436996423524
"S8136",0.34721670876561,0.287749099508186,0.240886384796917,-0.0244606559128092,0.017844913797808,0.170608732120499,0.362112955642738,0.52546543870224,-0.21260863015313,-0.20936964495864,0.212610057497615,-0.191204635334265,-0.122422342871946,-0.149717668334463,0.0426490195059374,-0.340187915937798,0.0124879930194372,-0.313240540547862,0.715419359089913,0.332429847041183,0.948676924719066,0.495796080338603,0.750705182362895,0.500553148076247,0.196996767066203,0.0393290000043277,0.175258918119416,0.650512087935778,-0.122470284827931,0.24170934635726,0.788701784950224,0.181540819759986,-0.257456387752732,0.185943808972597,0.0462108624996243,0.442085135774489,-0.591232776312527,1,0.171035630269269
"S8138",0.726654799538744,0.810816063871554,0.359882942902065,-0.169511821194414,0.640647210790633,0.599831746608307,0.365500822646192,0.689329750627407,-0.108038821366134,-0.29957129376398,0.657853290841167,-0.216136568750789,-0.124169641551387,0.0485419112721084,-0.366151988900484,0.0447017527818058,0.909171724513492,0.63390868536308,0.346737307730493,0.725470214050203,0.309451141160792,0.834484725432106,0.254062950589822,0.706729220903595,0.878047446599169,-0.292795108404513,0.572795232859468,0.786356829621944,-0.174356392182708,-0.110025789191374,0.194677788073824,0.175054604757097,0.687434826606549,0.0555349574135545,0.569992880091718,0.335570894502152,0.260436996423524,0.171035630269269,1
