"","S6914","S6916","S6939","S7049","S7064","S7080","S7081","S7084","S7085","S7087","S7090","S7091","S7092","S7095","S7109","S7111","S7112","S7113","S7116","S7124","S7125","S7129","S7132","S7140","S7144","S7148","S7151","S7153","S7154","S7155","S7158","S7159","S7164","S7168","S7169","S7170","S7171","S7173","S7174","S7178","S7185"
"S7090",0.459974346755305,0.581278970835115,2.24547291482958e-05,0.872462773023851,0.554962416326256,NA,0.362369323657616,0.116614016114437,-0.282164395291316,0.318246766937464,1,0.252310049221558,0.0401915070667776,-0.141071563693992,NA,0.342030982325645,-0.285739206796251,0.656318321256709,-0.00218099505054648,-0.212841064968513,-0.108806451993127,-0.112338323825303,-0.118682496301783,0.149945043875162,-0.0219911083162618,0.397768032047975,-0.169086415011373,0.0142447765196144,-0.0446442317765668,0.0608897329846581,0.32095307027638,0.128994120343536,0.314639108151524,-0.155462852927593,-0.106351094889387,-0.398550631977025,-0.164338479129013,0.220329231794593,-0.129435638306085,0.0819577648898512,-0.0084250517125215
"S7091",0.15914459919757,0.450248970213453,0.0622008615472211,0.243209772979894,0.623564028172593,NA,0.635419712026821,0.500457720220373,0.332048870579556,0.722871697027158,0.252310049221558,1,0.178161644562685,-0.434293744151626,NA,0.178460857665803,0.673368773391922,0.562415671517819,0.199323001995819,0.461703995453782,-0.80152227691198,-0.140133960181586,0.313102511493819,0.0445384144484737,0.810204659746802,0.520375309732263,-0.659974419139627,0.268070187339662,-0.0531130425885679,-0.373448525698638,-0.0123818612386754,-0.376571744740442,0.384269757015081,0.127566832663879,-0.187749824810393,-0.704452230556028,0.665718048914934,-0.412957547968855,-0.140446035057407,-0.4161648342003,0.185755879310999
"S7092",0.0727750933198105,0.0160474589809613,0.59108935108821,0.229840269799023,0.365358298882164,NA,0.184246089285092,0.571380966477002,0.670905628191824,0.419134430931215,0.0401915070667776,0.178161644562685,1,-0.430441793642846,NA,0.0170860031720037,-0.00465988178354916,0.0232501587462477,-0.0685755623818996,0.0627641304958448,-0.168023999645848,-0.619113645761786,-0.398614682770736,0.492628267332949,0.089738410387001,0.290418860795622,-0.484934271781016,-0.0260710838200058,0.0920864783032731,0.0796865313058701,0.401776779401564,-0.0994197402467584,0.251466425866875,0.590431914083724,0.163477654446756,-0.182055588619302,0.47305692287803,0.21258849546293,0.22014716917354,0.287305730017591,-0.401740034167983
"S7095",0.0918808002037398,-0.0604473761658155,-0.382822174621559,-0.166666666666667,-0.285991495349915,NA,-0.390331377934604,-0.39500723656756,-0.325054538446281,-0.362314797514416,-0.141071563693992,-0.434293744151626,-0.430441793642846,1,NA,0.371805841365361,-0.452917733255684,-0.706641837559722,0.4591783433142,-0.348476787568558,0.172139934969614,0.1086872252679,-0.489527897360823,-0.373283827600133,-0.37995001709425,-0.21864447242341,0.418477206088406,-0.0509653450220579,0.111832332014166,0.225664462202703,-0.177711684206585,0.34111782823354,-0.102279560206049,-0.666666666666667,-0.501946068181687,0.301562184616156,-0.166666666666667,-0.0345686227286934,0.14234356936691,0.24016712120911,0.278110239891506
"S7109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S7111",0.43071349194678,0.191744232891718,-0.102673683075878,0.386514474413812,0.700651526681379,NA,0.0293956953164896,-0.153836628351389,-0.259997274297828,0.261592738028234,0.342030982325645,0.178460857665803,0.0170860031720037,0.371805841365361,NA,1,0.0340343390488337,-0.0810365915843766,0.0260744767484806,-0.190743641525582,-0.411408203297583,-0.187311413541817,-0.493827520410732,-0.0308184125833592,-0.258036522621158,0.298444559733375,-0.159019575445361,-0.373544196225746,-0.509503254469812,-0.0198916033082119,0.161173821740714,0.397109305313721,-0.135330842522862,0.0681224578495573,-0.751434506169967,-0.62618587828089,0.00701848964759492,0.264710631323532,-0.45666265219822,-0.344548311970163,0.331755895331902
"S7112",-0.180040653798996,-0.17260328623009,0.26389118943234,-0.2229206106461,0.321282903287158,NA,0.550369591508206,0.358124442417358,0.331870477527966,0.450778348090014,-0.285739206796251,0.673368773391922,-0.00465988178354916,-0.452917733255684,NA,0.0340343390488337,1,0.339571401264532,-0.148264848185373,0.625740908516957,-0.627838612972614,0.0741446351626809,0.475677598831573,0.0205623815324798,0.574669159288103,0.308242388357033,-0.517127455109858,-0.130331380474529,-0.354435941460521,-0.465826904827427,-0.340062446705507,-0.439405291489396,-0.186516950748553,0.312179582293756,-0.155037468026007,-0.5680381458887,0.383737586153843,-0.583235889956098,-0.382823790728129,-0.744063991016711,0.0570888313281184
"S7113",0.128625435783376,0.317872634565361,0.177661507540123,0.469291040479513,0.480652144891795,NA,0.619957321548881,0.28833789107432,-0.059896428569113,0.397179179586861,0.656318321256709,0.562415671517819,0.0232501587462477,-0.706641837559722,NA,-0.0810365915843766,0.339571401264532,1,-0.219876718924854,0.182505116804812,-0.261789124844417,0.160986995521899,0.547771777701776,0.096012442071118,0.380538869263451,0.470055388408663,-0.357336804711497,-0.0197834318150543,-0.241777950742751,-0.244227338171324,0.105053174506804,-0.186002529028311,0.286281911326817,0.113560836728807,0.179825473636808,-0.491395016517513,-0.0363791471547002,-0.135752582773403,-0.350577074844907,-0.37046660676042,-0.136255721555364
"S7116",-0.0883830822720834,-0.0549271648966614,-0.324969993677493,-0.16279308786884,-0.162724584562616,NA,-0.063316903889588,-0.127971102797041,0.0113883253789173,0.183856925379472,-0.00218099505054648,0.199323001995819,-0.0685755623818996,0.4591783433142,NA,0.0260744767484806,-0.148264848185373,-0.219876718924854,1,0.13748413807182,-0.304997408010334,-0.283154304943184,-0.279948154834725,-0.400186380928294,0.335911706705405,0.40460480275262,-0.0398205085084676,0.507527203183795,0.291763862951141,0.0734045772864354,-0.0925240130338572,-0.280272780665602,0.28866558527288,-0.653427940509651,-0.352643950244189,0.109608771262501,0.47113636195886,-0.201628828058216,0.27959355626987,0.356278289446107,0.525608120424293
"S7124",0.224913457781295,-0.275133171457196,0.43196132407428,-0.234260634837762,0.168698625732427,NA,0.56291068318517,0.119993431863963,0.570346859340893,0.727211244762266,-0.212841064968513,0.461703995453782,0.0627641304958448,-0.348476787568558,NA,-0.190743641525582,0.625740908516957,0.182505116804812,0.13748413807182,1,-0.714541371421936,-0.370534889359023,0.164024286313038,0.492193111621009,0.738642566951258,0.512857590841732,-0.753056541910778,0.019912849549837,-0.130941973382758,0.260906851463866,0.179814927996478,-0.923901360851589,-0.418211169004483,0.119972175288508,-0.296248802989932,-0.461812353839811,0.64213350006395,-0.425674565593351,-0.24920790302686,-0.0619836296959992,0.120539754253988
"S7125",-0.439847602989326,-0.109657296833576,-0.231614440469903,-0.068300150919138,-0.683951581244522,NA,-0.606267934325485,-0.196984088716446,-0.422796774845866,-0.893919436844201,-0.108806451993127,-0.80152227691198,-0.168023999645848,0.172139934969614,NA,-0.411408203297583,-0.627838612972614,-0.261789124844417,-0.304997408010334,-0.714541371421936,1,0.387119046934755,0.020632259619751,-0.274079224732289,-0.728407919115579,-0.729001225791989,0.837911366280234,0.0175050785030132,0.322876759688665,-0.0646479754201487,-0.252455630675839,0.537644868975168,0.0599134618216357,-0.0935636172429773,0.650229978266769,0.846123310374182,-0.773386534157821,0.311460262997967,0.402852244133308,0.298983211511489,-0.315934796502897
"S7129",-0.183313944310536,0.0449124042518558,-0.25671041641719,-0.333490783693365,-0.259170380434881,NA,-0.0354647924893207,-0.145915010892122,-0.40185356723959,-0.577018434245635,-0.112338323825303,-0.140133960181586,-0.619113645761786,0.1086872252679,NA,-0.187311413541817,0.0741446351626809,0.160986995521899,-0.283154304943184,-0.370534889359023,0.387119046934755,1,0.722980480454867,-0.526750470955153,-0.132864865850313,-0.374523136073478,0.464796367076235,-0.287584232029099,-0.224329067418018,-0.253701143143912,-0.355847185521135,0.474461326648921,0.221619364298411,-0.329906668506717,0.194485038177217,0.237667989162548,-0.540676388739701,-0.316363676112504,-0.26415532677177,-0.490771749875217,-0.250347716705739
"S7132",-0.222051511149269,0.0596129075684501,-0.093897161298075,-0.328120027457671,-0.130149791901324,NA,0.257963305288984,0.0599323767092744,-0.0769533976574689,-0.132285587038345,-0.118682496301783,0.313102511493819,-0.398614682770736,-0.489527897360823,NA,-0.493827520410732,0.475677598831573,0.547771777701776,-0.279948154834725,0.164024286313038,0.020632259619751,0.722980480454867,1,-0.260013039752067,0.408674379916937,-0.0998471672953678,0.0379231423675425,0.00636359995013329,-0.156188660047276,-0.330741606375598,-0.243522839724749,-0.0857207827965504,0.221151190659071,-0.0167715973930021,0.388027079713766,-0.00388343763711813,-0.125652128513363,-0.413337501050956,-0.265322052792711,-0.531090886255148,-0.162325171320193
"S7140",0.620660237545654,0.0838986679542306,0.71381683111188,0.300205967540847,0.365696693654958,NA,0.428372784171837,0.286504867169006,0.62959705131138,0.588522660501509,0.149945043875162,0.0445384144484737,0.492628267332949,-0.373283827600133,NA,-0.0308184125833592,0.0205623815324798,0.096012442071118,-0.400186380928294,0.492193111621009,-0.274079224732289,-0.526750470955153,-0.260013039752067,1,0.202516911946133,0.197357607000482,-0.665235928013296,-0.252102039012844,-0.00430831349425856,0.591935811210353,0.660753886072404,-0.450285960783485,-0.331342379626905,0.47623479395409,-0.0635309317829797,-0.361965107904636,0.32781467808887,0.114715593175913,-0.0664161064895445,0.337618594067109,-0.423664797155785
"S7144",0.19783121050902,0.241013039619524,0.180170337876318,-0.108552807538603,0.248914122460541,NA,0.630038592747456,0.398381677373721,0.569713543435062,0.701514803317824,-0.0219911083162618,0.810204659746802,0.089738410387001,-0.37995001709425,NA,-0.258036522621158,0.574669159288103,0.380538869263451,0.335911706705405,0.738642566951258,-0.728407919115579,-0.132864865850313,0.408674379916937,0.202516911946133,1,0.462304048290319,-0.700661246946149,0.350813942153669,0.144339597691908,-0.00419786806738374,0.107185318456206,-0.712066839581096,0.270750675286361,-0.0667479759760181,-0.102076310574506,-0.422917186574052,0.802363129813968,-0.575852800490339,-0.00101140192348636,-0.0797361450939547,0.0762588050098688
"S7148",0.360931604532367,-0.148324573824188,0.405185390717999,0.167084550781171,0.606842220004365,NA,0.624032281104527,0.110620564080606,0.282086675456106,0.777981928912442,0.397768032047975,0.520375309732263,0.290418860795622,-0.21864447242341,NA,0.298444559733375,0.308242388357033,0.470055388408663,0.40460480275262,0.512857590841732,-0.729001225791989,-0.374523136073478,-0.0998471672953678,0.197357607000482,0.462304048290319,1,-0.721098841908689,-0.192886804776133,-0.451961192334717,0.21637250360676,0.371107817409318,-0.449233325060884,0.0305205050456608,-0.0913450017619507,-0.559241546718578,-0.68372886448468,0.488051307789402,-0.162573943112042,-0.484310366964281,-0.10238782400849,0.127362932575596
"S7151",-0.546505256919183,-0.0830879334294755,-0.678212123807922,-0.170867896735619,-0.675373450347488,NA,-0.799703974280128,-0.470276832641496,-0.745634034074194,-0.957885999705959,-0.169086415011373,-0.659974419139627,-0.484934271781016,0.418477206088406,NA,-0.159019575445361,-0.517127455109858,-0.357336804711497,-0.0398205085084676,-0.753056541910778,0.837911366280234,0.464796367076235,0.0379231423675425,-0.665235928013296,-0.700661246946149,-0.721098841908689,1,0.185629724662324,0.233322878212509,-0.284305471577972,-0.475321129997718,0.628043478356862,0.0423068970383627,-0.272153315827363,0.403028775061858,0.770788208558468,-0.754036945152666,0.316619322939043,0.304816143455563,0.0669959283894259,0.178943087387967
"S7153",-0.348710728355424,0.38004718115494,-0.557687435143638,0.11205087994132,-0.341906410552143,NA,-0.269130777729094,0.0841624289575284,-0.061451303542344,-0.0159992622806834,0.0142447765196144,0.268070187339662,-0.0260710838200058,-0.0509653450220579,NA,-0.373544196225746,-0.130331380474529,-0.0197834318150543,0.507527203183795,0.019912849549837,0.0175050785030132,-0.287584232029099,0.00636359995013329,-0.252102039012844,0.350813942153669,-0.192886804776133,0.185629724662324,1,0.784519111065146,-0.303316336827776,-0.250660664088794,-0.278192983549158,0.3882289719184,-0.164852046925148,0.404285920935405,0.344810344421891,0.317682281525477,0.0220197110234474,0.727265579379156,0.390787251391872,0.476619926427191
"S7154",-0.271063023359028,0.392214776184709,-0.224653280107738,0.167683052729963,-0.507058146161963,NA,-0.190465804165084,0.34739197447535,0.171879949035944,-0.17409827297161,-0.0446442317765668,-0.0531130425885679,0.0920864783032731,0.111832332014166,NA,-0.509503254469812,-0.354435941460521,-0.241777950742751,0.291763862951141,-0.130941973382758,0.322876759688665,-0.224329067418018,-0.156188660047276,-0.00430831349425856,0.144339597691908,-0.451961192334717,0.233322878212509,0.784519111065146,1,-0.110784579707567,-0.24681011843357,-0.179971087728505,0.370033612011772,-0.223092914572457,0.539592154539127,0.583558610333912,0.172621505932436,-0.12368787351059,0.967904626687412,0.648363234885705,-0.0373637916163534
"S7155",0.713621497530936,-0.146594994702188,0.344363326550977,-0.102790007162247,0.0175128826226389,NA,0.0382367692944792,-0.3485025677838,0.269990969753283,0.238605346293765,0.0608897329846581,-0.373448525698638,0.0796865313058701,0.225664462202703,NA,-0.0198916033082119,-0.465826904827427,-0.244227338171324,0.0734045772864354,0.260906851463866,-0.0646479754201487,-0.253701143143912,-0.330741606375598,0.591935811210353,-0.00419786806738374,0.21637250360676,-0.284305471577972,-0.303316336827776,-0.110784579707567,1,0.795111136120325,-0.224763200482065,-0.28620482576968,-0.150442974801802,-0.354311997806172,-0.00992529854685774,0.150442974801802,0.243638994886912,-0.182627738530574,0.594459498173973,-0.17436360697836
"S7158",0.807392762750052,0.1609953882219,0.342545707904666,0.179255064460021,0.454551024832588,NA,0.125724090460323,-0.168146437918635,0.30199879214549,0.461396383116419,0.32095307027638,-0.0123818612386754,0.401776779401564,-0.177711684206585,NA,0.161173821740714,-0.340062446705507,0.105053174506804,-0.0925240130338572,0.179814927996478,-0.252455630675839,-0.355847185521135,-0.243522839724749,0.660753886072404,0.107185318456206,0.371107817409318,-0.475321129997718,-0.250660664088794,-0.24681011843357,0.795111136120325,1,-0.0842807626990364,0.00105104490382548,0.2480414296367,-0.254688756668259,-0.33537010189849,0.287943141596993,0.48810298715467,-0.300107943966428,0.39701406572392,-0.164906257271159
"S7159",-0.0678429783149258,0.233797135141395,-0.372368647832666,0.124432273543836,0.0373098702996206,NA,-0.496903736263483,-0.19294795964756,-0.545675345049118,-0.642143072385787,0.128994120343536,-0.376571744740442,-0.0994197402467584,0.34111782823354,NA,0.397109305313721,-0.439405291489396,-0.186002529028311,-0.280272780665602,-0.923901360851589,0.537644868975168,0.474461326648921,-0.0857207827965504,-0.450285960783485,-0.712066839581096,-0.449233325060884,0.628043478356862,-0.278192983549158,-0.179971087728505,-0.224763200482065,-0.0842807626990364,1,0.308703059191019,0.00833473833389073,0.0817713768173422,0.223711112543163,-0.603751949645018,0.419474518089129,-0.0604723192136116,-0.1991590303138,-0.118233233523525
"S7164",-0.0583212158519119,0.609414558511912,-0.184199595394784,0.211379336512894,0.11556865771373,NA,0.101436177075326,0.448489198050941,0.0867306210436466,-0.025081233613084,0.314639108151524,0.384269757015081,0.251466425866875,-0.102279560206049,NA,-0.135330842522862,-0.186516950748553,0.286281911326817,0.28866558527288,-0.418211169004483,0.0599134618216357,0.221619364298411,0.221151190659071,-0.331342379626905,0.270750675286361,0.0305205050456608,0.0423068970383627,0.3882289719184,0.370033612011772,-0.28620482576968,0.00105104490382548,0.308703059191019,1,-0.211379336512894,0.326425750490377,0.106618989132316,0.211379336512894,-0.123225698405806,0.375823144680356,0.10846103828887,-0.202509924909883
"S7168",-0.0187002507362339,-0.0345581509697722,0.328942843103399,0.111111111111111,0.352667667843273,NA,-0.0329625111479634,0.223412765813283,0.299871476247634,0.198644245888724,-0.155462852927593,0.127566832663879,0.590431914083724,-0.666666666666667,NA,0.0681224578495573,0.312179582293756,0.113560836728807,-0.653427940509651,0.119972175288508,-0.0935636172429773,-0.329906668506717,-0.0167715973930021,0.47623479395409,-0.0667479759760181,-0.0913450017619507,-0.272153315827363,-0.164852046925148,-0.223092914572457,-0.150442974801802,0.2480414296367,0.00833473833389073,-0.211379336512894,1,0.275613282181622,-0.290725808800234,0.111111111111111,0.411900999614463,-0.138083666561212,-0.231250628401036,-0.1850317328633
"S7169",-0.556699349034701,0.124181866074002,-0.065899014236583,0.0156377230597471,-0.503231434775634,NA,-0.239369580009442,0.289509112209193,0.00483870579484807,-0.464895017708285,-0.106351094889387,-0.187749824810393,0.163477654446756,-0.501946068181687,NA,-0.751434506169967,-0.155037468026007,0.179825473636808,-0.352643950244189,-0.296248802989932,0.650229978266769,0.194485038177217,0.388027079713766,-0.0635309317829797,-0.102076310574506,-0.559241546718578,0.403028775061858,0.404285920935405,0.539592154539127,-0.354311997806172,-0.254688756668259,0.0817713768173422,0.326425750490377,0.275613282181622,1,0.611181989728889,-0.28839407242111,0.0907566639428629,0.564277267851018,0.191686407602052,-0.370690863487173
"S7170",-0.5637427589369,-0.217645933419998,-0.330459206002765,-0.366335704909747,-0.928164395570864,NA,-0.660577384960623,-0.206227571255739,-0.219650774421585,-0.809243645382292,-0.398550631977025,-0.704452230556028,-0.182055588619302,0.301562184616156,NA,-0.62618587828089,-0.5680381458887,-0.491395016517513,0.109608771262501,-0.461812353839811,0.846123310374182,0.237667989162548,-0.00388343763711813,-0.361965107904636,-0.422917186574052,-0.68372886448468,0.770788208558468,0.344810344421891,0.583558610333912,-0.00992529854685774,-0.33537010189849,0.223711112543163,0.106618989132316,-0.290725808800234,0.611181989728889,1,-0.412054877669508,0.109685971066721,0.644821961521019,0.504626604298342,-0.114323187102057
"S7171",0.261897537891552,0.136455440732662,0.263925870583366,-0.111111111111111,0.333550846550869,NA,0.400163807269762,0.395260140327188,0.74643255124746,0.762194057443787,-0.164338479129013,0.665718048914934,0.47305692287803,-0.166666666666667,NA,0.00701848964759492,0.383737586153843,-0.0363791471547002,0.47113636195886,0.64213350006395,-0.773386534157821,-0.540676388739701,-0.125652128513363,0.32781467808887,0.802363129813968,0.488051307789402,-0.754036945152666,0.317682281525477,0.172621505932436,0.150442974801802,0.287943141596993,-0.603751949645018,0.211379336512894,0.111111111111111,-0.28839407242111,-0.412054877669508,1,-0.30305625284048,0.133881665168019,0.162611643213774,0.129964231119212
"S7173",0.15729326926681,0.0508874159845846,-0.290884256402205,0.250869306105376,0.0934487224062304,NA,-0.644264322772082,-0.521977568497739,-0.404751744168061,-0.214824695377486,0.220329231794593,-0.412957547968855,0.21258849546293,-0.0345686227286934,NA,0.264710631323532,-0.583235889956098,-0.135752582773403,-0.201628828058216,-0.425674565593351,0.311460262997967,-0.316363676112504,-0.413337501050956,0.114715593175913,-0.575852800490339,-0.162573943112042,0.316619322939043,0.0220197110234474,-0.12368787351059,0.243638994886912,0.48810298715467,0.419474518089129,-0.123225698405806,0.411900999614463,0.0907566639428629,0.109685971066721,-0.30305625284048,1,-0.0521577003470174,0.281872965651908,0.259364623519841
"S7174",-0.392631296378693,0.286392946156715,-0.195874168956823,0.128144999744333,-0.527405802627433,NA,-0.295354481575439,0.372809235068203,0.178333616218305,-0.262387215775959,-0.129435638306085,-0.140446035057407,0.22014716917354,0.14234356936691,NA,-0.45666265219822,-0.382823790728129,-0.350577074844907,0.27959355626987,-0.24920790302686,0.402852244133308,-0.26415532677177,-0.265322052792711,-0.0664161064895445,-0.00101140192348636,-0.484310366964281,0.304816143455563,0.727265579379156,0.967904626687412,-0.182627738530574,-0.300107943966428,-0.0604723192136116,0.375823144680356,-0.138083666561212,0.564277267851018,0.644821961521019,0.133881665168019,-0.0521577003470174,1,0.636504451315281,-0.0736156088712571
"S7178",0.180865396334646,0.0745654661446857,0.0612768890246888,0.120217100794394,-0.376606243744297,NA,-0.254301646414633,-0.0378719661737618,0.234465777348891,-0.0231075366772441,0.0819577648898512,-0.4161648342003,0.287305730017591,0.24016712120911,NA,-0.344548311970163,-0.744063991016711,-0.37046660676042,0.356278289446107,-0.0619836296959992,0.298983211511489,-0.490771749875217,-0.531090886255148,0.337618594067109,-0.0797361450939547,-0.10238782400849,0.0669959283894259,0.390787251391872,0.648363234885705,0.594459498173973,0.39701406572392,-0.1991590303138,0.10846103828887,-0.231250628401036,0.191686407602052,0.504626604298342,0.162611643213774,0.281872965651908,0.636504451315281,1,-0.101845848929348
"S7185",-0.118516469775367,-0.0209545516052365,-0.730754951857474,-0.0542428746591419,-0.0138365060191559,NA,-0.398629907462974,-0.583434160703966,-0.508975268646708,0.0542641912922444,-0.0084250517125215,0.185755879310999,-0.401740034167983,0.278110239891506,NA,0.331755895331902,0.0570888313281184,-0.136255721555364,0.525608120424293,0.120539754253988,-0.315934796502897,-0.250347716705739,-0.162325171320193,-0.423664797155785,0.0762588050098688,0.127362932575596,0.178943087387967,0.476619926427191,-0.0373637916163534,-0.17436360697836,-0.164906257271159,-0.118233233523525,-0.202509924909883,-0.1850317328633,-0.370690863487173,-0.114323187102057,0.129964231119212,0.259364623519841,-0.0736156088712571,-0.101845848929348,1
