"","S4128","S4129","S4130","S4201","S4207","S4210","S4223","S4233","S4234","S4239","S4241","S4244","S4248","S4255","S4265","S4283","S4284","S4291"
"S4128",1,0.967518827695937,0.451848057057532,-0.115727512471569,0.967954311980737,0.984327814302573,0.451848057057532,NA,0.955969672071222,0.451848057057532,NA,0.451848057057532,0.583333333333333,0.837157890324957,NA,0.908295106229248,0.908295106229248,0.919975090242484
"S4129",0.967518827695937,1,0.465971105509864,-0.0928236660714273,0.920391516731085,0.956272758736692,0.465971105509864,NA,0.915096486682292,0.465971105509864,NA,0.465971105509864,0.571487804960294,0.885651607350165,NA,0.928879242184969,0.928879242184969,0.926349708332985
"S4130",0.451848057057532,0.465971105509864,1,0.239045721866879,0.374250612385796,0.45983234241681,1,NA,0.341100775432636,1,NA,1,0.516397779494322,0.670820393249937,NA,0.469041575982343,0.469041575982343,0.46045546013619
"S4201",-0.115727512471569,-0.0928236660714273,0.239045721866879,1,-0.158233891341428,-0.117436916913209,0.239045721866879,NA,-0.162561294583441,0.239045721866879,NA,0.239045721866879,0.038575837490523,0.160356745147455,NA,-6.63202501538095e-17,-6.63202501538095e-17,-0.0917249232131678
"S4207",0.967954311980737,0.920391516731085,0.374250612385796,-0.158233891341428,1,0.99109050906864,0.374250612385796,NA,0.941077299054926,0.374250612385796,NA,0.374250612385796,0.543960742386458,0.758288399188798,NA,0.82395902694963,0.82395902694963,0.868048339762904
"S4210",0.984327814302573,0.956272758736692,0.45983234241681,-0.117436916913209,0.99109050906864,1,0.45983234241681,NA,0.944013766894224,0.45983234241681,NA,0.45983234241681,0.583493291983484,0.820815465886964,NA,0.866408792223687,0.866408792223687,0.897083181271342
"S4223",0.451848057057532,0.465971105509864,1,0.239045721866879,0.374250612385796,0.45983234241681,1,NA,0.341100775432636,1,NA,1,0.516397779494322,0.670820393249937,NA,0.469041575982343,0.469041575982343,0.46045546013619
"S4233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4234",0.955969672071222,0.915096486682292,0.341100775432636,-0.162561294583441,0.941077299054926,0.944013766894224,0.341100775432636,NA,1,0.341100775432636,NA,0.341100775432636,0.445933374727101,0.70672702456346,NA,0.92146395697929,0.92146395697929,0.959979376176678
"S4239",0.451848057057532,0.465971105509864,1,0.239045721866879,0.374250612385796,0.45983234241681,1,NA,0.341100775432636,1,NA,1,0.516397779494322,0.670820393249937,NA,0.469041575982343,0.469041575982343,0.46045546013619
"S4241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4244",0.451848057057532,0.465971105509864,1,0.239045721866879,0.374250612385796,0.45983234241681,1,NA,0.341100775432636,1,NA,1,0.516397779494322,0.670820393249937,NA,0.469041575982343,0.469041575982343,0.46045546013619
"S4248",0.583333333333333,0.571487804960294,0.516397779494322,0.038575837490523,0.543960742386458,0.583493291983484,0.516397779494322,NA,0.445933374727101,0.516397779494322,NA,0.516397779494322,1,0.66395280956807,NA,0.454147553114624,0.454147553114624,0.424603887804223
"S4255",0.837157890324957,0.885651607350165,0.670820393249937,0.160356745147455,0.758288399188798,0.820815465886964,0.670820393249937,NA,0.70672702456346,0.670820393249937,NA,0.670820393249937,0.66395280956807,1,NA,0.839047078536121,0.839047078536121,0.794270347309645
"S4265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S4283",0.908295106229248,0.928879242184969,0.469041575982343,-6.63202501538095e-17,0.82395902694963,0.866408792223687,0.469041575982343,NA,0.92146395697929,0.469041575982343,NA,0.469041575982343,0.454147553114624,0.839047078536121,NA,1,1,0.977019604558838
"S4284",0.908295106229248,0.928879242184969,0.469041575982343,-6.63202501538095e-17,0.82395902694963,0.866408792223687,0.469041575982343,NA,0.92146395697929,0.469041575982343,NA,0.469041575982343,0.454147553114624,0.839047078536121,NA,1,1,0.977019604558838
"S4291",0.919975090242484,0.926349708332985,0.46045546013619,-0.0917249232131678,0.868048339762904,0.897083181271342,0.46045546013619,NA,0.959979376176678,0.46045546013619,NA,0.46045546013619,0.424603887804223,0.794270347309645,NA,0.977019604558838,0.977019604558838,1
