"","S1593","S1597","S1599","S1606","S1611","S1760","S1798","S1800","S1806","S1818","S2102","S2109","S2113","S2119","S2136","S2598","S2784","S2785"
"S1593",1,0.999804486289591,1,0.999602780144097,0.999652024048,0.999308870626631,0.999213734380861,0.999213734380861,0.999213734380861,0.999045774947748,0.999401606946056,0.99944731254642,0.999401606946056,0.999497938141223,0.998659189507781,0.998184373204893,0.997546796882779,0.997546796882779
"S1597",0.999804486289591,1,0.999804486289591,0.999550137645923,0.999783592552062,0.999237462830868,0.999268883795737,0.999268883795737,0.999268883795737,0.999058662558942,0.999265436230838,0.999414143587148,0.999265436230838,0.99951982467678,0.999139529163655,0.9981124910299,0.997615482380921,0.997615482380921
"S1599",1,0.999804486289591,1,0.999602780144097,0.999652024048,0.999308870626631,0.999213734380861,0.999213734380861,0.999213734380861,0.999045774947748,0.999401606946056,0.99944731254642,0.999401606946056,0.999497938141223,0.998659189507781,0.998184373204893,0.997546796882779,0.997546796882779
"S1606",0.999602780144097,0.999550137645923,0.999602780144097,1,0.999667073388832,0.999790920397364,0.99971348114945,0.99971348114945,0.99971348114945,0.99970977066242,0.999703097481902,0.999787367297095,0.999703097481902,0.999790578522988,0.999425620470343,0.998488144236709,0.997790450452075,0.997790450452075
"S1611",0.999652024048,0.999783592552062,0.999652024048,0.999667073388832,1,0.999196797409944,0.999186148990854,0.999186148990854,0.999186148990854,0.999194120679421,0.999539028242025,0.999627308910025,0.999539028242025,0.999696360363814,0.999461641824755,0.998679442888481,0.998146942447328,0.998146942447328
"S1760",0.999308870626631,0.999237462830868,0.999308870626631,0.999790920397364,0.999196797409944,1,0.999898950319352,0.999898950319352,0.999898950319352,0.999854016258369,0.99943321276924,0.99953477478305,0.99943321276924,0.999518848216011,0.999112474959173,0.997709906184827,0.996915198094992,0.996915198094992
"S1798",0.999213734380861,0.999268883795737,0.999213734380861,0.99971348114945,0.999186148990854,0.999898950319352,1,1,1,0.999629401099757,0.999509658295083,0.999642054775831,0.999509658295083,0.999638589110653,0.999262371143499,0.998111391026875,0.997497316044124,0.997497316044124
"S1800",0.999213734380861,0.999268883795737,0.999213734380861,0.99971348114945,0.999186148990854,0.999898950319352,1,1,1,0.999629401099757,0.999509658295083,0.999642054775831,0.999509658295083,0.999638589110653,0.999262371143499,0.998111391026875,0.997497316044124,0.997497316044124
"S1806",0.999213734380861,0.999268883795737,0.999213734380861,0.99971348114945,0.999186148990854,0.999898950319352,1,1,1,0.999629401099757,0.999509658295083,0.999642054775831,0.999509658295083,0.999638589110653,0.999262371143499,0.998111391026875,0.997497316044124,0.997497316044124
"S1818",0.999045774947748,0.999058662558942,0.999045774947748,0.99970977066242,0.999194120679421,0.999854016258369,0.999629401099757,0.999629401099757,0.999629401099757,1,0.999311054168646,0.999369436275434,0.999311054168646,0.999411140885698,0.999270430898349,0.997545043320139,0.996613550807742,0.996613550807742
"S2102",0.999401606946056,0.999265436230838,0.999401606946056,0.999703097481902,0.999539028242025,0.99943321276924,0.999509658295083,0.999509658295083,0.999509658295083,0.999311054168646,1,0.999942172476325,1,0.999884354165204,0.999284739357349,0.999207658662023,0.99877478236225,0.99877478236225
"S2109",0.99944731254642,0.999414143587148,0.99944731254642,0.999787367297095,0.999627308910025,0.99953477478305,0.999642054775831,0.999642054775831,0.999642054775831,0.999369436275434,0.999942172476325,1,0.999942172476325,0.999914026516148,0.999361183804475,0.999155293446339,0.998787605767051,0.998787605767051
"S2113",0.999401606946056,0.999265436230838,0.999401606946056,0.999703097481902,0.999539028242025,0.99943321276924,0.999509658295083,0.999509658295083,0.999509658295083,0.999311054168646,1,0.999942172476325,1,0.999884354165204,0.999284739357349,0.999207658662023,0.99877478236225,0.99877478236225
"S2119",0.999497938141223,0.99951982467678,0.999497938141223,0.999790578522988,0.999696360363814,0.999518848216011,0.999638589110653,0.999638589110653,0.999638589110653,0.999411140885698,0.999884354165204,0.999914026516148,0.999884354165204,1,0.999509475403544,0.99923533898922,0.998697844278778,0.998697844278778
"S2136",0.998659189507781,0.999139529163655,0.998659189507781,0.999425620470343,0.999461641824755,0.999112474959173,0.999262371143499,0.999262371143499,0.999262371143499,0.999270430898349,0.999284739357349,0.999361183804475,0.999284739357349,0.999509475403544,1,0.998404170403171,0.997844499017012,0.997844499017012
"S2598",0.998184373204893,0.9981124910299,0.998184373204893,0.998488144236709,0.998679442888481,0.997709906184827,0.998111391026875,0.998111391026875,0.998111391026875,0.997545043320139,0.999207658662023,0.999155293446339,0.999207658662023,0.99923533898922,0.998404170403171,1,0.999728547990093,0.999728547990093
"S2784",0.997546796882779,0.997615482380921,0.997546796882779,0.997790450452075,0.998146942447328,0.996915198094992,0.997497316044124,0.997497316044124,0.997497316044124,0.996613550807742,0.99877478236225,0.998787605767051,0.99877478236225,0.998697844278778,0.997844499017012,0.999728547990093,1,1
"S2785",0.997546796882779,0.997615482380921,0.997546796882779,0.997790450452075,0.998146942447328,0.996915198094992,0.997497316044124,0.997497316044124,0.997497316044124,0.996613550807742,0.99877478236225,0.998787605767051,0.99877478236225,0.998697844278778,0.997844499017012,0.999728547990093,1,1
