"","S6914","S6916","S6939","S7049","S7064","S7080","S7081","S7084","S7085","S7087","S7090","S7091","S7092","S7095","S7109","S7111","S7112","S7113","S7116","S7124","S7125","S7129","S7132","S7140","S7144","S7148","S7151","S7153","S7154","S7155","S7158","S7159","S7164","S7168","S7169","S7170","S7171","S7173","S7174","S7178","S7185"
"S7090",0.95881416868292,0.911807118040654,0.8781027346079,0.870025099604599,0.871102196074713,0.948988953189484,0.965768340437034,0.958296897908315,0.987266278080569,0.984530060275242,1,0.984530060275242,0.944058264091551,0.913096780068427,0.956452860861891,0.998693729804951,0.893779988246166,0.954442642069897,0.951268857005778,0.893108002982498,0.909802513778997,0.953243349951353,0.947750375900073,0.967579676919183,0.979781052250327,0.964933823382831,0.88909766962055,0.961335527399867,0.911845615866712,0.886427033724164,0.960580391404874,0.906158978634856,0.954166380306201,0.991354194380161,0.955898223123016,0.913502705894041,0.943744642161963,0.893045259085552,0.950808521969905,0.972771209045777,0.940783918032223
"S7091",0.94758984184033,0.943502827324213,0.915095603669284,0.900314181235355,0.901917058926129,0.968853580745747,0.981265240452315,0.968429529213775,0.969518209359715,1,0.984530060275242,1,0.977090092560052,0.958116767881336,0.976691712751551,0.985220600465727,0.94578046122406,0.974573118142556,0.97118140608341,0.94540068706292,0.953049732000643,0.976873530478418,0.979505260666631,0.989674506189166,0.991469497132157,0.993557352087919,0.946211290167501,0.992736976603084,0.948597677130214,0.93052940081791,0.991125072141503,0.952902997607134,0.97929789913255,0.990853889330302,0.978564753138571,0.947173819130054,0.967664898673286,0.948051671544196,0.979343483792149,0.986202853047503,0.971031291791259
"S7092",0.929394647275744,0.947383611757566,0.924240636140247,0.9059785493675,0.932487709674679,0.98175027806972,0.980503676103438,0.956863559688535,0.923091731752054,0.977090092560052,0.944058264091551,0.977090092560052,1,0.986397818497107,0.981245786472277,0.944607211460042,0.987283428536703,0.98903296362184,0.98825270574317,0.987873506352289,0.986344850156058,0.992007321746458,0.988878407286224,0.98288321444962,0.983126915620458,0.991243716256046,0.98652491071879,0.989519085230528,0.975566002684224,0.980634862880099,0.989934653716404,0.988500796127198,0.991344678429604,0.966839165209236,0.984947499642063,0.98266577265328,0.9914983399264,0.982931310644626,0.985389300485628,0.979193742176788,0.989772267831398
"S7095",0.902752809808373,0.929047860513028,0.909486796827263,0.888956444304375,0.914951682573659,0.983017497465265,0.977525088614147,0.95290789025554,0.899806784812015,0.958116767881336,0.913096780068427,0.958116767881336,0.986397818497107,1,0.978347952718695,0.916974964780533,0.980639179398571,0.981543609809676,0.981098549266429,0.988707979339667,0.996631732211067,0.982778578146655,0.978246926708971,0.969581920960872,0.968741416219978,0.982361626012116,0.973784496076199,0.978473192330996,0.993631117097392,0.977002588579658,0.979812656195571,0.985606378014037,0.981960368799851,0.934007882125959,0.981110197932018,0.980814352528939,0.981581555888528,0.993847586346823,0.982260938799489,0.960436974663093,0.989886572442971
"S7109",0.907047140719231,0.903992978064801,0.872363828770161,0.855623512217555,0.879743155645339,0.986502263950422,0.985854651620675,0.983604378892714,0.959110133501681,0.976691712751551,0.956452860861891,0.976691712751551,0.981245786472277,0.978347952718695,1,0.957037902634707,0.949650102209216,0.987910787680904,0.987133622702445,0.952965795246087,0.970636769266629,0.985708479410592,0.987773124111956,0.984780733483175,0.988407662480816,0.986154402615401,0.953248676804442,0.985102488032781,0.974853111166324,0.949968772187326,0.986640505108662,0.97149707133199,0.979379548736839,0.971741647524499,0.982820322588334,0.96427113174668,0.982696635311581,0.960873022563147,0.992033072803693,0.986509152634949,0.98069421788828
"S7111",0.959115649452416,0.904356711616614,0.870202291535468,0.861621146125563,0.862477819748647,0.952282086168411,0.968749654175021,0.955094437254126,0.986849648564862,0.985220600465727,0.998693729804951,0.985220600465727,0.944607211460042,0.916974964780533,0.957037902634707,1,0.898161164385759,0.955649023083029,0.952631680295732,0.896376433739381,0.915824018346932,0.954344051790105,0.945866932032604,0.965777951748073,0.979310522307795,0.966418546909714,0.890157298749433,0.96164020324678,0.919683205698524,0.893592088670955,0.959858017390158,0.909797570318173,0.955397808523262,0.989057796538139,0.956247461338937,0.920736338353856,0.947016388133363,0.897481111217892,0.949934395255967,0.97072615887296,0.945783052262704
"S7112",0.900747602711901,0.933654216708189,0.916608831756259,0.892811167546529,0.931166872316919,0.953856366123176,0.948797961412123,0.917529352956792,0.862420692678352,0.94578046122406,0.893779988246166,0.94578046122406,0.987283428536703,0.980639179398571,0.949650102209216,0.898161164385759,1,0.963394272142562,0.96277772609556,0.996040327957577,0.986937675863775,0.97308185703561,0.968452373566354,0.949628646044161,0.947298080378321,0.972073215776843,0.988925922111222,0.967836301615771,0.970858157394123,0.992267035869022,0.966003416002692,0.986792533592478,0.970810430094117,0.9217659423477,0.969184211649667,0.984273145172347,0.976583849550486,0.990366353732564,0.96144485265531,0.942229640125313,0.977998500677854
"S7113",0.944074228134446,0.931844132576179,0.90675381502337,0.901086263025826,0.914908480725634,0.995516177058839,0.9935600426009,0.962897439629535,0.950296193632043,0.974573118142556,0.954442642069897,0.974573118142556,0.98903296362184,0.981543609809676,0.987910787680904,0.955649023083029,0.963394272142562,1,0.999849383860006,0.9707465078399,0.978295230519369,0.994324413849019,0.986079923617131,0.987788130074106,0.991025949386641,0.98490367809846,0.962500204638969,0.981925589386814,0.976167147652044,0.964417414972318,0.986895383416234,0.976687754054276,0.995296308633049,0.971209608489796,0.981024346181608,0.969382996160661,0.990519984259626,0.96391348902818,0.988077619955715,0.989742943699242,0.992817369313116
"S7116",0.941639700617288,0.92768180865292,0.902314327039301,0.897030734625542,0.912176924919709,0.995793382630579,0.992784148055354,0.960778231524169,0.947695868158136,0.97118140608341,0.951268857005778,0.97118140608341,0.98825270574317,0.981098549266429,0.987133622702445,0.952631680295732,0.96277772609556,0.999849383860006,1,0.970391340731354,0.978385578759598,0.993376209781461,0.984048783244227,0.985505047909306,0.989194876797468,0.982385091705101,0.96194483928094,0.979271476549002,0.976552516874172,0.965548082633877,0.984389770224204,0.976442495580644,0.994387489202389,0.968649346100476,0.978886979475892,0.97013898667977,0.990600489821094,0.962881808149322,0.98618890827242,0.987781573588869,0.992492156025154
"S7124",0.90802896253361,0.945058178668571,0.929776134663142,0.911792672597296,0.941158173046607,0.963608477432713,0.957193685505499,0.922400308422077,0.865450492736651,0.94540068706292,0.893108002982498,0.94540068706292,0.987873506352289,0.988707979339667,0.952965795246087,0.896376433739381,0.996040327957577,0.9707465078399,0.970391340731354,1,0.991634737752491,0.974753646365389,0.970181529976639,0.956153295293734,0.951515639964589,0.972867669459161,0.987697951563347,0.968994819946969,0.976670390638917,0.987583584574748,0.969817445538289,0.984636158229679,0.977532153760336,0.920357222715501,0.969783798586716,0.980233578586637,0.975126779634124,0.992448668036521,0.965352551585873,0.945597159281547,0.982450760931651
"S7125",0.907377286231647,0.921503112961431,0.899621809313868,0.877981467677591,0.910883241441174,0.979724127467524,0.973262590040719,0.944340658020076,0.890138547243964,0.953049732000643,0.909802513778997,0.953049732000643,0.986344850156058,0.996631732211067,0.970636769266629,0.915824018346932,0.986937675863775,0.978295230519369,0.978385578759598,0.991634737752491,1,0.97997558524028,0.969361191548846,0.960866448905997,0.962642596090518,0.97800688285706,0.973281300255486,0.972802863678451,0.995708823571662,0.988545848904922,0.97175624974583,0.986342228383306,0.980976980872584,0.929693488242313,0.978470802134286,0.991762263126579,0.983346828149655,0.993755580033904,0.973448370443883,0.951367327351556,0.992088166580974
"S7129",0.940863736230596,0.940085827989506,0.919947266494627,0.902948873067118,0.927438893711886,0.989206952392947,0.989276196622903,0.96070792555664,0.940111654226855,0.976873530478418,0.953243349951353,0.976873530478418,0.992007321746458,0.982778578146655,0.985708479410592,0.954344051790105,0.97308185703561,0.994324413849019,0.993376209781461,0.974753646365389,0.97997558524028,1,0.989028100896835,0.984380909399936,0.990800783107511,0.988610221947191,0.965382553572827,0.984190022376043,0.97624498859252,0.970737761013226,0.98790449614924,0.985661018591962,0.992344091666519,0.970392634077189,0.99025447638931,0.974469521029145,0.996360187179293,0.974369875245158,0.991872289844754,0.988645046794837,0.991773759375965
"S7132",0.920936661039129,0.943219481826064,0.919853606416678,0.907184535432472,0.926250249832299,0.973342307975997,0.974668792685159,0.970513416396644,0.941616582008679,0.979505260666631,0.947750375900073,0.979505260666631,0.988878407286224,0.978246926708971,0.987773124111956,0.945866932032604,0.968452373566354,0.986079923617131,0.984048783244227,0.970181529976639,0.969361191548846,0.989028100896835,1,0.988723275247777,0.984375516452462,0.991915479102058,0.973411872375321,0.991421926221199,0.962376621620097,0.954443754887545,0.995029923785638,0.976654847060624,0.983427990866647,0.968266613871458,0.987244051459096,0.95700439690661,0.979492309787991,0.969682639781526,0.994737143601541,0.989406817769843,0.978843164188569
"S7140",0.936026594808444,0.948579627362929,0.919671110041093,0.90968519829326,0.909351707407125,0.981345139980694,0.987023324923357,0.976511863608985,0.961316950165676,0.989674506189166,0.967579676919183,0.989674506189166,0.98288321444962,0.969581920960872,0.984780733483175,0.965777951748073,0.949628646044161,0.987788130074106,0.985505047909306,0.956153295293734,0.960866448905997,0.984380909399936,0.988723275247777,1,0.995018965304992,0.990409140886761,0.958345762000732,0.994342404475474,0.954396072747228,0.937103228395121,0.996685780445893,0.967121359626551,0.991392954584801,0.98605042041333,0.978474660641022,0.947312027254113,0.972632882843766,0.954785731419582,0.991836420488726,0.994930432127047,0.980722632097336
"S7144",0.948264293268916,0.939133322970533,0.911685380333096,0.898277394262361,0.906274053735602,0.988314649803869,0.994543343104621,0.975649072171834,0.971179073500739,0.991469497132157,0.979781052250327,0.991469497132157,0.983126915620458,0.968741416219978,0.988407662480816,0.979310522307795,0.947298080378321,0.991025949386641,0.989194876797468,0.951515639964589,0.962642596090518,0.990800783107511,0.984375516452462,0.995018965304992,1,0.990210343446017,0.947531286495087,0.989492491117439,0.961279062666861,0.9418671106046,0.991780348764817,0.966485606808576,0.990755659657744,0.991066438190351,0.983630490928525,0.955988433152574,0.983165181372588,0.952845264088007,0.990111060974705,0.996071315804086,0.98327651794222
"S7148",0.938065288749511,0.94882764264139,0.923898964385209,0.906536474013225,0.920764092696109,0.978787367936365,0.984567652533145,0.971595788818017,0.94956100571938,0.993557352087919,0.964933823382831,0.993557352087919,0.991243716256046,0.982361626012116,0.986154402615401,0.966418546909714,0.972073215776843,0.98490367809846,0.982385091705101,0.972867669459161,0.97800688285706,0.988610221947191,0.991915479102058,0.990409140886761,0.990210343446017,1,0.969537673692907,0.997763941952406,0.972641328813186,0.959045582117515,0.997129313006674,0.97542367290757,0.987860049090318,0.977468207002181,0.991005274226322,0.969130463303958,0.981904908331168,0.975949776190379,0.990603875062879,0.985723760899507,0.985757153707114
"S7151",0.876201449017725,0.929347523021255,0.909304697944266,0.890232906220648,0.915339612012223,0.95107334559646,0.94537560134875,0.917534552597839,0.868050866315856,0.946211290167501,0.88909766962055,0.946211290167501,0.98652491071879,0.973784496076199,0.953248676804442,0.890157298749433,0.988925922111222,0.962500204638969,0.96194483928094,0.987697951563347,0.973281300255486,0.965382553572827,0.973411872375321,0.958345762000732,0.947531286495087,0.969537673692907,1,0.971934196072434,0.953712410211578,0.975393771957304,0.971631367536509,0.982897697688064,0.967745542454395,0.927868359779518,0.953061912977286,0.965352606020698,0.966807771658343,0.978545263669949,0.961539864296785,0.948803673757876,0.967368681612911
"S7153",0.925846544028718,0.948057774457933,0.91978419555921,0.901388315560412,0.911744664903915,0.975438752767966,0.981254540540143,0.975072445391585,0.947457498624516,0.992736976603084,0.961335527399867,0.992736976603084,0.989519085230528,0.978473192330996,0.985102488032781,0.96164020324678,0.967836301615771,0.981925589386814,0.979271476549002,0.968994819946969,0.972802863678451,0.984190022376043,0.991421926221199,0.994342404475474,0.989492491117439,0.997763941952406,0.971934196072434,1,0.964938435385123,0.952962426742579,0.998588508503567,0.976060330632992,0.987720531872477,0.979669732512846,0.9853827285804,0.962962564430672,0.976119414049489,0.972249158558895,0.991450697957548,0.986445241990095,0.982837038589929
"S7154",0.900657436214388,0.89657213652814,0.872950480639521,0.851508822828332,0.88545175822786,0.982535379416189,0.975844449221493,0.947789161858665,0.900863273844673,0.948597677130214,0.911845615866712,0.948597677130214,0.975566002684224,0.993631117097392,0.974853111166324,0.919683205698524,0.970858157394123,0.976167147652044,0.976552516874172,0.976670390638917,0.995708823571662,0.97624498859252,0.962376621620097,0.954396072747228,0.961279062666861,0.972641328813186,0.953712410211578,0.964938435385123,1,0.978666766047406,0.964279808224964,0.977035488416375,0.973199106315856,0.925273408371694,0.975984463416133,0.98756866350394,0.980813533580895,0.98485366233602,0.970739904749319,0.948275282797339,0.988707958457683
"S7155",0.892144633798029,0.898157543519745,0.876239789779804,0.852127483549999,0.901078200050061,0.960171968914285,0.950269038522917,0.912950358985881,0.859909633606522,0.93052940081791,0.886427033724164,0.93052940081791,0.980634862880099,0.977002588579658,0.949968772187326,0.893592088670955,0.992267035869022,0.964417414972318,0.965548082633877,0.987583584574748,0.988545848904922,0.970737761013226,0.954443754887545,0.937103228395121,0.9418671106046,0.959045582117515,0.975393771957304,0.952962426742579,0.978666766047406,1,0.95054449633584,0.985957534438028,0.966909854168358,0.913437946769446,0.961601103445376,0.994330249478946,0.981660226265859,0.982186015642447,0.952953929030772,0.933768529491554,0.980549028557398
"S7158",0.931339979413292,0.95323087392193,0.928003739084675,0.913806843172119,0.920994490606516,0.979307190849627,0.984255040976975,0.973443832214174,0.950192355908031,0.991125072141503,0.960580391404874,0.991125072141503,0.989934653716404,0.979812656195571,0.986640505108662,0.959858017390158,0.966003416002692,0.986895383416234,0.984389770224204,0.969817445538289,0.97175624974583,0.98790449614924,0.995029923785638,0.996685780445893,0.991780348764817,0.997129313006674,0.971631367536509,0.998588508503567,0.964279808224964,0.95054449633584,1,0.975621204512221,0.990146923152257,0.979161344945341,0.985871886075918,0.958146621654223,0.977878744597895,0.970712196685984,0.994157194266594,0.991242232373568,0.983514943900492
"S7159",0.886653499783121,0.917717390948328,0.895916762511882,0.867019822804392,0.902024474252457,0.974071459634882,0.968136502200008,0.941086569132881,0.888833776558745,0.952902997607134,0.906158978634856,0.952902997607134,0.988500796127198,0.985606378014037,0.97149707133199,0.909797570318173,0.986792533592478,0.976687754054276,0.976442495580644,0.984636158229679,0.986342228383306,0.985661018591962,0.976654847060624,0.967121359626551,0.966485606808576,0.97542367290757,0.982897697688064,0.976060330632992,0.977035488416375,0.985957534438028,0.975621204512221,1,0.980694888370961,0.940083657613596,0.973598342771297,0.982808760696868,0.98819430393367,0.988142355100171,0.980837477471426,0.963214652867086,0.987110524226316
"S7164",0.949250786348278,0.951053869216772,0.925721026931252,0.915813167437314,0.925758998562452,0.99063379843706,0.991211002817106,0.962169687813694,0.93973779798034,0.97929789913255,0.954166380306201,0.97929789913255,0.991344678429604,0.981960368799851,0.979379548736839,0.955397808523262,0.970810430094117,0.995296308633049,0.994387489202389,0.977532153760336,0.980976980872584,0.992344091666519,0.983427990866647,0.991392954584801,0.990755659657744,0.987860049090318,0.967745542454395,0.987720531872477,0.973199106315856,0.966909854168358,0.990146923152257,0.980694888370961,1,0.973349569525304,0.982388500943311,0.971571773200206,0.986666450764188,0.970635238859279,0.987707855502336,0.986503852579799,0.995425273200486
"S7168",0.944858544730661,0.925470736586553,0.891314224495808,0.87920629565602,0.882355358661919,0.964317288200434,0.976344757625433,0.96678784365433,0.979833767783098,0.990853889330302,0.991354194380161,0.990853889330302,0.966839165209236,0.934007882125959,0.971741647524499,0.989057796538139,0.9217659423477,0.971209608489796,0.968649346100476,0.920357222715501,0.929693488242313,0.970392634077189,0.968266613871458,0.98605042041333,0.991066438190351,0.977468207002181,0.927868359779518,0.979669732512846,0.925273408371694,0.913437946769446,0.979161344945341,0.940083657613596,0.973349569525304,1,0.963960507830878,0.932118281995685,0.962460861982662,0.918241265638512,0.970473209562023,0.988438349441591,0.958965596038627
"S7169",0.939162909414853,0.945079461702016,0.92213384270046,0.900355052956965,0.933258736083939,0.974202781186107,0.977253250918695,0.976277783061687,0.936369311917693,0.978564753138571,0.955898223123016,0.978564753138571,0.984947499642063,0.981110197932018,0.982820322588334,0.956247461338937,0.969184211649667,0.981024346181608,0.978886979475892,0.969783798586716,0.978470802134286,0.99025447638931,0.987244051459096,0.978474660641022,0.983630490928525,0.991005274226322,0.953061912977286,0.9853827285804,0.975984463416133,0.961601103445376,0.985871886075918,0.973598342771297,0.982388500943311,0.963960507830878,1,0.972283502187684,0.983213869534734,0.976486345531752,0.99083972889772,0.977915984257375,0.984041814686704
"S7170",0.90237607387543,0.896730700965618,0.869077207833856,0.841461077194456,0.890040745694527,0.970294781225336,0.963790396312747,0.937529171352671,0.88760617042865,0.947173819130054,0.913502705894041,0.947173819130054,0.98266577265328,0.980814352528939,0.96427113174668,0.920736338353856,0.984273145172347,0.969382996160661,0.97013898667977,0.980233578586637,0.991762263126579,0.974469521029145,0.95700439690661,0.947312027254113,0.955988433152574,0.969130463303958,0.965352606020698,0.962962564430672,0.98756866350394,0.994330249478946,0.958146621654223,0.982808760696868,0.971571773200206,0.932118281995685,0.972283502187684,1,0.985422577168667,0.981788130605901,0.960848362362589,0.942436049592604,0.985441405555663
"S7171",0.928267315868506,0.918930768474881,0.897061022115491,0.876119947010736,0.910320976524257,0.988459318156968,0.985606961241746,0.950155062887164,0.92858557632779,0.967664898673286,0.943744642161963,0.967664898673286,0.9914983399264,0.981581555888528,0.982696635311581,0.947016388133363,0.976583849550486,0.990519984259626,0.990600489821094,0.975126779634124,0.983346828149655,0.996360187179293,0.979492309787991,0.972632882843766,0.983165181372588,0.981904908331168,0.966807771658343,0.976119414049489,0.980813533580895,0.981660226265859,0.977878744597895,0.98819430393367,0.986666450764188,0.962460861982662,0.983213869534734,0.985422577168667,1,0.974853459317134,0.982340581486591,0.977996098734678,0.990981107764676
"S7173",0.886317047367229,0.93163974450577,0.915690856875875,0.885031057387478,0.920863653231774,0.963287515640453,0.958445009777973,0.935371763855986,0.867069862868679,0.948051671544196,0.893045259085552,0.948051671544196,0.982931310644626,0.993847586346823,0.960873022563147,0.897481111217892,0.990366353732564,0.96391348902818,0.962881808149322,0.992448668036521,0.993755580033904,0.974369875245158,0.969682639781526,0.954785731419582,0.952845264088007,0.975949776190379,0.978545263669949,0.972249158558895,0.98485366233602,0.982186015642447,0.970712196685984,0.988142355100171,0.970635238859279,0.918241265638512,0.976486345531752,0.981788130605901,0.974853459317134,1,0.971974648679856,0.943176598205347,0.980801053763245
"S7174",0.918404236102354,0.937310424549037,0.911636128800584,0.893199911500334,0.912786820973412,0.9822958031623,0.983550009116834,0.981307826675548,0.945442976891203,0.979343483792149,0.950808521969905,0.979343483792149,0.985389300485628,0.982260938799489,0.992033072803693,0.949934395255967,0.96144485265531,0.988077619955715,0.98618890827242,0.965352551585873,0.973448370443883,0.991872289844754,0.994737143601541,0.991836420488726,0.990111060974705,0.990603875062879,0.961539864296785,0.991450697957548,0.970739904749319,0.952953929030772,0.994157194266594,0.980837477471426,0.987707855502336,0.970473209562023,0.99083972889772,0.960848362362589,0.982340581486591,0.971974648679856,1,0.990554940987064,0.985377968652369
"S7178",0.940807120903926,0.93513484229142,0.908245455814878,0.900480334296819,0.905489610502794,0.980965103065704,0.986472875488906,0.971070344357202,0.971642293459027,0.986202853047503,0.972771209045777,0.986202853047503,0.979193742176788,0.960436974663093,0.986509152634949,0.97072615887296,0.942229640125313,0.989742943699242,0.987781573588869,0.945597159281547,0.951367327351556,0.988645046794837,0.989406817769843,0.994930432127047,0.996071315804086,0.985723760899507,0.948803673757876,0.986445241990095,0.948275282797339,0.933768529491554,0.991242232373568,0.963214652867086,0.986503852579799,0.988438349441591,0.977915984257375,0.942436049592604,0.977996098734678,0.943176598205347,0.990554940987064,1,0.97618313108884
"S7185",0.935370801460179,0.929964839678063,0.904235790932879,0.889602325464649,0.90980087397109,0.991913766454134,0.98945054417483,0.95837458393352,0.927754088893342,0.971031291791259,0.940783918032223,0.971031291791259,0.989772267831398,0.989886572442971,0.98069421788828,0.945783052262704,0.977998500677854,0.992817369313116,0.992492156025154,0.982450760931651,0.992088166580974,0.991773759375965,0.978843164188569,0.980722632097336,0.98327651794222,0.985757153707114,0.967368681612911,0.982837038589929,0.988707958457683,0.980549028557398,0.983514943900492,0.987110524226316,0.995425273200486,0.958965596038627,0.984041814686704,0.985441405555663,0.990981107764676,0.980801053763245,0.985377968652369,0.97618313108884,1
