"","S416","S419","S420","S4396","S4402","S4408","S482","S484"
"S416",1,0.995583548981872,0.995555982922524,0.992216592717343,0.990212393936103,0.99399550508558,0.999264026468957,0.998076502572099
"S419",0.995583548981872,1,0.999938660960684,0.998383894194143,0.993238932772331,0.994165001104067,0.99433819191873,0.993060890732708
"S420",0.995555982922524,0.999938660960684,1,0.998024258043971,0.992436489587437,0.993487877496505,0.994134530059418,0.992619730017861
"S4396",0.992216592717343,0.998383894194143,0.998024258043971,1,0.997369605737053,0.996780704276347,0.992733176311704,0.992548265567855
"S4402",0.990212393936103,0.993238932772331,0.992436489587437,0.997369605737053,1,0.999134307814266,0.993020030185565,0.994200572958419
"S4408",0.99399550508558,0.994165001104067,0.993487877496505,0.996780704276347,0.999134307814266,1,0.996403204194076,0.997523874276078
"S482",0.999264026468957,0.99433819191873,0.994134530059418,0.992733176311704,0.993020030185565,0.996403204194076,1,0.999512917434482
"S484",0.998076502572099,0.993060890732708,0.992619730017861,0.992548265567855,0.994200572958419,0.997523874276078,0.999512917434482,1
