"","S8284","S8286","S8295","S8298","S8302","S8330","S8341","S8355","S8362","S8379","S8387","S8388","S8390","S8391","S8392","S8433","S8476","S8477","S8478","S8484","S8485","S8486","S8490","S8492","S8493","S8494","S8496"
"S8284",1,1,0.99932670135446,0.999368577755307,0.999580803461441,0.99854854583227,0.998186560203535,0.998473573379362,0.998199437199247,0.996057801685303,0.997447876881532,0.996009842999546,0.995752804607855,0.997543613867143,0.995222212034674,0.996997598808575,0.993641734137928,0.993641734137928,0.994272730028512,0.99316453276007,0.99316453276007,0.99316453276007,0.992561022543191,0.992270366305971,0.992270366305971,0.992270366305971,0.992270366305971
"S8286",1,1,0.99932670135446,0.999368577755307,0.999580803461441,0.99854854583227,0.998186560203535,0.998473573379362,0.998199437199247,0.996057801685303,0.997447876881532,0.996009842999546,0.995752804607855,0.997543613867143,0.995222212034674,0.996997598808575,0.993641734137928,0.993641734137928,0.994272730028512,0.99316453276007,0.99316453276007,0.99316453276007,0.992561022543191,0.992270366305971,0.992270366305971,0.992270366305971,0.992270366305971
"S8295",0.99932670135446,0.99932670135446,1,0.999927920524943,0.999836801052691,0.999707618785567,0.999571824969885,0.999698473512304,0.999625229869278,0.998285201548133,0.998884173588371,0.998370151664351,0.998182191331498,0.999228308088277,0.997820090922638,0.998193955055999,0.996546953597105,0.996546953597105,0.996974444976279,0.996398837630967,0.996398837630967,0.996398837630967,0.995739371053988,0.995507022216149,0.995507022216149,0.995507022216149,0.995507022216149
"S8298",0.999368577755307,0.999368577755307,0.999927920524943,1,0.999814326941286,0.999689489581664,0.99952198651602,0.999663427153715,0.999613817351094,0.998073841739282,0.998910203597198,0.99812909189617,0.99797098049706,0.999181117383621,0.997551419387927,0.998044146773836,0.996359244069683,0.996359244069683,0.996781505477783,0.996049801417712,0.996049801417712,0.996049801417712,0.995547538261947,0.995205487506048,0.995205487506048,0.995205487506048,0.995205487506048
"S8302",0.999580803461441,0.999580803461441,0.999836801052691,0.999814326941286,1,0.999347902015823,0.999127468059976,0.999358862839152,0.999174117050105,0.997857979825258,0.998475847659369,0.997947704719222,0.997727820274868,0.998758954053849,0.99739593040498,0.997864357483537,0.996018838405214,0.996018838405214,0.996500579877314,0.995721737116628,0.995721737116628,0.995721737116628,0.995149714099646,0.99487805625222,0.99487805625222,0.99487805625222,0.99487805625222
"S8330",0.99854854583227,0.99854854583227,0.999707618785567,0.999689489581664,0.999347902015823,1,0.999903976909817,0.999928963794398,0.999897058396912,0.998914114449055,0.999607241069629,0.99887394602495,0.998882093610103,0.999804064214105,0.998471001457321,0.998800392563361,0.997747501800293,0.997747501800293,0.998024756499008,0.997491407013467,0.997491407013467,0.997491407013467,0.997097302983202,0.996859966045816,0.996859966045816,0.996859966045816,0.996859966045816
"S8341",0.998186560203535,0.998186560203535,0.999571824969885,0.99952198651602,0.999127468059976,0.999903976909817,1,0.999953124010865,0.999955443310514,0.998913090132349,0.99967349125158,0.998868515942772,0.998991233755518,0.999779684331022,0.998552573271474,0.998969445758337,0.99777970709232,0.99777970709232,0.998026987501189,0.997654360137312,0.997654360137312,0.997654360137312,0.997130280168692,0.996938311908824,0.996938311908824,0.996938311908824,0.996938311908824
"S8355",0.998473573379362,0.998473573379362,0.999698473512304,0.999663427153715,0.999358862839152,0.999928963794398,0.999953124010865,1,0.99994050995868,0.999008617094404,0.9996924569107,0.998990821619558,0.999051279582412,0.999770703846167,0.998644834781109,0.999087551209061,0.997841721729947,0.997841721729947,0.998130906701411,0.997659497643974,0.997659497643974,0.997659497643974,0.997202747006693,0.996999309803861,0.996999309803861,0.996999309803861,0.996999309803861
"S8362",0.998199437199247,0.998199437199247,0.999625229869278,0.999613817351094,0.999174117050105,0.999897058396912,0.999955443310514,0.99994050995868,1,0.99900021716945,0.999593427896429,0.998983512114282,0.999032159781694,0.999812118052847,0.99864921207648,0.998744803965125,0.997839021130561,0.997839021130561,0.998103353262007,0.997681031001674,0.997681031001674,0.997681031001674,0.997200219073624,0.9969633366457,0.9969633366457,0.9969633366457,0.9969633366457
"S8379",0.996057801685303,0.996057801685303,0.998285201548133,0.998073841739282,0.997857979825258,0.998914114449055,0.998913090132349,0.999008617094404,0.99900021716945,1,0.999160848291575,0.999861594266917,0.999909581242551,0.999375441515589,0.999849835776455,0.998635375301388,0.9996010643678,0.9996010643678,0.99974446704654,0.999518298063702,0.999518298063702,0.999518298063702,0.999327744260303,0.99920152606758,0.99920152606758,0.99920152606758,0.99920152606758
"S8387",0.997447876881532,0.997447876881532,0.998884173588371,0.998910203597198,0.998475847659369,0.999607241069629,0.99967349125158,0.9996924569107,0.999593427896429,0.999160848291575,1,0.998868077314519,0.999199639459629,0.99970887118069,0.998711146628165,0.999562411424753,0.998455158988799,0.998455158988799,0.998648055029792,0.998087654881797,0.998087654881797,0.998087654881797,0.997973122703065,0.997743056108977,0.997743056108977,0.997743056108977,0.997743056108977
