"","S2679","S3237","S3782","S4441","S5116","S5561","S6024","S675"
"S2679",1,1,1,0.999870033235345,0.999788122127802,0.999881354087968,0.999754937725511,0.999733842439181
"S3237",1,1,1,0.999870033235345,0.999788122127802,0.999881354087968,0.999754937725511,0.999733842439181
"S3782",1,1,1,0.999870033235345,0.999788122127802,0.999881354087968,0.999754937725511,0.999733842439181
"S4441",0.999870033235345,0.999870033235345,0.999870033235345,1,0.999884752839432,0.999963806194191,0.999764863926424,0.999873814731492
"S5116",0.999788122127802,0.999788122127802,0.999788122127802,0.999884752839432,1,0.999877604358455,0.99980421187677,0.999942400237866
"S5561",0.999881354087968,0.999881354087968,0.999881354087968,0.999963806194191,0.999877604358455,1,0.999837738992888,0.999876403904
"S6024",0.999754937725511,0.999754937725511,0.999754937725511,0.999764863926424,0.99980421187677,0.999837738992888,1,0.999674588495555
"S675",0.999733842439181,0.999733842439181,0.999733842439181,0.999873814731492,0.999942400237866,0.999876403904,0.999674588495555,1
