"","S1026","S1029","S1031","S1038","S1054","S1065","S1528","S1531","S1554","S2123","S2310","S2329","S2355","S2364","S2366","S2376","S2380","S998"
"S1026",1,0.999885872667008,0.999885872667008,1,0.999847416493982,0.999837350905439,0.998775384371719,0.998775384371719,0.998632587807253,0.997976877015395,0.998411041811248,0.998449274813999,0.998051065535314,0.997989901527725,0.998051065535314,0.997989901527725,0.997989901527725,0.99994143946417
"S1029",0.999885872667008,1,1,0.999885872667008,0.999890476839392,0.999766413749676,0.998229896783321,0.998229896783321,0.9981249806467,0.997281279737577,0.997667396074149,0.997771350674887,0.997302750980209,0.99725885524745,0.997302750980209,0.99725885524745,0.99725885524745,0.999905792468712
"S1031",0.999885872667008,1,1,0.999885872667008,0.999890476839392,0.999766413749676,0.998229896783321,0.998229896783321,0.9981249806467,0.997281279737577,0.997667396074149,0.997771350674887,0.997302750980209,0.99725885524745,0.997302750980209,0.99725885524745,0.99725885524745,0.999905792468712
"S1038",1,0.999885872667008,0.999885872667008,1,0.999847416493982,0.999837350905439,0.998775384371719,0.998775384371719,0.998632587807253,0.997976877015395,0.998411041811248,0.998449274813999,0.998051065535314,0.997989901527725,0.998051065535314,0.997989901527725,0.997989901527725,0.99994143946417
"S1054",0.999847416493982,0.999890476839392,0.999890476839392,0.999847416493982,1,0.999739385265628,0.998110440244847,0.998110440244847,0.997934176530417,0.997099942163165,0.997566957577748,0.997651823611374,0.997166586485923,0.99703581892687,0.997166586485923,0.99703581892687,0.99703581892687,0.999915080737807
"S1065",0.999837350905439,0.999766413749676,0.999766413749676,0.999837350905439,0.999739385265628,1,0.998964194900907,0.998964194900907,0.998901883321094,0.99805659718753,0.998299105377512,0.998358843542047,0.998005015764485,0.997968387846078,0.998005015764485,0.997968387846078,0.997968387846078,0.999852889005074
"S1528",0.998775384371719,0.998229896783321,0.998229896783321,0.998775384371719,0.998110440244847,0.998964194900907,1,1,0.999963255208834,0.999663740626501,0.999539565337611,0.999599502818077,0.999450659665963,0.999547035494343,0.999450659665963,0.999547035494343,0.999547035494343,0.998721384585384
"S1531",0.998775384371719,0.998229896783321,0.998229896783321,0.998775384371719,0.998110440244847,0.998964194900907,1,1,0.999963255208834,0.999663740626501,0.999539565337611,0.999599502818077,0.999450659665963,0.999547035494343,0.999450659665963,0.999547035494343,0.999547035494343,0.998721384585384
"S1554",0.998632587807253,0.9981249806467,0.9981249806467,0.998632587807253,0.997934176530417,0.998901883321094,0.999963255208834,0.999963255208834,1,0.999543435206419,0.999362041064707,0.999436095432626,0.999299187180533,0.999416598179565,0.999299187180533,0.999416598179565,0.999416598179565,0.998594093049519
"S2123",0.997976877015395,0.997281279737577,0.997281279737577,0.997976877015395,0.997099942163165,0.99805659718753,0.999663740626501,0.999663740626501,0.999543435206419,1,0.999769096325671,0.999864109743475,0.99983397284902,0.999926763787545,0.99983397284902,0.999926763787545,0.999926763787545,0.997828520077261
"S2310",0.998411041811248,0.997667396074149,0.997667396074149,0.998411041811248,0.997566957577748,0.998299105377512,0.999539565337611,0.999539565337611,0.999362041064707,0.999769096325671,1,0.999952948833647,0.999946586625544,0.999894012187429,0.999946586625544,0.999894012187429,0.999894012187429,0.998191923919012
"S2329",0.998449274813999,0.997771350674887,0.997771350674887,0.998449274813999,0.997651823611374,0.998358843542047,0.999599502818077,0.999599502818077,0.999436095432626,0.999864109743475,0.999952948833647,1,0.999953776511825,0.99992554105423,0.999953776511825,0.99992554105423,0.99992554105423,0.998273724594493
"S2355",0.998051065535314,0.997302750980209,0.997302750980209,0.998051065535314,0.997166586485923,0.998005015764485,0.999450659665963,0.999450659665963,0.999299187180533,0.99983397284902,0.999946586625544,0.999953776511825,1,0.999920789292914,1,0.999920789292914,0.999920789292914,0.997860988039362
"S2364",0.997989901527725,0.99725885524745,0.99725885524745,0.997989901527725,0.99703581892687,0.997968387846078,0.999547035494343,0.999547035494343,0.999416598179565,0.999926763787545,0.999894012187429,0.99992554105423,0.999920789292914,1,0.999920789292914,1,1,0.997757982608174
"S2366",0.998051065535314,0.997302750980209,0.997302750980209,0.998051065535314,0.997166586485923,0.998005015764485,0.999450659665963,0.999450659665963,0.999299187180533,0.99983397284902,0.999946586625544,0.999953776511825,1,0.999920789292914,1,0.999920789292914,0.999920789292914,0.997860988039362
"S2376",0.997989901527725,0.99725885524745,0.99725885524745,0.997989901527725,0.99703581892687,0.997968387846078,0.999547035494343,0.999547035494343,0.999416598179565,0.999926763787545,0.999894012187429,0.99992554105423,0.999920789292914,1,0.999920789292914,1,1,0.997757982608174
"S2380",0.997989901527725,0.99725885524745,0.99725885524745,0.997989901527725,0.99703581892687,0.997968387846078,0.999547035494343,0.999547035494343,0.999416598179565,0.999926763787545,0.999894012187429,0.99992554105423,0.999920789292914,1,0.999920789292914,1,1,0.997757982608174
"S998",0.99994143946417,0.999905792468712,0.999905792468712,0.99994143946417,0.999915080737807,0.999852889005074,0.998721384585384,0.998721384585384,0.998594093049519,0.997828520077261,0.998191923919012,0.998273724594493,0.997860988039362,0.997757982608174,0.997860988039362,0.997757982608174,0.997757982608174,1
