"","S1177","S1193","S1242","S1249","S1251","S1277","S1288","S1397","S1427","S1438","S1542","S1917","S2081","S2172","S2292","S2432","S2445","S2463","S2478","S2580","S2581","S2611","S2628","S2709","S2715","S2723","S2740","S2768","S2783","S2803","S2813","S2855"
"S1542",0.999660370377799,0.999782683967196,0.999586254207268,0.999614934078569,0.999534901475913,0.99956822765445,0.999682808736569,0.999782486005857,0.999864137836033,0.999864137836033,1,0.99942989958408,0.999406892115049,0.999292016980236,0.999210506847993,0.999118097122823,0.999118097122823,0.999098399494931,0.998874198878155,0.998874198878155,0.998874198878155,0.998820696092934,0.998589629744451,0.998610654980834,0.998610654980834,0.998720086003282,0.998538834259586,0.998632278553933,0.998631285940396,0.998701434689846,0.998701434689846,0.998472961024724
"S1917",0.998732247662389,0.999093639940297,0.998536878313991,0.998542475206929,0.998650004388715,0.99835273563017,0.998762076571614,0.999053317522561,0.999097461279351,0.999097461279351,0.99942989958408,1,0.999899932114006,0.999797309717119,0.999649507964483,0.999391620281783,0.999391620281783,0.999440268540285,0.999239472329849,0.999239472329849,0.999239472329849,0.999245207664296,0.999187989532931,0.999277214203762,0.999277214203762,0.999245438642793,0.999018518706006,0.999204116748218,0.999062687768104,0.999152320187252,0.999152320187252,0.998962520489413
"S2081",0.99880112427316,0.999144806816074,0.998597694345983,0.998673921500167,0.998759154423914,0.998481267146377,0.998867944486042,0.999085065010207,0.999197777623115,0.999197777623115,0.999406892115049,0.999899932114006,1,0.999909206274533,0.999806053672734,0.999641644815243,0.999641644815243,0.999669432879012,0.999499317646682,0.999499317646682,0.999499317646682,0.99952247848767,0.999467610743044,0.999536068775498,0.999536068775498,0.999546258971402,0.999378081998065,0.999517788296493,0.999364113813152,0.999478322126351,0.999478322126351,0.999304191631258
"S2172",0.998683541622558,0.999001891026457,0.998412463823593,0.998456379945867,0.998555175817818,0.998271881698617,0.998769126016982,0.99895593548148,0.9991291163496,0.9991291163496,0.999292016980236,0.999797309717119,0.999909206274533,1,0.999952941952597,0.99985329730459,0.99985329730459,0.999846640513289,0.999767775493986,0.999767775493986,0.999767775493986,0.999776374721036,0.999740207087204,0.999799991896363,0.999799991896363,0.999797101867135,0.999663420590923,0.999774449682752,0.999671895209597,0.999754019416514,0.999754019416514,0.99962905091736
"S2292",0.998585104776632,0.998870986962152,0.998267774378131,0.998330065811396,0.998398375838823,0.998192371629483,0.998709511760667,0.998789443502472,0.999042839415627,0.999042839415627,0.999210506847993,0.999649507964483,0.999806053672734,0.999952941952597,1,0.999876989270992,0.999876989270992,0.999831211024529,0.999805092204033,0.999805092204033,0.999805092204033,0.999812036807029,0.999792225622885,0.99985555700766,0.99985555700766,0.999870572209237,0.999732093768055,0.999796685733504,0.999737389874766,0.999771961472189,0.999771961472189,0.999678791775164
"S2432",0.998565492869139,0.998802875205054,0.998259808761967,0.998343377225478,0.99836257418315,0.99819787559969,0.998614316335615,0.998837613433671,0.999071401743298,0.999071401743298,0.999118097122823,0.999391620281783,0.999641644815243,0.99985329730459,0.999876989270992,1,1,0.999967103574001,0.999948312445247,0.999948312445247,0.999948312445247,0.999912196889858,0.999790462430307,0.99987645623905,0.99987645623905,0.999906200617313,0.999873462089397,0.999924147879185,0.999914789158554,0.999917956998592,0.999917956998592,0.999865572779057
"S2445",0.998565492869139,0.998802875205054,0.998259808761967,0.998343377225478,0.99836257418315,0.99819787559969,0.998614316335615,0.998837613433671,0.999071401743298,0.999071401743298,0.999118097122823,0.999391620281783,0.999641644815243,0.99985329730459,0.999876989270992,1,1,0.999967103574001,0.999948312445247,0.999948312445247,0.999948312445247,0.999912196889858,0.999790462430307,0.99987645623905,0.99987645623905,0.999906200617313,0.999873462089397,0.999924147879185,0.999914789158554,0.999917956998592,0.999917956998592,0.999865572779057
"S2463",0.998540002394784,0.998815749632665,0.998253092411211,0.998341209558752,0.998407758427875,0.998210807276788,0.99857395353069,0.998902395287669,0.999088020725561,0.999088020725561,0.999098399494931,0.999440268540285,0.999669432879012,0.999846640513289,0.999831211024529,0.999967103574001,0.999967103574001,1,0.999946391616774,0.999946391616774,0.999946391616774,0.99992267107902,0.999774720119219,0.999852476315004,0.999852476315004,0.999900091711955,0.999852326111672,0.999920875748298,0.99991792443012,0.999915402076836,0.999915402076836,0.999883175404187
"S2478",0.99842114774959,0.998637058941557,0.998066852511462,0.998127758470567,0.998221816017313,0.998003394896674,0.998436397499286,0.998674788676971,0.99889699451875,0.99889699451875,0.998874198878155,0.999239472329849,0.999499317646682,0.999767775493986,0.999805092204033,0.999948312445247,0.999948312445247,0.999946391616774,1,1,1,0.999873385544162,0.999886440164117,0.999910668385207,0.999910668385207,0.999935601439041,0.999955501025226,0.999932590132011,0.999978958450522,0.999922265046592,0.999922265046592,0.99994382060579
"S2580",0.99842114774959,0.998637058941557,0.998066852511462,0.998127758470567,0.998221816017313,0.998003394896674,0.998436397499286,0.998674788676971,0.99889699451875,0.99889699451875,0.998874198878155,0.999239472329849,0.999499317646682,0.999767775493986,0.999805092204033,0.999948312445247,0.999948312445247,0.999946391616774,1,1,1,0.999873385544162,0.999886440164117,0.999910668385207,0.999910668385207,0.999935601439041,0.999955501025226,0.999932590132011,0.999978958450522,0.999922265046592,0.999922265046592,0.99994382060579
"S2581",0.99842114774959,0.998637058941557,0.998066852511462,0.998127758470567,0.998221816017313,0.998003394896674,0.998436397499286,0.998674788676971,0.99889699451875,0.99889699451875,0.998874198878155,0.999239472329849,0.999499317646682,0.999767775493986,0.999805092204033,0.999948312445247,0.999948312445247,0.999946391616774,1,1,1,0.999873385544162,0.999886440164117,0.999910668385207,0.999910668385207,0.999935601439041,0.999955501025226,0.999932590132011,0.999978958450522,0.999922265046592,0.999922265046592,0.99994382060579
"S2611",0.998128772157781,0.998475618935725,0.997831173028494,0.997928354525921,0.998002491984061,0.997800224488844,0.998284966788865,0.998551448673982,0.998806179277826,0.998806179277826,0.998820696092934,0.999245207664296,0.99952247848767,0.999776374721036,0.999812036807029,0.999912196889858,0.999912196889858,0.99992267107902,0.999873385544162,0.999873385544162,0.999873385544162,1,0.999742930188467,0.999875742068484,0.999875742068484,0.99992820552868,0.999810900820649,0.999935092547996,0.999896365508547,0.999957295260791,0.999957295260791,0.999893340548359
"S2628",0.998271047346823,0.9985098733553,0.997877848142488,0.99792301903162,0.998116287884411,0.997762253227228,0.998342339085473,0.998413425021665,0.998656098448954,0.998656098448954,0.998589629744451,0.999187989532931,0.999467610743044,0.999740207087204,0.999792225622885,0.999790462430307,0.999790462430307,0.999774720119219,0.999886440164117,0.999886440164117,0.999886440164117,0.999742930188467,1,0.999878025375818,0.999878025375818,0.99992094709494,0.999916294253951,0.999876535427502,0.999848846017035,0.999822156530639,0.999822156530639,0.999879024955235
"S2709",0.997952735241329,0.998259632519403,0.997570238957498,0.997627785515739,0.997750263270708,0.997465967280712,0.998045532895059,0.998240421216806,0.998501320813843,0.998501320813843,0.998610654980834,0.999277214203762,0.999536068775498,0.999799991896363,0.99985555700766,0.99987645623905,0.99987645623905,0.999852476315004,0.999910668385207,0.999910668385207,0.999910668385207,0.999875742068484,0.999878025375818,1,1,0.99995185306797,0.999920151826066,0.999926572442344,0.999914350836818,0.999920593761484,0.999920593761484,0.999874655802062
"S2715",0.997952735241329,0.998259632519403,0.997570238957498,0.997627785515739,0.997750263270708,0.997465967280712,0.998045532895059,0.998240421216806,0.998501320813843,0.998501320813843,0.998610654980834,0.999277214203762,0.999536068775498,0.999799991896363,0.99985555700766,0.99987645623905,0.99987645623905,0.999852476315004,0.999910668385207,0.999910668385207,0.999910668385207,0.999875742068484,0.999878025375818,1,1,0.99995185306797,0.999920151826066,0.999926572442344,0.999914350836818,0.999920593761484,0.999920593761484,0.999874655802062
"S2723",0.998166613720393,0.998459794044449,0.997803970976259,0.997899717146315,0.998017630911337,0.997773702700883,0.998286241042139,0.99844226517469,0.998721070051146,0.998721070051146,0.998720086003282,0.999245438642793,0.999546258971402,0.999797101867135,0.999870572209237,0.999906200617313,0.999906200617313,0.999900091711955,0.999935601439041,0.999935601439041,0.999935601439041,0.99992820552868,0.99992094709494,0.99995185306797,0.99995185306797,1,0.99993808261911,0.999959546469525,0.999941265313018,0.999938256144417,0.999938256144417,0.999939763728027
"S2740",0.998109898128598,0.998327988130543,0.997711873953785,0.997806356648599,0.997921025966605,0.997662816682744,0.998145766184232,0.99831267562289,0.998592640417497,0.998592640417497,0.998538834259586,0.999018518706006,0.999378081998065,0.999663420590923,0.999732093768055,0.999873462089397,0.999873462089397,0.999852326111672,0.999955501025226,0.999955501025226,0.999955501025226,0.999810900820649,0.999916294253951,0.999920151826066,0.999920151826066,0.99993808261911,1,0.999925179030069,0.999955628426402,0.999909876788362,0.999909876788362,0.999945020345901
"S2768",0.998082931309501,0.998389918700874,0.997745477409966,0.997832022075953,0.997932997270843,0.997652233842247,0.998166384752855,0.998418200414677,0.998648104325607,0.998648104325607,0.998632278553933,0.999204116748218,0.999517788296493,0.999774449682752,0.999796685733504,0.999924147879185,0.999924147879185,0.999920875748298,0.999932590132011,0.999932590132011,0.999932590132011,0.999935092547996,0.999876535427502,0.999926572442344,0.999926572442344,0.999959546469525,0.999925179030069,1,0.999945354790063,0.999962164487344,0.999962164487344,0.999959399204479
"S2783",0.99810435126417,0.998347940567075,0.99773240064507,0.997810226091688,0.997900168792077,0.997694911903602,0.998143462478134,0.998413931246211,0.998660842063991,0.998660842063991,0.998631285940396,0.999062687768104,0.999364113813152,0.999671895209597,0.999737389874766,0.999914789158554,0.999914789158554,0.99991792443012,0.999978958450522,0.999978958450522,0.999978958450522,0.999896365508547,0.999848846017035,0.999914350836818,0.999914350836818,0.999941265313018,0.999955628426402,0.999945354790063,1,0.99993289268151,0.99993289268151,0.999971579962533
"S2803",0.99811637806586,0.998424770367285,0.997793488124958,0.99788189810901,0.997983985623829,0.997720511486299,0.998230745667217,0.998474102122145,0.998730209740249,0.998730209740249,0.998701434689846,0.999152320187252,0.999478322126351,0.999754019416514,0.999771961472189,0.999917956998592,0.999917956998592,0.999915402076836,0.999922265046592,0.999922265046592,0.999922265046592,0.999957295260791,0.999822156530639,0.999920593761484,0.999920593761484,0.999938256144417,0.999909876788362,0.999962164487344,0.99993289268151,1,1,0.999939873188745
"S2813",0.99811637806586,0.998424770367285,0.997793488124958,0.99788189810901,0.997983985623829,0.997720511486299,0.998230745667217,0.998474102122145,0.998730209740249,0.998730209740249,0.998701434689846,0.999152320187252,0.999478322126351,0.999754019416514,0.999771961472189,0.999917956998592,0.999917956998592,0.999915402076836,0.999922265046592,0.999922265046592,0.999922265046592,0.999957295260791,0.999822156530639,0.999920593761484,0.999920593761484,0.999938256144417,0.999909876788362,0.999962164487344,0.99993289268151,1,1,0.999939873188745
"S2855",0.998015986331444,0.998284668951538,0.99764836504071,0.997736354998879,0.997867904757139,0.997600768679592,0.998085296650217,0.998339439859879,0.998589152451963,0.998589152451963,0.998472961024724,0.998962520489413,0.999304191631258,0.99962905091736,0.999678791775164,0.999865572779057,0.999865572779057,0.999883175404187,0.99994382060579,0.99994382060579,0.99994382060579,0.999893340548359,0.999879024955235,0.999874655802062,0.999874655802062,0.999939763728027,0.999945020345901,0.999959399204479,0.999971579962533,0.999939873188745,0.999939873188745,1
