"","S6887","S6890","S6934","S6969","S7067","S7082","S7086","S7102"
"S6887",1,1,0.999928956161761,0.999928956161761,0.999849738442239,0.999406553129822,0.999239389656258,0.999239389656258
"S6890",1,1,0.999928956161761,0.999928956161761,0.999849738442239,0.999406553129822,0.999239389656258,0.999239389656258
"S6934",0.999928956161761,0.999928956161761,1,1,0.999931705060832,0.999648328508651,0.999513300200102,0.999513300200102
"S6969",0.999928956161761,0.999928956161761,1,1,0.999931705060832,0.999648328508651,0.999513300200102,0.999513300200102
"S7067",0.999849738442239,0.999849738442239,0.999931705060832,0.999931705060832,1,0.999728763265575,0.999549908144629,0.999549908144629
"S7082",0.999406553129822,0.999406553129822,0.999648328508651,0.999648328508651,0.999728763265575,1,0.999921925562026,0.999921925562026
"S7086",0.999239389656258,0.999239389656258,0.999513300200102,0.999513300200102,0.999549908144629,0.999921925562026,1,1
"S7102",0.999239389656258,0.999239389656258,0.999513300200102,0.999513300200102,0.999549908144629,0.999921925562026,1,1
