"","S7300","S7303","S7304","S7305","S7323","S7328","S7329","S7332","S7346","S7347","S7350","S7352"
"S7300",1,0.421993908118032,0.388042468264212,0.496291033464564,0.524382757533818,0.770700841819198,0.561367545206732,0.623867788537989,0.18121371639323,-0.472236741025158,0.532681432467397,0.10338358599603
"S7303",0.421993908118032,1,0.258033304924304,0.337616647572591,0.428135058015827,-0.0121225596888056,0.237926710172491,0.243220651341946,0.251087328235972,0.123324905401571,-0.208784616794359,0.316175483646552
"S7304",0.388042468264212,0.258033304924304,1,0.495062134672003,0.397290551055222,0.1521541339365,-0.105890511259614,-0.0129059361452772,0.403705613141671,-0.00732745935372983,0.139997028850232,0.138660105109864
"S7305",0.496291033464564,0.337616647572591,0.495062134672003,1,-0.134266760152657,0.0937645535838698,-0.0504077325947287,0.32348099097063,-0.0712014257403885,-0.244056899469248,0.0107482247156808,0.276232666699202
"S7323",0.524382757533818,0.428135058015827,0.397290551055222,-0.134266760152657,1,0.354649162474512,0.179342471776855,0.23157566290528,0.645833905754281,-0.0176873708619126,0.451975316695497,-0.214922358787487
"S7328",0.770700841819198,-0.0121225596888056,0.1521541339365,0.0937645535838698,0.354649162474512,1,0.627373415735991,0.537690410374754,-0.154487175794093,-0.569065972193889,0.729961188909383,-0.139882803812241
"S7329",0.561367545206732,0.237926710172491,-0.105890511259614,-0.0504077325947287,0.179342471776855,0.627373415735991,1,0.290705969977708,-0.110385361381573,-0.53556219652156,0.344076260765016,0.528276768644822
"S7332",0.623867788537989,0.243220651341946,-0.0129059361452772,0.32348099097063,0.23157566290528,0.537690410374754,0.290705969977708,1,0.192128597260689,0.114247304093072,0.578064765396775,-0.0921952732472487
"S7346",0.18121371639323,0.251087328235972,0.403705613141671,-0.0712014257403885,0.645833905754281,-0.154487175794093,-0.110385361381573,0.192128597260689,1,0.48044184176105,0.257704246153704,0.115521340682254
"S7347",-0.472236741025158,0.123324905401571,-0.00732745935372983,-0.244056899469248,-0.0176873708619126,-0.569065972193889,-0.53556219652156,0.114247304093072,0.48044184176105,1,-0.289946136453179,-0.143037953115233
"S7350",0.532681432467397,-0.208784616794359,0.139997028850232,0.0107482247156808,0.451975316695497,0.729961188909383,0.344076260765016,0.578064765396775,0.257704246153704,-0.289946136453179,1,-0.140139933521298
"S7352",0.10338358599603,0.316175483646552,0.138660105109864,0.276232666699202,-0.214922358787487,-0.139882803812241,0.528276768644822,-0.0921952732472487,0.115521340682254,-0.143037953115233,-0.140139933521298,1
