"","S26","S3870","S3901","S3957","S3966","S3972","S42","S5","S6","S62","S63","S7","S8"
"S26",1,-0.201986133983146,0.508073528013563,0.655094544593952,0.878088387526399,-0.131045690103034,0.725942201813826,0.870645947542066,0.870506788131582,0.900060598785136,0.83539382564461,0.870506788131582,0.114124533197037
"S3870",-0.201986133983146,1,-0.344368615860597,0.0482397378460809,-0.248915141680163,0.921764524440902,-0.491362663881978,-0.374414540423957,-0.375469377164271,-0.233101174420458,-0.283021169193785,-0.375469377164271,0.798889523664667
"S3901",0.508073528013563,-0.344368615860597,1,0.453333054221705,0.433528729204877,-0.371752996323852,0.439449939088618,0.623516856184773,0.624105098170532,0.403508906438035,0.463603069634833,0.624105098170532,-0.25875444016891
"S3957",0.655094544593952,0.0482397378460809,0.453333054221705,1,0.810592246165554,-0.0607825599830835,0.681123332431374,0.729971923448598,0.72990943092612,0.804045650595527,0.667157949610443,0.72990943092612,-0.14609864409851
"S3966",0.878088387526399,-0.248915141680163,0.433528729204877,0.810592246165554,1,-0.223876137943218,0.92562545372827,0.93850923690963,0.938213077249606,0.986579219976019,0.931872858071946,0.938213077249606,-0.129775199195217
"S3972",-0.131045690103034,0.921764524440902,-0.371752996323852,-0.0607825599830835,-0.223876137943218,1,-0.434440305227059,-0.29182052117172,-0.292532484661762,-0.208903487825825,-0.179802729894971,-0.292532484661762,0.834920280515196
"S42",0.725942201813826,-0.491362663881978,0.439449939088618,0.681123332431374,0.92562545372827,-0.434440305227059,1,0.914449471845231,0.914009676961378,0.891299836478144,0.934150938108031,0.914009676961378,-0.412728028154487
"S5",0.870645947542066,-0.374414540423957,0.623516856184773,0.729971923448598,0.93850923690963,-0.29182052117172,0.914449471845231,1,0.999992659334542,0.935566101491774,0.928452149839455,0.999992659334542,-0.223321410576092
"S6",0.870506788131582,-0.375469377164271,0.624105098170532,0.72990943092612,0.938213077249606,-0.292532484661762,0.914009676961378,0.999992659334542,1,0.935320640383317,0.927883491938578,1,-0.224213365162533
"S62",0.900060598785136,-0.233101174420458,0.403508906438035,0.804045650595527,0.986579219976019,-0.208903487825825,0.891299836478144,0.935566101491774,0.935320640383317,1,0.907115590965357,0.935320640383317,-0.0958308809026125
"S63",0.83539382564461,-0.283021169193785,0.463603069634833,0.667157949610443,0.931872858071946,-0.179802729894971,0.934150938108031,0.928452149839455,0.927883491938578,0.907115590965357,1,0.927883491938578,-0.116417559321436
"S7",0.870506788131582,-0.375469377164271,0.624105098170532,0.72990943092612,0.938213077249606,-0.292532484661762,0.914009676961378,0.999992659334542,1,0.935320640383317,0.927883491938578,1,-0.224213365162533
"S8",0.114124533197037,0.798889523664667,-0.25875444016891,-0.14609864409851,-0.129775199195217,0.834920280515196,-0.412728028154487,-0.223321410576092,-0.224213365162533,-0.0958308809026125,-0.116417559321436,-0.224213365162533,1
