"","S2679","S3237","S3782","S4441","S5116","S5561","S6024","S675"
"S2679",1,1,0.998640754993087,0.995679010976459,0.993547711526402,0.985544457981271,0.977820579685874,0.998631002807029
"S3237",1,1,0.998640754993087,0.995679010976459,0.993547711526402,0.985544457981271,0.977820579685874,0.998631002807029
"S3782",0.998640754993087,0.998640754993087,1,0.998340069173322,0.997176495698879,0.990813126028523,0.98218855586204,0.997342476019358
"S4441",0.995679010976459,0.995679010976459,0.998340069173322,1,0.999455188529857,0.995197832257514,0.986385094094069,0.99519645645602
"S5116",0.993547711526402,0.993547711526402,0.997176495698879,0.999455188529857,1,0.997010498180462,0.987898440846878,0.993144838975343
"S5561",0.985544457981271,0.985544457981271,0.990813126028523,0.995197832257514,0.997010498180462,1,0.993557917102884,0.987664882776367
"S6024",0.977820579685874,0.977820579685874,0.98218855586204,0.986385094094069,0.987898440846878,0.993557917102884,1,0.979379258787023
"S675",0.998631002807029,0.998631002807029,0.997342476019358,0.99519645645602,0.993144838975343,0.987664882776367,0.979379258787023,1
