"","S7371","S7385","S7392","S7397","S7398","S7401","S7406","S7417","S7448","S7578","S7584","S7585","S7593","S7595","S7598","S7615","S7627","S7637","S7652"
"S7371",1,0.610986858833035,0.437121964881363,0.762662239586423,0.353378228268923,-0.130665472583353,0.440327825804133,0.0266095792084915,-0.138238582998235,0.59515996409797,0.48726906967127,0.223772282333161,-0.325822815564616,0.152206042042168,0.825834927193276,0.45031095285982,0.523325591306155,0.49364570821741,-0.645339353374515
"S7385",0.610986858833035,1,0.420506836094431,0.44760548987341,0.0669588714671472,0.227158917683673,0.458021093656472,0.2297153077513,-0.0807985066456102,0.401314328188798,0.421592557851448,0.3690986752568,-0.270952732213446,0.589259803974066,0.35901433391076,-0.0299205852161981,-0.149737246849219,-0.159941837637995,-0.439796757289989
"S7392",0.437121964881363,0.420506836094431,1,0.645925241268103,0.38065756235827,0.0294125031103822,0.656414418822638,0.286355013190925,-0.119534341828899,0.522927100339193,0.40841207769775,0.539352300524493,-0.0362781138673808,0.446206075080438,0.498102769648912,0.0378404854361362,0.274369947041038,0.297938051064468,-0.52311846948211
"S7397",0.762662239586423,0.44760548987341,0.645925241268103,1,0.632137293426806,-0.259631334148484,0.508718180606483,-0.2196866972873,-0.237715443828462,0.562680724016526,0.778738038997913,0.318006055097155,-0.0272155736981409,0.130399821736785,0.720182067454981,0.692430487427761,0.531596049518807,0.449382418662551,-0.640527691152205
"S7398",0.353378228268923,0.0669588714671472,0.38065756235827,0.632137293426806,1,-0.215066466011554,0.286425476254351,0.212888866856804,0.00187829799206494,0.185725261967887,0.405174234669854,-0.0692531740640303,0.217051797295838,-0.266761699343502,0.396760180335481,0.496916859376609,0.433345496848591,0.145564520758467,-0.154450473011132
"S7401",-0.130665472583353,0.227158917683673,0.0294125031103822,-0.259631334148484,-0.215066466011554,1,-0.146590146449276,0.467209206137073,0.150510665782517,-0.146538322892448,-0.0571839981399564,0.39716560339876,-0.0454541244537006,0.0566221137117763,-0.334687144241998,-0.375432555287832,-0.254208892853204,-0.288383820360927,0.0176034661793204
"S7406",0.440327825804133,0.458021093656472,0.656414418822638,0.508718180606483,0.286425476254351,-0.146590146449276,1,0.302606185286854,0.238476464522536,0.713839274611266,0.483329732688828,0.549539311401857,-0.0525096723431174,0.747569579960829,0.386682592795257,0.0871773313541882,0.304766677656653,0.018270536896297,-0.664821932625408
"S7417",0.0266095792084915,0.2297153077513,0.286355013190925,-0.2196866972873,0.212888866856804,0.467209206137073,0.302606185286854,1,0.444988636156833,0.0991197597870189,-0.245193459971251,0.20978713571895,-0.0925934617279465,0.164309656109277,-0.00639893412023941,-0.544918283546578,-0.0318981456740521,-0.196007001962083,0.0376818340033346
"S7448",-0.138238582998235,-0.0807985066456102,-0.119534341828899,-0.237715443828462,0.00187829799206494,0.150510665782517,0.238476464522536,0.444988636156833,1,0.493147345928109,0.24364904987584,0.523141585488805,0.395373028859181,0.138895905177706,0.156476701848779,0.0507201246503748,0.416631845562897,0.136000548765998,-0.2978562087669
"S7578",0.59515996409797,0.401314328188798,0.522927100339193,0.562680724016526,0.185725261967887,-0.146538322892448,0.713839274611266,0.0991197597870189,0.493147345928109,1,0.714869731063174,0.742151808902373,0.265337368622009,0.535742520212391,0.783559081294527,0.468983309248432,0.720559005530894,0.499389502372025,-0.943983254265702
"S7584",0.48726906967127,0.421592557851448,0.40841207769775,0.778738038997913,0.405174234669854,-0.0571839981399564,0.483329732688828,-0.245193459971251,0.24364904987584,0.714869731063174,1,0.661487661544775,0.284256730579318,0.270371310636798,0.57477095777242,0.751949379870521,0.545388798406088,0.343380081413421,-0.759585826598943
"S7585",0.223772282333161,0.3690986752568,0.539352300524493,0.318006055097155,-0.0692531740640303,0.39716560339876,0.549539311401857,0.20978713571895,0.523141585488805,0.742151808902373,0.661487661544775,1,0.196508006146747,0.544114161163951,0.358505327617732,0.151278831505802,0.394950881083582,0.287925925105293,-0.740389815297376
"S7593",-0.325822815564616,-0.270952732213446,-0.0362781138673808,-0.0272155736981409,0.217051797295838,-0.0454541244537006,-0.0525096723431174,-0.0925934617279465,0.395373028859181,0.265337368622009,0.284256730579318,0.196508006146747,1,0.0357143829716751,0.0516754809300337,0.398242019346418,0.296544768647162,-0.0322371343524495,-0.270042772100724
"S7595",0.152206042042168,0.589259803974066,0.446206075080438,0.130399821736785,-0.266761699343502,0.0566221137117763,0.747569579960829,0.164309656109277,0.138895905177706,0.535742520212391,0.270371310636798,0.544114161163951,0.0357143829716751,1,0.075007265302846,-0.222753895381747,-0.154127122913853,-0.303344010930926,-0.54401972748411
"S7598",0.825834927193276,0.35901433391076,0.498102769648912,0.720182067454981,0.396760180335481,-0.334687144241998,0.386682592795257,-0.00639893412023941,0.156476701848779,0.783559081294527,0.57477095777242,0.358505327617732,0.0516754809300337,0.075007265302846,1,0.589069960029078,0.786866750655788,0.774319329470549,-0.723506781940653
"S7615",0.45031095285982,-0.0299205852161981,0.0378404854361362,0.692430487427761,0.496916859376609,-0.375432555287832,0.0871773313541882,-0.544918283546578,0.0507201246503748,0.468983309248432,0.751949379870521,0.151278831505802,0.398242019346418,-0.222753895381747,0.589069960029078,1,0.710708011540683,0.509355504080098,-0.543910710725216
"S7627",0.523325591306155,-0.149737246849219,0.274369947041038,0.531596049518807,0.433345496848591,-0.254208892853204,0.304766677656653,-0.0318981456740521,0.416631845562897,0.720559005530894,0.545388798406088,0.394950881083582,0.296544768647162,-0.154127122913853,0.786866750655788,0.710708011540683,1,0.806074426466095,-0.674195824929131
"S7637",0.49364570821741,-0.159941837637995,0.297938051064468,0.449382418662551,0.145564520758467,-0.288383820360927,0.018270536896297,-0.196007001962083,0.136000548765998,0.499389502372025,0.343380081413421,0.287925925105293,-0.0322371343524495,-0.303344010930926,0.774319329470549,0.509355504080098,0.806074426466095,1,-0.4370067309915
"S7652",-0.645339353374515,-0.439796757289989,-0.52311846948211,-0.640527691152205,-0.154450473011132,0.0176034661793204,-0.664821932625408,0.0376818340033346,-0.2978562087669,-0.943983254265702,-0.759585826598943,-0.740389815297376,-0.270042772100724,-0.54401972748411,-0.723506781940653,-0.543910710725216,-0.674195824929131,-0.4370067309915,1
