"","S1593","S1597","S1599","S1606","S1611","S1760","S1798","S1800","S1806","S1818","S2102","S2109","S2113","S2119","S2136","S2598","S2784","S2785"
"S1593",1,0.998954496837771,0.99999998474131,0.99815591044261,0.899556582779623,0.95000068572396,0.940097895738285,0.939948161456657,0.940506097880152,0.965894017113008,0.162401488690916,0.975796925202216,0.969321029984975,0.973049749020546,0.944684093732793,0.960170597753589,0.962507696114935,0.962507696114935
"S1597",0.998954496837771,1,0.998946729123282,0.999881570118469,0.887022379506811,0.939913808392328,0.931317453166864,0.931096901744783,0.931813260216944,0.973157089338444,0.163450176961296,0.982197510486238,0.976441577309506,0.979701486984062,0.955794183231303,0.960048213004903,0.963999935580887,0.963999935580887
"S1599",0.99999998474131,0.998946729123282,1,0.998145667305376,0.899594182022693,0.950029720503422,0.940122169041754,0.939972671721962,0.940530167420529,0.965861772346223,0.162375366601257,0.975765905377009,0.96928786464053,0.973019058184841,0.944636751135297,0.960161979251112,0.962492659970582,0.962492659970582
"S1606",0.99815591044261,0.999881570118469,0.998145667305376,1,0.88178084118225,0.935795635755794,0.927591870400926,0.927359137469731,0.928112274581158,0.974721990882205,0.162758340875816,0.983711771719263,0.978222261837564,0.981315673377601,0.9591525237929,0.959251860680255,0.963671055944878,0.963671055944878
"S1611",0.899556582779623,0.887022379506811,0.899594182022693,0.88178084118225,1,0.980374567680225,0.988791161123049,0.988853670169779,0.988635807335316,0.877060844928386,0.234541795006559,0.881575058816164,0.878110023653099,0.88204576635907,0.773279019920067,0.856628109988062,0.885405300719093,0.885405300719093
"S1760",0.95000068572396,0.939913808392328,0.950029720503422,0.935795635755794,0.980374567680225,1,0.991859974132642,0.991936009243291,0.991535035919785,0.916557679046392,0.194783910459704,0.921918416096671,0.919686124753319,0.921675797581016,0.850324103067934,0.900782367545874,0.91248310259371,0.91248310259371
"S1798",0.940097895738285,0.931317453166864,0.940122169041754,0.927591870400926,0.988791161123049,0.991859974132642,1,0.999986602593483,0.999983678551544,0.91669765022657,0.169576926206472,0.926476119245372,0.924693688714824,0.92821678597306,0.838290255475477,0.879663622950302,0.917257134149151,0.917257134149151
"S1800",0.939948161456657,0.931096901744783,0.939972671721962,0.927359137469731,0.988853670169779,0.991936009243291,0.999986602593483,1,0.999950786241293,0.916214307315294,0.169879394374607,0.926231346649575,0.924349686670168,0.927837237746164,0.837655433730154,0.879572852509844,0.917074301236218,0.917074301236218
"S1806",0.940506097880152,0.931813260216944,0.940530167420529,0.928112274581158,0.988635807335316,0.991535035919785,0.999983678551544,0.999950786241293,1,0.917546585142491,0.168560460984731,0.926932250706653,0.925279835632016,0.92888094620761,0.839139944686543,0.879526775100175,0.917322650427151,0.917322650427151
"S1818",0.965894017113008,0.973157089338444,0.965861772346223,0.974721990882205,0.877060844928386,0.916557679046392,0.91669765022657,0.916214307315294,0.917546585142491,1,0.240710179695177,0.988836598065418,0.991975727183945,0.991368947283564,0.964650771661748,0.930770061250956,0.934270004092336,0.934270004092336
"S2102",0.162401488690916,0.163450176961296,0.162375366601257,0.162758340875816,0.234541795006559,0.194783910459704,0.169576926206472,0.169879394374607,0.168560460984731,0.240710179695177,1,0.225911624625747,0.228185115017461,0.211371081728075,0.217482357345963,0.384731553545966,0.199734567652918,0.199734567652918
"S2109",0.975796925202216,0.982197510486238,0.975765905377009,0.983711771719263,0.881575058816164,0.921918416096671,0.926476119245372,0.926231346649575,0.926932250706653,0.988836598065418,0.225911624625747,1,0.997853556399242,0.998227557815389,0.961999618933636,0.947165955947002,0.964300799372443,0.964300799372443
"S2113",0.969321029984975,0.976441577309506,0.96928786464053,0.978222261837564,0.878110023653099,0.919686124753319,0.924693688714824,0.924349686670168,0.925279835632016,0.991975727183945,0.228185115017461,0.997853556399242,1,0.999479273520631,0.965045157874484,0.934151334689639,0.946731996200675,0.946731996200675
"S2119",0.973049749020546,0.979701486984062,0.973019058184841,0.981315673377601,0.88204576635907,0.921675797581016,0.92821678597306,0.927837237746164,0.92888094620761,0.991368947283564,0.211371081728075,0.998227557815389,0.999479273520631,1,0.961863642163437,0.935006834045342,0.95109507690681,0.95109507690681
"S2136",0.944684093732793,0.955794183231303,0.944636751135297,0.9591525237929,0.773279019920067,0.850324103067934,0.838290255475477,0.837655433730154,0.839139944686543,0.964650771661748,0.217482357345963,0.961999618933636,0.965045157874484,0.961863642163437,1,0.91247567836239,0.910727912309298,0.910727912309298
"S2598",0.960170597753589,0.960048213004903,0.960161979251112,0.959251860680255,0.856628109988062,0.900782367545874,0.879663622950302,0.879572852509844,0.879526775100175,0.930770061250956,0.384731553545966,0.947165955947002,0.934151334689639,0.935006834045342,0.91247567836239,1,0.953063025078731,0.953063025078731
"S2784",0.962507696114935,0.963999935580887,0.962492659970582,0.963671055944878,0.885405300719093,0.91248310259371,0.917257134149151,0.917074301236218,0.917322650427151,0.934270004092336,0.199734567652918,0.964300799372443,0.946731996200675,0.95109507690681,0.910727912309298,0.953063025078731,1,1
"S2785",0.962507696114935,0.963999935580887,0.962492659970582,0.963671055944878,0.885405300719093,0.91248310259371,0.917257134149151,0.917074301236218,0.917322650427151,0.934270004092336,0.199734567652918,0.964300799372443,0.946731996200675,0.95109507690681,0.910727912309298,0.953063025078731,1,1
