"","S7371","S7385","S7392","S7397","S7398","S7401","S7406","S7417","S7448","S7578","S7584","S7585","S7593","S7595","S7598","S7615","S7627","S7637","S7652"
"S7371",1,0.728216478041048,0.0551552565019642,0.229189158601972,0.260996908321399,0.204714952026416,0.652691436681528,-0.20131594077076,0.43347219373769,0.342517974060732,0.235318211037712,0.444799643251574,0.314788451323342,0.711641338654589,0.565801379314719,0.0571900342688007,0.237698801643319,0.343546654054,0.145512463507845
"S7385",0.728216478041048,1,0.297603964647387,0.366106652738744,0.137477041226225,0.0479734928318076,0.727811945054214,-0.15949273337654,0.0638355528152686,0.504068692810525,0.489041386941664,0.31636570839397,0.195166783278781,0.824455005196512,0.244180257531941,0.0386054641291885,0.036689315095802,0.296681889873256,-0.0108795276520376
"S7392",0.0551552565019642,0.297603964647387,1,0.531872859574382,-0.155353837426119,0.367766785956517,0.582127415243927,0.202604711223109,-0.0210399734168648,-0.29155798847182,0.122562732101288,-0.27207266563648,0.210610854857268,0.399150345547569,0.24747931899939,0.66250214036753,0.545580601863126,0.425991623830994,0.494066518809042
"S7397",0.229189158601972,0.366106652738744,0.531872859574382,1,0.350088434050633,0.542118635985922,0.305382719943913,0.427853563246053,0.0519777367223577,0.449138263798096,0.468222650093793,0.400084425725837,0.501345151222269,0.394015853446452,0.422319440669086,0.579179418215739,0.566050167128017,0.852175081608803,0.0585927377868598
"S7398",0.260996908321399,0.137477041226225,-0.155353837426119,0.350088434050633,1,-0.289729264723189,0.214226822177858,0.0256939193574776,0.0838841322907307,0.458309445797241,-0.201014282307627,0.0711674133365815,0.504330249480038,0.0469809992595778,0.0142313563354334,-0.160252649127795,-0.198267618438253,0.116367364542465,-0.241142273847207
"S7401",0.204714952026416,0.0479734928318076,0.367766785956517,0.542118635985922,-0.289729264723189,1,-0.019712901962886,0.647275704149041,0.227647730889539,-0.0388978278409741,0.39301525169187,0.268080862313218,0.135325710741142,0.25305585666608,0.524173597969061,0.74782226535255,0.87610265802307,0.743739001860464,0.352110670518099
"S7406",0.652691436681528,0.727811945054214,0.582127415243927,0.305382719943913,0.214226822177858,-0.019712901962886,1,-0.324598407746716,0.0727235848584677,0.0699518855153894,0.165237438732022,-0.143981023941879,0.227536832893064,0.695891487226179,0.365296443473158,0.32844620373767,0.166777035341807,0.188236569947937,0.121301748518188
"S7417",-0.20131594077076,-0.15949273337654,0.202604711223109,0.427853563246053,0.0256939193574776,0.647275704149041,-0.324598407746716,1,-0.0567013862918678,-0.0144066562192683,-0.0378629285150248,0.0159235152349008,0.423633029108955,0.132690258386651,0.247165325110763,0.506441006405409,0.639459801502381,0.606630030017362,0.281716886099019
"S7448",0.43347219373769,0.0638355528152686,-0.0210399734168648,0.0519777367223577,0.0838841322907307,0.227647730889539,0.0727235848584677,-0.0567013862918678,1,0.263710084998945,-0.330939837742821,0.35902401139395,-0.129148503348106,0.158093299955261,0.0733784252748096,-0.181557627911167,0.189886484819136,0.22012775408091,0.680969836581894
"S7578",0.342517974060732,0.504068692810525,-0.29155798847182,0.449138263798096,0.458309445797241,-0.0388978278409741,0.0699518855153894,-0.0144066562192683,0.263710084998945,1,0.335456099710761,0.654447558506592,0.100434808488547,0.332140119386515,-0.0246111580186883,-0.279015536536709,-0.183249303960357,0.34778823705005,-0.261891930607118
"S7584",0.235318211037712,0.489041386941664,0.122562732101288,0.468222650093793,-0.201014282307627,0.39301525169187,0.165237438732022,-0.0378629285150248,-0.330939837742821,0.335456099710761,1,0.426673085695808,-0.100961452667139,0.204040631262809,0.175757806528581,0.302950637319422,0.135080116606839,0.315233620339727,-0.474595261276524
"S7585",0.444799643251574,0.31636570839397,-0.27207266563648,0.400084425725837,0.0711674133365815,0.268080862313218,-0.143981023941879,0.0159235152349008,0.35902401139395,0.654447558506592,0.426673085695808,1,0.253325081281879,0.285570131221965,0.377391473758159,-0.180821633220532,0.169776478446406,0.528346027726098,-0.0284445770784192
"S7593",0.314788451323342,0.195166783278781,0.210610854857268,0.501345151222269,0.504330249480038,0.135325710741142,0.227536832893064,0.423633029108955,-0.129148503348106,0.100434808488547,-0.100961452667139,0.253325081281879,1,0.484367669882752,0.686722068186988,0.304069233135214,0.461191933072971,0.607743680142475,0.0742405110735659
"S7595",0.711641338654589,0.824455005196512,0.399150345547569,0.394015853446452,0.0469809992595778,0.25305585666608,0.695891487226179,0.132690258386651,0.158093299955261,0.332140119386515,0.204040631262809,0.285570131221965,0.484367669882752,1,0.613898805621205,0.303383925029656,0.433085727747245,0.569010605516378,0.275314974892344
"S7598",0.565801379314719,0.244180257531941,0.24747931899939,0.422319440669086,0.0142313563354334,0.524173597969061,0.365296443473158,0.247165325110763,0.0733784252748096,-0.0246111580186883,0.175757806528581,0.377391473758159,0.686722068186988,0.613898805621205,1,0.595320367258823,0.765181351483148,0.714248875862802,0.159925571198594
"S7615",0.0571900342688007,0.0386054641291885,0.66250214036753,0.579179418215739,-0.160252649127795,0.74782226535255,0.32844620373767,0.506441006405409,-0.181557627911167,-0.279015536536709,0.302950637319422,-0.180821633220532,0.304069233135214,0.303383925029656,0.595320367258823,1,0.841770421358057,0.639717382385959,0.159413336622744
"S7627",0.237698801643319,0.036689315095802,0.545580601863126,0.566050167128017,-0.198267618438253,0.87610265802307,0.166777035341807,0.639459801502381,0.189886484819136,-0.183249303960357,0.135080116606839,0.169776478446406,0.461191933072971,0.433085727747245,0.765181351483148,0.841770421358057,1,0.83197892604924,0.494878131855426
"S7637",0.343546654054,0.296681889873256,0.425991623830994,0.852175081608803,0.116367364542465,0.743739001860464,0.188236569947937,0.606630030017362,0.22012775408091,0.34778823705005,0.315233620339727,0.528346027726098,0.607743680142475,0.569010605516378,0.714248875862802,0.639717382385959,0.83197892604924,1,0.297832193848028
"S7652",0.145512463507845,-0.0108795276520376,0.494066518809042,0.0585927377868598,-0.241142273847207,0.352110670518099,0.121301748518188,0.281716886099019,0.680969836581894,-0.261891930607118,-0.474595261276524,-0.0284445770784192,0.0742405110735659,0.275314974892344,0.159925571198594,0.159413336622744,0.494878131855426,0.297832193848028,1
