"","S1177","S1193","S1242","S1249","S1251","S1277","S1288","S1397","S1427","S1438","S1542","S1917","S2081","S2172","S2292","S2432","S2445","S2463","S2478","S2580","S2581","S2611","S2628","S2709","S2715","S2723","S2740","S2768","S2783","S2803","S2813","S2855"
"S2463",0.890606721276877,0.963173800211692,0.238459948342664,0.768903130832538,0.913917750019632,0.716499642117404,0.92301542844774,0.968660114947508,0.79250610228152,0.882749051969849,NA,0.395410298335366,0.915848549679562,0.970944506605936,0.920304937907052,0.988006340856438,0.999636932914698,1,0.981166912981053,0.999857866839195,0.965267430193159,0.93686709538343,0.950984192438088,0.942678125413541,0.942678125413541,0.972380877990856,0.981886180143841,0.702971147795545,0.238459948342664,0.977591599092094,0.949672130599026,0.920304937907052
"S2478",0.929586090777701,0.962134854036095,0.288774403901253,0.809867839306576,0.920756685272092,0.741975475141358,0.921598743745225,0.967870812279343,0.820173535221719,0.901165385129512,NA,0.486628960272891,0.939340353354356,0.982486388563865,0.953960436675046,0.99336675306629,0.979322697320323,0.981166912981053,1,0.982210504288753,0.965926992300211,0.956250856510045,0.957420051394938,0.93588456768517,0.93588456768517,0.979773385877935,0.997054289358323,0.787845653577339,0.288774403901253,0.986933739973911,0.949579975692556,0.953960436675046
"S2580",0.890896953607066,0.96178281153164,0.239214642909206,0.767999705765057,0.914573540464447,0.718061824036409,0.923595321797575,0.966975316144735,0.795816888217109,0.883332376100883,NA,0.402397005323774,0.914768579572743,0.970800798535095,0.921508508309065,0.989219625279766,0.999143207404948,0.999857866839195,0.982210504288753,1,0.967460895006631,0.938108351379375,0.951854166269953,0.943787383471793,0.943787383471793,0.973450319425274,0.982961923584397,0.707219247053006,0.239214642909206,0.978675938766339,0.95240796746757,0.921508508309065
"S2581",0.839595331994058,0.910323147540909,0.332538092853597,0.783006892116215,0.906991452092358,0.809609784422842,0.913033645828941,0.919464275388065,0.860930230393113,0.874141474675392,NA,0.569406408666183,0.897413904199943,0.933208000060784,0.954973979687986,0.95797496320365,0.962989011581263,0.965267430193159,0.965926992300211,0.967460895006631,1,0.973726633846471,0.989350751169241,0.937484281203474,0.937484281203474,0.992116187392257,0.966408134543285,0.829830027446513,0.332538092853597,0.978097021228385,0.93493533208348,0.954973979687986
"S2611",0.833066368476684,0.894249524240049,0.311226716342793,0.758785008052512,0.8567402728146,0.767204729137522,0.858620689655172,0.908803694929209,0.844521220546898,0.827463902649654,NA,0.560240780201483,0.900887606985914,0.921671556622173,0.957299923931901,0.933831684719314,0.935821296505692,0.93686709538343,0.956250856510045,0.938108351379375,0.973726633846471,1,0.985414818506409,0.897455457301415,0.897455457301415,0.985598996360991,0.952149088746331,0.858026791755047,0.311226716342793,0.969446566757837,0.911617586806571,0.957299923931901
"S2628",0.84632726605601,0.90493218273098,0.370520868893662,0.773467439327117,0.879607335702333,0.805601743478879,0.898383880119803,0.917372544611344,0.836324156794538,0.850989999004062,NA,0.552339899952344,0.915094035840576,0.923065635407534,0.953367930875733,0.938034289243791,0.949772382240507,0.950984192438088,0.957420051394938,0.951854166269953,0.989350751169241,0.985414818506409,1,0.932952471443075,0.932952471443075,0.994044180723181,0.954722555188149,0.842857142857143,0.370520868893662,0.976583243685264,0.913480530761594,0.953367930875733
"S2709",0.885218306565175,0.920230680169652,0.421926507844646,0.765810789564585,0.891226468993964,0.771238129873983,0.949761143463153,0.921728359311333,0.817057169102883,0.863251235881492,NA,0.436785348634133,0.962149182098288,0.943552716484892,0.887087898388492,0.935934693782334,0.937219314728514,0.942678125413541,0.93588456768517,0.943787383471793,0.937484281203474,0.897455457301415,0.932952471443075,1,1,0.936169293508407,0.940183268128132,0.763452097502216,0.421926507844646,0.925676481637971,0.914402634336469,0.887087898388492
"S2715",0.885218306565175,0.920230680169652,0.421926507844646,0.765810789564585,0.891226468993964,0.771238129873983,0.949761143463153,0.921728359311333,0.817057169102883,0.863251235881492,NA,0.436785348634133,0.962149182098288,0.943552716484892,0.887087898388492,0.935934693782334,0.937219314728514,0.942678125413541,0.93588456768517,0.943787383471793,0.937484281203474,0.897455457301415,0.932952471443075,1,1,0.936169293508407,0.940183268128132,0.763452097502216,0.421926507844646,0.925676481637971,0.914402634336469,0.887087898388492
"S2723",0.878635637716421,0.925803478635078,0.323522922709284,0.775671294461728,0.898646384088871,0.778655692460271,0.902401208034074,0.936334711911116,0.832452137290479,0.865755292306939,NA,0.52801289900624,0.922325882019584,0.947759649552035,0.958049771816117,0.966930810880318,0.970976431803133,0.972380877990856,0.979773385877935,0.973450319425274,0.992116187392257,0.985598996360991,0.994044180723181,0.936169293508407,0.936169293508407,1,0.97775007322647,0.821703187619933,0.323522922709284,0.993007072961374,0.939954035745555,0.958049771816117
"S2740",0.932922405278578,0.966226973498527,0.32429029420452,0.829279464696881,0.9437118236866,0.768752293700335,0.932103844772724,0.970856354605977,0.846127770132756,0.920211147504094,NA,0.508866766515588,0.944045544879716,0.989075231217126,0.95895152716729,0.996349966074882,0.980446794893361,0.981886180143841,0.997054289358323,0.982961923584397,0.966408134543285,0.952149088746331,0.954722555188149,0.940183268128132,0.940183268128132,0.97775007322647,1,0.790502115673948,0.32429029420452,0.983257501594732,0.96475220758177,0.95895152716729
"S2768",0.683000951553973,0.708148534773236,0.567733589433837,0.801001878914814,0.777936435253377,0.868599036215379,0.763275366898661,0.719047756922533,0.887244262282028,0.764278177342341,NA,0.84632726605601,0.800272350735104,0.764730039017848,0.895957088322997,0.743198568851217,0.698541073039405,0.702971147795545,0.787845653577339,0.707219247053006,0.829830027446513,0.858026791755047,0.842857142857143,0.763452097502216,0.763452097502216,0.821703187619933,0.790502115673948,1,0.567733589433837,0.777112324566566,0.721586183153689,0.895957088322997
"S2783",0.397523195999963,0.376706426725569,1,0.586395471608374,0.489762299115144,0.734708049749931,0.528498197563233,0.358400841697907,0.516397779494322,0.507914013147861,NA,0.670820393249937,0.465778007791666,0.353041541160775,0.465778007791666,0.275019591010016,0.236311830408658,0.238459948342664,0.288774403901253,0.239214642909206,0.332538092853597,0.311226716342793,0.370520868893662,0.421926507844646,0.421926507844646,0.323522922709284,0.32429029420452,0.567733589433837,1,0.268126351796881,0.318446935460565,0.465778007791666
"S2803",0.909329310022684,0.926950588312192,0.268126351796881,0.74847405394209,0.890955586269622,0.724675031338978,0.8850848885117,0.936270488928932,0.790303768245097,0.856173779663226,NA,0.472072677678342,0.917061232054059,0.951354480428951,0.938261246525361,0.977863784326399,0.975890497592913,0.977591599092094,0.986933739973911,0.978675938766339,0.978097021228385,0.969446566757837,0.976583243685264,0.925676481637971,0.925676481637971,0.993007072961374,0.983257501594732,0.777112324566566,0.268126351796881,1,0.949882526779916,0.938261246525361
"S2813",0.909865937948621,0.912672702087455,0.318446935460565,0.761393160819185,0.923466927181608,0.737500030449037,0.888242776888454,0.915889337129619,0.842782113087864,0.892004219796281,NA,0.474712663277541,0.89613370758319,0.949716873895363,0.89613370758319,0.967947481707667,0.947049779610146,0.949672130599026,0.949579975692556,0.95240796746757,0.93493533208348,0.911617586806571,0.913480530761594,0.914402634336469,0.914402634336469,0.939954035745555,0.96475220758177,0.721586183153689,0.318446935460565,0.949882526779916,1,0.89613370758319
"S2855",0.853460638652068,0.932358226996862,0.465778007791666,0.890111534004356,0.937995509758707,0.87412554515696,0.923110640934333,0.937369248361196,0.901975233603395,0.921142527539279,NA,0.694340858564394,0.906779661016949,0.944179456498262,1,0.938119393085339,0.920431128350879,0.920304937907052,0.953960436675046,0.921508508309065,0.954973979687986,0.957299923931901,0.953367930875733,0.887087898388492,0.887087898388492,0.958049771816117,0.95895152716729,0.895957088322997,0.465778007791666,0.938261246525361,0.89613370758319,1
