"","S1245","S2548","S3048","S3785","S3908","S4024","S5899","S7644"
"S1245",1,0.96930544553835,0.978434236201401,0.99783350210564,0.978304971407899,0.950253113849576,0.854207827691523,0.787197846173424
"S2548",0.96930544553835,1,0.952055696229853,0.967892548784113,0.958936476257054,0.996719135184519,0.866583042799886,0.791891304605293
"S3048",0.978434236201401,0.952055696229853,1,0.974718212569233,0.996245116650049,0.937770085447534,0.894164909459531,0.817948784065772
"S3785",0.99783350210564,0.967892548784113,0.974718212569233,1,0.975337844769291,0.950901656780964,0.863576444541134,0.803186783577988
"S3908",0.978304971407899,0.958936476257054,0.996245116650049,0.975337844769291,1,0.948191830922251,0.909194816220453,0.81949115830024
"S4024",0.950253113849576,0.996719135184519,0.937770085447534,0.950901656780964,0.948191830922251,1,0.876214919429819,0.805805744022987
"S5899",0.854207827691523,0.866583042799886,0.894164909459531,0.863576444541134,0.909194816220453,0.876214919429819,1,0.850473878862738
"S7644",0.787197846173424,0.791891304605293,0.817948784065772,0.803186783577988,0.81949115830024,0.805805744022987,0.850473878862738,1
