"","S4128","S4129","S4130","S4201","S4207","S4210","S4223","S4233","S4234","S4239","S4241","S4244","S4248","S4255","S4265","S4283","S4284","S4291"
"S4128",1,1,0.999889247892343,0.999789737363344,0.999749831429339,0.999789737363344,0.999947272473421,0.999750315802193,0.999955003209403,0.999955003209403,0.999750315802193,0.999897290068298,0.999897290068298,0.999828360599056,0.999828360599056,0.999801090462514,0.999801090462514,0.999678718970739
"S4129",1,1,0.999889247892343,0.999789737363344,0.999749831429339,0.999789737363344,0.999947272473421,0.999750315802193,0.999955003209403,0.999955003209403,0.999750315802193,0.999897290068298,0.999897290068298,0.999828360599056,0.999828360599056,0.999801090462514,0.999801090462514,0.999678718970739
"S4130",0.999889247892343,0.999889247892343,1,0.999963822352159,0.999919326653127,0.999963822352159,0.999917191163458,0.99989464155538,0.999952984539663,0.999952984539663,0.99989464155538,0.999907257479463,0.999907257479463,0.999943516831063,0.999943516831063,0.999801519234656,0.999801519234656,0.999652758094705
"S4201",0.999789737363344,0.999789737363344,0.999963822352159,1,0.9999698487112,1,0.999826654245677,0.999914144392628,0.99987703286681,0.99987703286681,0.999914144392628,0.999850101968464,0.999850101968464,0.999943719774588,0.999943719774588,0.999676572160892,0.999676572160892,0.99949016264582
"S4207",0.999749831429339,0.999749831429339,0.999919326653127,0.9999698487112,1,0.9999698487112,0.999790117217029,0.999893695746767,0.999809173318326,0.999809173318326,0.999893695746767,0.999836778534622,0.999836778534622,0.999926271082543,0.999926271082543,0.999623961508051,0.999623961508051,0.999428033453062
"S4210",0.999789737363344,0.999789737363344,0.999963822352159,1,0.9999698487112,1,0.999826654245677,0.999914144392628,0.99987703286681,0.99987703286681,0.999914144392628,0.999850101968464,0.999850101968464,0.999943719774588,0.999943719774588,0.999676572160892,0.999676572160892,0.99949016264582
"S4223",0.999947272473421,0.999947272473421,0.999917191163458,0.999826654245677,0.999790117217029,0.999826654245677,1,0.999729178923355,0.999956052178516,0.999956052178516,0.999729178923355,0.999830051359273,0.999830051359273,0.999816157659948,0.999816157659948,0.999820857062698,0.999820857062698,0.999697271138372
"S4233",0.999750315802193,0.999750315802193,0.99989464155538,0.999914144392628,0.999893695746767,0.999914144392628,0.999729178923355,1,0.999801858261995,0.999801858261995,1,0.999919722418458,0.999919722418458,0.999974024732401,0.999974024732401,0.999707334095686,0.999707334095686,0.999493730291977
"S4234",0.999955003209403,0.999955003209403,0.999952984539663,0.99987703286681,0.999809173318326,0.99987703286681,0.999956052178516,0.999801858261995,1,1,0.999801858261995,0.999873103128852,0.999873103128852,0.99987709711248,0.99987709711248,0.999855054016731,0.999855054016731,0.999725975941515
"S4239",0.999955003209403,0.999955003209403,0.999952984539663,0.99987703286681,0.999809173318326,0.99987703286681,0.999956052178516,0.999801858261995,1,1,0.999801858261995,0.999873103128852,0.999873103128852,0.99987709711248,0.99987709711248,0.999855054016731,0.999855054016731,0.999725975941515
"S4241",0.999750315802193,0.999750315802193,0.99989464155538,0.999914144392628,0.999893695746767,0.999914144392628,0.999729178923355,1,0.999801858261995,0.999801858261995,1,0.999919722418458,0.999919722418458,0.999974024732401,0.999974024732401,0.999707334095686,0.999707334095686,0.999493730291977
"S4244",0.999897290068298,0.999897290068298,0.999907257479463,0.999850101968464,0.999836778534622,0.999850101968464,0.999830051359273,0.999919722418458,0.999873103128852,0.999873103128852,0.999919722418458,1,1,0.999938861934881,0.999938861934881,0.999823359539697,0.999823359539697,0.999693268645876
"S4248",0.999897290068298,0.999897290068298,0.999907257479463,0.999850101968464,0.999836778534622,0.999850101968464,0.999830051359273,0.999919722418458,0.999873103128852,0.999873103128852,0.999919722418458,1,1,0.999938861934881,0.999938861934881,0.999823359539697,0.999823359539697,0.999693268645876
"S4255",0.999828360599056,0.999828360599056,0.999943516831063,0.999943719774588,0.999926271082543,0.999943719774588,0.999816157659948,0.999974024732401,0.99987709711248,0.99987709711248,0.999974024732401,0.999938861934881,0.999938861934881,1,1,0.999800601609763,0.999800601609763,0.9996037355525
"S4265",0.999828360599056,0.999828360599056,0.999943516831063,0.999943719774588,0.999926271082543,0.999943719774588,0.999816157659948,0.999974024732401,0.99987709711248,0.99987709711248,0.999974024732401,0.999938861934881,0.999938861934881,1,1,0.999800601609763,0.999800601609763,0.9996037355525
"S4283",0.999801090462514,0.999801090462514,0.999801519234656,0.999676572160892,0.999623961508051,0.999676572160892,0.999820857062698,0.999707334095686,0.999855054016731,0.999855054016731,0.999707334095686,0.999823359539697,0.999823359539697,0.999800601609763,0.999800601609763,1,1,0.999910776334239
"S4284",0.999801090462514,0.999801090462514,0.999801519234656,0.999676572160892,0.999623961508051,0.999676572160892,0.999820857062698,0.999707334095686,0.999855054016731,0.999855054016731,0.999707334095686,0.999823359539697,0.999823359539697,0.999800601609763,0.999800601609763,1,1,0.999910776334239
"S4291",0.999678718970739,0.999678718970739,0.999652758094705,0.99949016264582,0.999428033453062,0.99949016264582,0.999697271138372,0.999493730291977,0.999725975941515,0.999725975941515,0.999493730291977,0.999693268645876,0.999693268645876,0.9996037355525,0.9996037355525,0.999910776334239,0.999910776334239,1
