"","S1245","S2548","S3048","S3785","S3908","S4024","S5899","S7644"
"S1245",1,0.0774419022272039,0.334127608002112,0.28069384955741,-0.187625708611548,0.181755525270408,-0.444178419024796,-0.523280640499884
"S2548",0.0774419022272039,1,-0.048084253860431,0.481594320996926,-0.473714463469729,0.41209130982383,0.195696087024669,0.357914932970915
"S3048",0.334127608002112,-0.048084253860431,1,-0.181497553277192,0.37131946280835,-0.0868670022691058,-0.403463586292913,-0.433510452121919
"S3785",0.28069384955741,0.481594320996926,-0.181497553277192,1,-0.394003731722647,0.296978503197472,0.383073572211487,0.554763880360939
"S3908",-0.187625708611548,-0.473714463469729,0.37131946280835,-0.394003731722647,1,-0.0149331894631906,-0.19542691240398,-0.286616644621902
"S4024",0.181755525270408,0.41209130982383,-0.0868670022691058,0.296978503197472,-0.0149331894631906,1,-0.00541611864258895,0.268564010311677
"S5899",-0.444178419024796,0.195696087024669,-0.403463586292913,0.383073572211487,-0.19542691240398,-0.00541611864258895,1,0.639418456916145
"S7644",-0.523280640499884,0.357914932970915,-0.433510452121919,0.554763880360939,-0.286616644621902,0.268564010311677,0.639418456916145,1
