"","S1034","S1087","S11286","S1199","S1236","S1275","S2447","S2462","S2483","S2494","S2751","S2806","S2928","S2992","S3042","S3058","S3189","S3209","S3383","S3473","S3680","S479","S5707","S6137","S6354","S663","S690"
"S1034",1,0.978467211173904,-0.86093644097804,-0.803833552735414,-0.766961364377515,0.998941891639754,0.997337550533269,-0.745280427888012,0.996772358260813,-0.731388349962357,-0.826887105795901,0.995621254506824,0.998425877147713,0.593887401578065,-0.828596528546645,0.988813827874887,0.988050324292151,0.987532122833263,-0.69793846141505,0.987345638803168,-0.858816029567558,0.964703542280523,0.96260426123379,0.989665452649104,0.989962005021967,0.999667739324714,0.999667739324714
"S1087",0.978467211173904,1,-0.839676219143554,-0.807461480985671,-0.721647060277848,0.978581976261744,0.97220437970766,-0.743312082358464,0.971358576198331,-0.703266857885485,-0.862492266528236,0.966446365509563,0.973793839882113,0.532978099024829,-0.829327760022538,0.96478795898291,0.964937451987068,0.96635300215975,-0.659332000478711,0.963963211152774,-0.850480968105476,0.986413856927611,0.929009748881781,0.962554496260967,0.961455238792417,0.979515406303878,0.979515406303878
"S11286",-0.86093644097804,-0.839676219143554,1,0.78192905271403,0.931273313757591,-0.85125119656187,-0.844894538836947,0.842745756814011,-0.843764674102032,0.887845666507548,0.760691473504513,-0.850975585428484,-0.859221680372586,-0.484543711852349,0.840923218167498,-0.859653798176816,-0.859581633204398,-0.861740659083665,0.897303170096942,-0.870352219919622,0.792909201824232,-0.813254369179405,-0.883500868385054,-0.890267421215498,-0.894393769230608,-0.867539399675797,-0.867539399675797
"S1199",-0.803833552735414,-0.807461480985671,0.78192905271403,1,0.856351040212131,-0.802714861623547,-0.802058080400825,0.879166666666667,-0.80295976918264,0.884067599696615,0.938888888888889,-0.794973152118381,-0.808612111158114,-0.33565855667131,0.788527337711788,-0.79714396617343,-0.797566904027164,-0.79957064225513,0.847753021336512,-0.799727863537774,0.767487872483079,-0.784576323531159,-0.817329998774132,-0.81095626431205,-0.811803315364292,-0.803144167247153,-0.803144167247153
"S1236",-0.766961364377515,-0.721647060277848,0.931273313757591,0.856351040212131,1,-0.760217918177546,-0.757735779916142,0.873827592053194,-0.756957997061624,0.950150321519791,0.787523632344237,-0.762596654967032,-0.773475657568455,-0.45124262819714,0.757414656858293,-0.764102423490213,-0.76386233025132,-0.76461391594594,0.955130229683947,-0.77273432460756,0.748320749378091,-0.696077758371524,-0.818477381184946,-0.811101076891232,-0.81638523163216,-0.769004899355145,-0.769004899355145
"S1275",0.998941891639754,0.978581976261744,-0.85125119656187,-0.802714861623547,-0.760217918177546,1,0.999151775957989,-0.745537755039486,0.998835118882163,-0.725790636093969,-0.834062978886825,0.997471063920286,0.996128893607359,0.588604748894213,-0.829009405112696,0.991058645406421,0.990494342286014,0.9898909673394,-0.695028366655057,0.988758487633878,-0.857806220812367,0.965301499400649,0.956689846669091,0.989874109679591,0.989778392988816,0.998071962234119,0.998071962234119
"S2447",0.997337550533269,0.97220437970766,-0.844894538836947,-0.802058080400825,-0.757735779916142,0.999151775957989,1,-0.741641817797006,0.999876099479315,-0.725796687601594,-0.832036324313859,0.99894811221513,0.99415013627511,0.58541467406363,-0.82615974431672,0.992881983701459,0.992337834638019,0.991617683068275,-0.698770873499969,0.990410921983402,-0.858858233716187,0.960453999606631,0.955428685102087,0.990175112736346,0.989947748944667,0.996219537718301,0.996219537718301
"S2462",-0.745280427888012,-0.743312082358464,0.842745756814011,0.879166666666667,0.873827592053194,-0.745537755039486,-0.741641817797006,1,-0.745243027443165,0.90210979560879,0.833333333333333,-0.740328469376753,-0.731227718681613,-0.161374306091976,0.932990361414711,-0.767143966300313,-0.769000900842379,-0.772367676846288,0.903696114115064,-0.775122768201485,0.788356122792286,-0.73587736696334,-0.69726773505034,-0.771458541609389,-0.771915099478175,-0.75038516787686,-0.75038516787686
"S2483",0.996772358260813,0.971358576198331,-0.843764674102032,-0.80295976918264,-0.756957997061624,0.998835118882163,0.999876099479315,-0.745243027443165,1,-0.72852374035415,-0.834349042316873,0.999182301846006,0.993067108657449,0.57865819993781,-0.830378449702401,0.994208126299559,0.993712388373363,0.992996056965384,-0.700841288948254,0.991769351462845,-0.862545150575711,0.960632640561904,0.953387896048034,0.9906572688855,0.990263381322314,0.995774984838125,0.995774984838125
"S2494",-0.731388349962357,-0.703266857885485,0.887845666507548,0.884067599696615,0.950150321519791,-0.725790636093969,-0.725796687601594,0.90210979560879,-0.72852374035415,1,0.81791288135197,-0.736756643817807,-0.731915082819391,-0.363361046343716,0.78192905271403,-0.758773459265379,-0.759736892875441,-0.761286351552426,0.968962790249909,-0.766397970376422,0.803219328902499,-0.687496271866835,-0.75433738110644,-0.788237170319291,-0.788785953792499,-0.735857683221868,-0.735857683221868
