"","S6887","S6890","S6934","S6969","S7067","S7082","S7086","S7102"
"S6887",1,0.999771375648816,0.912580930606856,0.903055159219934,0.991507225278596,0.915470065475108,0.946091027423196,0.955495520327895
"S6890",0.999771375648816,1,0.914259608241415,0.903149117052126,0.990905465426127,0.914233438264384,0.945141101671263,0.955618320641996
"S6934",0.912580930606856,0.914259608241415,1,0.99237327331913,0.936011236455512,0.950371904040025,0.968319614243043,0.973146865635853
"S6969",0.903055159219934,0.903149117052126,0.99237327331913,1,0.929638660397105,0.956503960381748,0.968709868162986,0.968664620798038
"S7067",0.991507225278596,0.990905465426127,0.936011236455512,0.929638660397105,1,0.935567499639035,0.964003410923686,0.975283579709717
"S7082",0.915470065475108,0.914233438264384,0.950371904040025,0.956503960381748,0.935567499639035,1,0.993783833825197,0.969059569562355
"S7086",0.946091027423196,0.945141101671263,0.968319614243043,0.968709868162986,0.964003410923686,0.993783833825197,1,0.986792873876017
"S7102",0.955495520327895,0.955618320641996,0.973146865635853,0.968664620798038,0.975283579709717,0.969059569562355,0.986792873876017,1
