"","S8045","S8090","S8091","S8092","S8093","S8094","S8095","S8096","S8097","S8098","S8099","S8100","S8101","S8102","S8103","S8104","S8105","S8108","S8109","S8110","S8114","S8115","S8116","S8119","S8120","S8121","S8122","S8123","S8124","S8126","S8128","S8129","S8130","S8131","S8132","S8134","S8135","S8136","S8138"
"S8099",0.978878423038816,-0.0397920991731491,0.996491241164366,0.993778173171223,0.997476319558309,0.991449966639785,0.997034048709781,NA,0.96923561682466,0.977398372835184,1,0.980966238299387,0.944417716334688,0.726999919217521,0.928838687290013,0.990758293323203,0.961198541968391,0.850681763527079,0.102787940769687,0.9740937880949,0.22241085302511,0.945764862055082,0.930549775812194,0.971523278685308,0.643660299198558,0.954970054554616,0.963330160216338,0.825927850112126,-0.228700851081336,0.881950337212586,0.952258019516413,0.781041242220303,0.944839386612968,0.545250202667494,0.922934440025939,0.986667836699827,0.139389011587033,NA,0.971260578457017
"S8100",0.992094557198094,-0.157777521229171,0.98175111045823,0.986512600852634,0.98136066580052,0.994718687598444,0.988128288276702,NA,0.992153966536707,0.993100002580299,0.980966238299387,1,0.947128504806487,0.689253198767474,0.936694209301595,0.981302982353886,0.962500233748943,0.796795004359634,0.0929330155641539,0.990985253060355,0.179964010796401,0.962245362171314,0.976192069401055,0.994597049598533,0.699860041986005,0.986515170369131,0.9898432599257,0.898562224561256,-0.206517812364786,0.947858129186154,0.963704507168253,0.743835819779839,0.922678037289382,0.50363739246019,0.975197161227773,0.976147629502102,0.0863925991864407,NA,0.977564110096537
"S8101",0.965422338910668,0.00953419252991711,0.948999717906169,0.957595596994836,0.951868417171826,0.955171724387822,0.941094939594993,NA,0.944979463669144,0.959348098864407,0.944417716334688,0.947128504806487,1,0.807638670446147,0.992206131394177,0.960316079392079,0.992718831809848,0.774663789674746,0.217454846596147,0.959701337331699,0.204127753127146,0.967786202454101,0.934874323187641,0.945392350867424,0.709171924347343,0.940473570666468,0.939981234094161,0.788689593169255,-0.287807885200783,0.918535019803974,0.988379610627877,0.661678181343228,0.902326554702434,0.573243325861267,0.94518833337068,0.969896597064818,0.239523292800714,NA,0.99124015268985
"S8102",0.73457871667315,0.260874597374975,0.741572507417152,0.755600554375832,0.745908092541007,0.739037742583158,0.723600668297104,NA,0.711372489697219,0.742661881757659,0.726999919217521,0.689253198767474,0.807638670446147,1,0.792909201824232,0.760637676326267,0.776360940467022,0.65275336576822,0.45,0.745110816446499,0.516397779494322,0.75913505161501,0.674465301760464,0.695678446839881,0.548672640712717,0.665418010020465,0.677493878208671,0.559016994374947,-0.45,0.62256433236794,0.755520054144379,0.396314543502133,0.678461510794397,0.670820393249937,0.684600975793104,0.793017466624176,0.418330013267038,NA,0.773781610513736
"S8103",0.965069677768112,0.0720731250107351,0.931708262212227,0.946343411030638,0.934663400989606,0.942543431389435,0.926305458183714,NA,0.93644798776601,0.949862350171907,0.928838687290013,0.936694209301595,0.992206131394177,0.792909201824232,1,0.955531588396457,0.988965659329833,0.763061192752715,0.287671326271596,0.949811342338843,0.213778763373792,0.957661821809187,0.924404496250606,0.935183236379546,0.713116020889217,0.934812189785897,0.933533366525631,0.780191578241207,-0.207896924868549,0.912760532094864,0.991690304893685,0.701069515350353,0.922094095706622,0.597306023526467,0.93987974543079,0.961571908540708,0.274488528809018,NA,0.986471376298648
"S8104",0.990732563138697,0.0166205623828634,0.988682572704241,0.992251021382922,0.990937172456046,0.990018062045238,0.989563468532443,NA,0.972000749178946,0.980272277374609,0.990758293323203,0.981302982353886,0.960316079392079,0.760637676326267,0.955531588396457,1,0.977886154070959,0.842147318854519,0.188301183715949,0.977746835499185,0.215107781550669,0.946930573493804,0.934720334499582,0.970400817142902,0.629330201042293,0.954820527912452,0.966191841847862,0.826411296259038,-0.215555302411678,0.891322932739687,0.975596547814555,0.778610827034219,0.960171552188701,0.587952394293791,0.937668513955857,0.997304971435509,0.181382979202185,NA,0.984833746631677
"S8105",0.981282855112861,0.0211614642851014,0.959748793075744,0.967329539783295,0.96371363870078,0.96616666753004,0.955912914754628,NA,0.951853679881731,0.963629716778831,0.961198541968391,0.962500233748943,0.992718831809848,0.776360940467022,0.988965659329833,0.977886154070959,1,0.798341952553716,0.192653781482892,0.96237763300108,0.166682659026925,0.960748553722014,0.936851477724695,0.955460165479395,0.668476004265048,0.952112697310255,0.954972230944362,0.788012622426158,-0.237268341405246,0.920977052517954,0.996300841136864,0.722069251204328,0.938111713045081,0.565691286335658,0.951325875528509,0.979736348319169,0.260563378604389,NA,0.996865383634626
"S8108",0.813523618039872,0.208514414057075,0.859637774626968,0.851042956381154,0.859862395568537,0.825750146640041,0.847441900689989,NA,0.75765919721844,0.781064827643659,0.850681763527079,0.796795004359634,0.774663789674746,0.65275336576822,0.763061192752715,0.842147318854519,0.798341952553716,1,0.139875721236047,0.779652022491789,0.270868169442981,0.730072175167411,0.699698127282211,0.779350813003079,0.39125402252875,0.775631867292231,0.815638580030243,0.556038437485533,-0.139875721236047,0.652233714974865,0.780098085217013,0.760869565217391,0.867819789897109,0.78192905271403,0.72849401754904,0.836870374654991,0.334366927545212,NA,0.7997724243463
"S8109",0.18478062563737,0.670820393249937,0.138967469044366,0.175062479378387,0.13545424095473,0.142317776867801,0.124490437556491,NA,0.159012674167614,0.167429967903056,0.102787940769687,0.0929330155641539,0.217454846596147,0.45,0.287671326271596,0.188301183715949,0.192653781482892,0.139875721236047,1,0.185194694203999,0.516397779494322,0.215850448411015,0.137555423385358,0.123045167468278,0.193649167310371,0.109499166205899,0.121342187141851,0.149071198499986,0.1,0.042207751346979,0.209140499417129,0.139875721236047,0.216147029987596,0.670820393249937,0.127258012711971,0.212987742013794,0.418330013267038,NA,0.197115098613255
"S8110",0.987604893590166,-0.123505872461601,0.981746433577952,0.989069372372226,0.98019196020291,0.994134488536903,0.98445389679213,NA,0.997320714832979,0.999420414171265,0.9740937880949,0.990985253060355,0.959701337331699,0.745110816446499,0.949811342338843,0.977746835499185,0.96237763300108,0.779652022491789,0.185194694203999,1,0.266349437836766,0.981575394029137,0.982112748725173,0.993744125185766,0.741024682695465,0.981275731506848,0.98232556188481,0.913782010630933,-0.232847130139531,0.940773528231512,0.963083242522717,0.707443318336137,0.903650012250885,0.549116795699375,0.972102310201007,0.980405482722281,0.0938472208695478,NA,0.980286132918518
"S8114",0.207265416104656,0.240562612162344,0.247133082249156,0.265887869481675,0.240773426809973,0.242344146823803,0.241074695709182,NA,0.258406340585658,0.257295213530825,0.22241085302511,0.179964010796401,0.204127753127146,0.516397779494322,0.213778763373792,0.215107781550669,0.166682659026925,0.270868169442981,0.516397779494322,0.266349437836766,1,0.322743812341411,0.234868219591742,0.251717149214883,0.375,0.241947896124199,0.234978134996387,0.288675134594813,0.193649167310371,0.145955283971173,0.145124582767424,0.270868169442981,0.205407842204306,0.505181485540923,0.179501368335741,0.236257187806695,0.38575837490523,NA,0.193111853146627
"S8115",0.96566943201441,-0.108165907342524,0.953806616368588,0.963457222257078,0.952783387180993,0.967444433693489,0.952869037872687,NA,0.976838365005917,0.978782371593841,0.945764862055082,0.962245362171314,0.967786202454101,0.75913505161501,0.957661821809187,0.946930573493804,0.960748553722014,0.730072175167411,0.215850448411015,0.981575394029137,0.322743812341411,1,0.979388707136487,0.978182991147146,0.794264650371911,0.974897871366939,0.964310763911967,0.888051188854165,-0.202436013764003,0.945836640106288,0.954826951888222,0.680036075934753,0.873654473758448,0.531739964667028,0.963588629822704,0.953147579330061,0.187298283159817,NA,0.97332017364484
"S8116",0.965034570145813,-0.246066621890739,0.939775878802612,0.950437389319767,0.937870576491068,0.96515539630985,0.946506178743283,NA,0.987010807999801,0.979579092878101,0.930549775812194,0.976192069401055,0.934874323187641,0.674465301760464,0.924404496250606,0.934720334499582,0.936851477724695,0.699698127282211,0.137555423385358,0.982112748725173,0.234868219591742,0.979388707136487,1,0.988854147033191,0.767045234227665,0.987789066875146,0.980118901465263,0.94457832274187,-0.176603414539911,0.977318441183038,0.940355799890586,0.663285687778465,0.850298185185514,0.46881644694909,0.989253781852506,0.935661166678142,0.0779622454119189,NA,0.95586573810759
"S8119",0.986236337179823,-0.173548180142131,0.975604920116139,0.982192518173669,0.974565390596317,0.990721762236743,0.98158580996455,NA,0.996638189838056,0.99384888117986,0.971523278685308,0.994597049598533,0.945392350867424,0.695678446839881,0.935183236379546,0.970400817142902,0.955460165479395,0.779350813003079,0.123045167468278,0.993744125185766,0.251717149214883,0.978182991147146,0.988854147033191,1,0.729490961559638,0.994795130128199,0.994031392930561,0.91853549002055,-0.164691224149849,0.957537022826478,0.955513107467645,0.740515664903266,0.906759279383334,0.513236996152035,0.980417354894504,0.967471077141113,0.107472114752697,NA,0.972517689773504
"S8120",0.696098944653372,-0.240562612162344,0.658289010518164,0.684661263915314,0.646368988070349,0.696130622719794,0.664964368997827,NA,0.732001236571917,0.740303232625291,0.643660299198558,0.699860041986005,0.709171924347343,0.548672640712717,0.713116020889217,0.629330201042293,0.668476004265048,0.39125402252875,0.193649167310371,0.741024682695465,0.375,0.794264650371911,0.767045234227665,0.729490961559638,1,0.744873298180119,0.698407234572595,0.769800358919501,-0.193649167310371,0.774536040273689,0.671623069086452,0.39125402252875,0.561964851313667,0.288675134594813,0.740823443894117,0.63736049252936,0.038575837490523,NA,0.700256065615806
"S8121",0.980665605026384,-0.18206614857339,0.958331308492637,0.967567312629362,0.957319251828761,0.977163006652096,0.965222075658184,NA,0.985138783175702,0.981381695695962,0.954970054554616,0.986515170369131,0.940473570666468,0.665418010020465,0.934812189785897,0.954820527912452,0.952112697310255,0.775631867292231,0.109499166205899,0.981275731506848,0.241947896124199,0.974897871366939,0.987789066875146,0.994795130128199,0.744873298180119,1,0.996089262658443,0.907191671339824,-0.109499166205899,0.971956523469465,0.953021867352231,0.754031992506878,0.906511662692957,0.508529587394642,0.986243448246809,0.948903270543522,0.151011387862561,NA,0.966743801071233
"S8122",0.985390184008835,-0.150738543882045,0.968473778364497,0.975955858324737,0.967882188394351,0.983162929990211,0.974018550027717,NA,0.984634617688165,0.982136951897661,0.963330160216338,0.9898432599257,0.939981234094161,0.677493878208671,0.933533366525631,0.966191841847862,0.954972230944362,0.815638580030243,0.121342187141851,0.98232556188481,0.234978134996387,0.964310763911967,0.980118901465263,0.994031392930561,0.698407234572595,0.996089262658443,1,0.896894336098167,-0.121342187141851,0.958162419745439,0.955888304990377,0.763777167427164,0.91979273946317,0.553964148766515,0.983221062345721,0.960591961819948,0.157117624723745,NA,0.969033543730253
"S8123",0.867004936078897,-0.388888888888889,0.843406107213335,0.857739544496464,0.835721195698046,0.882168424512121,0.860624408526479,NA,0.929454546661377,0.909698161929677,0.825927850112126,0.898562224561256,0.788689593169255,0.559016994374947,0.780191578241207,0.826411296259038,0.788012622426158,0.556038437485533,0.149071198499986,0.913782010630933,0.288675134594813,0.888051188854165,0.94457832274187,0.91853549002055,0.769800358919501,0.907191671339824,0.896894336098167,1,-0.149071198499986,0.901098568497395,0.802803241252174,0.556038437485533,0.711553637941898,0.375,0.911638131652805,0.826895937850769,-0.133630620956212,NA,0.829425902773256
"S8124",-0.18478062563737,0.149071198499986,-0.251317560944377,-0.231700340353747,-0.248871896440705,-0.233900697265361,-0.227195048540596,NA,-0.189699330585925,-0.231618936831038,-0.228700851081336,-0.206517812364786,-0.287807885200783,-0.45,-0.207896924868549,-0.215555302411678,-0.237268341405246,-0.139875721236047,0.1,-0.232847130139531,0.193649167310371,-0.202436013764003,-0.176603414539911,-0.164691224149849,-0.193649167310371,-0.109499166205899,-0.121342187141851,-0.149071198499986,1,-0.141697450950572,-0.209140499417129,0.373001923296126,-0.0180122524989663,-0.0559016994374947,-0.179103869742774,-0.258480269434216,0.239045721866879,NA,-0.243248419565294
"S8126",0.937636143460004,-0.307856618164945,0.885237671669433,0.901115711066655,0.885029146057656,0.922098064093489,0.894947377720551,NA,0.947777608634557,0.941438201738164,0.881950337212586,0.947858129186154,0.918535019803974,0.62256433236794,0.912760532094864,0.891322932739687,0.920977052517954,0.652233714974865,0.042207751346979,0.940773528231512,0.145955283971173,0.945836640106288,0.977318441183038,0.957537022826478,0.774536040273689,0.971956523469465,0.958162419745439,0.901098568497395,-0.141697450950572,1,0.929551501887519,0.63677127776641,0.824697478528806,0.384258990556246,0.988072953314317,0.888344034085361,0.100895823891163,NA,0.933046615286727
"S8128",0.982916258647978,0.0116913093386239,0.951141176082902,0.96202441454646,0.954813054292126,0.962758982976991,0.949662818530502,NA,0.955015768018299,0.96466391364744,0.952258019516413,0.963704507168253,0.988379610627877,0.755520054144379,0.991690304893685,0.975596547814555,0.996300841136864,0.780098085217013,0.209140499417129,0.963083242522717,0.145124582767424,0.954826951888222,0.940355799890586,0.955513107467645,0.671623069086452,0.953021867352231,0.955888304990377,0.802803241252174,-0.209140499417129,0.929551501887519,1,0.726466341858344,0.939575400783408,0.558260020919291,0.957763305942681,0.976354047752005,0.224973637446452,NA,0.994802925120342
"S8129",0.766915494089671,0.208514414057075,0.753283394922406,0.758616570427207,0.757210548520287,0.745686227618089,0.767631447714049,NA,0.721889878894822,0.716603957623764,0.781041242220303,0.743835819779839,0.661678181343228,0.396314543502133,0.701069515350353,0.778610827034219,0.722069251204328,0.760869565217391,0.139875721236047,0.707443318336137,0.270868169442981,0.680036075934753,0.663285687778465,0.740515664903266,0.39125402252875,0.754031992506878,0.763777167427164,0.556038437485533,0.373001923296126,0.63677127776641,0.726466341858344,1,0.89861339534507,0.495221733385553,0.668060878838335,0.741420873398258,0.334366927545212,NA,0.720903261065207
"S8130",0.951025171035892,0.174532024400843,0.931412304155469,0.939334276849962,0.935367570784196,0.929423532387866,0.935435007836784,NA,0.899033159593469,0.909911804645373,0.944839386612968,0.922678037289382,0.902326554702434,0.678461510794397,0.922094095706622,0.960171552188701,0.938111713045081,0.867819789897109,0.216147029987596,0.903650012250885,0.205407842204306,0.873654473758448,0.850298185185514,0.906759279383334,0.561964851313667,0.906511662692957,0.91979273946317,0.711553637941898,-0.0180122524989663,0.824697478528806,0.939575400783408,0.89861339534507,1,0.617574855572213,0.870471337681839,0.943577874154123,0.319343265995572,NA,0.935800916207944
"S8131",0.567278620285997,0.541666666666667,0.586531736211681,0.598690688776055,0.583166431184897,0.557197279782249,0.561957582117357,NA,0.511511898162637,0.535731585799888,0.545250202667494,0.50363739246019,0.573243325861267,0.670820393249937,0.597306023526467,0.587952394293791,0.565691286335658,0.78192905271403,0.670820393249937,0.549116795699375,0.505181485540923,0.531739964667028,0.46881644694909,0.513236996152035,0.288675134594813,0.508529587394642,0.553964148766515,0.375,-0.0559016994374947,0.384258990556246,0.558260020919291,0.495221733385553,0.617574855572213,1,0.494023554002604,0.605722467055643,0.501114828585796,NA,0.568927817731404
"S8132",0.971788644211222,-0.216052967617139,0.930523113771303,0.944453248695729,0.930193994915439,0.959265376217076,0.937195647425869,NA,0.974242701033087,0.971140518089164,0.922934440025939,0.975197161227773,0.94518833337068,0.684600975793104,0.93987974543079,0.937668513955857,0.951325875528509,0.72849401754904,0.127258012711971,0.972102310201007,0.179501368335741,0.963588629822704,0.989253781852506,0.980417354894504,0.740823443894117,0.986243448246809,0.983221062345721,0.911638131652805,-0.179103869742774,0.988072953314317,0.957763305942681,0.668060878838335,0.870471337681839,0.494023554002604,1,0.936665966417755,0.133793793224415,NA,0.964273075908068
"S8134",0.986217844115185,0.0208072603187053,0.988652801321252,0.992150492307496,0.990721221142736,0.988741425692086,0.986458634375639,NA,0.971671585960114,0.981595118142282,0.986667836699827,0.976147629502102,0.969896597064818,0.793017466624176,0.961571908540708,0.997304971435509,0.979736348319169,0.836870374654991,0.212987742013794,0.980405482722281,0.236257187806695,0.953147579330061,0.935661166678142,0.967471077141113,0.63736049252936,0.948903270543522,0.960591961819948,0.826895937850769,-0.258480269434216,0.888344034085361,0.976354047752005,0.741420873398258,0.943577874154123,0.605722467055643,0.936665966417755,1,0.176097517396456,NA,0.986948295299455
"S8135",0.182839050093949,0.623609564462324,0.128735116658083,0.147698600311101,0.140392826164194,0.117858799931611,0.113455831074007,NA,0.0683536525779639,0.0904014189733453,0.139389011587033,0.0863925991864407,0.239523292800714,0.418330013267038,0.274488528809018,0.181382979202185,0.260563378604389,0.334366927545212,0.418330013267038,0.0938472208695478,0.38575837490523,0.187298283159817,0.0779622454119189,0.107472114752697,0.038575837490523,0.151011387862561,0.157117624723745,-0.133630620956212,0.239045721866879,0.100895823891163,0.224973637446452,0.334366927545212,0.319343265995572,0.501114828585796,0.133793793224415,0.176097517396456,1,NA,0.213875840176416
"S8136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S8138",0.990845893517978,-0.0156298851025111,0.972774523282154,0.980770478572716,0.974924435041079,0.981136035792908,0.970724111904336,NA,0.97118197503435,0.981065551928607,0.971260578457017,0.977564110096537,0.99124015268985,0.773781610513736,0.986471376298648,0.984833746631677,0.996865383634626,0.7997724243463,0.197115098613255,0.980286132918518,0.193111853146627,0.97332017364484,0.95586573810759,0.972517689773504,0.700256065615806,0.966743801071233,0.969033543730253,0.829425902773256,-0.243248419565294,0.933046615286727,0.994802925120342,0.720903261065207,0.935800916207944,0.568927817731404,0.964273075908068,0.986948295299455,0.213875840176416,NA,1
