"","S3119","S3294","S3299","S3340","S3432","S4155","S4268","S4732","S4734","S4739","S5332","S5333","S5336","S5515","S5747","S5795","S5804","S5848"
"S3119",1,0.747876493130407,0.0093816375645306,-0.100387310411173,-0.371275403915314,0.712180267265998,0.696830610864221,0.557457223976831,0.557457223976831,0.694185111661824,0.651533494406414,0.662518390762114,0.69925361358617,0.510449669484864,0.608976028594633,0.431037398085316,0.437965140337483,0.509550136108688
"S3294",0.747876493130407,1,0.0945008771282729,0.0608866991351254,-0.132424771602847,0.645945582900155,0.829310547193654,0.431584131760378,0.431584131760378,0.695721105337399,0.697046759710929,0.685833442837026,0.730119648665889,0.617102537840872,0.700514072460991,0.443622035297585,0.441206358236547,0.491690468519636
"S3299",0.0093816375645306,0.0945008771282729,1,0.793232397711501,0.777634568234562,-0.330965258956817,-0.00779516180830294,0.109295592382308,0.109295592382308,-0.133207079354485,-0.036628229228574,-0.0489860553666539,0.0536243550050272,-0.0286581296261682,-0.0428888336529738,-0.198868810332509,-0.207352954928646,-0.13924204365082
"S3340",-0.100387310411173,0.0608866991351254,0.793232397711501,1,0.863532991143869,-0.322653426572768,-0.126202709003956,0.0876253976507267,0.0876253976507267,-0.249363288032951,-0.170472569859704,-0.188078906100472,-0.109105063860678,-0.180860562023918,-0.247506319925582,-0.445402424607782,-0.455836270797738,-0.409140187523666
"S3432",-0.371275403915314,-0.132424771602847,0.777634568234562,0.863532991143869,1,-0.507019090965811,-0.244503325497292,-0.00196746735270794,-0.00196746735270794,-0.317326801994423,-0.275101118466721,-0.303807960799026,-0.202399777459884,-0.142862974602838,-0.242582435079365,-0.407487197174896,-0.419960083643223,-0.371295393693036
"S4155",0.712180267265998,0.645945582900155,-0.330965258956817,-0.322653426572768,-0.507019090965811,1,0.754243829234807,0.642268125478579,0.642268125478579,0.856916843480017,0.875338820235518,0.881075720624778,0.817630301332296,0.74478769699292,0.800426910171956,0.801912025594715,0.802439048057217,0.789419690604868
"S4268",0.696830610864221,0.829310547193654,-0.00779516180830294,-0.126202709003956,-0.244503325497292,0.754243829234807,1,0.64499743143126,0.64499743143126,0.924259789221896,0.923098150680418,0.914918221837967,0.952006312942031,0.833602063246945,0.901497036552403,0.737545899186017,0.737253761193721,0.778533603057331
"S4732",0.557457223976831,0.431584131760378,0.109295592382308,0.0876253976507267,-0.00196746735270794,0.642268125478579,0.64499743143126,1,1,0.777491967845593,0.720994060815921,0.712376418992715,0.783863916798892,0.808459613144484,0.751699431573216,0.646995538976393,0.650147359981824,0.692152600195538
"S4734",0.557457223976831,0.431584131760378,0.109295592382308,0.0876253976507267,-0.00196746735270794,0.642268125478579,0.64499743143126,1,1,0.777491967845593,0.720994060815921,0.712376418992715,0.783863916798892,0.808459613144484,0.751699431573216,0.646995538976393,0.650147359981824,0.692152600195538
"S4739",0.694185111661824,0.695721105337399,-0.133207079354485,-0.249363288032951,-0.317326801994423,0.856916843480017,0.924259789221896,0.777491967845593,0.777491967845593,1,0.924971866014231,0.915980271895219,0.94879295594022,0.869614271024941,0.924085952804022,0.8190485019723,0.820369085538771,0.848571949047084
"S5332",0.651533494406414,0.697046759710929,-0.036628229228574,-0.170472569859704,-0.275101118466721,0.875338820235518,0.923098150680418,0.720994060815921,0.720994060815921,0.924971866014231,1,0.998859737518322,0.981034817356997,0.894684161669978,0.936478685251889,0.889917537888916,0.888001197426776,0.897808575091138
"S5333",0.662518390762114,0.685833442837026,-0.0489860553666539,-0.188078906100472,-0.303807960799026,0.881075720624778,0.914918221837967,0.712376418992715,0.712376418992715,0.915980271895219,0.998859737518322,1,0.976086459374943,0.884312886752382,0.928550222602477,0.892778438160014,0.891348396286858,0.899704064794223
"S5336",0.69925361358617,0.730119648665889,0.0536243550050272,-0.109105063860678,-0.202399777459884,0.817630301332296,0.952006312942031,0.783863916798892,0.783863916798892,0.94879295594022,0.981034817356997,0.976086459374943,1,0.909630451101553,0.949315097775888,0.845501617563331,0.844919725037844,0.877663401281816
"S5515",0.510449669484864,0.617102537840872,-0.0286581296261682,-0.180860562023918,-0.142862974602838,0.74478769699292,0.833602063246945,0.808459613144484,0.808459613144484,0.869614271024941,0.894684161669978,0.884312886752382,0.909630451101553,1,0.977510420921104,0.901401106153637,0.90030019376942,0.933245683672642
"S5747",0.608976028594633,0.700514072460991,-0.0428888336529738,-0.247506319925582,-0.242582435079365,0.800426910171956,0.901497036552403,0.751699431573216,0.751699431573216,0.924085952804022,0.936478685251889,0.928550222602477,0.949315097775888,0.977510420921104,1,0.916858294606969,0.91623527196267,0.950765090726392
"S5795",0.431037398085316,0.443622035297585,-0.198868810332509,-0.445402424607782,-0.407487197174896,0.801912025594715,0.737545899186017,0.646995538976393,0.646995538976393,0.8190485019723,0.889917537888916,0.892778438160014,0.845501617563331,0.901401106153637,0.916858294606969,1,0.999796065986307,0.987240132005281
"S5804",0.437965140337483,0.441206358236547,-0.207352954928646,-0.455836270797738,-0.419960083643223,0.802439048057217,0.737253761193721,0.650147359981824,0.650147359981824,0.820369085538771,0.888001197426776,0.891348396286858,0.844919725037844,0.90030019376942,0.91623527196267,0.999796065986307,1,0.98803593023573
"S5848",0.509550136108688,0.491690468519636,-0.13924204365082,-0.409140187523666,-0.371295393693036,0.789419690604868,0.778533603057331,0.692152600195538,0.692152600195538,0.848571949047084,0.897808575091138,0.899704064794223,0.877663401281816,0.933245683672642,0.950765090726392,0.987240132005281,0.98803593023573,1
