"","S6914","S6916","S6939","S7049","S7064","S7080","S7081","S7084","S7085","S7087","S7090","S7091","S7092","S7095","S7109","S7111","S7112","S7113","S7116","S7124","S7125","S7129","S7132","S7140","S7144","S7148","S7151","S7153","S7154","S7155","S7158","S7159","S7164","S7168","S7169","S7170","S7171","S7173","S7174","S7178","S7185"
"S7090",0.945368873656513,0.159632719097195,NA,NA,NA,0.82274062467035,0.853590584455962,NA,0.984627700242378,0.835168352396654,1,0.835168352396654,0.707336745997775,0.746669169970752,NA,0.994131961285825,0.707336745997775,0.902315225140939,0.902315225140939,0.707336745997775,0.48757725510087,0.707758154086816,0.707336745997775,0.931100376479251,0.889872974710626,0.651094017482259,NA,0.92376293400323,0.48757725510087,0.48757725510087,0.901819719800389,NA,0.707336745997775,0.952873601599153,NA,0.48757725510087,0.340907674298169,0.525061363769395,0.707336745997775,0.930810705899098,0.860595901665003
"S7091",0.83941130922739,0.321797951467419,NA,NA,NA,0.804399666539844,0.747790864126186,NA,0.789122098046738,1,0.835168352396654,1,0.536875492193159,0.495073771488337,NA,0.81892951538388,0.536875492193159,0.77174363314129,0.77174363314129,0.536875492193159,0.171498585142509,0.819193769124588,0.536875492193159,0.836278554190993,0.675422270920251,0.643119694284408,NA,0.831728714791036,0.171498585142509,0.171498585142509,0.800326730665041,NA,0.536875492193159,0.727698553667305,NA,0.171498585142509,0.457329560380024,0.642070792016569,0.536875492193159,0.755649617027598,0.672672793996312
"S7092",0.700937738114864,0.193649167310371,NA,NA,NA,0.524404424085076,0.45,NA,0.682862750804954,0.536875492193159,0.707336745997775,0.536875492193159,1,0.516397779494322,NA,0.722574535191361,1,0.559016994374947,0.559016994374947,1,0.670820393249937,0.346410161513775,1,0.737154140200741,0.489246054790082,0.670820393249937,NA,0.624932428779737,0.670820393249937,0.670820393249937,0.670820393249937,NA,1,0.692776671178405,NA,0.670820393249937,0.149071198499986,0.288675134594813,1,0.642070792016569,0.701646415445623
"S7095",0.669561504718735,0.375,NA,NA,NA,0.67700320038633,0.516397779494322,NA,0.692583017630257,0.495073771488337,0.746669169970752,0.495073771488337,0.516397779494322,1,NA,0.778356703812848,0.516397779494322,0.685603444662681,0.685603444662681,0.516397779494322,0.769800358919501,0.260874597374975,0.516397779494322,0.555136110002701,0.715829132906541,0.108253175473055,NA,0.688139546920562,0.769800358919501,0.769800358919501,0.769800358919501,NA,0.516397779494322,0.771232822955754,NA,0.769800358919501,-0.240562612162344,0.149071198499986,0.516397779494322,0.77174363314129,0.735980072193987
"S7109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S7111",0.950427409437641,0.218355792863528,NA,NA,NA,0.832661418025609,0.836483578159426,NA,0.972528367064591,0.81892951538388,0.994131961285825,0.81892951538388,0.722574535191361,0.778356703812848,NA,1,0.722574535191361,0.885047242272898,0.885047242272898,0.722574535191361,0.548866506835906,0.712126531489278,0.722574535191361,0.916727052621098,0.8819154357646,0.6149020084396,NA,0.909380439669147,0.548866506835906,0.548866506835906,0.888477657940622,NA,0.722574535191361,0.95906910580126,NA,0.548866506835906,0.281294084753402,0.47165096768413,0.722574535191361,0.948165815542015,0.879969900374432
"S7112",0.700937738114864,0.193649167310371,NA,NA,NA,0.524404424085076,0.45,NA,0.682862750804954,0.536875492193159,0.707336745997775,0.536875492193159,1,0.516397779494322,NA,0.722574535191361,1,0.559016994374947,0.559016994374947,1,0.670820393249937,0.346410161513775,1,0.737154140200741,0.489246054790082,0.670820393249937,NA,0.624932428779737,0.670820393249937,0.670820393249937,0.670820393249937,NA,1,0.692776671178405,NA,0.670820393249937,0.149071198499986,0.288675134594813,1,0.642070792016569,0.701646415445623
"S7113",0.913030776645689,0.108253175473055,NA,NA,NA,0.879452954966893,0.866476341281168,NA,0.860751980358394,0.77174363314129,0.902315225140939,0.77174363314129,0.559016994374947,0.685603444662681,NA,0.885047242272898,0.559016994374947,1,1,0.559016994374947,0.375,0.548672640712717,0.559016994374947,0.789823242704962,0.875189948987367,0.71875,NA,0.801445063113617,0.375,0.375,0.833333333333333,NA,0.559016994374947,0.81944919049716,NA,0.375,0.541666666666667,0.516397779494322,0.559016994374947,0.767364345806923,0.661891956091371
"S7116",0.913030776645689,0.108253175473055,NA,NA,NA,0.879452954966893,0.866476341281168,NA,0.860751980358394,0.77174363314129,0.902315225140939,0.77174363314129,0.559016994374947,0.685603444662681,NA,0.885047242272898,0.559016994374947,1,1,0.559016994374947,0.375,0.548672640712717,0.559016994374947,0.789823242704962,0.875189948987367,0.71875,NA,0.801445063113617,0.375,0.375,0.833333333333333,NA,0.559016994374947,0.81944919049716,NA,0.375,0.541666666666667,0.516397779494322,0.559016994374947,0.767364345806923,0.661891956091371
"S7124",0.700937738114864,0.193649167310371,NA,NA,NA,0.524404424085076,0.45,NA,0.682862750804954,0.536875492193159,0.707336745997775,0.536875492193159,1,0.516397779494322,NA,0.722574535191361,1,0.559016994374947,0.559016994374947,1,0.670820393249937,0.346410161513775,1,0.737154140200741,0.489246054790082,0.670820393249937,NA,0.624932428779737,0.670820393249937,0.670820393249937,0.670820393249937,NA,1,0.692776671178405,NA,0.670820393249937,0.149071198499986,0.288675134594813,1,0.642070792016569,0.701646415445623
"S7125",0.43821466160809,0.288675134594813,NA,NA,NA,0.390867979985286,0.260874597374975,NA,0.449825478318987,0.171498585142509,0.48757725510087,0.171498585142509,0.670820393249937,0.769800358919501,NA,0.548866506835906,0.670820393249937,0.375,0.375,0.670820393249937,1,0.0430331482911935,0.670820393249937,0.343401409871723,0.461905806409999,0.0833333333333333,NA,0.328797974610715,1,1,0.388888888888889,NA,0.670820393249937,0.621135002842597,NA,1,-0.388888888888889,-0.0430331482911935,0.670820393249937,0.594088525786005,0.686406472983644
"S7129",0.707618973352878,0.149071198499986,NA,NA,NA,0.605530070819498,0.66395280956807,NA,0.7140482628983,0.819193769124588,0.707758154086816,0.819193769124588,0.346410161513775,0.260874597374975,NA,0.712126531489278,0.346410161513775,0.548672640712717,0.548672640712717,0.346410161513775,0.0430331482911935,1,0.346410161513775,0.762526419791802,0.5837637722949,0.516397779494322,NA,0.636714539967013,0.0430331482911935,0.0430331482911935,0.516397779494322,NA,0.346410161513775,0.66082792645824,NA,0.0430331482911935,0.430331482911935,0.466666666666667,0.346410161513775,0.728616739405002,0.632962104427292
"S7132",0.700937738114864,0.193649167310371,NA,NA,NA,0.524404424085076,0.45,NA,0.682862750804954,0.536875492193159,0.707336745997775,0.536875492193159,1,0.516397779494322,NA,0.722574535191361,1,0.559016994374947,0.559016994374947,1,0.670820393249937,0.346410161513775,1,0.737154140200741,0.489246054790082,0.670820393249937,NA,0.624932428779737,0.670820393249937,0.670820393249937,0.670820393249937,NA,1,0.692776671178405,NA,0.670820393249937,0.149071198499986,0.288675134594813,1,0.642070792016569,0.701646415445623
"S7140",0.887611793336876,0.099131448214768,NA,NA,NA,0.644278153923165,0.737154140200741,NA,0.953170492969489,0.836278554190993,0.931100376479251,0.836278554190993,0.737154140200741,0.555136110002701,NA,0.916727052621098,0.737154140200741,0.789823242704962,0.789823242704962,0.737154140200741,0.343401409871723,0.762526419791802,0.737154140200741,1,0.691245363491993,0.721142960730617,NA,0.858113629136575,0.343401409871723,0.343401409871723,0.847056811016916,NA,0.737154140200741,0.829551802444998,NA,0.343401409871723,0.412081691846067,0.407862968725847,0.737154140200741,0.80244262688454,0.754281441816511
"S7144",0.81838305559031,-0.021053798026663,NA,NA,NA,0.855209318660294,0.848026494969475,NA,0.853550232854121,0.675422270920251,0.889872974710626,0.675422270920251,0.489246054790082,0.715829132906541,NA,0.8819154357646,0.489246054790082,0.875189948987367,0.875189948987367,0.489246054790082,0.461905806409999,0.5837637722949,0.489246054790082,0.691245363491993,1,0.528760594179868,NA,0.767361820337869,0.461905806409999,0.461905806409999,0.729324957489473,NA,0.489246054790082,0.933308233517126,NA,0.461905806409999,0.340351646828421,0.659088130010371,0.489246054790082,0.909895536509109,0.815284633959138
"S7148",0.725009611768076,-0.108253175473055,NA,NA,NA,0.586301969977929,0.670820393249937,NA,0.6426893753865,0.643119694284408,0.651094017482259,0.643119694284408,0.670820393249937,0.108253175473055,NA,0.6149020084396,0.670820393249937,0.71875,0.71875,0.670820393249937,0.0833333333333333,0.516397779494322,0.670820393249937,0.721142960730617,0.528760594179868,1,NA,0.554846582155581,0.0833333333333333,0.0833333333333333,0.541666666666667,NA,0.670820393249937,0.538815906080325,NA,0.0833333333333333,0.833333333333333,0.548672640712717,0.670820393249937,0.457943238626712,0.416746787168641
"S7151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S7153",0.864009991263193,0.355934248407187,NA,NA,NA,0.77109960095606,0.827116449855534,NA,0.894703432282005,0.831728714791036,0.92376293400323,0.831728714791036,0.624932428779737,0.688139546920562,NA,0.909380439669147,0.624932428779737,0.801445063113617,0.801445063113617,0.624932428779737,0.328797974610715,0.636714539967013,0.624932428779737,0.858113629136575,0.767361820337869,0.554846582155581,NA,1,0.328797974610715,0.328797974610715,0.931594261397025,NA,0.624932428779737,0.82675403350049,NA,0.328797974610715,0.273998312175596,0.530595449972511,0.624932428779737,0.822035229408678,0.757670409257514
"S7154",0.43821466160809,0.288675134594813,NA,NA,NA,0.390867979985286,0.260874597374975,NA,0.449825478318987,0.171498585142509,0.48757725510087,0.171498585142509,0.670820393249937,0.769800358919501,NA,0.548866506835906,0.670820393249937,0.375,0.375,0.670820393249937,1,0.0430331482911935,0.670820393249937,0.343401409871723,0.461905806409999,0.0833333333333333,NA,0.328797974610715,1,1,0.388888888888889,NA,0.670820393249937,0.621135002842597,NA,1,-0.388888888888889,-0.0430331482911935,0.670820393249937,0.594088525786005,0.686406472983644
"S7155",0.43821466160809,0.288675134594813,NA,NA,NA,0.390867979985286,0.260874597374975,NA,0.449825478318987,0.171498585142509,0.48757725510087,0.171498585142509,0.670820393249937,0.769800358919501,NA,0.548866506835906,0.670820393249937,0.375,0.375,0.670820393249937,1,0.0430331482911935,0.670820393249937,0.343401409871723,0.461905806409999,0.0833333333333333,NA,0.328797974610715,1,1,0.388888888888889,NA,0.670820393249937,0.621135002842597,NA,1,-0.388888888888889,-0.0430331482911935,0.670820393249937,0.594088525786005,0.686406472983644
"S7158",0.857376511841915,0.288675134594813,NA,NA,NA,0.781735959970572,0.670820393249937,NA,0.858876348378457,0.800326730665041,0.901819719800389,0.800326730665041,0.670820393249937,0.769800358919501,NA,0.888477657940622,0.670820393249937,0.833333333333333,0.833333333333333,0.670820393249937,0.388888888888889,0.516397779494322,0.670820393249937,0.847056811016916,0.729324957489473,0.541666666666667,NA,0.931594261397025,0.388888888888889,0.388888888888889,1,NA,0.670820393249937,0.78577319636714,NA,0.388888888888889,0.222222222222222,0.430331482911935,0.670820393249937,0.775615575331728,0.686406472983644
"S7159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S7164",0.700937738114864,0.193649167310371,NA,NA,NA,0.524404424085076,0.45,NA,0.682862750804954,0.536875492193159,0.707336745997775,0.536875492193159,1,0.516397779494322,NA,0.722574535191361,1,0.559016994374947,0.559016994374947,1,0.670820393249937,0.346410161513775,1,0.737154140200741,0.489246054790082,0.670820393249937,NA,0.624932428779737,0.670820393249937,0.670820393249937,0.670820393249937,NA,1,0.692776671178405,NA,0.670820393249937,0.149071198499986,0.288675134594813,1,0.642070792016569,0.701646415445623
"S7168",0.854235753670903,0.084252325196847,NA,NA,NA,0.789772067975842,0.803219328902499,NA,0.935644032500768,0.727698553667305,0.952873601599153,0.727698553667305,0.692776671178405,0.771232822955754,NA,0.95906910580126,0.692776671178405,0.81944919049716,0.81944919049716,0.692776671178405,0.621135002842597,0.66082792645824,0.692776671178405,0.829551802444998,0.933308233517126,0.538815906080325,NA,0.82675403350049,0.621135002842597,0.621135002842597,0.78577319636714,NA,0.692776671178405,1,NA,0.621135002842597,0.202055964780122,0.5506899387152,0.692776671178405,0.980319563647013,0.951034437463068
"S7169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S7170",0.43821466160809,0.288675134594813,NA,NA,NA,0.390867979985286,0.260874597374975,NA,0.449825478318987,0.171498585142509,0.48757725510087,0.171498585142509,0.670820393249937,0.769800358919501,NA,0.548866506835906,0.670820393249937,0.375,0.375,0.670820393249937,1,0.0430331482911935,0.670820393249937,0.343401409871723,0.461905806409999,0.0833333333333333,NA,0.328797974610715,1,1,0.388888888888889,NA,0.670820393249937,0.621135002842597,NA,1,-0.388888888888889,-0.0430331482911935,0.670820393249937,0.594088525786005,0.686406472983644
"S7171",0.444231338884174,-0.288675134594813,NA,NA,NA,0.390867979985286,0.559016994374947,NA,0.347943323814541,0.457329560380024,0.340907674298169,0.457329560380024,0.149071198499986,-0.240562612162344,NA,0.281294084753402,0.149071198499986,0.541666666666667,0.541666666666667,0.149071198499986,-0.388888888888889,0.430331482911935,0.149071198499986,0.412081691846067,0.340351646828421,0.833333333333333,NA,0.273998312175596,-0.388888888888889,-0.388888888888889,0.222222222222222,NA,0.149071198499986,0.202055964780122,NA,-0.388888888888889,1,0.516397779494322,0.149071198499986,0.13201967239689,0.0326860225230307
"S7173",0.462942819010226,-0.149071198499986,NA,NA,NA,0.605530070819498,0.606217782649107,NA,0.476453293608833,0.642070792016569,0.525061363769395,0.642070792016569,0.288675134594813,0.149071198499986,NA,0.47165096768413,0.288675134594813,0.516397779494322,0.516397779494322,0.288675134594813,-0.0430331482911935,0.466666666666667,0.288675134594813,0.407862968725847,0.659088130010371,0.548672640712717,NA,0.530595449972511,-0.0430331482911935,-0.0430331482911935,0.430331482911935,NA,0.288675134594813,0.5506899387152,NA,-0.0430331482911935,0.516397779494322,1,0.288675134594813,0.536875492193159,0.481051199364742
"S7174",0.700937738114864,0.193649167310371,NA,NA,NA,0.524404424085076,0.45,NA,0.682862750804954,0.536875492193159,0.707336745997775,0.536875492193159,1,0.516397779494322,NA,0.722574535191361,1,0.559016994374947,0.559016994374947,1,0.670820393249937,0.346410161513775,1,0.737154140200741,0.489246054790082,0.670820393249937,NA,0.624932428779737,0.670820393249937,0.670820393249937,0.670820393249937,NA,1,0.692776671178405,NA,0.670820393249937,0.149071198499986,0.288675134594813,1,0.642070792016569,0.701646415445623
"S7178",0.850120726250544,0.171498585142509,NA,NA,NA,0.812735637022442,0.763842838778332,NA,0.901058044461713,0.755649617027598,0.930810705899098,0.755649617027598,0.642070792016569,0.77174363314129,NA,0.948165815542015,0.642070792016569,0.767364345806923,0.767364345806923,0.642070792016569,0.594088525786005,0.728616739405002,0.642070792016569,0.80244262688454,0.909895536509109,0.457943238626712,NA,0.822035229408678,0.594088525786005,0.594088525786005,0.775615575331728,NA,0.642070792016569,0.980319563647013,NA,0.594088525786005,0.13201967239689,0.536875492193159,0.642070792016569,1,0.941791960323999
"S7185",0.721550122433785,0.198148480975304,NA,NA,NA,0.68989965825585,0.701646415445623,NA,0.841110018060524,0.672672793996312,0.860595901665003,0.672672793996312,0.701646415445623,0.735980072193987,NA,0.879969900374432,0.701646415445623,0.661891956091371,0.661891956091371,0.701646415445623,0.686406472983644,0.632962104427292,0.701646415445623,0.754281441816511,0.815284633959138,0.416746787168641,NA,0.757670409257514,0.686406472983644,0.686406472983644,0.686406472983644,NA,0.701646415445623,0.951034437463068,NA,0.686406472983644,0.0326860225230307,0.481051199364742,0.701646415445623,0.941791960323999,1
