"","S8188","S8189","S8190","S8191","S8192","S8193","S8194","S8195","S8196","S8197","S8198","S8199","S8200","S8201","S8202","S8203","S8204","S8205"
"S8188",1,0.998388398323475,0.999435280242043,0.999404550789014,0.999395067280797,0.999790577537728,0.999802172605826,0.998352112667926,0.998355620069704,0.995733798119227,0.999674183112815,0.999405374377757,0.994768101097644,0.997666808347738,0.998885473777615,0.997196123589105,0.991036088064384,0.992139344893153
"S8189",0.998388398323475,1,0.999418229242461,0.999259627660635,0.999423532771693,0.997744190074503,0.997946506517527,0.996575567474548,0.996500045434113,0.99350904277425,0.997969125582327,0.997475180681751,0.99165448736155,0.994838044573401,0.999758662467999,0.999176731605672,0.988234660685005,0.989991643544904
"S8190",0.999435280242043,0.999418229242461,1,0.99971728453299,0.999491504427017,0.998870667099853,0.99909821508879,0.99785891039582,0.997843958131848,0.994926908792966,0.999282486334243,0.998866954299788,0.993857812040498,0.996701326569486,0.999724166694901,0.998551254462276,0.990562413895112,0.992025255428651
"S8191",0.999404550789014,0.999259627660635,0.99971728453299,1,0.999494204670532,0.998788504557749,0.998925919362069,0.997992859119793,0.99816704813736,0.995321763265736,0.999215962928681,0.998580097694873,0.993764099018842,0.996545623273145,0.999714593377566,0.998349480763611,0.990404103984357,0.992085656395982
"S8192",0.999395067280797,0.999423532771693,0.999491504427017,0.999494204670532,1,0.999027367512683,0.999256005628391,0.997749110381634,0.997586757213575,0.994883051674116,0.999222649159549,0.998795770834923,0.9934922567129,0.996736476505118,0.99937999762602,0.998126851280163,0.990167200321869,0.991376172866611
"S8193",0.999790577537728,0.997744190074503,0.998870667099853,0.998788504557749,0.999027367512683,1,0.999546068234719,0.998355157521793,0.998361303906377,0.996097359329707,0.999499729077355,0.99932524325146,0.994998551691782,0.997974695916954,0.99824803890221,0.996471058153261,0.991347742786494,0.992275997573074
"S8194",0.999802172605826,0.997946506517527,0.99909821508879,0.998925919362069,0.999256005628391,0.999546068234719,1,0.997482297028684,0.997403204335618,0.994512680066923,0.999546676941876,0.999099848646596,0.993932878158348,0.997078652261701,0.998422870256977,0.996655286229791,0.989926738274387,0.990800066267981
"S8195",0.998352112667926,0.996575567474548,0.99785891039582,0.997992859119793,0.997749110381634,0.998355157521793,0.997482297028684,1,0.999880114449885,0.9991091586188,0.998696373019402,0.9993378566943,0.998355980064375,0.999577595584002,0.99705977168606,0.995003370310199,0.996627444623177,0.997405887023044
"S8196",0.998355620069704,0.996500045434113,0.997843958131848,0.99816704813736,0.997586757213575,0.998361303906377,0.997403204335618,0.999880114449885,1,0.999161882551716,0.998677627649481,0.999072770559937,0.998224209607435,0.999262096716823,0.997222095067421,0.995276232298073,0.996330042372441,0.997330895974595
"S8197",0.995733798119227,0.99350904277425,0.994926908792966,0.995321763265736,0.994883051674116,0.996097359329707,0.994512680066923,0.9991091586188,0.999161882551716,1,0.996401289776777,0.997361975201778,0.99921796991588,0.998949218291356,0.994234049629472,0.991599118248746,0.99813823618325,0.99868486675035
"S8198",0.999674183112815,0.997969125582327,0.999282486334243,0.999215962928681,0.999222649159549,0.999499729077355,0.999546676941876,0.998696373019402,0.998677627649481,0.996401289776777,1,0.9994798257269,0.995635106353528,0.998361296794289,0.998627334966362,0.996587506145911,0.992751006986954,0.993721776681063
"S8199",0.999405374377757,0.997475180681751,0.998866954299788,0.998580097694873,0.998795770834923,0.99932524325146,0.999099848646596,0.9993378566943,0.999072770559937,0.997361975201778,0.9994798257269,1,0.99716883392044,0.999153870976301,0.997827291601989,0.995954858920677,0.994503539088435,0.995037837342634
"S8200",0.994768101097644,0.99165448736155,0.993857812040498,0.993764099018842,0.9934922567129,0.994998551691782,0.993932878158348,0.998355980064375,0.998224209607435,0.99921796991588,0.995635106353528,0.99716883392044,1,0.998811967545856,0.992460418363281,0.989836952917465,0.999078851228917,0.99894522698169
"S8201",0.997666808347738,0.994838044573401,0.996701326569486,0.996545623273145,0.996736476505118,0.997974695916954,0.997078652261701,0.999577595584002,0.999262096716823,0.998949218291356,0.998361296794289,0.999153870976301,0.998811967545856,1,0.995412493751193,0.992716316015882,0.99736472874429,0.997557176588156
"S8202",0.998885473777615,0.999758662467999,0.999724166694901,0.999714593377566,0.99937999762602,0.99824803890221,0.998422870256977,0.99705977168606,0.997222095067421,0.994234049629472,0.998627334966362,0.997827291601989,0.992460418363281,0.995412493751193,1,0.999066900127019,0.988972351666091,0.990838155154821
"S8203",0.997196123589105,0.999176731605672,0.998551254462276,0.998349480763611,0.998126851280163,0.996471058153261,0.996655286229791,0.995003370310199,0.995276232298073,0.991599118248746,0.996587506145911,0.995954858920677,0.989836952917465,0.992716316015882,0.999066900127019,1,0.986303011335242,0.988480944855291
"S8204",0.991036088064384,0.988234660685005,0.990562413895112,0.990404103984357,0.990167200321869,0.991347742786494,0.989926738274387,0.996627444623177,0.996330042372441,0.99813823618325,0.992751006986954,0.994503539088435,0.999078851228917,0.99736472874429,0.988972351666091,0.986303011335242,1,0.999702945976377
"S8205",0.992139344893153,0.989991643544904,0.992025255428651,0.992085656395982,0.991376172866611,0.992275997573074,0.990800066267981,0.997405887023044,0.997330895974595,0.99868486675035,0.993721776681063,0.995037837342634,0.99894522698169,0.997557176588156,0.990838155154821,0.988480944855291,0.999702945976377,1
