"","S7371","S7385","S7392","S7397","S7398","S7401","S7406","S7417","S7448","S7578","S7584","S7585","S7593","S7595","S7598","S7615","S7627","S7637","S7652"
"S7371",1,0.973087925966007,0.990999291689662,0.983370211254778,0.965433400713928,0.966270362362588,0.874652047988095,0.971333900230689,0.899252698140879,-0.00718141377993651,0.521197479377474,0.917995790858579,0.904846201475417,0.948083225161528,0.893712026989974,0.970810276047792,0.969724727873187,0.97125248117058,0.884154594944953
"S7385",0.973087925966007,1,0.983021733012798,0.97504899086867,0.981228314047077,0.985141126378406,0.843706567563393,0.975813481894537,0.88293180736521,0.000341102241791169,0.499460659014995,0.911597346024513,0.889493527653428,0.927725703999028,0.891077748614198,0.989111329930921,0.988401798959547,0.981245538245725,0.887011388521461
"S7392",0.990999291689662,0.983021733012798,1,0.993490625131507,0.982869045861994,0.983239750401294,0.89336164749124,0.985511775562761,0.915000192445391,-0.00680123105095242,0.523833141226043,0.93610579493963,0.924713500510296,0.954797094886299,0.912325874362707,0.981422708418201,0.981048853284143,0.974557807137034,0.886220656473279
"S7397",0.983370211254778,0.97504899086867,0.993490625131507,1,0.978217048638332,0.977493660002296,0.924390642592332,0.983325976352523,0.943396272845603,-0.00449864334647627,0.501914151098306,0.935858345320682,0.929768480863627,0.972886392641848,0.910722008811447,0.968156874997955,0.967950881087,0.953476845889999,0.884596438013118
"S7398",0.965433400713928,0.981228314047077,0.982869045861994,0.978217048638332,1,0.998274835910532,0.879604932207955,0.989762722880742,0.913065252546772,-0.0503144514086398,0.464758240400037,0.908654333279669,0.896569304053678,0.931389822028308,0.873502762185902,0.969744501486172,0.969868206123852,0.953915971937293,0.871153755986657
"S7401",0.966270362362588,0.985141126378406,0.983239750401294,0.977493660002296,0.998274835910532,1,0.875959516461544,0.989619815326947,0.913720690758652,-0.041620849743932,0.482148323774016,0.915537656022096,0.900204817806422,0.935525088331067,0.889484002607222,0.973377711847965,0.973492518098537,0.962183689010906,0.874971011071484
"S7406",0.874652047988095,0.843706567563393,0.89336164749124,0.924390642592332,0.879604932207955,0.875959516461544,1,0.918676573561016,0.980136332489491,-0.0287848556518674,0.457832722703931,0.923364624881889,0.940722920703332,0.958938827310754,0.869351001246602,0.854782162894553,0.85727714359827,0.81892994412271,0.836626174528636
"S7417",0.971333900230689,0.975813481894537,0.985511775562761,0.983325976352523,0.989762722880742,0.989619815326947,0.918676573561016,1,0.934185947885552,-0.0796519476306928,0.484612274508118,0.953377381654845,0.945179670414419,0.961967796120979,0.894613063300877,0.978939469897035,0.979485299136583,0.954936542627867,0.919216249642374
"S7448",0.899252698140879,0.88293180736521,0.915000192445391,0.943396272845603,0.913065252546772,0.913720690758652,0.980136332489491,0.934185947885552,1,0.0448853752502164,0.516598501473545,0.918043140826214,0.925043998012436,0.968139293456869,0.911497133388231,0.875680476065593,0.87767323806007,0.864167385194913,0.813809451233979
"S7578",-0.00718141377993651,0.000341102241791169,-0.00680123105095242,-0.00449864334647627,-0.0503144514086398,-0.041620849743932,-0.0287848556518674,-0.0796519476306928,0.0448853752502164,1,0.662738879892623,-0.0816160697186348,-0.0862843131960098,-0.0634010125101377,0.0950099723170254,0.00895508318117486,0.0119348394911616,0.092831546986097,-0.223843894538803
"S7584",0.521197479377474,0.499460659014995,0.523833141226043,0.501914151098306,0.464758240400037,0.482148323774016,0.457832722703931,0.484612274508118,0.516598501473545,0.662738879892623,1,0.570538278597088,0.562293691137178,0.507226321585649,0.622748216503181,0.556115909673099,0.559019596895092,0.612425566228617,0.4422163354596
"S7585",0.917995790858579,0.911597346024513,0.93610579493963,0.935858345320682,0.908654333279669,0.915537656022096,0.923364624881889,0.953377381654845,0.918043140826214,-0.0816160697186348,0.570538278597088,1,0.996352416903434,0.968603290711567,0.929340489145451,0.941361171067212,0.942620206911781,0.915423515918736,0.943248012104757
"S7593",0.904846201475417,0.889493527653428,0.924713500510296,0.929768480863627,0.896569304053678,0.900204817806422,0.940722920703332,0.945179670414419,0.925043998012436,-0.0862843131960098,0.562293691137178,0.996352416903434,1,0.968192619028261,0.911907562642542,0.923394229251848,0.925007276967119,0.889244536890129,0.937605570934019
"S7595",0.948083225161528,0.927725703999028,0.954797094886299,0.972886392641848,0.931389822028308,0.935525088331067,0.958938827310754,0.961967796120979,0.968139293456869,-0.0634010125101377,0.507226321585649,0.968603290711567,0.968192619028261,1,0.930288856125691,0.929763955374791,0.930108968128403,0.909659087002941,0.909267596075963
"S7598",0.893712026989974,0.891077748614198,0.912325874362707,0.910722008811447,0.873502762185902,0.889484002607222,0.869351001246602,0.894613063300877,0.911497133388231,0.0950099723170254,0.622748216503181,0.929340489145451,0.911907562642542,0.930288856125691,1,0.887522465906414,0.888255572391649,0.922517693644755,0.782203417704739
