"","S8284","S8286","S8295","S8298","S8302","S8330","S8341","S8355","S8362","S8379","S8387","S8388","S8390","S8391","S8392","S8433","S8476","S8477","S8478","S8484","S8485","S8486","S8490","S8492","S8493","S8494","S8496"
"S8284",1,1,0.848746774877518,0.848629775433238,0.875710217596408,0.879095893811117,0.861774056592439,0.917212811091055,0.923815414517087,0.797446599955573,0.927732155612741,0.869045093175243,0.908210310668333,0.931015425974792,0.828067640123552,0.93509846275099,0.784111497728703,0.832140726094635,0.838843078038718,0.843512526068588,0.843512526068588,0.869653626794919,0.889515495198002,0.926057261876203,0.926057261876203,0.926057261876203,0.926237370596251
"S8286",1,1,0.848746774877518,0.848629775433238,0.875710217596408,0.879095893811117,0.861774056592439,0.917212811091055,0.923815414517087,0.797446599955573,0.927732155612741,0.869045093175243,0.908210310668333,0.931015425974792,0.828067640123552,0.93509846275099,0.784111497728703,0.832140726094635,0.838843078038718,0.843512526068588,0.843512526068588,0.869653626794919,0.889515495198002,0.926057261876203,0.926057261876203,0.926057261876203,0.926237370596251
"S8295",0.848746774877518,0.848746774877518,1,0.999475735391094,0.936394852083641,0.960273508285764,0.98283079845672,0.945073371466578,0.859301051764566,0.855101657662457,0.85380423316548,0.927040547600303,0.901265193428351,0.918079350119662,0.876925778841764,0.809448441341075,0.814735755562009,0.843715392697316,0.832811225123481,0.731092259559218,0.731092259559218,0.816141012589357,0.830693631165427,0.805490472536372,0.805490472536372,0.805490472536372,0.818845326453263
"S8298",0.848629775433238,0.848629775433238,0.999475735391094,1,0.932902629160741,0.954839878074144,0.979717733681708,0.945967154612986,0.851206871354923,0.845760925427159,0.846999085072361,0.930257332531188,0.903653044106338,0.911098402877984,0.870786170499374,0.801617678231416,0.807434973400403,0.841260553914114,0.824244703243992,0.730804498742896,0.730804498742896,0.820842075490735,0.830112052200538,0.806520342210931,0.806520342210931,0.806520342210931,0.82194844163174
"S8302",0.875710217596408,0.875710217596408,0.936394852083641,0.932902629160741,1,0.925924656999945,0.925450968874472,0.93324048628957,0.852531478793985,0.851086875650555,0.869208299815212,0.875667666756789,0.850154326067761,0.93437744699784,0.84991241058214,0.849208442591356,0.727876911306866,0.827360572956924,0.786163243587812,0.693846945527894,0.693846945527894,0.789928733115786,0.813579683828309,0.782400083378602,0.782400083378602,0.782400083378602,0.809033536778615
"S8330",0.879095893811117,0.879095893811117,0.960273508285764,0.954839878074144,0.925924656999945,1,0.974440914122267,0.952562611610749,0.905200489328511,0.921521593054745,0.886161513147629,0.942635112191105,0.922031539032886,0.957084957179869,0.942858632402136,0.858572314755261,0.884640848213967,0.916895283863694,0.912766543155983,0.811455629892347,0.811455629892347,0.851867199969396,0.886158921420713,0.884365213166332,0.884365213166332,0.884365213166332,0.871342111693874
"S8341",0.861774056592439,0.861774056592439,0.98283079845672,0.979717733681708,0.925450968874472,0.974440914122267,1,0.956374610312639,0.860503497962816,0.87397090797553,0.834583282358721,0.906941556362289,0.904028058807945,0.916098465819471,0.908835722070643,0.806875510764545,0.835551566538675,0.871907065779589,0.846464662252055,0.780915392505343,0.780915392505343,0.840302205180058,0.858749265314402,0.820516620058132,0.820516620058132,0.820516620058132,0.824824985344073
"S8355",0.917212811091055,0.917212811091055,0.945073371466578,0.945967154612986,0.93324048628957,0.952562611610749,0.956374610312639,1,0.851649938930528,0.880625361685985,0.83795749233191,0.923882944741773,0.923568194667894,0.911534903892019,0.932758257753145,0.80949448140954,0.838682986154202,0.919119679082393,0.855788506021615,0.817470673220168,0.817470673220168,0.936551999973414,0.892435683815876,0.88772930803769,0.88772930803769,0.88772930803769,0.889859584851971
"S8362",0.923815414517087,0.923815414517087,0.859301051764566,0.851206871354923,0.852531478793985,0.905200489328511,0.860503497962816,0.851649938930528,1,0.890510513594764,0.983508341003903,0.867499125690758,0.901059484815534,0.9709390482055,0.866662704234108,0.959547078150225,0.881658615416097,0.837542342053512,0.933316587836381,0.830047785563616,0.830047785563616,0.788317118293039,0.881432327156396,0.899189471731826,0.899189471731826,0.899189471731826,0.885426235090771
"S8379",0.797446599955573,0.797446599955573,0.855101657662457,0.845760925427159,0.851086875650555,0.921521593054745,0.87397090797553,0.880625361685985,0.890510513594764,1,0.84169739182742,0.864771573951377,0.868021101250545,0.904772987861898,0.979651952116068,0.793567627863384,0.943720414437642,0.954029193809543,0.959261923869657,0.802914248805972,0.802914248805972,0.860077195867601,0.85800356853092,0.858129322408069,0.858129322408069,0.858129322408069,0.816146107155284
