"","S1095","S1657","S2075","S4061","S4714","S5118","S522","S5934","S8253"
"S1095",1,-0.20683266457591,0.0846081761607757,0.222245957200484,-0.314070737864098,0.72071149409959,0.114627136720879,0.0242140489989505,0.000987399699805707
"S1657",-0.20683266457591,1,0.807751088762227,0.289668254308749,-0.67144890328453,-0.272614044314304,-0.0558127253090203,0.197605188513533,-0.271973290661799
"S2075",0.0846081761607757,0.807751088762227,1,0.623401154175806,-0.697390012608564,-0.0585022889370674,0.348788437587404,0.329239057339385,-0.371226437270351
"S4061",0.222245957200484,0.289668254308749,0.623401154175806,1,-0.454287030304712,0.0792791836293429,0.591726268599048,-0.058777703406033,0.0154198860052
"S4714",-0.314070737864098,-0.67144890328453,-0.697390012608564,-0.454287030304712,1,-0.0990694986066645,-0.212893908960122,0.115568196174293,0.253627903483012
"S5118",0.72071149409959,-0.272614044314304,-0.0585022889370674,0.0792791836293429,-0.0990694986066645,1,0.0911735754777086,0.231579505817002,0.364851448635672
"S522",0.114627136720879,-0.0558127253090203,0.348788437587404,0.591726268599048,-0.212893908960122,0.0911735754777086,1,0.323240996930115,-0.231462330210139
"S5934",0.0242140489989505,0.197605188513533,0.329239057339385,-0.058777703406033,0.115568196174293,0.231579505817002,0.323240996930115,1,0.0127820463816336
"S8253",0.000987399699805707,-0.271973290661799,-0.371226437270351,0.0154198860052,0.253627903483012,0.364851448635672,-0.231462330210139,0.0127820463816336,1
