"","basin_ID","Env_Var","Country","Correlation","Site_ID1","Site_ID2"
"S8345.S8338.1","2080030160","clim_min_raw","SWE","0.999877286663383","S8345","S8338"
"S8346.S8338.1","2080030160","clim_min_raw","SWE","0.999585602222893","S8346","S8338"
"S8347.S8338.1","2080030160","clim_min_raw","SWE","0.999893361582783","S8347","S8338"
"S8354.S8338.1","2080030160","clim_min_raw","SWE","0.999777184192537","S8354","S8338"
"S8356.S8338.1","2080030160","clim_min_raw","SWE","0.999788753033672","S8356","S8338"
"S8370.S8338.1","2080030160","clim_min_raw","SWE","0.99978858102183","S8370","S8338"
"S8383.S8338.1","2080030160","clim_min_raw","SWE","0.999172717147438","S8383","S8338"
"S8346.S8345.1","2080030160","clim_min_raw","SWE","0.99939644289574","S8346","S8345"
"S8347.S8345.1","2080030160","clim_min_raw","SWE","0.999971297238349","S8347","S8345"
"S8354.S8345.1","2080030160","clim_min_raw","SWE","0.999814848624421","S8354","S8345"
"S8356.S8345.1","2080030160","clim_min_raw","SWE","0.999875475585099","S8356","S8345"
"S8370.S8345.1","2080030160","clim_min_raw","SWE","0.999879132332104","S8370","S8345"
"S8383.S8345.1","2080030160","clim_min_raw","SWE","0.999463276494478","S8383","S8345"
"S8347.S8346.1","2080030160","clim_min_raw","SWE","0.999401036472497","S8347","S8346"
"S8354.S8346.1","2080030160","clim_min_raw","SWE","0.99963060305303","S8354","S8346"
"S8356.S8346.1","2080030160","clim_min_raw","SWE","0.999512347302554","S8356","S8346"
"S8370.S8346.1","2080030160","clim_min_raw","SWE","0.99917016565103","S8370","S8346"
"S8383.S8346.1","2080030160","clim_min_raw","SWE","0.998370929513589","S8383","S8346"
"S8354.S8347.1","2080030160","clim_min_raw","SWE","0.999770256637952","S8354","S8347"
"S8356.S8347.1","2080030160","clim_min_raw","SWE","0.999803880886321","S8356","S8347"
"S8370.S8347.1","2080030160","clim_min_raw","SWE","0.999877384924235","S8370","S8347"
"S8383.S8347.1","2080030160","clim_min_raw","SWE","0.999431306639965","S8383","S8347"
"S8356.S8354.1","2080030160","clim_min_raw","SWE","0.999952141116145","S8356","S8354"
"S8370.S8354.1","2080030160","clim_min_raw","SWE","0.999774664454201","S8370","S8354"
"S8383.S8354.1","2080030160","clim_min_raw","SWE","0.999407986907953","S8383","S8354"
"S8370.S8356.1","2080030160","clim_min_raw","SWE","0.999821036269637","S8370","S8356"
"S8383.S8356.1","2080030160","clim_min_raw","SWE","0.999483817593531","S8383","S8356"
"S8383.S8370.1","2080030160","clim_min_raw","SWE","0.999715003280513","S8383","S8370"
"S7850.S7831.2","2080030160","clim_mean_raw","SWE","0.99996805994014","S7850","S7831"
"S7878.S7831.2","2080030160","clim_mean_raw","SWE","0.999917250223379","S7878","S7831"
"S7935.S7831.2","2080030160","clim_mean_raw","SWE","0.999800803855513","S7935","S7831"
"S7987.S7831.2","2080030160","clim_mean_raw","SWE","0.99970406669322","S7987","S7831"
"S8057.S7831.2","2080030160","clim_mean_raw","SWE","0.999293443002467","S8057","S7831"
"S8064.S7831.2","2080030160","clim_mean_raw","SWE","0.999043946912587","S8064","S7831"
"S8079.S7831.2","2080030160","clim_mean_raw","SWE","0.999053910680579","S8079","S7831"
"S8081.S7831.2","2080030160","clim_mean_raw","SWE","0.998767647457563","S8081","S7831"
"S8084.S7831.2","2080030160","clim_mean_raw","SWE","0.998917595773525","S8084","S7831"
"S8143.S7831.2","2080030160","clim_mean_raw","SWE","0.997977162662267","S8143","S7831"
"S8146.S7831.2","2080030160","clim_mean_raw","SWE","0.998697770209157","S8146","S7831"
"S8174.S7831.2","2080030160","clim_mean_raw","SWE","0.997710958762165","S8174","S7831"
"S8177.S7831.2","2080030160","clim_mean_raw","SWE","0.995395698655756","S8177","S7831"
"S8180.S7831.2","2080030160","clim_mean_raw","SWE","0.996951641899636","S8180","S7831"
"S8261.S7831.2","2080030160","clim_mean_raw","SWE","0.99102657405342","S8261","S7831"
"S8272.S7831.2","2080030160","clim_mean_raw","SWE","0.990618459341986","S8272","S7831"
"S8289.S7831.2","2080030160","clim_mean_raw","SWE","0.991394686174076","S8289","S7831"
"S8321.S7831.2","2080030160","clim_mean_raw","SWE","0.990382616246565","S8321","S7831"
"S8329.S7831.2","2080030160","clim_mean_raw","SWE","0.989533683705842","S8329","S7831"
"S8335.S7831.2","2080030160","clim_mean_raw","SWE","0.98965337029573","S8335","S7831"
"S8337.S7831.2","2080030160","clim_mean_raw","SWE","0.98965337029573","S8337","S7831"
"S8338.S7831.2","2080030160","clim_mean_raw","SWE","0.987490013739904","S8338","S7831"
"S8345.S7831.2","2080030160","clim_mean_raw","SWE","0.986833427385534","S8345","S7831"
"S8346.S7831.2","2080030160","clim_mean_raw","SWE","0.98911729686491","S8346","S7831"
"S8347.S7831.2","2080030160","clim_mean_raw","SWE","0.986637884370521","S8347","S7831"
"S8354.S7831.2","2080030160","clim_mean_raw","SWE","0.986047068370413","S8354","S7831"
"S8356.S7831.2","2080030160","clim_mean_raw","SWE","0.98558555146538","S8356","S7831"
"S8370.S7831.2","2080030160","clim_mean_raw","SWE","0.98543433713793","S8370","S7831"
"S8383.S7831.2","2080030160","clim_mean_raw","SWE","0.982863397576749","S8383","S7831"
"S7878.S7850.2","2080030160","clim_mean_raw","SWE","0.999907647208888","S7878","S7850"
"S7935.S7850.2","2080030160","clim_mean_raw","SWE","0.999798568461339","S7935","S7850"
"S7987.S7850.2","2080030160","clim_mean_raw","SWE","0.9997044622455","S7987","S7850"
"S8057.S7850.2","2080030160","clim_mean_raw","SWE","0.999300569011354","S8057","S7850"
"S8064.S7850.2","2080030160","clim_mean_raw","SWE","0.999079606098815","S8064","S7850"
"S8079.S7850.2","2080030160","clim_mean_raw","SWE","0.999024845263891","S8079","S7850"
"S8081.S7850.2","2080030160","clim_mean_raw","SWE","0.998774944570258","S8081","S7850"
"S8084.S7850.2","2080030160","clim_mean_raw","SWE","0.998875273678262","S8084","S7850"
"S8143.S7850.2","2080030160","clim_mean_raw","SWE","0.998008650652118","S8143","S7850"
"S8146.S7850.2","2080030160","clim_mean_raw","SWE","0.998671317236882","S8146","S7850"
"S8174.S7850.2","2080030160","clim_mean_raw","SWE","0.9976536289937","S8174","S7850"
"S8177.S7850.2","2080030160","clim_mean_raw","SWE","0.995432246049166","S8177","S7850"
"S8180.S7850.2","2080030160","clim_mean_raw","SWE","0.996910124900028","S8180","S7850"
"S8261.S7850.2","2080030160","clim_mean_raw","SWE","0.99103875608616","S8261","S7850"
"S8272.S7850.2","2080030160","clim_mean_raw","SWE","0.99065573752544","S8272","S7850"
"S8289.S7850.2","2080030160","clim_mean_raw","SWE","0.991354526449156","S8289","S7850"
"S8321.S7850.2","2080030160","clim_mean_raw","SWE","0.990376586287024","S8321","S7850"
"S8329.S7850.2","2080030160","clim_mean_raw","SWE","0.989526281170049","S8329","S7850"
"S8335.S7850.2","2080030160","clim_mean_raw","SWE","0.989672069144896","S8335","S7850"
"S8337.S7850.2","2080030160","clim_mean_raw","SWE","0.989672069144896","S8337","S7850"
"S8338.S7850.2","2080030160","clim_mean_raw","SWE","0.987528078852325","S8338","S7850"
"S8345.S7850.2","2080030160","clim_mean_raw","SWE","0.986905718337444","S8345","S7850"
"S8346.S7850.2","2080030160","clim_mean_raw","SWE","0.989155756030508","S8346","S7850"
"S8347.S7850.2","2080030160","clim_mean_raw","SWE","0.986711962839131","S8347","S7850"
"S8354.S7850.2","2080030160","clim_mean_raw","SWE","0.986044802603667","S8354","S7850"
"S8356.S7850.2","2080030160","clim_mean_raw","SWE","0.985610750307769","S8356","S7850"
"S8370.S7850.2","2080030160","clim_mean_raw","SWE","0.985451224389923","S8370","S7850"
"S8383.S7850.2","2080030160","clim_mean_raw","SWE","0.982862783667115","S8383","S7850"
"S7935.S7878.2","2080030160","clim_mean_raw","SWE","0.999938470150737","S7935","S7878"
"S7987.S7878.2","2080030160","clim_mean_raw","SWE","0.999922728312608","S7987","S7878"
"S8057.S7878.2","2080030160","clim_mean_raw","SWE","0.999606343774571","S8057","S7878"
"S8064.S7878.2","2080030160","clim_mean_raw","SWE","0.999456212564558","S8064","S7878"
"S8079.S7878.2","2080030160","clim_mean_raw","SWE","0.999360295245438","S8079","S7878"
"S8081.S7878.2","2080030160","clim_mean_raw","SWE","0.999204896058903","S8081","S7878"
"S8084.S7878.2","2080030160","clim_mean_raw","SWE","0.999249976203116","S8084","S7878"
"S8143.S7878.2","2080030160","clim_mean_raw","SWE","0.99853998366211","S8143","S7878"
"S8146.S7878.2","2080030160","clim_mean_raw","SWE","0.999057290784566","S8146","S7878"
"S8174.S7878.2","2080030160","clim_mean_raw","SWE","0.998074544440027","S8174","S7878"
"S8177.S7878.2","2080030160","clim_mean_raw","SWE","0.996013228255409","S8177","S7878"
"S8180.S7878.2","2080030160","clim_mean_raw","SWE","0.997346329906456","S8180","S7878"
"S8261.S7878.2","2080030160","clim_mean_raw","SWE","0.9915056779056","S8261","S7878"
"S8272.S7878.2","2080030160","clim_mean_raw","SWE","0.991071658880652","S8272","S7878"
"S8289.S7878.2","2080030160","clim_mean_raw","SWE","0.991764272121049","S8289","S7878"
"S8321.S7878.2","2080030160","clim_mean_raw","SWE","0.990809802095123","S8321","S7878"
"S8329.S7878.2","2080030160","clim_mean_raw","SWE","0.989984119505873","S8329","S7878"
"S8335.S7878.2","2080030160","clim_mean_raw","SWE","0.990001490292959","S8335","S7878"
"S8337.S7878.2","2080030160","clim_mean_raw","SWE","0.990001490292959","S8337","S7878"
"S8338.S7878.2","2080030160","clim_mean_raw","SWE","0.987923632399182","S8338","S7878"
"S8345.S7878.2","2080030160","clim_mean_raw","SWE","0.987208818020516","S8345","S7878"
"S8346.S7878.2","2080030160","clim_mean_raw","SWE","0.989470085915729","S8346","S7878"
"S8347.S7878.2","2080030160","clim_mean_raw","SWE","0.987003214209435","S8347","S7878"
"S8354.S7878.2","2080030160","clim_mean_raw","SWE","0.98645113701245","S8354","S7878"
"S8356.S7878.2","2080030160","clim_mean_raw","SWE","0.986021245057435","S8356","S7878"
"S8370.S7878.2","2080030160","clim_mean_raw","SWE","0.985836027328492","S8370","S7878"
"S8383.S7878.2","2080030160","clim_mean_raw","SWE","0.983159632204118","S8383","S7878"
"S7987.S7935.2","2080030160","clim_mean_raw","SWE","0.999921742631011","S7987","S7935"
"S8057.S7935.2","2080030160","clim_mean_raw","SWE","0.999559844272173","S8057","S7935"
"S8064.S7935.2","2080030160","clim_mean_raw","SWE","0.999459376806558","S8064","S7935"
"S8079.S7935.2","2080030160","clim_mean_raw","SWE","0.999214360398464","S8079","S7935"
"S8081.S7935.2","2080030160","clim_mean_raw","SWE","0.999262212850683","S8081","S7935"
"S8084.S7935.2","2080030160","clim_mean_raw","SWE","0.999120312703285","S8084","S7935"
"S8143.S7935.2","2080030160","clim_mean_raw","SWE","0.998590345987892","S8143","S7935"
"S8146.S7935.2","2080030160","clim_mean_raw","SWE","0.998924778346833","S8146","S7935"
"S8174.S7935.2","2080030160","clim_mean_raw","SWE","0.997871003695557","S8174","S7935"
"S8177.S7935.2","2080030160","clim_mean_raw","SWE","0.995982153917867","S8177","S7935"
"S8180.S7935.2","2080030160","clim_mean_raw","SWE","0.997078298405039","S8180","S7935"
"S8261.S7935.2","2080030160","clim_mean_raw","SWE","0.991207484007967","S8261","S7935"
"S8272.S7935.2","2080030160","clim_mean_raw","SWE","0.990796946402944","S8272","S7935"
"S8289.S7935.2","2080030160","clim_mean_raw","SWE","0.991264967683034","S8289","S7935"
"S8321.S7935.2","2080030160","clim_mean_raw","SWE","0.990374021965682","S8321","S7935"
"S8329.S7935.2","2080030160","clim_mean_raw","SWE","0.989633819599811","S8329","S7935"
"S8335.S7935.2","2080030160","clim_mean_raw","SWE","0.989569346849194","S8335","S7935"
"S8337.S7935.2","2080030160","clim_mean_raw","SWE","0.989569346849194","S8337","S7935"
"S8338.S7935.2","2080030160","clim_mean_raw","SWE","0.987569653038096","S8338","S7935"
"S8345.S7935.2","2080030160","clim_mean_raw","SWE","0.986817069810556","S8345","S7935"
"S8346.S7935.2","2080030160","clim_mean_raw","SWE","0.989062010806683","S8346","S7935"
"S8347.S7935.2","2080030160","clim_mean_raw","SWE","0.986634428656471","S8347","S7935"
"S8354.S7935.2","2080030160","clim_mean_raw","SWE","0.986002583445241","S8354","S7935"
"S8356.S7935.2","2080030160","clim_mean_raw","SWE","0.985577456381388","S8356","S7935"
"S8370.S7935.2","2080030160","clim_mean_raw","SWE","0.985404920242884","S8370","S7935"
"S8383.S7935.2","2080030160","clim_mean_raw","SWE","0.982605992810548","S8383","S7935"
"S8057.S7987.2","2080030160","clim_mean_raw","SWE","0.999800560535591","S8057","S7987"
"S8064.S7987.2","2080030160","clim_mean_raw","SWE","0.999725123608103","S8064","S7987"
"S8079.S7987.2","2080030160","clim_mean_raw","SWE","0.999547262544918","S8079","S7987"
"S8081.S7987.2","2080030160","clim_mean_raw","SWE","0.999505942985116","S8081","S7987"
"S8084.S7987.2","2080030160","clim_mean_raw","SWE","0.999494948206192","S8084","S7987"
"S8143.S7987.2","2080030160","clim_mean_raw","SWE","0.998909058708299","S8143","S7987"
"S8146.S7987.2","2080030160","clim_mean_raw","SWE","0.999333021077726","S8146","S7987"
"S8174.S7987.2","2080030160","clim_mean_raw","SWE","0.998426836417359","S8174","S7987"
"S8177.S7987.2","2080030160","clim_mean_raw","SWE","0.996544316809679","S8177","S7987"
"S8180.S7987.2","2080030160","clim_mean_raw","SWE","0.997745916617351","S8180","S7987"
"S8261.S7987.2","2080030160","clim_mean_raw","SWE","0.992144095782193","S8261","S7987"
"S8272.S7987.2","2080030160","clim_mean_raw","SWE","0.99168705124277","S8272","S7987"
"S8289.S7987.2","2080030160","clim_mean_raw","SWE","0.992328933842749","S8289","S7987"
"S8321.S7987.2","2080030160","clim_mean_raw","SWE","0.991422044904637","S8321","S7987"
"S8329.S7987.2","2080030160","clim_mean_raw","SWE","0.990655613634195","S8329","S7987"
"S8335.S7987.2","2080030160","clim_mean_raw","SWE","0.990565612477623","S8335","S7987"
"S8337.S7987.2","2080030160","clim_mean_raw","SWE","0.990565612477623","S8337","S7987"
"S8338.S7987.2","2080030160","clim_mean_raw","SWE","0.98862899274056","S8338","S7987"
"S8345.S7987.2","2080030160","clim_mean_raw","SWE","0.987846372413624","S8345","S7987"
"S8346.S7987.2","2080030160","clim_mean_raw","SWE","0.990057358352916","S8346","S7987"
"S8347.S7987.2","2080030160","clim_mean_raw","SWE","0.987596536546536","S8347","S7987"
"S8354.S7987.2","2080030160","clim_mean_raw","SWE","0.987135281089657","S8354","S7987"
"S8356.S7987.2","2080030160","clim_mean_raw","SWE","0.986757742687789","S8356","S7987"
"S8370.S7987.2","2080030160","clim_mean_raw","SWE","0.986510655667615","S8370","S7987"
"S8383.S7987.2","2080030160","clim_mean_raw","SWE","0.983787988624013","S8383","S7987"
"S8064.S8057.2","2080030160","clim_mean_raw","SWE","0.999888799424399","S8064","S8057"
"S8079.S8057.2","2080030160","clim_mean_raw","SWE","0.999896972856485","S8079","S8057"
"S8081.S8057.2","2080030160","clim_mean_raw","SWE","0.999726113933275","S8081","S8057"
"S8084.S8057.2","2080030160","clim_mean_raw","SWE","0.999868165019348","S8084","S8057"
"S8143.S8057.2","2080030160","clim_mean_raw","SWE","0.999290038437244","S8143","S8057"
"S8146.S8057.2","2080030160","clim_mean_raw","SWE","0.999799488115742","S8146","S8057"
"S8174.S8057.2","2080030160","clim_mean_raw","SWE","0.999269075759534","S8174","S8057"
"S8177.S8057.2","2080030160","clim_mean_raw","SWE","0.997708655568814","S8177","S8057"
"S8180.S8057.2","2080030160","clim_mean_raw","SWE","0.998818374418266","S8180","S8057"
"S8261.S8057.2","2080030160","clim_mean_raw","SWE","0.994216403090048","S8261","S8057"
"S8272.S8057.2","2080030160","clim_mean_raw","SWE","0.993792950485019","S8272","S8057"
"S8289.S8057.2","2080030160","clim_mean_raw","SWE","0.99437943842752","S8289","S8057"
"S8321.S8057.2","2080030160","clim_mean_raw","SWE","0.993628393749418","S8321","S8057"
"S8329.S8057.2","2080030160","clim_mean_raw","SWE","0.99295641001672","S8329","S8057"
"S8335.S8057.2","2080030160","clim_mean_raw","SWE","0.992827761118363","S8335","S8057"
"S8337.S8057.2","2080030160","clim_mean_raw","SWE","0.992827761118363","S8337","S8057"
"S8338.S8057.2","2080030160","clim_mean_raw","SWE","0.991115735629416","S8338","S8057"
"S8345.S8057.2","2080030160","clim_mean_raw","SWE","0.990368640729986","S8345","S8057"
"S8346.S8057.2","2080030160","clim_mean_raw","SWE","0.99238974390331","S8346","S8057"
"S8347.S8057.2","2080030160","clim_mean_raw","SWE","0.990113607825852","S8347","S8057"
"S8354.S8057.2","2080030160","clim_mean_raw","SWE","0.989828802024746","S8354","S8057"
"S8356.S8057.2","2080030160","clim_mean_raw","SWE","0.989472052281254","S8356","S8057"
"S8370.S8057.2","2080030160","clim_mean_raw","SWE","0.989266109146705","S8370","S8057"
"S8383.S8057.2","2080030160","clim_mean_raw","SWE","0.986791816553593","S8383","S8057"
"S8079.S8064.2","2080030160","clim_mean_raw","SWE","0.999795885106828","S8079","S8064"
"S8081.S8064.2","2080030160","clim_mean_raw","SWE","0.999904601414624","S8081","S8064"
"S8084.S8064.2","2080030160","clim_mean_raw","SWE","0.999752918767605","S8084","S8064"
"S8143.S8064.2","2080030160","clim_mean_raw","SWE","0.999631069145746","S8143","S8064"
"S8146.S8064.2","2080030160","clim_mean_raw","SWE","0.999759916682433","S8146","S8064"
"S8174.S8064.2","2080030160","clim_mean_raw","SWE","0.99915826560777","S8174","S8064"
"S8177.S8064.2","2080030160","clim_mean_raw","SWE","0.998003449392369","S8177","S8064"
"S8180.S8064.2","2080030160","clim_mean_raw","SWE","0.998670352341054","S8180","S8064"
"S8261.S8064.2","2080030160","clim_mean_raw","SWE","0.994169327738592","S8261","S8064"
"S8272.S8064.2","2080030160","clim_mean_raw","SWE","0.99368760662296","S8272","S8064"
"S8289.S8064.2","2080030160","clim_mean_raw","SWE","0.993997227237907","S8289","S8064"
"S8321.S8064.2","2080030160","clim_mean_raw","SWE","0.993414861903179","S8321","S8064"
"S8329.S8064.2","2080030160","clim_mean_raw","SWE","0.992722856286588","S8329","S8064"
"S8335.S8064.2","2080030160","clim_mean_raw","SWE","0.992588424580256","S8335","S8064"
"S8337.S8064.2","2080030160","clim_mean_raw","SWE","0.992588424580256","S8337","S8064"
"S8338.S8064.2","2080030160","clim_mean_raw","SWE","0.99100635460878","S8338","S8064"
"S8345.S8064.2","2080030160","clim_mean_raw","SWE","0.990237424603472","S8345","S8064"
"S8346.S8064.2","2080030160","clim_mean_raw","SWE","0.992110626959929","S8346","S8064"
"S8347.S8064.2","2080030160","clim_mean_raw","SWE","0.990032776515085","S8347","S8064"
"S8354.S8064.2","2080030160","clim_mean_raw","SWE","0.989575781516635","S8354","S8064"
"S8356.S8064.2","2080030160","clim_mean_raw","SWE","0.989280059948014","S8356","S8064"
"S8370.S8064.2","2080030160","clim_mean_raw","SWE","0.989057079193068","S8370","S8064"
"S8383.S8064.2","2080030160","clim_mean_raw","SWE","0.986471689752901","S8383","S8064"
"S8081.S8079.2","2080030160","clim_mean_raw","SWE","0.999685228497391","S8081","S8079"
"S8084.S8079.2","2080030160","clim_mean_raw","SWE","0.999960213078376","S8084","S8079"
"S8143.S8079.2","2080030160","clim_mean_raw","SWE","0.999374290482249","S8143","S8079"
"S8146.S8079.2","2080030160","clim_mean_raw","SWE","0.99994611764658","S8146","S8079"
"S8174.S8079.2","2080030160","clim_mean_raw","SWE","0.999602000494804","S8174","S8079"
"S8177.S8079.2","2080030160","clim_mean_raw","SWE","0.998100570939619","S8177","S8079"
"S8180.S8079.2","2080030160","clim_mean_raw","SWE","0.999192397394407","S8180","S8079"
"S8261.S8079.2","2080030160","clim_mean_raw","SWE","0.995035186789206","S8261","S8079"
"S8272.S8079.2","2080030160","clim_mean_raw","SWE","0.994562535338125","S8272","S8079"
"S8289.S8079.2","2080030160","clim_mean_raw","SWE","0.995183330294777","S8289","S8079"
"S8321.S8079.2","2080030160","clim_mean_raw","SWE","0.994533550988926","S8321","S8079"
"S8329.S8079.2","2080030160","clim_mean_raw","SWE","0.993804459316388","S8329","S8079"
"S8335.S8079.2","2080030160","clim_mean_raw","SWE","0.993724871150448","S8335","S8079"
"S8337.S8079.2","2080030160","clim_mean_raw","SWE","0.993724871150448","S8337","S8079"
"S8338.S8079.2","2080030160","clim_mean_raw","SWE","0.992067961009046","S8338","S8079"
"S8345.S8079.2","2080030160","clim_mean_raw","SWE","0.991342162752629","S8345","S8079"
"S8346.S8079.2","2080030160","clim_mean_raw","SWE","0.99328446326459","S8346","S8079"
"S8347.S8079.2","2080030160","clim_mean_raw","SWE","0.991093142444941","S8347","S8079"
"S8354.S8079.2","2080030160","clim_mean_raw","SWE","0.99094573304402","S8354","S8079"
"S8356.S8079.2","2080030160","clim_mean_raw","SWE","0.990584349442992","S8356","S8079"
"S8370.S8079.2","2080030160","clim_mean_raw","SWE","0.990361466194097","S8370","S8079"
"S8383.S8079.2","2080030160","clim_mean_raw","SWE","0.988096581937975","S8383","S8079"
"S8084.S8081.2","2080030160","clim_mean_raw","SWE","0.999585445154303","S8084","S8081"
"S8143.S8081.2","2080030160","clim_mean_raw","SWE","0.999853170307473","S8143","S8081"
"S8146.S8081.2","2080030160","clim_mean_raw","SWE","0.999669671360613","S8146","S8081"
"S8174.S8081.2","2080030160","clim_mean_raw","SWE","0.999158250689021","S8174","S8081"
"S8177.S8081.2","2080030160","clim_mean_raw","SWE","0.998506007166832","S8177","S8081"
"S8180.S8081.2","2080030160","clim_mean_raw","SWE","0.998692252247626","S8180","S8081"
"S8261.S8081.2","2080030160","clim_mean_raw","SWE","0.994655408256299","S8261","S8081"
"S8272.S8081.2","2080030160","clim_mean_raw","SWE","0.994197848657438","S8272","S8081"
"S8289.S8081.2","2080030160","clim_mean_raw","SWE","0.994275119737179","S8289","S8081"
"S8321.S8081.2","2080030160","clim_mean_raw","SWE","0.993811178933806","S8321","S8081"
"S8329.S8081.2","2080030160","clim_mean_raw","SWE","0.993202917005878","S8329","S8081"
"S8335.S8081.2","2080030160","clim_mean_raw","SWE","0.993024048243699","S8335","S8081"
"S8337.S8081.2","2080030160","clim_mean_raw","SWE","0.993024048243699","S8337","S8081"
"S8338.S8081.2","2080030160","clim_mean_raw","SWE","0.991600234419058","S8338","S8081"
"S8345.S8081.2","2080030160","clim_mean_raw","SWE","0.990891023876922","S8345","S8081"
"S8346.S8081.2","2080030160","clim_mean_raw","SWE","0.992579329984274","S8346","S8081"
"S8347.S8081.2","2080030160","clim_mean_raw","SWE","0.990756087367195","S8347","S8081"
"S8354.S8081.2","2080030160","clim_mean_raw","SWE","0.990205667162524","S8354","S8081"
"S8356.S8081.2","2080030160","clim_mean_raw","SWE","0.989921192042173","S8356","S8081"
"S8370.S8081.2","2080030160","clim_mean_raw","SWE","0.989718327421724","S8370","S8081"
"S8383.S8081.2","2080030160","clim_mean_raw","SWE","0.987126555314185","S8383","S8081"
"S8143.S8084.2","2080030160","clim_mean_raw","SWE","0.999208884632344","S8143","S8084"
"S8146.S8084.2","2080030160","clim_mean_raw","SWE","0.999954376483547","S8146","S8084"
"S8174.S8084.2","2080030160","clim_mean_raw","SWE","0.999637587709978","S8174","S8084"
"S8177.S8084.2","2080030160","clim_mean_raw","SWE","0.997894681565281","S8177","S8084"
"S8180.S8084.2","2080030160","clim_mean_raw","SWE","0.999201804552138","S8180","S8084"
"S8261.S8084.2","2080030160","clim_mean_raw","SWE","0.994988880080101","S8261","S8084"
"S8272.S8084.2","2080030160","clim_mean_raw","SWE","0.994484676154336","S8272","S8084"
"S8289.S8084.2","2080030160","clim_mean_raw","SWE","0.995175504558834","S8289","S8084"
"S8321.S8084.2","2080030160","clim_mean_raw","SWE","0.994510319728383","S8321","S8084"
"S8329.S8084.2","2080030160","clim_mean_raw","SWE","0.993787514089295","S8329","S8084"
"S8335.S8084.2","2080030160","clim_mean_raw","SWE","0.993668212776017","S8335","S8084"
"S8337.S8084.2","2080030160","clim_mean_raw","SWE","0.993668212776017","S8337","S8084"
"S8338.S8084.2","2080030160","clim_mean_raw","SWE","0.992025417060007","S8338","S8084"
"S8345.S8084.2","2080030160","clim_mean_raw","SWE","0.991212136581294","S8345","S8084"
"S8346.S8084.2","2080030160","clim_mean_raw","SWE","0.993228076366815","S8346","S8084"
"S8347.S8084.2","2080030160","clim_mean_raw","SWE","0.990899470139146","S8347","S8084"
"S8354.S8084.2","2080030160","clim_mean_raw","SWE","0.990893503458889","S8354","S8084"
"S8356.S8084.2","2080030160","clim_mean_raw","SWE","0.990543107238036","S8356","S8084"
"S8370.S8084.2","2080030160","clim_mean_raw","SWE","0.99027281247021","S8370","S8084"
"S8383.S8084.2","2080030160","clim_mean_raw","SWE","0.988036113596325","S8383","S8084"
"S8146.S8143.2","2080030160","clim_mean_raw","SWE","0.999405316318597","S8146","S8143"
"S8174.S8143.2","2080030160","clim_mean_raw","SWE","0.998995171889346","S8174","S8143"
"S8177.S8143.2","2080030160","clim_mean_raw","SWE","0.999000840994499","S8177","S8143"
"S8180.S8143.2","2080030160","clim_mean_raw","SWE","0.998606475858465","S8180","S8143"
"S8261.S8143.2","2080030160","clim_mean_raw","SWE","0.995148844304837","S8261","S8143"
"S8272.S8143.2","2080030160","clim_mean_raw","SWE","0.994689042331442","S8272","S8143"
"S8289.S8143.2","2080030160","clim_mean_raw","SWE","0.994467817312589","S8289","S8143"
"S8321.S8143.2","2080030160","clim_mean_raw","SWE","0.994228921221082","S8321","S8143"
"S8329.S8143.2","2080030160","clim_mean_raw","SWE","0.993627693930988","S8329","S8143"
"S8335.S8143.2","2080030160","clim_mean_raw","SWE","0.993445729292815","S8335","S8143"
"S8337.S8143.2","2080030160","clim_mean_raw","SWE","0.993445729292815","S8337","S8143"
"S8338.S8143.2","2080030160","clim_mean_raw","SWE","0.992179993307655","S8338","S8143"
"S8345.S8143.2","2080030160","clim_mean_raw","SWE","0.991532519508553","S8345","S8143"
"S8346.S8143.2","2080030160","clim_mean_raw","SWE","0.992998177550977","S8346","S8143"
"S8347.S8143.2","2080030160","clim_mean_raw","SWE","0.991490093470867","S8347","S8143"
"S8354.S8143.2","2080030160","clim_mean_raw","SWE","0.990826273842141","S8354","S8143"
"S8356.S8143.2","2080030160","clim_mean_raw","SWE","0.99057200125683","S8356","S8143"
"S8370.S8143.2","2080030160","clim_mean_raw","SWE","0.990401954724971","S8370","S8143"
"S8383.S8143.2","2080030160","clim_mean_raw","SWE","0.987829443838536","S8383","S8143"
"S8174.S8146.2","2080030160","clim_mean_raw","SWE","0.999773477192618","S8174","S8146"
"S8177.S8146.2","2080030160","clim_mean_raw","SWE","0.998352401837225","S8177","S8146"
"S8180.S8146.2","2080030160","clim_mean_raw","SWE","0.999415805078051","S8180","S8146"
"S8261.S8146.2","2080030160","clim_mean_raw","SWE","0.995583551951256","S8261","S8146"
"S8272.S8146.2","2080030160","clim_mean_raw","SWE","0.995053431847449","S8272","S8146"
"S8289.S8146.2","2080030160","clim_mean_raw","SWE","0.995619296127654","S8289","S8146"
"S8321.S8146.2","2080030160","clim_mean_raw","SWE","0.995075865347099","S8321","S8146"
"S8329.S8146.2","2080030160","clim_mean_raw","SWE","0.994368752593835","S8329","S8146"
"S8335.S8146.2","2080030160","clim_mean_raw","SWE","0.994263655355439","S8335","S8146"
"S8337.S8146.2","2080030160","clim_mean_raw","SWE","0.994263655355439","S8337","S8146"
"S8338.S8146.2","2080030160","clim_mean_raw","SWE","0.992768715973305","S8338","S8146"
"S8345.S8146.2","2080030160","clim_mean_raw","SWE","0.99199266438635","S8345","S8146"
