"SiteID","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013"
"S1468",-0.0863636363636342,-0.0363636363636362,-0.26969696969697,0.313636363636363,0.271969696969697,-0.111363636363637,0.0553030303030289,-0.778030303030303,0.563636363636363,0.146969696969697,-0.0696969696969711
"S1481",0.0106060606060616,-0.00606060606060588,-0.289393939393941,0.343939393939395,0.202272727272727,-0.147727272727274,0.093939393939392,-0.772727272727273,0.577272727272727,0.118939393939395,-0.131060606060604
"S1548",-0.0916666666666668,-0.0416666666666661,-0.258333333333333,0.308333333333333,0.275,-0.108333333333334,0.0416666666666679,-0.783333333333335,0.583333333333334,0.141666666666666,-0.0666666666666664
"S1578",-0.0598484848484837,-0.0431818181818189,-0.259848484848485,0.340151515151514,0.265151515151515,-0.109848484848486,0.0484848484848479,-0.776515151515151,0.573484848484847,0.123484848484848,-0.101515151515152
"S3412",0.289393939393939,-0.0272727272727273,-0.460606060606059,0.489393939393938,-0.0189393939393927,-0.0606060606060606,0.256060606060606,-0.702272727272726,0.489393939393938,0.047727272727272,-0.302272727272728
"S3440",0.361363636363635,0.0363636363636379,-0.438636363636365,0.528030303030302,-0.080303030303031,-0.10530303030303,0.236363636363638,-0.771969696969697,0.519696969696969,0.044696969696969,-0.33030303030303
"S5166",0.209090909090909,-0.0659090909090909,-0.515909090909093,0.325757575757575,0.109090909090908,-0.0409090909090912,0.242424242424243,-0.607575757575757,0.442424242424244,0.0840909090909094,-0.182575757575758
"S5193",0.343939393939396,-0.00606060606060765,-0.464393939393938,0.518939393939393,-0.0977272727272709,-0.0560606060606066,0.268939393939394,-0.697727272727274,0.468939393939394,0.0356060606060602,-0.314393939393941
"S5212",0.240151515151516,-0.084848484848485,-0.584848484848485,0.356818181818182,0.0901515151515158,-0.0265151515151523,0.281818181818182,-0.543181818181818,0.415151515151515,0.081818181818182,-0.226515151515152
"S5448",0.0871212121212119,-0.0295454545454552,-0.287878787878788,0.378787878787878,0.187121212121212,-0.171212121212121,0.112121212121211,-0.771212121212121,0.545454545454546,0.120454545454545,-0.171212121212122
"S5449",0.121212121212122,-0.0454545454545459,-0.328787878787878,0.396212121212121,0.137878787878787,-0.137121212121212,0.146212121212121,-0.762121212121214,0.521212121212122,0.129545454545455,-0.178787878787876
"S5471",0.120454545454545,-0.0128787878787886,-0.396212121212121,0.378787878787879,0.137121212121211,-0.129545454545455,0.128787878787879,-0.721212121212123,0.503787878787879,0.120454545454546,-0.129545454545456
"S5472",0.143939393939393,-0.0393939393939391,-0.372727272727271,0.410606060606062,0.102272727272727,-0.106060606060607,0.168939393939394,-0.747727272727274,0.510606060606063,0.102272727272727,-0.172727272727273
"S5490",0.149999999999999,-0.0250000000000004,-0.358333333333333,0.416666666666667,0.0916666666666659,-0.108333333333333,0.175,-0.749999999999999,0.500000000000001,0.116666666666667,-0.208333333333333
