"","Axis","Correlation","BasinID1","BasinID2"
"X2080031960.2080030160","Axis1","0.211974655556795","2080031960","2080030160"
"X2080032230.2080030160","Axis1","-0.102249581624666","2080032230","2080030160"
"X2080032600.2080030160","Axis1","0.0965763389075911","2080032600","2080030160"
"X2080032670.2080030160","Axis1","0.506972979702123","2080032670","2080030160"
"X2080032980.2080030160","Axis1","0.827965124308833","2080032980","2080030160"
"X2080033010.2080030160","Axis1","-0.428512311359722","2080033010","2080030160"
"X2080033020.2080030160","Axis1","-0.141194809064967","2080033020","2080030160"
"X2080033080.2080030160","Axis1","-0.209691336472395","2080033080","2080030160"
"X2080033090.2080030160","Axis1","0.344679750090893","2080033090","2080030160"
"X2080033120.2080030160","Axis1","0.380234870217205","2080033120","2080030160"
"X2080033190.2080030160","Axis1","0.297701185532436","2080033190","2080030160"
"X2080033320.2080030160","Axis1","-0.445152651405883","2080033320","2080030160"
"X2080053790.2080030160","Axis1","0.239454513691899","2080053790","2080030160"
"X5080070260.2080030160","Axis1","0.581658426552671","5080070260","2080030160"
"X5080070390.2080030160","Axis1","0.762977058868566","5080070390","2080030160"
"X5080070440.2080030160","Axis1","0.571463123110483","5080070440","2080030160"
"X7080047060.2080030160","Axis1","0.0219442404562693","7080047060","2080030160"
"X7080049270.2080030160","Axis1","-0.404114839042128","7080049270","2080030160"
"X2080030370.2080030220","Axis1","0.445384645854899","2080030370","2080030220"
"X2080030420.2080030220","Axis1","0.0659635543762864","2080030420","2080030220"
"X2080030460.2080030220","Axis1","-0.0612044932066792","2080030460","2080030220"
"X2080030560.2080030220","Axis1","-0.350683384074897","2080030560","2080030220"
"X2080030610.2080030220","Axis1","0.394276338011412","2080030610","2080030220"
"X2080030630.2080030220","Axis1","0.0192597730349338","2080030630","2080030220"
"X2080030660.2080030220","Axis1","-0.137794602976797","2080030660","2080030220"
"X2080030710.2080030220","Axis1","0.604612068784887","2080030710","2080030220"
"X2080030760.2080030220","Axis1","0.216422272269643","2080030760","2080030220"
"X2080031060.2080030220","Axis1","0.791119564315793","2080031060","2080030220"
"X2080031740.2080030220","Axis1","0.458494036473162","2080031740","2080030220"
"X2080031750.2080030220","Axis1","-0.35143579920245","2080031750","2080030220"
"X2080031960.2080030220","Axis1","0.255521557713327","2080031960","2080030220"
"X2080032230.2080030220","Axis1","-0.59891847467062","2080032230","2080030220"
"X2080032600.2080030220","Axis1","0.231178308303859","2080032600","2080030220"
"X2080032670.2080030220","Axis1","0.349524134151546","2080032670","2080030220"
"X2080032980.2080030220","Axis1","-0.041041115346375","2080032980","2080030220"
"X2080033010.2080030220","Axis1","-0.782937793534497","2080033010","2080030220"
"X2080033020.2080030220","Axis1","-0.546550159874784","2080033020","2080030220"
"X2080033080.2080030220","Axis1","-0.497460410914445","2080033080","2080030220"
"X2080033090.2080030220","Axis1","-0.539932208856651","2080033090","2080030220"
"X2080033120.2080030220","Axis1","0.606904392257429","2080033120","2080030220"
"X2080033190.2080030220","Axis1","-0.215316414450087","2080033190","2080030220"
"X2080033320.2080030220","Axis1","0.0635684383237856","2080033320","2080030220"
"X2080053790.2080030220","Axis1","0.545745622075628","2080053790","2080030220"
"X5080070260.2080030220","Axis1","0.682626369149142","5080070260","2080030220"
"X5080070390.2080030220","Axis1","0.644663079234582","5080070390","2080030220"
"X5080070440.2080030220","Axis1","0.6686844028192","5080070440","2080030220"
"X7080047060.2080030220","Axis1","0.00250445076561086","7080047060","2080030220"
"X7080049270.2080030220","Axis1","-0.250172339763388","7080049270","2080030220"
"X2080030420.2080030370","Axis1","0.170013919609944","2080030420","2080030370"
"X2080030460.2080030370","Axis1","0.0265157158773891","2080030460","2080030370"
"X2080030560.2080030370","Axis1","0.445553226998546","2080030560","2080030370"
"X2080030610.2080030370","Axis1","0.405254516971547","2080030610","2080030370"
"X2080030630.2080030370","Axis1","0.597557079760504","2080030630","2080030370"
"X2080030660.2080030370","Axis1","0.320868379588152","2080030660","2080030370"
"X2080030710.2080030370","Axis1","0.670228244915527","2080030710","2080030370"
"X2080030760.2080030370","Axis1","0.133629112333672","2080030760","2080030370"
"X2080031060.2080030370","Axis1","0.578428918449911","2080031060","2080030370"
"X2080031740.2080030370","Axis1","0.518415048318722","2080031740","2080030370"
"X2080031750.2080030370","Axis1","0.034771412045141","2080031750","2080030370"
"X2080031960.2080030370","Axis1","0.311438059162936","2080031960","2080030370"
"X2080032230.2080030370","Axis1","-0.544952898818109","2080032230","2080030370"
"X2080032600.2080030370","Axis1","0.164717709489646","2080032600","2080030370"
"X2080032670.2080030370","Axis1","0.342012248785097","2080032670","2080030370"
"X2080032980.2080030370","Axis1","0.43701038255406","2080032980","2080030370"
"X2080033010.2080030370","Axis1","-0.515365911776845","2080033010","2080030370"
"X2080033020.2080030370","Axis1","-0.871468162257541","2080033020","2080030370"
"X2080033080.2080030370","Axis1","-0.380358647715291","2080033080","2080030370"
"X2080033090.2080030370","Axis1","-0.180373034747633","2080033090","2080030370"
"X2080033120.2080030370","Axis1","-0.0999986307863906","2080033120","2080030370"
"X2080033190.2080030370","Axis1","0.0920107788285139","2080033190","2080030370"
"X2080033320.2080030370","Axis1","-0.279829707223414","2080033320","2080030370"
"X2080053790.2080030370","Axis1","0.107754746695184","2080053790","2080030370"
"X5080070260.2080030370","Axis1","0.644027846255211","5080070260","2080030370"
"X5080070390.2080030370","Axis1","0.544590261336546","5080070390","2080030370"
"X5080070440.2080030370","Axis1","0.177098787774359","5080070440","2080030370"
"X7080047060.2080030370","Axis1","-0.0152046909342432","7080047060","2080030370"
"X7080049270.2080030370","Axis1","-0.221744564606905","7080049270","2080030370"
"X2080030460.2080030420","Axis1","0.0356188216737095","2080030460","2080030420"
"X2080030560.2080030420","Axis1","0.0776242339228672","2080030560","2080030420"
"X2080030610.2080030420","Axis1","0.702432239792044","2080030610","2080030420"
"X2080030630.2080030420","Axis1","-0.114441139956754","2080030630","2080030420"
"X2080030660.2080030420","Axis1","0.368891370806247","2080030660","2080030420"
"X2080030710.2080030420","Axis1","0.229430629551731","2080030710","2080030420"
"X2080030760.2080030420","Axis1","0.161288638823279","2080030760","2080030420"
"X2080031060.2080030420","Axis1","-0.243747245483359","2080031060","2080030420"
"X2080031740.2080030420","Axis1","0.27315923682447","2080031740","2080030420"
"X2080031750.2080030420","Axis1","0.172945269579803","2080031750","2080030420"
"X2080031960.2080030420","Axis1","-0.218167128081304","2080031960","2080030420"
"X2080032230.2080030420","Axis1","-0.02825154382809","2080032230","2080030420"
"X2080032600.2080030420","Axis1","0.0465587474950051","2080032600","2080030420"
"X2080032670.2080030420","Axis1","0.278752013010776","2080032670","2080030420"
"X2080032980.2080030420","Axis1","-0.331776287641234","2080032980","2080030420"
"X2080033010.2080030420","Axis1","0.413470768588437","2080033010","2080030420"
"X2080033020.2080030420","Axis1","-0.312441290070963","2080033020","2080030420"
"X2080033080.2080030420","Axis1","0.122720782486884","2080033080","2080030420"
"X2080033090.2080030420","Axis1","-0.191687561524973","2080033090","2080030420"
"X2080033120.2080030420","Axis1","-0.218093686839989","2080033120","2080030420"
"X2080033190.2080030420","Axis1","0.229411994558093","2080033190","2080030420"
"X2080033320.2080030420","Axis1","0.116293020017479","2080033320","2080030420"
"X2080053790.2080030420","Axis1","0.0655534336360789","2080053790","2080030420"
"X5080070260.2080030420","Axis1","-0.157393489637464","5080070260","2080030420"
"X5080070390.2080030420","Axis1","-0.325372023754645","5080070390","2080030420"
"X5080070440.2080030420","Axis1","-0.281325340900207","5080070440","2080030420"
"X7080047060.2080030420","Axis1","0.265356810531335","7080047060","2080030420"
"X7080049270.2080030420","Axis1","0.200950652129163","7080049270","2080030420"
"X2080030560.2080030460","Axis1","0.00757876681922898","2080030560","2080030460"
"X2080030610.2080030460","Axis1","-0.00174133159382257","2080030610","2080030460"
"X2080030630.2080030460","Axis1","-0.407950139932044","2080030630","2080030460"
"X2080030660.2080030460","Axis1","-0.168553037582233","2080030660","2080030460"
"X2080030710.2080030460","Axis1","-0.0824136489998522","2080030710","2080030460"
"X2080030760.2080030460","Axis1","-0.0312618380115945","2080030760","2080030460"
"X2080031060.2080030460","Axis1","-0.180117243373888","2080031060","2080030460"
"X2080031740.2080030460","Axis1","0.108998435921345","2080031740","2080030460"
"X2080031750.2080030460","Axis1","0.0481268232434172","2080031750","2080030460"
"X2080031960.2080030460","Axis1","0.00647325229327995","2080031960","2080030460"
"X2080032230.2080030460","Axis1","-0.546151289942898","2080032230","2080030460"
"X2080032600.2080030460","Axis1","0.119974888186648","2080032600","2080030460"
"X2080032670.2080030460","Axis1","-0.149051956404117","2080032670","2080030460"
"X2080032980.2080030460","Axis1","-0.370408266182021","2080032980","2080030460"
"X2080033010.2080030460","Axis1","-0.0163749664188731","2080033010","2080030460"
"X2080033020.2080030460","Axis1","-0.277376940820554","2080033020","2080030460"
"X2080033080.2080030460","Axis1","0.296308093286074","2080033080","2080030460"
"X2080033090.2080030460","Axis1","-0.394017758162706","2080033090","2080030460"
"X2080033120.2080030460","Axis1","-0.0675288853022415","2080033120","2080030460"
"X2080033190.2080030460","Axis1","0.00839293303148172","2080033190","2080030460"
"X2080033320.2080030460","Axis1","0.471383279509154","2080033320","2080030460"
"X2080053790.2080030460","Axis1","-0.311997348027355","2080053790","2080030460"
"X5080070260.2080030460","Axis1","-0.129132939275126","5080070260","2080030460"
"X5080070390.2080030460","Axis1","-0.239366513220415","5080070390","2080030460"
"X5080070440.2080030460","Axis1","-0.36776299730489","5080070440","2080030460"
"X7080047060.2080030460","Axis1","-0.292525652497584","7080047060","2080030460"
"X7080049270.2080030460","Axis1","-0.0245976354525864","7080049270","2080030460"
"X2080030610.2080030560","Axis1","0.040285647888521","2080030610","2080030560"
"X2080030630.2080030560","Axis1","0.526389585371963","2080030630","2080030560"
"X2080030660.2080030560","Axis1","0.135245765974942","2080030660","2080030560"
"X2080030710.2080030560","Axis1","-0.227982731776876","2080030710","2080030560"
"X2080030760.2080030560","Axis1","-0.429794954173677","2080030760","2080030560"
"X2080031060.2080030560","Axis1","-0.122722776615657","2080031060","2080030560"
"X2080031740.2080030560","Axis1","0.169798658845985","2080031740","2080030560"
"X2080031750.2080030560","Axis1","0.566219397067822","2080031750","2080030560"
"X2080031960.2080030560","Axis1","0.254837776876306","2080031960","2080030560"
"X2080032230.2080030560","Axis1","0.00200469909216781","2080032230","2080030560"
"X2080032600.2080030560","Axis1","-0.192421727439297","2080032600","2080030560"
"X2080032670.2080030560","Axis1","-0.229162555958542","2080032670","2080030560"
"X2080032980.2080030560","Axis1","0.129506988675211","2080032980","2080030560"
"X2080033010.2080030560","Axis1","0.123936974197203","2080033010","2080030560"
"X2080033020.2080030560","Axis1","-0.297067494004939","2080033020","2080030560"
"X2080033080.2080030560","Axis1","0.0120182384942707","2080033080","2080030560"
"X2080033090.2080030560","Axis1","0.123907416785981","2080033090","2080030560"
"X2080033120.2080030560","Axis1","-0.817898925404854","2080033120","2080030560"
"X2080033190.2080030560","Axis1","-0.308621663859404","2080033190","2080030560"
"X2080033320.2080030560","Axis1","-0.542545431273282","2080033320","2080030560"
"X2080053790.2080030560","Axis1","-0.460521599692073","2080053790","2080030560"
"X5080070260.2080030560","Axis1","-0.0940107352948956","5080070260","2080030560"
"X5080070390.2080030560","Axis1","-0.304933668642753","5080070390","2080030560"
"X5080070440.2080030560","Axis1","-0.35651393590663","5080070440","2080030560"
"X7080047060.2080030560","Axis1","0.13091834028456","7080047060","2080030560"
"X7080049270.2080030560","Axis1","0.343832235578866","7080049270","2080030560"
"X2080030630.2080030610","Axis1","0.10847359937949","2080030630","2080030610"
"X2080030660.2080030610","Axis1","0.48737670917419","2080030660","2080030610"
"X2080030710.2080030610","Axis1","0.337661656349017","2080030710","2080030610"
"X2080030760.2080030610","Axis1","0.489097118241751","2080030760","2080030610"
"X2080031060.2080030610","Axis1","0.144547927261112","2080031060","2080030610"
"X2080031740.2080030610","Axis1","0.538230101098283","2080031740","2080030610"
"X2080031750.2080030610","Axis1","0.347179303841503","2080031750","2080030610"
"X2080031960.2080030610","Axis1","0.0448965443235799","2080031960","2080030610"
"X2080032230.2080030610","Axis1","-0.451981371086135","2080032230","2080030610"
"X2080032600.2080030610","Axis1","0.145143048513904","2080032600","2080030610"
"X2080032670.2080030610","Axis1","0.405097226307732","2080032670","2080030610"
"X2080032980.2080030610","Axis1","0.0590173568113298","2080032980","2080030610"
"X2080033010.2080030610","Axis1","0.111205766284358","2080033010","2080030610"
"X2080033020.2080030610","Axis1","-0.358612574367284","2080033020","2080030610"
"X2080033080.2080030610","Axis1","-0.195526609271309","2080033080","2080030610"
"X2080033090.2080030610","Axis1","-0.236798977051053","2080033090","2080030610"
"X2080033120.2080030610","Axis1","0.11572044887486","2080033120","2080030610"
"X2080033190.2080030610","Axis1","0.34631376824393","2080033190","2080030610"
"X2080033320.2080030610","Axis1","-0.286608956848219","2080033320","2080030610"
"X2080053790.2080030610","Axis1","0.163821550694802","2080053790","2080030610"
"X5080070260.2080030610","Axis1","0.225688363783946","5080070260","2080030610"
"X5080070390.2080030610","Axis1","0.0538213154162988","5080070390","2080030610"
"X5080070440.2080030610","Axis1","-0.105712492015786","5080070440","2080030610"
"X7080047060.2080030610","Axis1","0.328067613067364","7080047060","2080030610"
"X7080049270.2080030610","Axis1","-0.00290111188717672","7080049270","2080030610"
"X2080030660.2080030630","Axis1","0.25655285158474","2080030660","2080030630"
"X2080030710.2080030630","Axis1","0.106585243019558","2080030710","2080030630"
"X2080030760.2080030630","Axis1","-0.01874702166008","2080030760","2080030630"
"X2080031060.2080030630","Axis1","0.49712787315148","2080031060","2080030630"
"X2080031740.2080030630","Axis1","0.298451869799414","2080031740","2080030630"
"X2080031750.2080030630","Axis1","0.45687434195602","2080031750","2080030630"
"X2080031960.2080030630","Axis1","-0.120065674648362","2080031960","2080030630"
"X2080032230.2080030630","Axis1","0.110970917173699","2080032230","2080030630"
"X2080032600.2080030630","Axis1","-0.49279678693471","2080032600","2080030630"
"X2080032670.2080030630","Axis1","-0.134791272190148","2080032670","2080030630"
"X2080032980.2080030630","Axis1","0.594497468171206","2080032980","2080030630"
"X2080033010.2080030630","Axis1","-0.12557587262749","2080033010","2080030630"
"X2080033020.2080030630","Axis1","-0.234886425557841","2080033020","2080030630"
"X2080033080.2080030630","Axis1","-0.324665850169827","2080033080","2080030630"
"X2080033090.2080030630","Axis1","-0.0234705505988503","2080033090","2080030630"
"X2080033120.2080030630","Axis1","-0.411666432650795","2080033120","2080030630"
"X2080033190.2080030630","Axis1","0.0548426257956672","2080033190","2080030630"
"X2080033320.2080030630","Axis1","-0.558255628783821","2080033320","2080030630"
"X2080053790.2080030630","Axis1","-0.190983067816729","2080053790","2080030630"
"X5080070260.2080030630","Axis1","0.5819624618677","5080070260","2080030630"
"X5080070390.2080030630","Axis1","0.456843333824687","5080070390","2080030630"
"X5080070440.2080030630","Axis1","-0.0136113350384244","5080070440","2080030630"
"X7080047060.2080030630","Axis1","-0.22217513434101","7080047060","2080030630"
"X7080049270.2080030630","Axis1","0.248884094302513","7080049270","2080030630"
"X2080030710.2080030660","Axis1","0.303925582206739","2080030710","2080030660"
"X2080030760.2080030660","Axis1","0.780155381341726","2080030760","2080030660"
"X2080031060.2080030660","Axis1","-0.136417862476808","2080031060","2080030660"
"X2080031740.2080030660","Axis1","-0.287842438852835","2080031740","2080030660"
"X2080031750.2080030660","Axis1","0.380919751135406","2080031750","2080030660"
"X2080031960.2080030660","Axis1","0.0089447689996153","2080031960","2080030660"
"X2080032230.2080030660","Axis1","0.0679005245570117","2080032230","2080030660"
"X2080032600.2080030660","Axis1","0.399551586295475","2080032600","2080030660"
"X2080032670.2080030660","Axis1","-0.00110324780324821","2080032670","2080030660"
"X2080032980.2080030660","Axis1","0.355481720533459","2080032980","2080030660"
"X2080033010.2080030660","Axis1","0.294922466762649","2080033010","2080030660"
"X2080033020.2080030660","Axis1","-0.0081076708881042","2080033020","2080030660"
"X2080033080.2080030660","Axis1","-0.425375490347249","2080033080","2080030660"
"X2080033090.2080030660","Axis1","0.414594614992943","2080033090","2080030660"
"X2080033120.2080030660","Axis1","-0.0548735577866141","2080033120","2080030660"
"X2080033190.2080030660","Axis1","0.683115358709099","2080033190","2080030660"
"X2080033320.2080030660","Axis1","-0.0662192508012913","2080033320","2080030660"
"X2080053790.2080030660","Axis1","0.120265662148654","2080053790","2080030660"
"X5080070260.2080030660","Axis1","-0.14920557814607","5080070260","2080030660"
"X5080070390.2080030660","Axis1","-0.0309962194364586","5080070390","2080030660"
"X5080070440.2080030660","Axis1","-0.530582385814697","5080070440","2080030660"
"X7080047060.2080030660","Axis1","0.273484155382391","7080047060","2080030660"
"X7080049270.2080030660","Axis1","-0.394706538341638","7080049270","2080030660"
"X2080030760.2080030710","Axis1","0.385724978250846","2080030760","2080030710"
"X2080031060.2080030710","Axis1","0.563385790869029","2080031060","2080030710"
"X2080031740.2080030710","Axis1","0.229961676658845","2080031740","2080030710"
"X2080031750.2080030710","Axis1","-0.527618233734855","2080031750","2080030710"
"X2080031960.2080030710","Axis1","0.0794066198649487","2080031960","2080030710"
"X2080032230.2080030710","Axis1","-0.499328743663262","2080032230","2080030710"
"X2080032600.2080030710","Axis1","0.477010874507319","2080032600","2080030710"
"X2080032670.2080030710","Axis1","0.59620012970371","2080032670","2080030710"
"X2080032980.2080030710","Axis1","0.219303190894691","2080032980","2080030710"
"X2080033010.2080030710","Axis1","-0.579771147608041","2080033010","2080030710"
"X2080033020.2080030710","Axis1","-0.698882219699299","2080033020","2080030710"
"X2080033080.2080030710","Axis1","-0.473895406826866","2080033080","2080030710"
"X2080033090.2080030710","Axis1","0.046455318537156","2080033090","2080030710"
"X2080033120.2080030710","Axis1","0.512790522611821","2080033120","2080030710"
"X2080033190.2080030710","Axis1","0.289752580337544","2080033190","2080030710"
"X2080033320.2080030710","Axis1","0.193556543565791","2080033320","2080030710"
"X2080053790.2080030710","Axis1","0.341034101937408","2080053790","2080030710"
"X5080070260.2080030710","Axis1","0.554751015152194","5080070260","2080030710"
"X5080070390.2080030710","Axis1","0.686229798847705","5080070390","2080030710"
"X5080070440.2080030710","Axis1","0.425575107997695","5080070440","2080030710"
"X7080047060.2080030710","Axis1","0.244564918639627","7080047060","2080030710"
"X7080049270.2080030710","Axis1","-0.477443872170572","7080049270","2080030710"
"X2080031060.2080030760","Axis1","0.0885995504670633","2080031060","2080030760"
"X2080031740.2080030760","Axis1","-0.215086381894235","2080031740","2080030760"
"X2080031750.2080030760","Axis1","0.10022296206179","2080031750","2080030760"
"X2080031960.2080030760","Axis1","-0.000372151756870906","2080031960","2080030760"
"X2080032230.2080030760","Axis1","-0.152981439408883","2080032230","2080030760"
"X2080032600.2080030760","Axis1","0.478143015347194","2080032600","2080030760"
"X2080032670.2080030760","Axis1","0.118230020774228","2080032670","2080030760"
"X2080032980.2080030760","Axis1","0.326039101156426","2080032980","2080030760"
"X2080033010.2080030760","Axis1","0.0489805212740658","2080033010","2080030760"
"X2080033020.2080030760","Axis1","0.0903579347471222","2080033020","2080030760"
"X2080033080.2080030760","Axis1","-0.443482394176251","2080033080","2080030760"
"X2080033090.2080030760","Axis1","0.147790810593848","2080033090","2080030760"
"X2080033120.2080030760","Axis1","0.482164342354987","2080033120","2080030760"
"X2080033190.2080030760","Axis1","0.756946074723232","2080033190","2080030760"
"X2080033320.2080030760","Axis1","0.153885044706008","2080033320","2080030760"
"X2080053790.2080030760","Axis1","0.3970307979355","2080053790","2080030760"
"X5080070260.2080030760","Axis1","0.0621911073831581","5080070260","2080030760"
"X5080070390.2080030760","Axis1","0.246732184851498","5080070390","2080030760"
"X5080070440.2080030760","Axis1","-0.228996180299086","5080070440","2080030760"
"X7080047060.2080030760","Axis1","0.0766331585813309","7080047060","2080030760"
"X7080049270.2080030760","Axis1","-0.604612642754551","7080049270","2080030760"
"X2080031740.2080031060","Axis1","0.418067967824099","2080031740","2080031060"
"X2080031750.2080031060","Axis1","-0.172080123761877","2080031750","2080031060"
"X2080031960.2080031060","Axis1","-0.0153138289147844","2080031960","2080031060"
"X2080032230.2080031060","Axis1","-0.46176961789029","2080032230","2080031060"
"X2080032600.2080031060","Axis1","-0.133807907776362","2080032600","2080031060"
"X2080032670.2080031060","Axis1","0.112465266343598","2080032670","2080031060"
"X2080032980.2080031060","Axis1","0.215145391749722","2080032980","2080031060"
"X2080033010.2080031060","Axis1","-0.822712250845584","2080033010","2080031060"
"X2080033020.2080031060","Axis1","-0.504926135493192","2080033020","2080031060"
"X2080033080.2080031060","Axis1","-0.629233614322392","2080033080","2080031060"
"X2080033090.2080031060","Axis1","-0.37392497129772","2080033090","2080031060"
"X2080033120.2080031060","Axis1","0.401084439852959","2080033120","2080031060"
"X2080033190.2080031060","Axis1","-0.212639443727319","2080033190","2080031060"
"X2080033320.2080031060","Axis1","-0.0893946304213213","2080033320","2080031060"
"X2080053790.2080031060","Axis1","0.161611048267636","2080053790","2080031060"
"X5080070260.2080031060","Axis1","0.921606831368508","5080070260","2080031060"
"X5080070390.2080031060","Axis1","0.883799764013204","5080070390","2080031060"
"X5080070440.2080031060","Axis1","0.587762522249153","5080070440","2080031060"
"X7080047060.2080031060","Axis1","-0.131588452391916","7080047060","2080031060"
"X7080049270.2080031060","Axis1","-0.0239650077042001","7080049270","2080031060"
"X2080031750.2080031740","Axis1","0.0370082197751371","2080031750","2080031740"
"X2080031960.2080031740","Axis1","0.129953949514715","2080031960","2080031740"
"X2080032230.2080031740","Axis1","-0.550893007095153","2080032230","2080031740"
"X2080032600.2080031740","Axis1","-0.300769584248258","2080032600","2080031740"
"X2080032670.2080031740","Axis1","0.55383915235345","2080032670","2080031740"
"X2080032980.2080031740","Axis1","0.20174577061993","2080032980","2080031740"
"X2080033010.2080031740","Axis1","-0.24114274829913","2080033010","2080031740"
"X2080033020.2080031740","Axis1","-0.606423314546356","2080033020","2080031740"
"X2080033080.2080031740","Axis1","0.233827187744093","2080033080","2080031740"
"X2080033090.2080031740","Axis1","-0.592246195872125","2080033090","2080031740"
"X2080033120.2080031740","Axis1","-0.0253965770370343","2080033120","2080031740"
"X2080033190.2080031740","Axis1","-0.0697027218826835","2080033190","2080031740"
"X2080033320.2080031740","Axis1","-0.457371158772233","2080033320","2080031740"
"X2080053790.2080031740","Axis1","0.0477372061310673","2080053790","2080031740"
"X5080070260.2080031740","Axis1","0.645371385885366","5080070260","2080031740"
"X5080070390.2080031740","Axis1","0.34963881101751","5080070390","2080031740"
"X5080070440.2080031740","Axis1","0.40734622594604","5080070440","2080031740"
"X7080047060.2080031740","Axis1","-0.147987905815045","7080047060","2080031740"
"X7080049270.2080031740","Axis1","0.242962992208556","7080049270","2080031740"
"X2080031960.2080031750","Axis1","-0.174934616132288","2080031960","2080031750"
"X2080032230.2080031750","Axis1","0.13421384669255","2080032230","2080031750"
"X2080032600.2080031750","Axis1","-0.422731198687541","2080032600","2080031750"
"X2080032670.2080031750","Axis1","-0.558346131011968","2080032670","2080031750"
"X2080032980.2080031750","Axis1","0.0299022446705003","2080032980","2080031750"
"X2080033010.2080031750","Axis1","0.491038230714734","2080033010","2080031750"
"X2080033020.2080031750","Axis1","0.224887642599317","2080033020","2080031750"
"X2080033080.2080031750","Axis1","-0.0974722451521963","2080033080","2080031750"
"X2080033090.2080031750","Axis1","-0.0615685083602207","2080033090","2080031750"
"X2080033120.2080031750","Axis1","-0.614648413295842","2080033120","2080031750"
"X2080033190.2080031750","Axis1","0.0338258777969452","2080033190","2080031750"
"X2080033320.2080031750","Axis1","-0.414389345921889","2080033320","2080031750"
"X2080053790.2080031750","Axis1","-0.470110054465498","2080053790","2080031750"
"X5080070260.2080031750","Axis1","-0.158429943507102","5080070260","2080031750"
"X5080070390.2080031750","Axis1","-0.391227263577175","5080070390","2080031750"
"X5080070440.2080031750","Axis1","-0.712005213144575","5080070440","2080031750"
"X7080047060.2080031750","Axis1","-0.0261541405055035","7080047060","2080031750"
"X7080049270.2080031750","Axis1","0.475677079142565","7080049270","2080031750"
"X2080032230.2080031960","Axis1","-0.337480966090281","2080032230","2080031960"
"X2080032600.2080031960","Axis1","0.618602866858771","2080032600","2080031960"
"X2080032670.2080031960","Axis1","0.326117704805669","2080032670","2080031960"
"X2080032980.2080031960","Axis1","0.309295760285031","2080032980","2080031960"
"X2080033010.2080031960","Axis1","-0.37944772986352","2080033010","2080031960"
"X2080033020.2080031960","Axis1","-0.275293784470453","2080033020","2080031960"
"X2080033080.2080031960","Axis1","-0.0117638481712411","2080033080","2080031960"
"X2080033090.2080031960","Axis1","0.00865696881812251","2080033090","2080031960"
"X2080033120.2080031960","Axis1","0.0855760755830712","2080033120","2080031960"
"X2080033190.2080031960","Axis1","-0.174732436193146","2080033190","2080031960"
"X2080033320.2080031960","Axis1","-0.380233262015601","2080033320","2080031960"
"X2080053790.2080031960","Axis1","0.534269176868826","2080053790","2080031960"
"X5080070260.2080031960","Axis1","-0.0591363259331876","5080070260","2080031960"
"X5080070390.2080031960","Axis1","-0.0187107164671967","5080070390","2080031960"
"X5080070440.2080031960","Axis1","0.31580705137625","5080070440","2080031960"
"X7080047060.2080031960","Axis1","0.100137628186824","7080047060","2080031960"
"X7080049270.2080031960","Axis1","-0.600338933903983","7080049270","2080031960"
"X2080032600.2080032230","Axis1","-0.358922663747656","2080032600","2080032230"
"X2080032670.2080032230","Axis1","-0.380350220039455","2080032670","2080032230"
"X2080032980.2080032230","Axis1","0.0227054422804451","2080032980","2080032230"
"X2080033010.2080032230","Axis1","0.586303926640945","2080033010","2080032230"
"X2080033020.2080032230","Axis1","0.686161367165071","2080033020","2080032230"
"X2080033080.2080032230","Axis1","0.22804401653514","2080033080","2080032230"
"X2080033090.2080032230","Axis1","0.343715238554043","2080033090","2080032230"
"X2080033120.2080032230","Axis1","-0.394012534610669","2080033120","2080032230"
"X2080033190.2080032230","Axis1","0.0486494919304406","2080033190","2080032230"
"X2080033320.2080032230","Axis1","0.00840542970622218","2080033320","2080032230"
"X2080053790.2080032230","Axis1","-0.00704498198624933","2080053790","2080032230"
"X5080070260.2080032230","Axis1","-0.464322266827271","5080070260","2080032230"
"X5080070390.2080032230","Axis1","-0.369962193455787","5080070390","2080032230"
"X5080070440.2080032230","Axis1","-0.242715138333535","5080070440","2080032230"
"X7080047060.2080032230","Axis1","-0.148221234154296","7080047060","2080032230"
"X7080049270.2080032230","Axis1","0.231753944818346","7080049270","2080032230"
"X2080032670.2080032600","Axis1","0.368952071042499","2080032670","2080032600"
"X2080032980.2080032600","Axis1","0.0509988289866826","2080032980","2080032600"
"X2080033010.2080032600","Axis1","-0.270262245574374","2080033010","2080032600"
"X2080033020.2080032600","Axis1","-0.207298682136665","2080033020","2080032600"
"X2080033080.2080032600","Axis1","-0.270284479844773","2080033080","2080032600"
"X2080033090.2080032600","Axis1","0.345886099752818","2080033090","2080032600"
"X2080033120.2080032600","Axis1","0.477005854237076","2080033120","2080032600"
"X2080033190.2080032600","Axis1","0.236360038545101","2080033190","2080032600"
"X2080033320.2080032600","Axis1","0.216152289244534","2080033320","2080032600"
"X2080053790.2080032600","Axis1","0.503468986232473","2080053790","2080032600"
"X5080070260.2080032600","Axis1","-0.265079253640278","5080070260","2080032600"
"X5080070390.2080032600","Axis1","-0.0126942605416545","5080070390","2080032600"
"X5080070440.2080032600","Axis1","0.0877875537786708","5080070440","2080032600"
"X7080047060.2080032600","Axis1","0.431141413474862","7080047060","2080032600"
"X7080049270.2080032600","Axis1","-0.841389995021204","7080049270","2080032600"
"X2080032980.2080032670","Axis1","0.371132922927181","2080032980","2080032670"
"X2080033010.2080032670","Axis1","-0.191258579065798","2080033010","2080032670"
"X2080033020.2080032670","Axis1","-0.444030888024426","2080033020","2080032670"
