"","Axis1","Axis2","site","year","HydroBasin","Country"
"S3269_2010",-1.69929596083911,0.862467736889035,"S3269",2010,"2080031960","SWE"
"S3269_2011",-1.69929596083911,0.862467736889035,"S3269",2011,"2080031960","SWE"
"S3270_2005",-1.24892014504054,-2.8342490453137,"S3270",2005,"2080022150","FRA"
"S3270_2006",-3.19316384814804,-3.4872893136075,"S3270",2006,"2080022150","FRA"
"S3270_2007",-3.80182527576873,-4.09300973235076,"S3270",2007,"2080022150","FRA"
"S3270_2012",-2.83137235243923,-3.42148684207127,"S3270",2012,"2080022150","FRA"
"S3270_2008",-3.62905955047686,-4.00726659629642,"S3270",2008,"2080022150","FRA"
"S3270_2009",-3.90642502002222,-3.99241788971308,"S3270",2009,"2080022150","FRA"
"S3270_2011",-2.23916326954695,-3.15549526835979,"S3270",2011,"2080022150","FRA"
"S3270_2013",-3.40852706538468,-3.6810747221839,"S3270",2013,"2080022150","FRA"
"S3271_2013",-1.56443888667064,0.658595742276291,"S3271",2013,"2080031960","SWE"
"S3271_2004",-1.68526539782377,0.857822851720203,"S3271",2004,"2080031960","SWE"
"S3271_2005",-1.70355585748707,0.781134574816972,"S3271",2005,"2080031960","SWE"
"S3271_2011",-1.62008005284239,0.773930186298268,"S3271",2011,"2080031960","SWE"
"S3271_2012",-1.68588145494092,0.86556179741388,"S3271",2012,"2080031960","SWE"
"S3271_2006",-1.70003313794951,0.802048588930518,"S3271",2006,"2080031960","SWE"
"S3271_2007",-1.56203844794007,0.785675756776216,"S3271",2007,"2080031960","SWE"
"S3271_2008",-1.68250124844306,0.795884773228595,"S3271",2008,"2080031960","SWE"
"S3271_2009",-1.70958690887646,0.819807386363445,"S3271",2009,"2080031960","SWE"
"S3271_2010",-1.70649402519605,0.725036859257835,"S3271",2010,"2080031960","SWE"
"S3282_2010",-1.69929596083911,0.862467736889035,"S3282",2010,"2080031960","SWE"
"S3282_2012",-1.69929596083911,0.862467736889035,"S3282",2012,"2080031960","SWE"
"S3282_2004",-1.69929596083911,0.862467736889035,"S3282",2004,"2080031960","SWE"
"S3282_2005",-1.68615057013263,0.862825112703451,"S3282",2005,"2080031960","SWE"
"S3282_2008",-1.69929596083911,0.862467736889035,"S3282",2008,"2080031960","SWE"
"S3282_2011",-1.69929596083911,0.862467736889035,"S3282",2011,"2080031960","SWE"
"S3282_2006",-1.69929596083911,0.862467736889035,"S3282",2006,"2080031960","SWE"
"S3282_2007",-1.69929596083911,0.862467736889035,"S3282",2007,"2080031960","SWE"
"S3282_2009",-1.69929596083911,0.862467736889035,"S3282",2009,"2080031960","SWE"
"S3283_2004",2.21494387029819,-0.0703269001765172,"S3283",2004,"2080022150","FRA"
"S3283_2005",2.31599820002962,-0.254205801100311,"S3283",2005,"2080022150","FRA"
"S3283_2006",2.19361236926496,-0.644002806715051,"S3283",2006,"2080022150","FRA"
"S3283_2007",1.46333486494453,-0.579148505576303,"S3283",2007,"2080022150","FRA"
"S3283_2008",2.23285435737193,-0.696630650189968,"S3283",2008,"2080022150","FRA"
"S3283_2009",2.23698281997247,-0.60164215427828,"S3283",2009,"2080022150","FRA"
"S3283_2010",2.19360659859693,-0.315111697017765,"S3283",2010,"2080022150","FRA"
"S3283_2012",2.27932730586754,-0.0641589204986026,"S3283",2012,"2080022150","FRA"
"S3294_2010",-4.25026057883992,-0.125374994242173,"S3294",2010,"2080033320","SWE"
"S3294_2004",-4.54734294327137,-0.131549110910495,"S3294",2004,"2080033320","SWE"
"S3294_2005",-4.51122384465704,-0.0866412392225642,"S3294",2005,"2080033320","SWE"
"S3294_2009",-3.9300933239741,-0.336252236653368,"S3294",2009,"2080033320","SWE"
"S3294_2012",-4.67693738151282,-0.00433393841324303,"S3294",2012,"2080033320","SWE"
"S3294_2013",-4.56652902601931,-0.0884245751899674,"S3294",2013,"2080033320","SWE"
"S3294_2006",-4.17839003301509,-0.221461981679589,"S3294",2006,"2080033320","SWE"
"S3294_2007",-4.47938520313152,-0.16452364668958,"S3294",2007,"2080033320","SWE"
"S3299_2007",-2.32082339222103,0.686362182205297,"S3299",2007,"2080033320","SWE"
"S3299_2010",-1.72411916008028,0.855434252845265,"S3299",2010,"2080033320","SWE"
"S3299_2004",-1.87511798939622,0.812649765386435,"S3299",2004,"2080033320","SWE"
"S3299_2005",-2.03831092341107,0.766410161606997,"S3299",2005,"2080033320","SWE"
"S3299_2006",-1.85545883860498,0.818220051555469,"S3299",2006,"2080033320","SWE"
"S3299_2009",-1.76508215806761,0.843827667008774,"S3299",2009,"2080033320","SWE"
"S3299_2011",-1.69929596083911,0.862467736889035,"S3299",2011,"2080033320","SWE"
"S3299_2013",-1.69929596083911,0.862467736889035,"S3299",2013,"2080033320","SWE"
"S3338_2006",-1.68966912323692,0.862729455920834,"S3338",2006,"2080031960","SWE"
"S3338_2008",-1.70228095576358,0.854298951022537,"S3338",2008,"2080031960","SWE"
"S3338_2009",-1.69929596083911,0.862467736889035,"S3338",2009,"2080031960","SWE"
"S3338_2010",-1.69773994435232,0.862510039371451,"S3338",2010,"2080031960","SWE"
"S3338_2011",-1.69929596083911,0.862467736889035,"S3338",2011,"2080031960","SWE"
"S3338_2012",-1.69929596083911,0.862467736889035,"S3338",2012,"2080031960","SWE"
"S3338_2013",-1.69929596083911,0.862467736889035,"S3338",2013,"2080031960","SWE"
"S3338_2004",-1.66097562745659,0.863509528697056,"S3338",2004,"2080031960","SWE"
"S3338_2005",-1.69929596083911,0.862467736889035,"S3338",2005,"2080031960","SWE"
"S3338_2007",-1.65197011559955,0.849842630207876,"S3338",2007,"2080031960","SWE"
"S3340_2010",-2.1963041123635,0.331008262213046,"S3340",2010,"2080033320","SWE"
"S3340_2004",-3.33596908303638,0.192259768846053,"S3340",2004,"2080033320","SWE"
"S3340_2005",-3.85055827049082,0.170960131163676,"S3340",2005,"2080033320","SWE"
"S3340_2009",-1.39793457552086,0.231805698687318,"S3340",2009,"2080033320","SWE"
"S3340_2011",-4.13314865732907,0.12664780177432,"S3340",2011,"2080033320","SWE"
"S3340_2012",-3.69289590972977,0.231523058609544,"S3340",2012,"2080033320","SWE"
"S3340_2013",-2.11012143884081,0.202074794448058,"S3340",2013,"2080033320","SWE"
"S3340_2006",-3.57450157248322,0.0793814699380643,"S3340",2006,"2080033320","SWE"
"S3340_2007",-2.76346451431773,0.236478922352238,"S3340",2007,"2080033320","SWE"
"S3346_2004",-1.63794573854773,0.864135628406717,"S3346",2004,"2080031960","SWE"
"S3346_2006",-1.53993040161853,0.866800312298006,"S3346",2006,"2080031960","SWE"
"S3346_2008",-1.67244068551113,0.863197835073713,"S3346",2008,"2080031960","SWE"
"S3346_2009",-1.50368416282289,0.86778571694655,"S3346",2009,"2080031960","SWE"
"S3346_2010",-1.30123808572925,0.873289496430325,"S3346",2010,"2080031960","SWE"
"S3346_2011",-1.22431498034963,0.875380758534755,"S3346",2011,"2080031960","SWE"
"S3346_2012",-1.30371125191552,0.873222259951795,"S3346",2012,"2080031960","SWE"
"S3346_2013",-1.36751552424325,0.871487651654831,"S3346",2013,"2080031960","SWE"
"S3346_2005",-1.64616426051668,0.863912196403247,"S3346",2005,"2080031960","SWE"
"S3346_2007",-1.61569697070002,0.864740492248869,"S3346",2007,"2080031960","SWE"
"S3383_2004",0.96052564456763,-1.70946434512873,"S3383",2004,"2080053790","GBR"
"S3383_2009",0.226434827569894,-2.27630289594928,"S3383",2009,"2080053790","GBR"
"S3383_2006",0.130909493176314,-2.08681466898142,"S3383",2006,"2080053790","GBR"
"S3383_2008",0.45636917612713,-2.15982604778561,"S3383",2008,"2080053790","GBR"
"S3383_2010",0.655010006838316,-1.9799579980931,"S3383",2010,"2080053790","GBR"
"S3383_2011",0.63982305827233,-1.98611313545523,"S3383",2011,"2080053790","GBR"
"S3383_2012",0.74980129308236,-1.91900606475532,"S3383",2012,"2080053790","GBR"
"S3383_2005",0.34230851418209,-2.23788371641886,"S3383",2005,"2080053790","GBR"
"S3383_2007",0.633511964723093,-2.00801853592933,"S3383",2007,"2080053790","GBR"
"S3410_2006",-1.69929596083911,0.862467736889035,"S3410",2006,"2080031960","SWE"
"S3410_2008",-1.69929596083911,0.862467736889035,"S3410",2008,"2080031960","SWE"
"S3410_2009",-1.69929596083911,0.862467736889035,"S3410",2009,"2080031960","SWE"
"S3410_2010",-1.69929596083911,0.862467736889035,"S3410",2010,"2080031960","SWE"
"S3410_2011",-1.69929596083911,0.862467736889035,"S3410",2011,"2080031960","SWE"
"S3410_2012",-1.70582224063905,0.844607812989855,"S3410",2012,"2080031960","SWE"
"S3410_2013",-1.70799513472844,0.838661435533316,"S3410",2013,"2080031960","SWE"
"S3410_2004",-1.69929596083911,0.862467736889035,"S3410",2004,"2080031960","SWE"
"S3410_2005",-1.72883189115899,0.78163922754294,"S3410",2005,"2080031960","SWE"
"S3410_2007",-1.69929596083911,0.862467736889035,"S3410",2007,"2080031960","SWE"
"S3412_2004",0.955328400620922,-1.46437454234778,"S3412",2004,"2080016510","FRA"
"S3412_2005",3.1383686828154,2.35073924566511,"S3412",2005,"2080016510","FRA"
"S3412_2006",1.49368440579304,-0.62530120084856,"S3412",2006,"2080016510","FRA"
"S3412_2013",1.46028735232571,-1.16198496685085,"S3412",2013,"2080016510","FRA"
"S3412_2007",1.14226684322829,-1.322755008922,"S3412",2007,"2080016510","FRA"
"S3412_2009",3.1383686828154,2.35073924566511,"S3412",2009,"2080016510","FRA"
"S3412_2010",3.1136622108995,2.30603312137145,"S3412",2010,"2080016510","FRA"
"S3412_2011",0.970158273613192,-1.51877190299321,"S3412",2011,"2080016510","FRA"
"S3412_2012",0.649540892233342,-1.61959660220644,"S3412",2012,"2080016510","FRA"
"S3430_2004",0.155610755913316,0.248391973229996,"S3430",2004,"2080020590","FRA"
"S3430_2005",1.56860243080077,-0.219686688746502,"S3430",2005,"2080020590","FRA"
"S3430_2006",1.54133433071116,-0.210358461349348,"S3430",2006,"2080020590","FRA"
"S3430_2007",1.08905855650201,-0.0606303974399011,"S3430",2007,"2080020590","FRA"
"S3430_2008",0.325192039397721,0.192251276117051,"S3430",2008,"2080020590","FRA"
"S3430_2009",0.648152832729387,0.0853335567482319,"S3430",2009,"2080020590","FRA"
"S3430_2010",0.883143216211402,0.00753886341621814,"S3430",2010,"2080020590","FRA"
"S3430_2011",1.3687487868723,-0.153223189439334,"S3430",2011,"2080020590","FRA"
"S3430_2012",0.713470012620986,0.0637099911210551,"S3430",2012,"2080020590","FRA"
"S3430_2013",0.666533622536244,0.0792485081388534,"S3430",2013,"2080020590","FRA"
"S3432_2007",-3.72096478758149,0.289641676213507,"S3432",2007,"2080033320","SWE"
"S3432_2010",-3.23416840924974,0.350562555733375,"S3432",2010,"2080033320","SWE"
"S3432_2004",-3.32640307211336,0.366078225617235,"S3432",2004,"2080033320","SWE"
"S3432_2005",-3.42053028863422,0.343375505022971,"S3432",2005,"2080033320","SWE"
"S3432_2006",-3.53102627999343,0.305790971043944,"S3432",2006,"2080033320","SWE"
"S3432_2009",-3.4039702030721,0.114326422398075,"S3432",2009,"2080033320","SWE"
"S3432_2012",-4.09124791987968,0.147759786647615,"S3432",2012,"2080033320","SWE"
"S3432_2013",-3.38236623067505,0.200023419549942,"S3432",2013,"2080033320","SWE"
"S3440_2006",1.77253632697131,-0.252871185542271,"S3440",2006,"2080016510","FRA"
"S3440_2011",1.79033819234865,0.3367211145736,"S3440",2011,"2080016510","FRA"
"S3440_2012",1.52524195872436,0.297738623541092,"S3440",2012,"2080016510","FRA"
"S3440_2013",1.75751354521361,-0.0519538926058141,"S3440",2013,"2080016510","FRA"
"S3440_2004",1.99272797038652,-0.037779399404691,"S3440",2004,"2080016510","FRA"
"S3440_2005",1.76193958050995,-0.402114750969421,"S3440",2005,"2080016510","FRA"
"S3440_2007",1.42741988036859,-0.00508892199972136,"S3440",2007,"2080016510","FRA"
"S3440_2008",1.4261927100372,0.0462485797189767,"S3440",2008,"2080016510","FRA"
"S3440_2009",1.26533484568833,-0.185447961855796,"S3440",2009,"2080016510","FRA"
"S3440_2010",1.73062004815575,0.392671282938937,"S3440",2010,"2080016510","FRA"
"S3450_2011",-1.69929596083911,0.862467736889035,"S3450",2011,"2080020590","FRA"
"S3450_2012",-1.69929596083911,0.862467736889035,"S3450",2012,"2080020590","FRA"
"S3450_2013",-1.69929596083911,0.862467736889035,"S3450",2013,"2080020590","FRA"
"S3450_2004",-1.69929596083911,0.862467736889035,"S3450",2004,"2080020590","FRA"
"S3450_2005",-1.69929596083911,0.862467736889035,"S3450",2005,"2080020590","FRA"
"S3450_2006",-1.69929596083911,0.862467736889035,"S3450",2006,"2080020590","FRA"
"S3450_2007",-1.69929596083911,0.862467736889035,"S3450",2007,"2080020590","FRA"
"S3450_2008",-1.69929596083911,0.862467736889035,"S3450",2008,"2080020590","FRA"
"S3450_2009",-1.69929596083911,0.862467736889035,"S3450",2009,"2080020590","FRA"
"S3450_2010",-1.69929596083911,0.862467736889035,"S3450",2010,"2080020590","FRA"
"S3473_2006",0.0791026035508619,-2.18971126099202,"S3473",2006,"2080053790","GBR"
"S3473_2005",0.701683472739219,-1.90943880475601,"S3473",2005,"2080053790","GBR"
"S3473_2007",0.538373679935538,-2.05842703227221,"S3473",2007,"2080053790","GBR"
"S3473_2008",0.916031562560814,-1.80902518144406,"S3473",2008,"2080053790","GBR"
"S3473_2010",1.69239662666781,-1.25439382255396,"S3473",2010,"2080053790","GBR"
"S3473_2011",1.72942898948145,-1.22761200880549,"S3473",2011,"2080053790","GBR"
"S3473_2012",0.712507857394556,-1.95616936672818,"S3473",2012,"2080053790","GBR"
"S3473_2004",1.33416958486203,-1.43567278615818,"S3473",2004,"2080053790","GBR"
"S3473_2009",0.72068761360839,-1.90001050091343,"S3473",2009,"2080053790","GBR"
"S3680_2004",0.352175681932561,-2.21361360834473,"S3680",2004,"2080053790","GBR"
"S3680_2006",0.379783243968113,-2.10563787453082,"S3680",2006,"2080053790","GBR"
"S3680_2007",-0.326193779988876,-2.29818541115429,"S3680",2007,"2080053790","GBR"
"S3680_2008",-0.184195152345268,-2.386007807832,"S3680",2008,"2080053790","GBR"
"S3680_2009",-0.0690131068616753,-2.20535566983002,"S3680",2009,"2080053790","GBR"
"S3680_2011",1.50242718450715,-1.30517402089938,"S3680",2011,"2080053790","GBR"
"S3680_2013",0.488126306704544,-2.02638778620683,"S3680",2013,"2080053790","GBR"
"S3680_2010",1.10102945112584,-1.66282487178062,"S3680",2010,"2080053790","GBR"
"S3680_2005",0.218821307610478,-2.23659023295344,"S3680",2005,"2080053790","GBR"
"S3715_2007",1.54357507059459,-1.20393872036084,"S3715",2007,"2080021030","FRA"
"S3715_2008",3.1383686828154,2.35073924566511,"S3715",2008,"2080021030","FRA"
"S3715_2009",1.26127614998273,-1.38945349822451,"S3715",2009,"2080021030","FRA"
"S3715_2010",1.18480126523266,-1.48114183327694,"S3715",2010,"2080021030","FRA"
"S3715_2012",3.1383686828154,2.35073924566511,"S3715",2012,"2080021030","FRA"
"S3715_2004",3.1383686828154,2.35073924566511,"S3715",2004,"2080021030","FRA"
"S3715_2005",0.876928712327071,-1.60123355216081,"S3715",2005,"2080021030","FRA"
"S3715_2006",1.08368156023884,-1.48979551306774,"S3715",2006,"2080021030","FRA"
"S3715_2013",1.55956857173537,-1.27129849589607,"S3715",2013,"2080021030","FRA"
"S3723_2009",1.22426473091449,-0.841368320024801,"S3723",2009,"2080021030","FRA"
"S3723_2010",1.40768266438404,-0.759646043503239,"S3723",2010,"2080021030","FRA"
"S3723_2012",1.16182118401948,-0.512054032056343,"S3723",2012,"2080021030","FRA"
"S3723_2004",1.43883598647878,-1.10464565418408,"S3723",2004,"2080021030","FRA"
"S3723_2007",0.680258594378097,-1.64280331237876,"S3723",2007,"2080021030","FRA"
"S3723_2008",0.986765302776365,-0.925596144512742,"S3723",2008,"2080021030","FRA"
"S3723_2011",0.86810189480956,-0.771568089936522,"S3723",2011,"2080021030","FRA"
"S3723_2005",1.21788677207806,-0.942703214191701,"S3723",2005,"2080021030","FRA"
"S3723_2006",1.29395939496502,-1.22255485030678,"S3723",2006,"2080021030","FRA"
"S3723_2013",1.28434526994337,-0.803372616653586,"S3723",2013,"2080021030","FRA"
"S374_2005",-2.5391808712292,-2.79903466337689,"S374",2005,"2080032670","SWE"
"S374_2006",-2.37900326289093,-1.76580048127447,"S374",2006,"2080032670","SWE"
"S374_2010",-3.37774769746627,-2.07701164746338,"S374",2010,"2080032670","SWE"
"S374_2011",-1.03602843368757,-2.13766885467207,"S374",2011,"2080032670","SWE"
"S374_2012",0.359679782717429,-1.14192567167617,"S374",2012,"2080032670","SWE"
"S374_2008",-3.09732087364887,-0.898978197899072,"S374",2008,"2080032670","SWE"
"S374_2009",-2.41912915975816,-1.23607077255272,"S374",2009,"2080032670","SWE"
"S374_2013",-3.21510295893523,-1.48596387014515,"S374",2013,"2080032670","SWE"
"S3782_2007",-0.931580994087603,-2.3078245972433,"S3782",2007,"2080016960","ESP"
"S3782_2012",-1.84285423196845,-2.30909300050307,"S3782",2012,"2080016960","ESP"
"S3782_2013",-0.804201691437346,-2.0510144330928,"S3782",2013,"2080016960","ESP"
"S3782_2008",-0.913852510462389,-2.10869130203058,"S3782",2008,"2080016960","ESP"
"S3782_2010",-1.66667959572787,-2.32920319178019,"S3782",2010,"2080016960","ESP"
"S3782_2005",1.87541544055737,-1.24004867017606,"S3782",2005,"2080016960","ESP"
"S3782_2006",-2.08225052940736,-2.45954835936293,"S3782",2006,"2080016960","ESP"
"S3782_2009",-0.414701820749939,-1.95749817930521,"S3782",2009,"2080016960","ESP"
"S3782_2011",-1.12492429685303,-1.53659012209992,"S3782",2011,"2080016960","ESP"
"S3782_2004",0.247422036740259,-1.82179667715052,"S3782",2004,"2080016960","ESP"
"S3785_2005",1.2350279110803,-0.539984736893076,"S3785",2005,"2080017150","ESP"
"S3785_2010",1.66434604539587,0.132926165028685,"S3785",2010,"2080017150","ESP"
"S3785_2006",1.14774369681987,-0.278338397700324,"S3785",2006,"2080017150","ESP"
"S3785_2007",0.419331813886274,-0.508419305457806,"S3785",2007,"2080017150","ESP"
"S3785_2009",0.933968565830837,0.538855373673218,"S3785",2009,"2080017150","ESP"
"S3785_2011",1.78149011496249,-0.0384134919078538,"S3785",2011,"2080017150","ESP"
"S3785_2008",0.430853620950479,0.402435743039271,"S3785",2008,"2080017150","ESP"
"S3785_2013",-0.0322111992665896,0.596323764992088,"S3785",2013,"2080017150","ESP"
"S3867_2004",1.3117370398523,-1.22506588268965,"S3867",2004,"2080022150","FRA"
"S3867_2006",3.1383686828154,2.35073924566511,"S3867",2006,"2080022150","FRA"
"S3867_2012",1.98508838858437,-0.742631712149791,"S3867",2012,"2080022150","FRA"
"S3867_2013",2.05333998701396,-0.512583661955041,"S3867",2013,"2080022150","FRA"
"S3867_2005",3.1383686828154,2.35073924566511,"S3867",2005,"2080022150","FRA"
"S3867_2007",1.77855807520962,-0.686217661856439,"S3867",2007,"2080022150","FRA"
"S3867_2008",1.78516416437097,-0.604218758745154,"S3867",2008,"2080022150","FRA"
"S3867_2009",2.15567419434998,-0.521599327873242,"S3867",2009,"2080022150","FRA"
"S3867_2010",3.1383686828154,2.35073924566511,"S3867",2010,"2080022150","FRA"
"S3867_2011",3.1383686828154,2.35073924566511,"S3867",2011,"2080022150","FRA"
"S3870_2004",3.1383686828154,2.35073924566511,"S3870",2004,"2080023010","FRA"
"S3870_2012",1.45139422216948,-1.05643869337154,"S3870",2012,"2080023010","FRA"
"S3870_2013",1.54757578085765,-1.08045325036246,"S3870",2013,"2080023010","FRA"
"S3870_2005",1.03263545406154,-1.672063765048,"S3870",2005,"2080023010","FRA"
"S3870_2006",3.1383686828154,2.35073924566511,"S3870",2006,"2080023010","FRA"
"S3870_2007",1.13765356820895,-1.53980702621599,"S3870",2007,"2080023010","FRA"
"S3870_2008",1.80037383773104,-1.08400506860114,"S3870",2008,"2080023010","FRA"
"S3870_2009",3.1383686828154,2.35073924566511,"S3870",2009,"2080023010","FRA"
"S3870_2010",1.5327933877351,-1.09365899233833,"S3870",2010,"2080023010","FRA"
"S3870_2011",1.72199907640263,-0.474439297256249,"S3870",2011,"2080023010","FRA"
"S3901_2007",0.516216701227869,-2.06473863726518,"S3901",2007,"2080023010","FRA"
"S3901_2006",2.44265779045053,1.14740460745823,"S3901",2006,"2080023010","FRA"
"S3901_2008",3.1383686828154,2.35073924566511,"S3901",2008,"2080023010","FRA"
"S3901_2012",2.44595018173274,1.37290726821902,"S3901",2012,"2080023010","FRA"
"S3901_2004",3.1383686828154,2.35073924566511,"S3901",2004,"2080023010","FRA"
"S3901_2005",0.924678659991597,-1.17482562584542,"S3901",2005,"2080023010","FRA"
"S3901_2009",1.08541703993311,-1.45728292590164,"S3901",2009,"2080023010","FRA"
"S3901_2010",0.605397684927726,-1.99194142950512,"S3901",2010,"2080023010","FRA"
"S3901_2011",2.35269340517301,1.19433528609282,"S3901",2011,"2080023010","FRA"
"S3901_2013",2.25148466468199,2.03851650039874,"S3901",2013,"2080023010","FRA"
"S3908_2005",1.87814674934383,-0.714590693455718,"S3908",2005,"2080017150","ESP"
"S3908_2006",1.57556847122314,-0.577103334100875,"S3908",2006,"2080017150","ESP"
"S3908_2007",1.08177213590325,-1.1155187971263,"S3908",2007,"2080017150","ESP"
"S3908_2008",0.246125543422405,-1.81932850351436,"S3908",2008,"2080017150","ESP"
"S3908_2009",1.01301242898002,-1.12667424822579,"S3908",2009,"2080017150","ESP"
"S3908_2012",0.54568781134161,-0.457105797274608,"S3908",2012,"2080017150","ESP"
"S3908_2013",0.06826997747406,-1.48678150716832,"S3908",2013,"2080017150","ESP"
"S3908_2011",1.51291633488013,-0.496591147570152,"S3908",2011,"2080017150","ESP"
"S3957_2006",0.769936571450592,-1.69090205033218,"S3957",2006,"2080023010","FRA"
"S3957_2008",0.797172668450997,-1.73633641797558,"S3957",2008,"2080023010","FRA"
"S3957_2012",0.781935759927521,-1.54373187964744,"S3957",2012,"2080023010","FRA"
"S3957_2004",0.759514981668665,-1.61522047870847,"S3957",2004,"2080023010","FRA"
"S3957_2005",1.22666165425744,-1.47980231852569,"S3957",2005,"2080023010","FRA"
"S3957_2007",1.18363668659391,-1.21084552109816,"S3957",2007,"2080023010","FRA"
"S3957_2009",1.27150359112143,-1.23206015848388,"S3957",2009,"2080023010","FRA"
"S3957_2010",0.840940432480844,-1.28270319280206,"S3957",2010,"2080023010","FRA"
"S3957_2011",1.11891535700152,-1.37442618469119,"S3957",2011,"2080023010","FRA"
"S3957_2013",2.24251891716019,1.98489944592711,"S3957",2013,"2080023010","FRA"
"S3966_2006",1.46937788589245,-1.09959445881922,"S3966",2006,"2080023010","FRA"
"S3966_2009",0.903084551701694,-1.31873525001471,"S3966",2009,"2080023010","FRA"
"S3966_2010",0.708914052146206,-1.76580385016455,"S3966",2010,"2080023010","FRA"
"S3966_2004",1.563260761623,-1.15426614062385,"S3966",2004,"2080023010","FRA"
"S3966_2005",1.17597858989129,-1.41928904503505,"S3966",2005,"2080023010","FRA"
"S3966_2007",1.30046402391123,-1.12174808523991,"S3966",2007,"2080023010","FRA"
"S3966_2008",1.09017653112215,-1.20671944414494,"S3966",2008,"2080023010","FRA"
"S3966_2011",1.08947165812326,-1.51449156425345,"S3966",2011,"2080023010","FRA"
"S3966_2012",0.75233180425977,-1.82596528263938,"S3966",2012,"2080023010","FRA"
"S3966_2013",1.20836632992017,-1.36080367662951,"S3966",2013,"2080023010","FRA"
"S3972_2013",1.38489784692235,-1.07531903825379,"S3972",2013,"2080023010","FRA"
"S3972_2005",1.54408929155816,-1.2014608454659,"S3972",2005,"2080023010","FRA"
"S3972_2004",3.1383686828154,2.35073924566511,"S3972",2004,"2080023010","FRA"
"S3972_2006",1.62111269107842,-0.925202232743427,"S3972",2006,"2080023010","FRA"
"S3972_2007",3.1383686828154,2.35073924566511,"S3972",2007,"2080023010","FRA"
"S3972_2008",1.31342845640615,-1.12133546342038,"S3972",2008,"2080023010","FRA"
"S3972_2009",1.30209113180619,-1.32733561280178,"S3972",2009,"2080023010","FRA"
"S3972_2010",1.67100185520378,-0.719802718523924,"S3972",2010,"2080023010","FRA"
"S3972_2011",1.36266471416436,-1.11508871603521,"S3972",2011,"2080023010","FRA"
"S3972_2012",1.30599445067931,-1.22373061811723,"S3972",2012,"2080023010","FRA"
"S4024_2005",1.19107753606769,0.205984365905159,"S4024",2005,"2080017150","ESP"
"S4024_2007",1.01177238888439,0.249585161478297,"S4024",2007,"2080017150","ESP"
"S4024_2009",1.18167888310107,0.189233386016157,"S4024",2009,"2080017150","ESP"
"S4024_2010",0.565499908731977,0.358884901061641,"S4024",2010,"2080017150","ESP"
"S4024_2011",0.350727803552412,0.383556648276895,"S4024",2011,"2080017150","ESP"
"S4024_2004",1.36659908393297,0.134083139716799,"S4024",2004,"2080017150","ESP"
"S4024_2006",1.29784515526499,0.119859238532897,"S4024",2006,"2080017150","ESP"
"S4024_2012",0.263394292672501,0.398320565248488,"S4024",2012,"2080017150","ESP"
"S4024_2013",-0.809495969676891,0.74318013742054,"S4024",2013,"2080017150","ESP"
"S4061_2004",1.61984616128482,-0.260281442707903,"S4061",2004,"2080020120","ESP"
"S4061_2005",1.9248725103931,-0.199515808548358,"S4061",2005,"2080020120","ESP"
"S4061_2008",1.07701347915212,-0.795709122794237,"S4061",2008,"2080020120","ESP"
"S4061_2011",0.789485308262222,-0.786992613953791,"S4061",2011,"2080020120","ESP"
"S4061_2012",0.413940621465092,-0.905420856690374,"S4061",2012,"2080020120","ESP"
"S4061_2013",1.94134434992438,-0.210844739034685,"S4061",2013,"2080020120","ESP"
"S4061_2007",1.07315044976439,-0.106926401930706,"S4061",2007,"2080020120","ESP"
"S4061_2010",0.884099963225763,-0.885806841780154,"S4061",2010,"2080020120","ESP"
"S4061_2006",2.0818240404345,-0.0718582358874874,"S4061",2006,"2080020120","ESP"
"S4128_2004",-1.69929596083911,0.862467736889035,"S4128",2004,"2080031750","SWE"
"S4128_2005",-1.677841158984,0.832541171260783,"S4128",2005,"2080031750","SWE"
"S4128_2007",-1.73276497321886,0.822567859991787,"S4128",2007,"2080031750","SWE"
"S4128_2009",-1.69929596083911,0.862467736889035,"S4128",2009,"2080031750","SWE"
"S4128_2010",-1.66203235761707,0.810490017639965,"S4128",2010,"2080031750","SWE"
"S4128_2011",-1.69929596083911,0.862467736889035,"S4128",2011,"2080031750","SWE"
"S4128_2012",-1.69929596083911,0.862467736889035,"S4128",2012,"2080031750","SWE"
"S4128_2006",-1.69929596083911,0.862467736889035,"S4128",2006,"2080031750","SWE"
"S4128_2008",-1.69929596083911,0.862467736889035,"S4128",2008,"2080031750","SWE"
"S4128_2013",-1.66773795132067,0.825726828403458,"S4128",2013,"2080031750","SWE"
"S4129_2004",-1.69929596083911,0.862467736889035,"S4129",2004,"2080031750","SWE"
"S4129_2005",-1.69929596083911,0.862467736889035,"S4129",2005,"2080031750","SWE"
"S4129_2006",-0.842045007500182,-0.443994870874393,"S4129",2006,"2080031750","SWE"
"S4129_2007",-1.30154747297647,0.259394052106172,"S4129",2007,"2080031750","SWE"
"S4129_2009",-1.69929596083911,0.862467736889035,"S4129",2009,"2080031750","SWE"
"S4129_2010",-1.35211249859465,0.388520668864113,"S4129",2010,"2080031750","SWE"
"S4129_2011",-1.44844009699353,0.466722211518346,"S4129",2011,"2080031750","SWE"
"S4129_2012",0.617822639512912,-2.36960135096221,"S4129",2012,"2080031750","SWE"
"S4129_2008",-1.69929596083911,0.862467736889035,"S4129",2008,"2080031750","SWE"
"S4129_2013",0.434442589431193,-2.20239857969231,"S4129",2013,"2080031750","SWE"
